Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,TATAMOTORS,2024-12-26,802.0,804.15,787.15,788.8,788.8,13660900.0,24838.0,96229100,-1047200
2024-12-11,TATAMOTORS,2024-12-26,801.75,810.15,801.7,802.45,802.45,10731600.0,19512.0,97276300,-283800
2024-12-10,TATAMOTORS,2024-12-26,806.0,812.0,799.3,803.4,803.4,15208600.0,27652.0,97560100,-309650
2024-12-09,TATAMOTORS,2024-12-26,819.6,822.3,799.2,800.9,800.9,24351800.0,44276.0,97869750,3017850
2024-12-06,TATAMOTORS,2024-12-26,797.75,822.0,788.15,819.6,819.6,31076100.0,56502.0,94851900,2166450
2024-12-05,TATAMOTORS,2024-12-26,793.75,800.65,782.6,795.45,795.45,19868200.0,36124.0,92685450,-9900
2024-12-04,TATAMOTORS,2024-12-26,806.3,806.3,785.55,791.3,791.3,16926250.0,30775.0,92695350,305800
2024-12-03,TATAMOTORS,2024-12-26,797.85,809.0,792.65,803.3,803.3,13278100.0,24142.0,92389550,-674850
2024-12-02,TATAMOTORS,2024-12-26,789.9,800.4,787.9,793.4,793.4,11845900.0,21538.0,93064400,-312950
2024-11-29,TATAMOTORS,2024-12-26,786.0,794.6,781.5,792.25,792.25,13355100.0,24282.0,93377350,1310650
2024-11-28,TATAMOTORS,2024-11-28,785.05,793.4,778.05,780.0,779.45,30047600.0,54632.0,3705350,-20414900
2024-11-27,TATAMOTORS,2024-11-28,785.9,792.5,778.5,784.7,784.7,26267450.0,47759.0,24120250,-20423150
2024-11-26,TATAMOTORS,2024-11-28,798.3,800.9,780.65,783.7,783.7,24596000.0,44720.0,44543400,-17382750
2024-11-25,TATAMOTORS,2024-11-28,804.0,810.15,792.45,797.35,797.35,29544350.0,53717.0,61926150,-17302450
2024-11-22,TATAMOTORS,2024-11-28,776.5,793.75,773.7,790.1,790.1,18308950.0,33289.0,79228600,-4767400
2024-11-21,TATAMOTORS,2024-11-28,783.5,785.15,765.65,773.2,773.2,15571600.0,28312.0,83996000,-2520100
