DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Low,7.885135135135135,Bearish,37,37
High,High,Medium,8.959999999999994,Bearish,5,5
High,High,Very Low,13.704444444444443,Bearish,90,90
High,Low,Medium,10.466049382716044,Bearish,81,81
High,Medium,Low,10.419354838709674,Bearish,31,31
High,Medium,Medium,8.94736842105263,Bullish,57,57
High,Medium,Very Low,10.728571428571424,Bearish,14,14
High,Very High,High,11.057894736842098,Bearish,19,19
High,Very High,Low,13.350000000000032,Bearish,3,3
High,Very High,Medium,14.691666666666675,Bullish,12,12
High,Very High,Very High,18.87037037037038,Bearish,54,54
High,Very High,Very Low,17.433333333333355,Bearish,3,3
High,Very Low,High,11.793749999999996,Bearish,8,8
High,Very Low,Medium,12.114893617021279,Bearish,47,47
High,Very Low,Very Low,10.750000000000014,Bearish,2,2
Low,High,High,8.375,Bearish,2,2
Low,High,Very High,9.058333333333334,Bearish,24,24
Low,Low,High,12.462499999999991,Bearish,4,4
Low,Low,Low,12.644545454545453,Bearish,55,55
Low,Low,Medium,9.995999999999997,Bearish,25,25
Low,Low,Very Low,12.139999999999997,Bearish,55,55
Low,Medium,High,8.305172413793102,Bearish,29,29
Low,Medium,Low,9.786111111111117,Bearish,18,18
Low,Medium,Medium,8.148214285714285,Bearish,28,28
Low,Medium,Very High,4.849999999999994,Bearish,3,3
Low,Medium,Very Low,9.975,Bearish,6,6
Low,Very High,Very High,12.470634920634922,Bearish,63,63
Low,Very Low,High,12.949999999999989,Bearish,1,1
Low,Very Low,Low,14.491666666666656,Bullish,30,30
Low,Very Low,Medium,15.201680672268909,Bearish,119,119
Medium,High,High,11.314583333333331,Bearish,24,24
Medium,High,Low,8.710714285714285,Bearish,14,14
Medium,High,Medium,8.680434782608689,Bearish,23,23
Medium,High,Very High,12.349999999999987,Bullish,4,4
Medium,High,Very Low,8.778571428571436,Bearish,7,7
Medium,Low,Low,13.564285714285717,Bearish,35,35
Medium,Low,Medium,11.770833333333327,Bearish,48,48
Medium,Low,Very Low,12.470000000000004,Bearish,5,5
Medium,Medium,Low,8.547222222222224,Bearish,54,54
Medium,Medium,Medium,21.508333333333326,Bearish,6,6
Medium,Medium,Very Low,9.172480620155035,Bullish,129,129
Medium,Very High,High,14.866666666666674,Bullish,3,3
Medium,Very High,Very High,13.694897959183672,Bearish,49,49
Medium,Very Low,High,16.30000000000001,Bearish,1,1
Medium,Very Low,Medium,11.806779661016945,Bearish,59,59
Medium,Very Low,Very Low,14.649999999999977,Bearish,2,2
Very High,High,Low,12.150000000000004,Bullish,13,13
Very High,High,Medium,9.328787878787884,Bearish,33,33
Very High,High,Very Low,10.824999999999989,Bearish,4,4
Very High,Low,High,12.199999999999996,Bullish,9,9
Very High,Low,Medium,9.176428571428566,Bearish,70,70
Very High,Medium,High,12.299999999999992,Bearish,3,3
Very High,Medium,Medium,9.236999999999998,Bullish,50,50
Very High,Very High,High,20.48235294117649,Bearish,17,17
Very High,Very High,Low,19.376315789473686,Bearish,57,57
Very High,Very High,Medium,19.46666666666668,Bearish,72,72
Very High,Very High,Very High,20.143333333333352,Bearish,30,30
Very High,Very High,Very Low,17.21891891891892,Bullish,37,37
Very High,Very Low,High,11.195161290322577,Bearish,31,31
Very High,Very Low,Medium,9.917647058823531,Bearish,34,34
Very High,Very Low,Very Low,12.733333333333329,Bullish,3,3
Very Low,High,Very High,8.365384615384619,Bearish,26,26
Very Low,Low,High,12.149122807017541,Bearish,57,57
Very Low,Low,Low,9.259090909090906,Bearish,11,11
Very Low,Low,Medium,13.439583333333333,Bearish,24,24
Very Low,Low,Very High,10.390090090090085,Bearish,111,111
Very Low,Low,Very Low,14.099999999999966,Bullish,4,4
Very Low,Medium,High,6.360000000000014,Bullish,5,5
Very Low,Medium,Very High,7.684745762711863,Bearish,59,59
Very Low,Very High,Very High,12.361290322580652,Bearish,31,31
Very Low,Very Low,High,12.725000000000005,Bearish,16,16
Very Low,Very Low,Low,12.960294117647052,Bullish,34,34
Very Low,Very Low,Medium,11.86176470588234,Bearish,51,51
Very Low,Very Low,Very High,10.612499999999995,Bearish,20,20
Very Low,Very Low,Very Low,12.696666666666669,Bearish,15,15
