Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2017-11-17,HDFCLIFE,168836552,1177530,82044782,28.58,33.03,15.57,Very High,Very High,Very High,,26.94,28.73,19.24,140.02,149.32,-9.299999999999983,Medium,,Neutral,Low,Low,Medium,340.2,344.6,,,,,5.81,,,0.01,290.0,310.0,369.0,307.0,327.26,,,,,,,62.0,,,,,,,Neutral,,,,2.31,,,,,0.0,,,0.0,0.0,,,False,,,False,,18.944441656969026,,143.38195375064754,,,2.31,2.31,False
2017-11-20,HDFCLIFE,14650240,166263,6761287,3.09,18.23,489.97,Very High,Very High,Very High,,1.62,1.92,1.57,103.18,122.29,-19.11,Low,10.75,Neutral,Low,Low,Very High,352.75,355.35,,,,,0.04,,,0.01,344.6,344.7,358.9,344.0,353.18,,,,,11.35,3.55,14.9,False,0.0,,Bullish,0.030718895179075112,10.75,Neutral,,,,5.91,155.84,,,,0.27,,Buy,0.34000000000003183,0.07,11.35,11.35,False,3.55,3.55,False,10.75,16.49996727554572,177.3746482121165,88.11485417681625,7.337763749945393e-07,0.001066831755785211,4.47,4.26,True
2017-11-21,HDFCLIFE,43078194,450090,11584111,101.54,4.95,95.13,Very High,Very High,Very High,,3.24,6.87,6.53,49.62,105.21,-55.589999999999996,Low,29.95,Neutral,High,Low,Very High,385.57,385.3,,,,,6.35,,,0.01,355.35,356.4,418.9,352.5,389.24,,,,,32.8,33.6,66.4,False,0.0,NoSwipe,Bullish,0.0809190323592075,29.94999999999999,Neutral,,,,1.44,-75.63,,,,1.27,,Buy,1.740000000000009,0.47,25.65,22.59,True,23.58,19.73,True,29.94999999999999,17.578527487368138,526.4768982466755,95.71017796440712,6.952473448631572e-07,0.001169714719826425,3.03,3.16,False
2017-11-22,HDFCLIFE,15227642,166870,3475999,203.85,21.78,89.32,Very High,Very High,Very High,,0.52,2.02,1.58,32.91,127.85,-94.94,Low,9.9,Neutral,Very High,Low,Very High,396.7,395.2,,,,,0.8,,,0.01,385.3,388.0,408.0,386.9,397.38,,,,,8.3,12.8,21.1,False,0.0,,Bullish,0.025369714241601393,9.899999999999977,Neutral,,,,4.32,200.0,,,,1.97,,Buy,3.329999999999984,1.36,15.74,17.36,False,17.42,17.06,True,9.899999999999977,16.53862288688325,163.7323665801438,91.25452148378977,6.501334875090955e-07,0.0009811971389713178,3.57,3.53,True
2017-11-23,HDFCLIFE,12300150,124472,6200309,41.26,44.74,8.43,Very High,Very High,Very High,,1.43,1.52,0.84,170.24,180.95,-10.70999999999998,Medium,-20.35,Neutral,Low,Low,Low,379.32,374.85,,,,,0.78,,,0.01,395.2,390.0,392.0,371.1,379.99,,,,,3.75,17.15,20.9,False,0.0,NoSwipe,Bearish,-0.05286601992464224,-20.349999999999966,Neutral,,,,4.73,9.49,,,,1.04,,Buy,3.160000000000025,2.12,9.34,13.46,False,17.28,17.09,True,-20.349999999999966,16.32512201539024,-332.2162330131908,98.81860980782827,-1.6544513684792434e-06,-0.0026690037358859087,4.01,3.85,True
2017-11-24,HDFCLIFE,9463228,108401,3815476,11.11,45.1,305.94,Very High,Very High,Very High,,0.63,1.02,0.56,112.5,182.14,-69.63999999999999,Low,-4.15,Neutral,Low,Low,Very High,373.27,370.7,,,,,0.29,,,0.01,374.85,376.05,383.0,366.1,375.17,,,,,4.6,12.3,16.9,False,0.0,NoSwipe,Bearish,-0.011132835792384554,-4.150000000000034,Neutral,,,,5.17,9.3,,,,-0.2,,Sell,1.9700000000000273,2.17,6.9,11.33,False,14.71,15.81,False,-4.150000000000034,16.06292410903928,-66.66113505251356,87.29834595621811,-4.3853957655886917e-07,-0.0006149494474452594,4.44,4.17,True
2017-11-27,HDFCLIFE,3832223,48311,1289478,122.73,1325.0,979.61,Medium,High,Medium,,-0.22,0.04,-0.49,44.9,-8.16,53.06,Very High,9.65,Neutral,High,Very High,Very High,378.62,380.35,,,,,-0.13,,,0.01,370.7,371.0,384.5,371.0,378.39,,,,,9.35,4.15,13.5,True,0.39,CandleHighSwipe,Bullish,0.025698771286624122,9.650000000000034,Neutral,361.5538978843392,,,5.88,13.73,,,,-0.33,,Sell,1.6200000000000045,1.95,8.14,10.92,False,9.35,13.05,False,9.650000000000034,15.158955610534163,146.28392164165518,79.32402558423547,2.5181206834779797e-06,0.003027963023776266,4.95,4.55,True
2017-11-28,HDFCLIFE,2409447,30276,852781,118.92,305.0,156.47,Low,Medium,Low,,-0.37,-0.2,-0.81,45.68,24.69,20.99,Very High,1.85,Neutral,High,Very High,Very High,382.23,382.2,,,,,-0.77,,,0.01,380.35,383.0,386.4,378.1,382.09,,,,,4.1,4.2,8.3,True,0.5,CandleHighSwipe,Bearish,0.00485215036286224,1.849999999999966,Neutral,382.377541272946,,,9.59,63.1,,,,-0.02,,Sell,1.8700000000000045,1.89,6.11,9.65,False,6.75,11.14,False,1.849999999999966,14.694907818555818,27.185579464327763,79.58273880301229,7.678110371383832e-07,0.0008979250714865823,6.56,5.6,True
2017-11-29,HDFCLIFE,1657909,25728,752914,122.5,169.7,38.53,Low,Low,Low,,-0.4,-0.33,-0.89,44.94,37.08,7.859999999999999,High,-4.4,Neutral,High,High,High,379.53,377.8,,,,,-0.73,,,0.01,382.2,382.4,384.7,376.1,379.79,,,,,1.7,6.9,8.6,False,0.0,NoSwipe,Bearish,-0.011579076738763128,-4.399999999999977,Neutral,384.6001223128959,,,7.49,-21.9,,,,-0.13,,Sell,1.740000000000009,1.87,3.89,8.29,False,6.83,10.28,False,-4.399999999999977,14.321067727767018,-63.01269800217455,64.43987095771145,-2.653945421612391e-06,-0.0024491875778208396,6.88,5.98,True
2017-11-30,HDFCLIFE,2536960,62894,1790752,380.0,33.33,91.23,High,Medium,Medium,,-0.05,-0.18,-0.24,20.83,75.0,-54.17,Low,-6.3,Neutral,Very High,Low,Very High,374.03,371.5,,,,,-0.68,,,0.01,377.8,379.8,379.8,370.8,374.05,,,,,0.7,8.3,9.0,False,0.0,NoSwipe,Bearish,-0.016816090909595793,-6.300000000000011,Neutral,381.2132285623824,,,4.48,-40.19,,,,-0.67,,Sell,0.9699999999999704,1.64,2.29,7.09,False,7.56,9.9,False,-6.300000000000011,14.746477071803596,-92.90280555236282,40.33707507870385,-2.4832870837537884e-06,-0.0014771330421401534,6.06,5.69,True
