Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble,Z-ScoreDelVolume
2025-03-26,LICHSGFIN,570.6,573.85,573.85,559.95,561.15,566.56,1378770,33601.0,743581,53.93,-0.31
2025-03-25,LICHSGFIN,578.3,585.0,585.5,566.2,570.6,573.14,1198501,30057.0,619214,51.67,-0.43
2025-03-24,LICHSGFIN,571.7,573.0,584.0,568.5,578.3,577.98,1677434,36218.0,755358,45.03,-0.3
2025-03-21,LICHSGFIN,555.8,558.0,572.65,556.1,571.7,566.52,1626838,36257.0,777856,47.81,-0.27
2025-03-20,LICHSGFIN,549.8,554.5,561.55,551.0,555.8,556.67,1318070,42503.0,648806,49.22,-0.4
2025-03-19,LICHSGFIN,539.8,540.65,554.9,538.65,549.8,549.4,1260817,24524.0,666880,52.89,-0.38
2025-03-18,LICHSGFIN,520.7,524.95,540.75,522.25,539.8,534.83,1371970,22538.0,771470,56.23,-0.28
2025-03-17,LICHSGFIN,515.6,520.05,535.6,518.85,520.7,526.53,1738908,35560.0,574242,33.02,-0.47
2025-03-13,LICHSGFIN,523.7,529.0,529.9,514.55,515.6,518.99,1129709,28018.0,708476,62.71,-0.34
2025-03-12,LICHSGFIN,533.6,536.0,538.35,516.75,523.7,524.4,964546,28744.0,478498,49.61,-0.56
2025-03-11,LICHSGFIN,528.45,525.0,535.65,518.0,533.6,528.51,1482953,39027.0,791770,53.39,-0.26
2025-03-10,LICHSGFIN,532.4,532.4,541.95,525.95,528.45,532.95,1380384,35889.0,693354,50.23,-0.35
2025-03-07,LICHSGFIN,530.15,533.0,535.5,525.9,532.4,531.12,1102620,38649.0,529661,48.04,-0.51
2025-03-06,LICHSGFIN,520.55,530.7,534.0,525.95,530.15,530.5,1505311,34812.0,739285,49.11,-0.31
2025-03-05,LICHSGFIN,503.2,501.0,522.0,501.0,520.55,517.31,1733531,40420.0,803201,46.33,-0.25
2025-03-04,LICHSGFIN,500.85,495.95,506.8,485.6,503.2,499.14,2796873,54367.0,1564466,55.94,0.47
2025-03-03,LICHSGFIN,496.9,500.0,503.05,483.7,500.85,493.18,2527437,68926.0,1334348,52.79,0.25
2025-02-28,LICHSGFIN,513.45,508.75,510.0,492.85,496.9,498.95,2317148,58241.0,1262089,54.47,0.18
2025-02-27,LICHSGFIN,521.45,521.0,524.7,511.3,513.45,517.79,2132821,49876.0,1141124,53.5,0.07
2025-02-25,LICHSGFIN,537.25,537.95,539.1,520.2,521.45,526.35,1624129,38246.0,923656,56.87,-0.14
2025-02-24,LICHSGFIN,544.05,540.7,542.55,533.65,537.25,538.51,503814,17778.0,162379,32.23,-0.86
2025-02-21,LICHSGFIN,545.3,543.8,550.4,538.0,544.05,543.25,579614,27022.0,205669,35.48,-0.82
2025-02-20,LICHSGFIN,541.0,537.85,549.05,532.55,545.3,543.9,627894,20847.0,234166,37.29,-0.79
2025-02-19,LICHSGFIN,530.55,530.0,542.1,525.25,541.0,535.88,774412,31005.0,299916,38.73,-0.73
2025-02-18,LICHSGFIN,538.5,538.8,539.7,524.35,530.55,529.56,995613,23962.0,520254,52.25,-0.52
2025-02-17,LICHSGFIN,533.55,531.1,539.6,519.0,538.5,532.14,1023175,32864.0,428894,41.92,-0.61
2025-02-14,LICHSGFIN,551.25,553.2,555.5,526.9,533.55,538.13,1129504,41293.0,476458,42.18,-0.56
2025-02-13,LICHSGFIN,542.85,542.85,555.1,542.85,551.25,550.9,909883,30093.0,410834,45.15,-0.62
2025-02-12,LICHSGFIN,544.6,544.8,545.0,523.45,542.85,535.96,1566309,54413.0,576624,36.81,-0.47
2025-02-11,LICHSGFIN,562.85,562.95,564.8,542.4,544.6,547.23,1563345,54458.0,807822,51.67,-0.25
2025-02-10,LICHSGFIN,578.2,578.2,580.0,560.4,562.85,565.65,697835,28438.0,258331,37.02,-0.77
2025-02-07,LICHSGFIN,576.2,578.7,584.5,569.0,578.2,579.27,2003205,53811.0,655959,32.75,-0.39
2025-02-06,LICHSGFIN,574.1,576.05,581.0,571.2,576.2,575.89,1069701,36453.0,434847,40.65,-0.6
2025-02-05,LICHSGFIN,576.5,578.15,587.45,573.0,574.1,579.67,930655,29700.0,306901,32.98,-0.72
2025-02-04,LICHSGFIN,557.6,564.2,579.8,564.2,576.5,573.34,2384006,76245.0,1098383,46.07,0.03
2025-02-03,LICHSGFIN,584.7,577.55,581.9,555.0,557.6,563.36,3721631,103654.0,1455189,39.1,0.37
2025-02-01,LICHSGFIN,598.1,599.0,600.65,577.45,584.7,591.05,2887781,75808.0,647734,22.43,-0.4
2025-01-31,LICHSGFIN,584.35,584.35,601.45,570.25,598.1,589.0,3086180,102940.0,1257609,40.75,0.18
2025-01-30,LICHSGFIN,574.6,574.7,589.0,570.05,584.35,576.72,1679601,79356.0,671012,39.95,-0.38
2025-01-29,LICHSGFIN,570.5,574.85,583.45,572.0,574.6,576.97,1439625,58267.0,569029,39.53,-0.47
2025-01-28,LICHSGFIN,563.9,572.5,581.25,562.6,570.5,571.59,1764037,49464.0,727126,41.22,-0.32
2025-01-27,LICHSGFIN,573.3,572.9,572.9,560.45,563.9,566.16,1094060,42434.0,459241,41.98,-0.58
2025-01-24,LICHSGFIN,579.95,578.95,585.4,569.0,573.3,577.22,1218435,40673.0,479192,39.33,-0.56
2025-01-23,LICHSGFIN,554.8,554.8,585.0,551.4,579.95,575.67,1880756,55310.0,561825,29.87,-0.48
2025-01-22,LICHSGFIN,560.4,562.0,562.75,545.55,554.8,552.87,963350,31026.0,378886,39.33,-0.65
2025-01-21,LICHSGFIN,569.9,572.75,573.9,558.25,560.4,563.84,592842,20130.0,193201,32.59,-0.83
2025-01-20,LICHSGFIN,562.7,564.95,573.6,560.4,569.9,568.21,659748,21718.0,186576,28.28,-0.84
2025-01-17,LICHSGFIN,565.45,565.4,566.95,557.25,562.7,562.11,807523,31140.0,439317,54.4,-0.6
2025-01-16,LICHSGFIN,552.95,556.8,573.25,556.8,565.45,567.5,994712,35692.0,454033,45.64,-0.58
2025-01-15,LICHSGFIN,552.4,554.25,559.8,551.05,552.95,554.99,984734,28235.0,444136,45.1,-0.59
2025-01-14,LICHSGFIN,533.6,537.95,554.75,537.25,552.4,549.1,1196723,40820.0,638310,53.34,-0.41
2025-01-13,LICHSGFIN,554.9,552.85,555.0,531.0,533.6,542.0,1119952,44928.0,476762,42.57,-0.56
