DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,High,6.949999999999989,Bearish,1,1
High,High,Low,16.672000000000004,Bearish,25,25
High,High,Medium,9.55454545454546,Bullish,11,11
High,High,Very Low,13.800340136054416,Bullish,147,147
High,Low,Medium,11.899090909090908,Bearish,55,55
High,Medium,Low,14.516176470588237,Bearish,34,34
High,Medium,Medium,10.61346153846154,Bullish,26,26
High,Medium,Very Low,12.757142857142851,Bearish,7,7
High,Very High,High,11.480303030303027,Bullish,33,33
High,Very High,Low,16.414285714285707,Bearish,7,7
High,Very High,Medium,13.807142857142862,Bullish,21,21
High,Very High,Very High,13.883018867924527,Bullish,53,53
High,Very High,Very Low,17.487499999999997,Bearish,8,8
High,Very Low,Medium,13.237499999999992,Bearish,48,48
High,Very Low,Very Low,13.625,Bullish,4,4
Low,High,High,12.187500000000004,Bearish,8,8
Low,High,Very High,11.177272727272724,Bearish,33,33
Low,Low,High,7.849999999999994,Bearish,2,2
Low,Low,Low,12.511029411764707,Bearish,68,68
Low,Low,Medium,13.731249999999989,Bullish,8,8
Low,Low,Very Low,13.339393939393943,Bearish,99,99
Low,Medium,High,10.00769230769231,Bearish,26,26
Low,Medium,Low,11.576470588235292,Bearish,17,17
Low,Medium,Medium,9.841666666666672,Bullish,24,24
Low,Medium,Very High,11.750000000000014,Bullish,4,4
Low,Medium,Very Low,16.728571428571417,Bullish,7,7
Low,Very High,Very High,13.227999999999993,Bearish,50,50
Low,Very Low,Low,13.552631578947377,Bullish,38,38
Low,Very Low,Medium,12.59,Bearish,90,90
Low,Very Low,Very Low,13.900000000000011,Bullish,6,6
Medium,High,High,13.221052631578946,Bullish,19,19
Medium,High,Low,12.083333333333327,Bearish,12,12
Medium,High,Medium,13.159090909090901,Bullish,11,11
Medium,High,Very High,8.816666666666663,Bearish,3,3
Medium,High,Very Low,7.208333333333343,Bearish,6,6
Medium,Low,Low,12.555555555555559,Bearish,45,45
Medium,Low,Medium,12.860937499999999,Bearish,32,32
Medium,Low,Very Low,11.280000000000003,Bearish,15,15
Medium,Medium,Low,13.588709677419354,Bearish,31,31
Medium,Medium,Medium,15.300000000000011,Bearish,4,4
Medium,Medium,Very Low,12.96934673366834,Bearish,199,199
Medium,Very High,High,12.68571428571428,Bearish,7,7
Medium,Very High,Very High,11.45,Bearish,42,42
Medium,Very Low,Medium,14.141999999999998,Bearish,50,50
Medium,Very Low,Very Low,15.875000000000007,Bullish,4,4
Very High,High,Low,13.398437499999996,Bearish,32,32
Very High,High,Medium,11.893333333333333,Bearish,60,60
Very High,High,Very Low,13.142857142857142,Bearish,7,7
Very High,Low,Medium,13.081896551724133,Bullish,58,58
Very High,Medium,Medium,12.725862068965514,Bearish,58,58
Very High,Very High,High,15.326923076923077,Bearish,26,26
Very High,Very High,Low,16.016101694915253,Bullish,59,59
Very High,Very High,Medium,14.957608695652173,Bearish,46,46
Very High,Very High,Very High,14.967307692307687,Bearish,26,26
Very High,Very High,Very Low,16.974999999999998,Bearish,52,52
Very High,Very Low,Medium,13.767647058823528,Bearish,51,51
Very High,Very Low,Very Low,11.95,Bearish,5,5
Very Low,High,Very High,11.799999999999999,Bearish,33,33
Very Low,Low,High,10.792045454545455,Bullish,44,44
Very Low,Low,Low,11.93636363636364,Bearish,11,11
Very Low,Low,Medium,12.206249999999997,Bearish,24,24
Very Low,Low,Very High,10.812698412698408,Bullish,63,63
Very Low,Low,Very Low,16.0,Bullish,1,1
Very Low,Medium,High,9.8125,Bullish,4,4
Very Low,Medium,Very High,16.370512820512822,Bearish,39,39
Very Low,Very High,Very High,13.239189189189188,Bearish,37,37
Very Low,Very Low,High,12.152000000000008,Bearish,25,25
Very Low,Very Low,Low,12.851851851851857,Bearish,54,54
Very Low,Very Low,Medium,12.979850746268655,Bearish,67,67
Very Low,Very Low,Very High,11.117241379310347,Bullish,29,29
Very Low,Very Low,Very Low,14.335714285714287,Bearish,49,49
