Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,OBEROIRLTY,2024-12-26,2143.65,2148.95,2107.7,2130.0,2130.0,710850,2031.0,6950300,-72800
2024-12-11,OBEROIRLTY,2024-12-26,2140.0,2142.0,2113.3,2133.9,2133.9,550200,1572.0,7023100,-62650
2024-12-10,OBEROIRLTY,2024-12-26,2147.3,2148.1,2122.0,2130.75,2130.75,680400,1944.0,7085750,-146650
2024-12-09,OBEROIRLTY,2024-12-26,2155.0,2169.95,2131.95,2139.95,2139.95,678650,1939.0,7232400,-32550
2024-12-06,OBEROIRLTY,2024-12-26,2137.35,2154.0,2112.65,2143.7,2143.7,1017800,2908.0,7264950,-50400
2024-12-05,OBEROIRLTY,2024-12-26,2143.0,2154.0,2107.3,2124.3,2124.3,1640100,4686.0,7315350,-100100
2024-12-04,OBEROIRLTY,2024-12-26,2070.0,2146.5,2060.05,2135.2,2135.2,4049850,11571.0,7415450,188300
2024-12-03,OBEROIRLTY,2024-12-26,2070.5,2097.75,2010.6,2032.75,2032.75,1949500,5570.0,7227150,163100
2024-12-02,OBEROIRLTY,2024-12-26,1977.65,2064.95,1972.15,2057.45,2057.45,2088450,5967.0,7064050,87500
2024-11-29,OBEROIRLTY,2024-12-26,1996.0,1996.0,1940.0,1979.4,1979.4,1493800,4268.0,6976550,-122150
2024-11-28,OBEROIRLTY,2024-11-28,1986.05,2030.0,1977.3,2019.5,2019.3,2825200,8072.0,445200,-801500
2024-11-27,OBEROIRLTY,2024-11-28,1986.15,1990.9,1951.35,1983.25,1983.25,3292450,9407.0,1246700,-1779750
2024-11-26,OBEROIRLTY,2024-11-28,1923.1,1991.7,1923.1,1979.4,1979.4,4636100,13246.0,3026450,-2530150
2024-11-25,OBEROIRLTY,2024-11-28,1948.0,2037.25,1913.2,1938.4,1938.4,8628200,24652.0,5556600,-773150
2024-11-22,OBEROIRLTY,2024-11-28,1909.0,1959.8,1878.95,1941.75,1941.75,2842000,8120.0,6329750,231350
2024-11-21,OBEROIRLTY,2024-11-28,1916.95,1942.05,1877.95,1897.5,1897.5,2424800,6928.0,6098400,144900
2024-11-19,OBEROIRLTY,2024-11-28,1907.5,1964.95,1887.5,1910.45,1910.45,1690850,4831.0,5953500,-137200
2024-11-18,OBEROIRLTY,2024-11-28,1948.05,1975.9,1901.6,1908.8,1908.8,1804600,5156.0,6090700,3150
2024-11-14,OBEROIRLTY,2024-11-28,1901.05,1985.0,1901.05,1967.5,1967.5,1923950,5497.0,6087550,130200
2024-11-13,OBEROIRLTY,2024-11-28,1984.35,2000.0,1897.05,1912.5,1912.5,2414300,6898.0,5957350,-197050
2024-11-12,OBEROIRLTY,2024-11-28,1996.1,2033.0,1970.6,1978.95,1978.95,1953700,5582.0,6154400,-21350
2024-11-11,OBEROIRLTY,2024-11-28,2015.65,2035.0,1970.7,2004.8,2004.8,1936200,5532.0,6177850,164500
2024-11-08,OBEROIRLTY,2024-11-28,2015.0,2066.0,1997.0,2006.65,2006.65,1778700,5082.0,6013350,-10500
2024-11-07,OBEROIRLTY,2024-11-28,2027.95,2086.0,2020.0,2027.1,2027.1,3545150,10129.0,6023850,-329700
2024-11-06,OBEROIRLTY,2024-11-28,2020.0,2044.0,2001.05,2027.75,2027.75,2751350,7861.0,6353550,-331800
2024-11-05,OBEROIRLTY,2024-11-28,1932.75,2007.65,1925.3,2000.2,2000.2,1715000,4900.0,6685350,-190050
2024-11-04,OBEROIRLTY,2024-11-28,1961.85,1976.05,1916.3,1941.7,1941.7,1168650,3339.0,6875400,-147350
2024-11-01,OBEROIRLTY,2024-11-28,1975.0,1980.0,1966.1,1970.1,1970.1,87850,251.0,7022750,-3150
2024-10-31,OBEROIRLTY,2024-10-31,1921.9,1976.9,1908.7,1960.5,1966.75,1609300,2299.0,479500,-705600
2024-10-30,OBEROIRLTY,2024-10-31,1978.9,1996.45,1925.3,1930.8,1930.8,2417100,3453.0,1185100,-1364300
2024-10-29,OBEROIRLTY,2024-10-31,1996.1,1996.1,1942.1,1982.2,1982.2,3257800,4654.0,2549400,-1736000
2024-10-28,OBEROIRLTY,2024-10-31,1925.1,2001.95,1925.1,1975.3,1975.3,3679900,5257.0,4285400,-1840300
2024-10-25,OBEROIRLTY,2024-10-31,1985.4,1991.05,1915.65,1939.3,1939.3,2020900,2887.0,6125700,-441700
2024-10-24,OBEROIRLTY,2024-10-31,1956.1,2012.0,1949.0,1984.8,1984.8,2440900,3487.0,6567400,-375900
2024-10-23,OBEROIRLTY,2024-10-31,1959.95,1989.0,1920.3,1957.7,1957.7,2788800,3984.0,6943300,-226800
2024-10-22,OBEROIRLTY,2024-10-31,1981.7,2005.8,1928.0,1951.5,1951.5,3955000,5650.0,7170100,-713300
2024-10-21,OBEROIRLTY,2024-10-31,1980.0,2018.45,1958.05,1996.05,1996.05,6207600,8868.0,7883400,-499100
2024-10-18,OBEROIRLTY,2024-10-31,1917.0,1949.0,1881.25,1938.35,1938.35,3772300,5389.0,8382500,435400
2024-10-17,OBEROIRLTY,2024-10-31,2065.0,2066.7,1900.5,1905.25,1905.25,6062700,8661.0,7947100,-82600
2024-10-16,OBEROIRLTY,2024-10-31,2037.75,2063.1,1995.3,2035.75,2035.75,2977800,4254.0,8029700,-84700
2024-10-15,OBEROIRLTY,2024-10-31,2012.0,2049.15,1980.15,2039.1,2039.1,3458000,4940.0,8114400,179900
2024-10-14,OBEROIRLTY,2024-10-31,1928.5,2020.0,1928.5,2006.2,2006.2,5807200,8296.0,7934500,33600
