Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2017-01-04,CHAMBLFERT,78.7,672.73,3.58,412.1199999999999
2017-03-31,CHAMBLFERT,86.75,422.92,2.79,158.32999999999998
2017-04-20,CHAMBLFERT,92.1,1337.5,1.64,712.5
2017-04-26,CHAMBLFERT,98.25,171.88,1.15,187.49
2017-05-04,CHAMBLFERT,113.35,345.95,2.89,44.59000000000003
2018-02-26,CHAMBLFERT,170.3,137.04,1.23,90.74
2019-01-02,CHAMBLFERT,154.8,225.0,1.04,295.0
2020-01-15,CHAMBLFERT,172.65,276.67,1.34,170.0
2020-07-30,CHAMBLFERT,156.65,132.14,3.52,77.38000000000002
2020-08-24,CHAMBLFERT,156.55,218.18,1.25,160.61
2020-10-22,CHAMBLFERT,172.9,126.09,1.77,643.48
2020-11-27,CHAMBLFERT,203.85,275.0,2.17,810.0
2020-12-11,CHAMBLFERT,234.65,124.11,3.62,199.1
2020-12-21,CHAMBLFERT,221.95,125.0,1.12,808.33
2021-02-12,CHAMBLFERT,241.9,680.0,1.62,2560.0
2021-05-18,CHAMBLFERT,281.15,91.94,1.33,122.58
2021-08-05,CHAMBLFERT,319.8,85.57,2.74,196.90000000000003
2022-01-05,CHAMBLFERT,429.1,84.72,1.4,-53.26
2022-03-11,CHAMBLFERT,423.0,83.33,1.15,-32.89
2022-05-26,CHAMBLFERT,345.75,85.03,1.52,5.989999999999995
2022-06-02,CHAMBLFERT,364.95,129.27,1.18,158.53
2022-06-28,CHAMBLFERT,269.95,87.18,2.21,54.48999999999998
2022-08-26,CHAMBLFERT,348.15,119.52,2.07,-57.36
2022-09-20,CHAMBLFERT,351.25,288.24,1.45,564.7
2022-10-06,CHAMBLFERT,321.65,65.17,1.16,65.17
2022-11-23,CHAMBLFERT,296.9,112.35,1.63,-11.72999999999999
2022-12-19,CHAMBLFERT,304.85,133.16,2.13,-22.8
2023-06-14,CHAMBLFERT,278.9,234.67,4.5,365.33
2023-07-26,CHAMBLFERT,275.7,108.0,1.15,122.0
2023-08-01,CHAMBLFERT,279.75,392.31,1.44,715.3800000000001
2023-08-08,CHAMBLFERT,275.05,153.57,1.55,30.950000000000017
2023-08-14,CHAMBLFERT,254.65,127.78,1.6,168.52
2023-09-05,CHAMBLFERT,282.45,121.21,1.19,239.40000000000003
2023-09-06,CHAMBLFERT,285.5,227.69,3.64,332.31
2023-10-13,CHAMBLFERT,291.2,257.14,2.02,223.81
2023-11-29,CHAMBLFERT,319.05,239.71,2.92,189.7
2024-01-04,CHAMBLFERT,386.65,133.52,7.66,78.66999999999999
2024-01-15,CHAMBLFERT,385.65,209.38,2.09,443.74
2024-02-07,CHAMBLFERT,377.65,111.6,3.55,-0.309999999999988
2024-02-08,CHAMBLFERT,362.55,133.55,5.12,196.77
2024-07-08,CHAMBLFERT,534.3,74.3,2.88,-7.009999999999991
2024-07-09,CHAMBLFERT,512.7,107.43,5.04,26.25999999999999
2024-11-07,CHAMBLFERT,515.65,98.18,5.51,13.129999999999995
2024-11-22,CHAMBLFERT,464.0,76.34,2.04,143.01
