DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,High,7.300000000000011,Bullish,1,1
High,High,Low,10.51666666666666,Bullish,12,12
High,High,Medium,17.775000000000034,Bearish,2,2
High,High,Very Low,12.965536723163837,Bearish,177,177
High,Low,High,9.425,Bearish,8,8
High,Low,Low,12.037499999999987,Bearish,4,4
High,Low,Medium,12.260606060606055,Bullish,66,66
High,Medium,Low,12.073684210526318,Bullish,19,19
High,Medium,Medium,11.105000000000004,Bearish,10,10
High,Medium,Very Low,11.106666666666664,Bullish,30,30
High,Very High,High,11.03095238095237,Bullish,21,21
High,Very High,Low,8.442857142857138,Bearish,7,7
High,Very High,Medium,9.050000000000008,Bearish,10,10
High,Very High,Very High,9.569565217391304,Bearish,23,23
High,Very High,Very Low,21.4375,Bearish,4,4
High,Very Low,High,11.65808823529411,Bearish,68,68
High,Very Low,Medium,9.978124999999995,Bearish,16,16
High,Very Low,Very Low,10.840000000000009,Bearish,5,5
Low,High,High,11.560000000000013,Bearish,5,5
Low,High,Very High,7.100000000000023,Bearish,3,3
Low,Low,Low,11.476315789473674,Bearish,19,19
Low,Low,Medium,18.666666666666668,Bearish,3,3
Low,Low,Very Low,13.225396825396823,Bearish,63,63
Low,Medium,High,10.066666666666643,Bullish,3,3
Low,Medium,Low,20.89375000000002,Bearish,8,8
Low,Medium,Medium,13.550000000000008,Bullish,14,14
Low,Medium,Very Low,14.022727272727282,Bearish,11,11
Low,Very High,Very High,11.432142857142862,Bearish,14,14
Low,Very Low,High,14.176973684210523,Bullish,76,76
Low,Very Low,Low,11.236567164179103,Bearish,67,67
Low,Very Low,Medium,12.60382653061224,Bearish,196,196
Low,Very Low,Very Low,13.460000000000003,Bullish,5,5
Medium,High,High,7.250000000000014,Bearish,4,4
Medium,High,Low,11.316666666666668,Bearish,6,6
Medium,High,Medium,9.566666666666682,Bullish,3,3
Medium,High,Very High,10.599999999999994,Bearish,2,2
Medium,High,Very Low,10.266666666666659,Bearish,9,9
Medium,Low,Low,10.491780821917807,Bearish,73,73
Medium,Low,Medium,9.134126984126983,Bearish,63,63
Medium,Low,Very Low,13.268749999999997,Bearish,24,24
Medium,Medium,Low,16.364285714285707,Bullish,7,7
Medium,Medium,Very Low,11.85289855072464,Bearish,69,69
Medium,Very High,High,6.100000000000023,Bearish,1,1
Medium,Very High,Very High,12.079545454545446,Bullish,22,22
Medium,Very Low,High,11.320212765957447,Bearish,47,47
Medium,Very Low,Low,14.275000000000006,Bullish,8,8
Medium,Very Low,Medium,9.826973684210522,Bullish,152,152
Medium,Very Low,Very Low,7.0,Bullish,1,1
Very High,High,High,12.226388888888891,Bearish,36,36
Very High,High,Low,15.319230769230755,Bearish,13,13
Very High,High,Medium,14.524999999999999,Bullish,34,34
Very High,High,Very Low,16.78571428571428,Bearish,7,7
Very High,Low,High,11.99568965517241,Bearish,58,58
Very High,Low,Medium,6.550000000000011,Bullish,1,1
Very High,Medium,High,15.939705882352943,Bearish,34,34
Very High,Medium,Medium,14.130000000000019,Bearish,10,10
Very High,Very High,High,19.41923076923078,Bearish,39,39
Very High,Very High,Low,15.523214285714285,Bullish,28,28
Very High,Very High,Medium,17.098387096774186,Bearish,31,31
Very High,Very High,Very High,15.76578947368422,Bearish,38,38
Very High,Very High,Very Low,16.826415094339612,Bearish,53,53
Very High,Very Low,High,13.765,Bearish,100,100
Very High,Very Low,Very Low,9.691666666666668,Bearish,6,6
Very Low,High,Very High,8.908333333333317,Bullish,6,6
Very Low,Low,High,11.253846153846151,Bearish,26,26
Very Low,Low,Low,21.11666666666665,Bearish,9,9
Very Low,Low,Medium,16.279411764705884,Bullish,17,17
Very Low,Low,Very High,15.133333333333336,Bearish,45,45
Very Low,Low,Very Low,15.75,Bearish,5,5
Very Low,Medium,High,15.050000000000011,Doji,2,2
Very Low,Medium,Very High,11.117999999999997,Bearish,25,25
Very Low,Very High,Very High,8.692857142857141,Bearish,14,14
Very Low,Very Low,High,14.99494949494949,Bearish,99,99
Very Low,Very Low,Low,15.987962962962964,Bearish,54,54
Very Low,Very Low,Medium,15.113690476190474,Bearish,84,84
Very Low,Very Low,Very High,18.62843137254901,Bearish,51,51
Very Low,Very Low,Very Low,18.23039215686274,Bearish,51,51
