Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2010-10-26,UNIPHOS,200.8,-86.67,1.24,-31.429999999999996
2013-08-29,UNIPHOS,136.4,1735.71,3.32,635.7199999999998
2014-05-08,UPL,270.85,165.49,2.61,65.47999999999999
2015-04-13,UPL,474.7,35.29,1.18,138.24
2015-05-27,UPL,537.1,49.62,2.22,119.85
2016-05-26,UPL,592.95,337.93,2.87,651.73
2017-09-28,UPL,766.2,216.67,4.42,453.0300000000001
2018-11-02,UPL,711.45,7200.0,2.25,15300.0
2019-06-20,UPL,870.25,58.65,1.33,-34.42
2019-06-21,UPL,890.1,72.13,2.19,-20.84
2019-07-09,UPL,640.05,97.44,1.33,-12.179999999999993
2019-07-26,UPL,601.55,160.49,2.08,96.3
2020-05-21,UPL,366.8,97.51,1.53,-34.02
2020-06-10,UPL,425.0,193.1,1.03,162.07000000000002
2020-07-09,UPL,442.55,101.25,1.19,47.5
2020-07-21,UPL,458.4,117.89,1.4,29.480000000000004
2020-08-10,UPL,494.3,118.05,1.18,-29.33
2020-08-31,UPL,505.95,129.15,1.93,-32.17
2020-11-12,UPL,429.6,176.92,1.39,90.39
2020-12-14,UPL,442.15,167.41,1.85,-84.82
2020-12-30,UPL,467.1,144.9,1.44,-109.95
2021-01-07,UPL,482.5,141.84,1.09,-30.620000000000005
2021-01-22,UPL,566.95,141.32,2.58,13.170000000000016
2021-02-19,UPL,552.8,109.73,2.24,-53.870000000000005
2021-02-22,UPL,539.75,115.11,1.62,1.4399999999999975
2021-06-03,UPL,840.25,165.43,1.57,28.40000000000001
2021-06-04,UPL,836.25,980.0,1.06,1140.0
2022-03-25,UPL,798.55,93.24,1.1,55.41000000000001
2022-11-10,UPL,756.1,1233.33,2.82,3466.67
2023-05-31,UPL,685.1,650.0,1.55,3225.0
2023-06-14,UPL,682.75,117.95,2.23,453.84
2023-07-31,UPL,624.7,70.59,1.34,42.02
2023-08-01,UPL,625.7,87.15,3.12,87.15
2023-08-09,UPL,615.2,191.43,2.07,400.0
2023-09-15,UPL,634.65,115.62,1.31,293.76
2023-10-26,UPL,561.05,36.51,1.34,69.84
2023-12-11,UPL,602.4,113.21,1.4,150.94
2023-12-15,UPL,610.85,96.15,1.77,130.76999999999998
2024-01-17,UPL,551.0,74.73,2.0,145.05
2024-03-26,UPL,465.4,246.88,1.95,362.5
2024-03-27,UPL,455.5,382.52,20.61,617.97
2024-04-02,UPL,475.25,391.67,1.83,370.83
2024-04-25,UPL,505.9,178.38,1.83,316.21
2024-05-31,UPL,508.8,222.62,5.07,380.9500000000001
2024-06-21,UPL,565.95,200.0,2.17,217.31
2025-02-28,UPL,632.95,76.74,1.95,150.0
2025-05-13,UPL,642.85,88.39,2.65,29.91
