DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Low,20.504901960784323,Bullish,51,51
High,High,Medium,24.368750000000013,Bearish,8,8
High,High,Very Low,23.504347826086963,Bearish,138,138
High,Low,Medium,20.553488372093017,Bearish,43,43
High,Medium,Low,17.75625000000001,Bearish,24,24
High,Medium,Medium,20.26481481481482,Bearish,27,27
High,Medium,Very Low,25.32499999999999,Bearish,14,14
High,Very High,High,23.698387096774198,Bearish,31,31
High,Very High,Low,20.699999999999992,Bearish,11,11
High,Very High,Medium,24.19599999999999,Bullish,25,25
High,Very High,Very High,33.44274193548388,Bearish,62,62
High,Very High,Very Low,25.98749999999996,Bullish,4,4
High,Very Low,Medium,25.9181818181818,Bullish,22,22
High,Very Low,Very Low,19.23333333333333,Bearish,6,6
Low,High,High,27.462500000000034,Bearish,4,4
Low,High,Very High,22.559090909090898,Bearish,22,22
Low,Low,Low,17.510714285714297,Bearish,56,56
Low,Low,Medium,18.15,Bearish,8,8
Low,Low,Very Low,19.87311320754717,Bullish,106,106
Low,Medium,High,18.77631578947369,Bullish,19,19
Low,Medium,Low,19.146874999999994,Bearish,16,16
Low,Medium,Medium,19.684848484848487,Bearish,33,33
Low,Medium,Very High,47.899999999999864,Bullish,1,1
Low,Medium,Very Low,18.166666666666675,Bearish,15,15
Low,Very High,Very High,21.51551724137932,Bullish,29,29
Low,Very Low,Low,17.53409090909091,Bullish,66,66
Low,Very Low,Medium,20.314705882352946,Bearish,51,51
Low,Very Low,Very Low,20.097435897435897,Bearish,39,39
Medium,High,High,17.53125000000001,Bearish,16,16
Medium,High,Low,16.011111111111102,Bearish,9,9
Medium,High,Medium,21.326923076923087,Bearish,13,13
Medium,High,Very High,55.674999999999955,Bullish,2,2
Medium,High,Very Low,16.531250000000007,Bullish,8,8
Medium,Low,Low,19.167647058823537,Bullish,51,51
Medium,Low,Medium,20.4608695652174,Bearish,23,23
Medium,Low,Very Low,13.183333333333337,Bearish,6,6
Medium,Medium,Low,15.335000000000008,Bearish,40,40
Medium,Medium,Medium,13.142857142857135,Bearish,7,7
Medium,Medium,Very Low,20.137614678899087,Bearish,218,218
Medium,Very High,High,33.27500000000009,Bearish,2,2
Medium,Very High,Very High,27.898000000000003,Bullish,25,25
Medium,Very Low,Medium,23.42790697674418,Bullish,43,43
Medium,Very Low,Very Low,36.87499999999997,Bearish,2,2
Very High,High,Low,29.681666666666683,Bearish,30,30
Very High,High,Medium,23.776415094339626,Bearish,53,53
Very High,High,Very Low,44.25999999999998,Bullish,5,5
Very High,Low,Medium,26.73750000000001,Bearish,48,48
Very High,Medium,Medium,21.326923076923087,Bullish,39,39
Very High,Very High,High,29.498333333333342,Bullish,30,30
Very High,Very High,Low,29.696610169491514,Bullish,59,59
Very High,Very High,Medium,33.22697368421052,Bearish,76,76
Very High,Very High,Very High,30.298076923076923,Bullish,26,26
Very High,Very High,Very Low,28.25545454545455,Bearish,55,55
Very High,Very Low,Medium,29.644047619047633,Bearish,42,42
Very High,Very Low,Very Low,15.774999999999977,Bearish,2,2
Very Low,High,Very High,22.972727272727283,Bearish,22,22
Very Low,Low,High,20.029999999999994,Bearish,25,25
Very Low,Low,Low,16.569999999999997,Bearish,10,10
Very Low,Low,Medium,17.445652173913032,Bearish,23,23
Very Low,Low,Very High,21.142307692307693,Bullish,26,26
Very Low,Low,Very Low,12.949999999999989,Bearish,1,1
Very Low,Medium,High,22.907142857142844,Bearish,7,7
Very Low,Medium,Very High,18.99545454545454,Bullish,33,33
Very Low,Very High,Very High,22.248000000000005,Bearish,25,25
Very Low,Very Low,High,17.941379310344843,Bearish,29,29
Very Low,Very Low,Low,23.14451219512195,Bullish,82,82
Very Low,Very Low,Medium,21.50986842105263,Bearish,76,76
Very Low,Very Low,Very High,24.522500000000004,Bearish,20,20
Very Low,Very Low,Very Low,23.84195402298851,Bearish,87,87
