DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Low,18.24285714285714,Bearish,7,7
High,High,Medium,16.700000000000045,Bearish,1,1
High,High,Very Low,20.903750000000016,Bullish,40,40
High,Low,Low,26.5,Bearish,1,1
High,Low,Medium,26.30555555555555,Bearish,18,18
High,Medium,Low,14.958333333333334,Bullish,6,6
High,Medium,Medium,29.17500000000001,Bullish,4,4
High,Medium,Very Low,13.450000000000045,Bullish,2,2
High,Very High,High,21.36111111111111,Bearish,9,9
High,Very High,Low,19.799999999999955,Bullish,1,1
High,Very High,Medium,19.299999999999955,Bearish,2,2
High,Very High,Very High,18.335000000000026,Bullish,10,10
High,Very Low,Medium,25.005555555555564,Bearish,18,18
High,Very Low,Very Low,23.049999999999955,Bullish,2,2
Low,High,High,17.883333333333326,Bearish,3,3
Low,High,Medium,13.600000000000023,Bullish,1,1
Low,High,Very High,16.23333333333331,Bullish,3,3
Low,Low,Low,19.669230769230758,Bearish,13,13
Low,Low,Medium,25.950000000000045,Bearish,1,1
Low,Low,Very Low,20.045454545454543,Bullish,22,22
Low,Medium,High,18.125,Bullish,2,2
Low,Medium,Low,11.649999999999977,Bearish,1,1
Low,Medium,Medium,17.650000000000034,Bullish,2,2
Low,Very High,Very High,21.05999999999999,Bullish,10,10
Low,Very Low,Low,24.551562500000003,Bearish,32,32
Low,Very Low,Medium,25.813793103448273,Bearish,29,29
Low,Very Low,Very Low,14.475000000000023,Bearish,2,2
Medium,High,High,17.975000000000005,Bullish,6,6
Medium,High,Low,8.5,Bullish,1,1
Medium,High,Medium,16.941666666666663,Bearish,6,6
Medium,High,Very Low,21.76249999999999,Bullish,4,4
Medium,Low,Low,17.930769230769233,Bullish,13,13
Medium,Low,Very Low,18.144444444444442,Bearish,18,18
Medium,Medium,Low,44.5,Bullish,2,2
Medium,Medium,Very Low,18.822000000000003,Bullish,50,50
Medium,Very High,High,8.200000000000045,Bearish,1,1
Medium,Very High,Very High,19.849999999999994,Bearish,6,6
Medium,Very Low,Low,22.00000000000003,Bullish,2,2
Medium,Very Low,Medium,20.264999999999997,Bullish,10,10
Medium,Very Low,Very Low,16.224999999999966,Bearish,2,2
Very High,High,Low,25.07272727272729,Bearish,11,11
Very High,High,Medium,17.402631578947375,Bearish,19,19
Very High,High,Very Low,16.399999999999977,Bullish,1,1
Very High,Low,Medium,31.12708333333333,Bullish,24,24
Very High,Medium,Medium,19.761111111111102,Bearish,9,9
Very High,Very High,High,21.150000000000016,Bullish,3,3
Very High,Very High,Low,22.535714285714295,Bearish,14,14
Very High,Very High,Medium,27.860000000000014,Bearish,5,5
Very High,Very High,Very High,21.09166666666668,Bearish,6,6
Very High,Very High,Very Low,23.44375000000001,Bearish,16,16
Very High,Very Low,Medium,33.007692307692295,Bearish,13,13
Very High,Very Low,Very Low,13.599999999999909,Bullish,1,1
Very Low,High,Very High,23.870833333333337,Bearish,12,12
Very Low,Low,High,17.17083333333332,Bullish,12,12
Very Low,Low,Low,12.175000000000011,Bullish,2,2
Very Low,Low,Medium,23.100000000000023,Bearish,4,4
Very Low,Low,Very High,20.51666666666667,Bearish,6,6
Very Low,Low,Very Low,36.39999999999998,Bullish,1,1
Very Low,Medium,High,22.233333333333388,Bearish,3,3
Very Low,Medium,Very High,25.781818181818174,Bearish,11,11
Very Low,Very High,Very High,22.04285714285714,Bullish,14,14
Very Low,Very Low,High,25.510000000000012,Bearish,5,5
Very Low,Very Low,Low,17.615384615384624,Bullish,13,13
Very Low,Very Low,Medium,23.7361111111111,Bullish,18,18
Very Low,Very Low,Very High,23.000000000000018,Bearish,6,6
Very Low,Very Low,Very Low,18.396666666666686,Bearish,15,15
