Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2019-04-15,METROPOLIS,7279787,200331,3166884,50.06,42.44,15.22,Very High,Very High,Very High,,23.47,20.36,11.72,200.26,173.72,26.539999999999992,Very High,,Neutral,Medium,Medium,Low,959.18,959.85,,,,,-0.45,,,0.01,880.0,958.0,982.7,935.0,956.1,,,,,,,47.7,,,,,,,Neutral,,,,0.76,,,,,0.0,,,0.0,0.0,,,False,,,False,,15.80061216150308,,36.33879429544105,,,0.76,0.76,False,HH,LL Sweep,BoS,,Uptrend,
2019-04-16,METROPOLIS,1207704,48133,329883,8.95,27.37,205.81,Very High,Very High,Very High,,1.9,2.85,2.07,91.79,137.68,-45.89,Low,25.5,Neutral,Low,Medium,Very High,987.57,985.35,,,,,-0.74,,,0.01,959.85,995.0,1005.6,971.75,988.78,,,,,13.6,20.25,33.85,False,0.0,NoSwipe,Bearish,0.0262198857530124,25.5,Neutral,,,,0.74,-2.63,,,,0.63,,Buy,0.7899999999999636,0.16,13.6,13.6,False,20.25,20.25,False,25.5,14.004231594338796,357.1079056556393,25.09097708432884,2.111444526142167e-05,0.0074191906936122,0.75,0.75,False,,,,,,
2019-04-18,METROPOLIS,326059,20020,154919,49.12,6.45,86.87,Very High,Very High,Very High,,0.57,0.31,0.29,196.55,106.9,89.65,Very High,-14.9,Neutral,Medium,Low,High,968.43,970.45,,,,,-0.72,,,0.01,985.35,984.8,984.8,950.05,966.46,,,,,20.4,14.35,34.75,False,0.0,NoSwipe,Bearish,-0.0152370265598555,-14.899999999999975,Neutral,,,,0.47,-36.49,,,,0.28,,Buy,0.6999999999999318,0.42,18.13,17.16,True,16.32,17.07,False,-14.899999999999975,12.694833625568744,-189.153021020974,16.286663336663338,-4.569725111099518e-05,-0.0094482028482005,0.62,0.64,False,,,,,,
2019-04-22,METROPOLIS,165743,9618,104149,305.56,146.67,52.0,Very High,High,Medium,,0.18,-0.15,-0.37,-48.65,40.54,-89.19,Low,-24.95,Neutral,Very High,Very High,Medium,949.07,945.5,,,,,-0.93,,,0.01,970.45,963.0,963.0,938.7,945.12,,,,,6.8,17.5,24.3,False,0.0,NoSwipe,Bearish,-0.0260459933482239,-24.950000000000045,Neutral,,,,0.71,51.06,,,,-1.04,,Sell,-0.8799999999999955,0.16,11.66,13.37,False,16.99,17.24,False,-24.950000000000045,12.018193674878775,-299.853932188226,17.232584736951548,-0.0001505342608737,-0.0311763289860912,0.66,0.66,False,,,,,,
2019-04-23,METROPOLIS,106739,10517,48045,24.0,3.13,86.96,Medium,Medium,Medium,,-0.25,-0.32,-0.31,80.65,103.23,-22.58,Medium,7.35,Neutral,Low,Low,High,953.27,952.85,,,,,-0.86,,,0.01,945.5,950.0,967.25,939.7,952.55,,,,,13.15,14.4,27.55,True,0.45,CandleHighSwipe,Bullish,0.0077436054758726,7.350000000000023,Neutral,,,,0.37,-47.89,,,,-1.39,,Sell,-1.9600000000000364,-0.57,12.45,13.31,False,15.61,16.36,False,7.350000000000023,11.578141881284935,85.09934282744453,10.149187030522013,6.885955461452724e-05,0.0080915986333977,0.55,0.58,False,,,,,,
2019-04-24,METROPOLIS,120780,7525,85217,1350.0,78.57,94.18,High,Medium,Medium,,0.04,-0.28,-0.5,-8.0,56.0,-64.0,Low,5.9,Neutral,Very High,High,Very High,960.38,958.75,,,,,-0.76,,,0.01,952.85,954.0,977.4,945.0,956.24,,,,,13.75,18.65,32.4,True,1.06,CandleHighSwipe,Bullish,0.0061728591070808,5.899999999999977,Neutral,,,,0.5,35.14,,,,-0.76,,Sell,-1.8199999999999363,-1.06,13.12,13.42,False,17.18,16.97,True,5.899999999999977,11.701725987861892,69.0401833283849,16.050498338870433,4.884914720980276e-05,0.0091747751931408,0.53,0.56,False,,,,,,
2019-04-25,METROPOLIS,73361,6356,38485,78.12,35.71,54.29,Medium,Medium,Low,,-0.32,-0.42,-0.57,56.14,73.68,-17.540000000000006,Medium,-9.0,Neutral,High,Medium,High,957.45,949.75,,,,,-0.81,,,0.01,958.75,965.0,976.4,946.2,957.55,,,,,3.55,26.65,30.2,False,0.0,,Bearish,-0.0094315606137307,-9.0,Neutral,965.4414116951148,,,0.38,-24.0,,,,-0.61,,Sell,-1.92999999999995,-1.32,8.26,11.36,False,21.99,19.26,True,-9.0,11.2031477382442,-100.8283296441978,11.542007551919449,-0.0001226809885361,-0.0158634879868152,0.48,0.52,False,,,,,,
2019-04-26,METROPOLIS,40546,3114,18307,65.96,52.94,19.74,Low,Low,Low,,-0.47,-0.51,-0.78,60.26,65.38,-5.119999999999997,High,-0.95,Neutral,High,High,Low,946.2,948.8,,,,,-1.02,,,0.01,949.75,947.2,954.8,935.0,946.83,,,,,13.8,6.0,19.8,True,1.18,CandleLowSwipe,Bullish,-0.0010007638242743,-0.9500000000000456,Neutral,971.6067886098812,,,0.66,73.68,,,,-0.69,,Sell,-2.349999999999909,-1.66,11.05,11.81,False,13.93,16.39,False,-0.9500000000000456,10.61019241102814,-10.079682790477214,13.020552344251769,-2.343017806935445e-05,-0.0032368923540389,0.54,0.55,False,,,,,,
2019-04-30,METROPOLIS,64380,6803,36523,63.64,22.73,64.28,Medium,Low,Low,,-0.33,-0.44,-0.54,61.11,81.48,-20.370000000000005,Medium,-0.95,Neutral,Medium,Low,High,944.78,947.85,,,,,-0.77,,,0.01,948.8,941.0,959.4,927.1,936.96,,,,,20.75,11.55,32.3,True,0.49,BothHighLowSwipe,Bullish,-0.0010017663558867,-0.9499999999999318,Neutral,956.6598521093856,,,0.29,-56.06,,,,-0.61,,Sell,-2.590000000000032,-1.98,15.92,13.34,True,12.74,15.41,False,-0.9499999999999318,11.0725583048528,-10.518930389609404,9.463471997648096,-1.475613544578956e-05,-0.0015462193722783,0.45,0.5,False,,LL Sweep,,,,
2019-05-02,METROPOLIS,61526,4223,34348,102.86,57.78,43.83,Medium,Low,Low,,-0.35,-0.45,-0.71,49.3,63.38,-14.080000000000004,Medium,-0.8,Neutral,High,High,Medium,946.3,947.05,,,,,-0.93,,,0.01,947.85,956.7,957.95,933.9,946.41,,,,,13.15,10.9,24.05,False,0.0,,Bearish,-0.0008443717848232,-0.8000000000000682,Neutral,952.8265519342448,,,0.61,110.34,,,,-0.48,,Sell,-2.7100000000000364,-2.23,14.53,13.31,True,11.82,14.55,False,-0.8000000000000682,11.027215128682634,-8.82177210294686,14.569263556713237,-1.3002633033190329e-05,-0.0020889822644913,0.51,0.52,False,,,,,,
