Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2010-01-04,RECLTD,750094,,197185,20.29,22.06,8.72,Low,Low,,Very High,-0.69,-0.68,-0.83,83.13,81.93,1.1999999999999886,High,,Neutral,Low,Low,Low,,246.55,,247.6,,1.049999999999983,-0.45,,-37050.0,0.0,242.8,244.9,248.9,243.9,246.82,1877850.0,2010-01-28,,Undecisive,,,5.0,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,13.52795381099226,,,,,,,False
2010-01-05,RECLTD,727887,,336189,29.69,20.29,31.66,Low,Low,,High,-0.64,-0.69,-0.83,77.11,83.13,-6.019999999999996,High,1.65,Low Supply,Medium,Low,Medium,,248.2,1.3000000000000114,248.9,-0.14,0.700000000000017,-0.4,,-33150.0,0.0,246.55,249.5,250.95,245.55,248.12,1844700.0,2010-01-28,,ShortCovering,2.65,2.75,5.4,True,0.83,CandleOpenHighSwipe,Bearish,0.006670060100371522,1.6499999999999773,Low Supply,,,,,,,,,0.02,,Buy,0.030000000000001137,0.01,2.65,2.65,False,2.75,2.75,False,1.6499999999999773,13.497901095350766,22.271536807328456,,2.2668353741720585e-06,,,,False
2010-01-06,RECLTD,748900,,523263,43.1,22.06,48.82,Low,Low,,Very High,-0.58,-0.68,-0.83,69.88,81.93,-12.050000000000011,Medium,-5.5,Low Demand,Medium,Low,High,,242.7,-5.150000000000006,243.75,0.15000000000000036,1.0500000000000114,-0.04,,210600.0,0.0,248.2,249.3,249.75,241.85,244.65,2055300.0,2010-01-28,,ShortBuildUp,0.85,7.05,7.9,False,0.0,NoSwipe,Bearish,-0.022408760037951225,-5.5,Low Demand,,,,,,,,,-0.11,,Sell,-0.12999999999999545,-0.02,1.45,1.71,False,5.62,5.07,True,-5.5,13.526360742237458,-74.39498408230602,,-7.344104686874082e-06,,,,False
2010-01-07,RECLTD,350229,,209153,22.06,12.16,44.88,Low,Low,,Very High,-0.68,-0.74,-0.83,81.93,89.16,-7.22999999999999,Medium,-1.6,Low Demand,Low,Low,High,,241.1,-1.5,242.25,0.040000000000000036,1.1500000000000057,-0.48,,89700.0,0.0,242.7,245.0,245.0,240.2,242.03,2145000.0,2010-01-28,,ShortBuildUp,0.9,3.9,4.8,False,0.0,NoSwipe,Bearish,-0.006614327545429788,-1.5999999999999943,Low Demand,,,,,,,,,-0.19,,Sell,-0.2600000000000193,-0.07,1.14,1.41,False,4.64,4.62,True,-1.5999999999999943,12.766342505228303,-20.426148008365214,,-4.5684395067227284e-06,,,,False
2010-01-08,RECLTD,350300,,177981,20.29,12.16,40.07,Low,Low,,Very High,-0.69,-0.74,-0.83,83.13,89.16,-6.030000000000001,High,-0.65,Low Demand,Low,Low,High,,240.45,-0.6999999999999886,241.55,-0.019999999999999962,1.1000000000000227,-0.43,,78000.0,0.0,241.1,241.5,245.0,239.85,242.67,2223000.0,2010-01-28,,ShortBuildUp,0.6,4.55,5.15,True,0.15,CandleLowSwipe,Bearish,-0.0026996174634543735,-0.6500000000000057,Low Demand,,,,,,,,,-0.22,,Sell,-0.3400000000000034,-0.12,0.85,1.18,False,4.59,4.6,False,-0.6500000000000057,12.766545209185578,-8.298254385970699,,-1.8555523836711553e-06,,,,False
2010-01-11,RECLTD,1748964,,808812,69.39,50.91,26.63,Low,Low,,Very High,-0.49,-0.55,-0.83,59.04,66.27,-7.229999999999997,Medium,12.45,Low Supply,High,Medium,Medium,,252.9,12.349999999999994,253.9,-0.0699999999999994,1.0,0.73,,-60450.0,0.0,240.45,242.0,255.2,242.0,248.76,2162550.0,2010-01-28,,ShortCovering,10.9,2.3,13.2,False,0.0,NoSwipe,Bullish,0.05048198595224829,12.450000000000017,Low Supply,,,,,,,,,0.21,,Buy,0.14000000000001478,-0.07,6.04,3.51,True,3.41,3.99,False,12.450000000000017,14.374534170598508,178.96295042395167,,7.118499866206518e-06,,,,False
2010-01-12,RECLTD,1602692,,918142,80.43,45.61,43.29,Medium,Low,,High,-0.46,-0.57,-0.83,55.42,68.67,-13.25,Medium,-0.3,Low Demand,High,Medium,High,,252.6,-0.5,253.4,-0.08000000000000002,0.8000000000000114,-0.14,,-195000.0,0.0,252.9,255.7,257.8,250.65,254.17,1967550.0,2010-01-28,,LongUnwinding,1.95,5.2,7.15,True,1.03,CandleOpenHighSwipe,Bearish,-0.00118694375952888,-0.30000000000001137,Low Demand,,,,,,,,,0.41,,Buy,0.44000000000002615,0.03,3.96,3.18,True,4.32,4.27,True,-0.30000000000001137,14.287195273392495,-4.286158582017911,,-1.8718506113464806e-07,,,,False
2010-01-13,RECLTD,2761364,,1423642,176.67,102.44,42.02,Medium,Medium,,High,-0.3,-0.41,-0.83,36.14,49.4,-13.259999999999998,Medium,3.1,Low Supply,Very High,High,High,,255.7,2.8499999999999943,256.25,-0.10999999999999988,0.5500000000000114,0.09,,-423150.0,0.0,252.6,252.0,259.7,250.9,255.9,1544400.0,2010-01-28,,ShortCovering,4.8,4.0,8.8,True,0.74,CandleHighSwipe,Bullish,0.012197672380750646,3.0999999999999943,Low Supply,,,,,,,,,0.6,,Buy,0.7800000000000011,0.18,4.38,3.49,True,4.16,4.21,False,3.0999999999999943,14.83123531851385,45.97682948739285,,1.122633597019442e-06,,,,False
2010-01-14,RECLTD,2798585,,1021293,93.02,102.44,10.13,Medium,Medium,,Low,-0.43,-0.41,-0.83,51.81,49.4,2.4100000000000037,High,16.0,Low Supply,High,High,Low,,271.7,14.800000000000011,271.05,-0.47999999999999954,-0.6499999999999773,1.41,,25350.0,0.0,255.7,257.95,274.8,256.85,267.61,1569750.0,2010-01-28,,LongBuildUp,14.85,3.1,17.95,False,0.0,NoSwipe,Bullish,0.060693634135160934,16.0,Low Supply,,,,,,,,,1.29,,Buy,1.789999999999992,0.5,9.64,5.42,True,3.63,3.99,False,16.0,14.844624490266618,237.5139918442659,,5.717174929473287e-06,,,,False
2010-01-15,RECLTD,1354746,,805167,66.0,38.33,41.92,Low,Low,,Low,-0.5,-0.6,-0.83,60.24,72.29,-12.050000000000004,Medium,-3.85,Low Demand,High,Medium,High,,267.85,-4.400000000000034,266.65,-0.20000000000000018,-1.2000000000000455,0.04,,-263250.0,0.0,271.7,274.0,274.0,265.55,268.09,1306500.0,2010-01-28,,LongUnwinding,2.3,6.15,8.45,False,0.0,,Bearish,-0.01427139410533318,-3.849999999999966,Low Demand,,,,,,,,,1.43,,Buy,2.2899999999999636,0.86,5.96,4.93,True,4.89,4.4,True,-3.849999999999966,14.119124540849725,-54.35862948227096,,-2.8418611311640453e-06,,,,False
