Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2016-09-02,CHOLAFIN,1098.6,458.0,4.87,516.0
2019-09-20,CHOLAFIN,290.35,147.73,3.51,251.13
2019-11-04,CHOLAFIN,316.0,2450.0,2.49,3775.0
2020-01-21,CHOLAFIN,314.95,306.25,1.7,756.25
2020-02-05,CHOLAFIN,342.65,198.2,5.23,272.97
2020-03-23,CHOLAFIN,136.05,114.04,1.61,168.41999999999996
2020-03-26,CHOLAFIN,167.8,253.73,3.54,274.63
2020-04-03,CHOLAFIN,124.65,113.33,2.04,113.34
2020-04-07,CHOLAFIN,130.5,184.88,6.44,189.54
2020-06-03,CHOLAFIN,155.85,297.86,3.33,-60.0
2021-01-01,CHOLAFIN,411.35,146.77,1.38,-72.58000000000001
2021-02-19,CHOLAFIN,530.35,146.11,2.51,4.189999999999998
2021-02-22,CHOLAFIN,528.65,170.75,5.39,12.580000000000013
2021-06-25,CHOLAFIN,531.9,132.35,1.3,250.00000000000003
2021-07-02,CHOLAFIN,510.1,90.0,1.27,121.67
2021-07-22,CHOLAFIN,494.75,153.33,1.19,243.34
2021-08-31,CHOLAFIN,554.05,132.65,1.82,53.06
2021-09-29,CHOLAFIN,573.45,154.05,2.59,195.95
2021-10-22,CHOLAFIN,598.4,60.16,0.99,17.180000000000007
2021-11-01,CHOLAFIN,588.65,69.89,2.72,-12.630000000000004
2021-11-29,CHOLAFIN,542.2,75.45,1.51,61.82000000000001
2021-11-30,CHOLAFIN,550.5,83.91,1.34,70.11000000000001
2022-01-18,CHOLAFIN,612.45,69.03,1.56,-18.71
2022-02-07,CHOLAFIN,650.1,86.32,1.04,2.5700000000000074
2022-02-10,CHOLAFIN,690.75,92.86,1.08,17.340000000000003
2022-03-09,CHOLAFIN,640.5,72.63,1.29,63.16
2022-04-01,CHOLAFIN,707.75,53.64,1.32,66.36
2022-04-19,CHOLAFIN,736.85,71.77,1.15,20.97
2022-05-06,CHOLAFIN,636.85,72.99,3.31,22.120000000000005
2022-07-15,CHOLAFIN,634.0,3000.0,1.68,5400.0
2022-07-28,CHOLAFIN,690.1,88.68,1.05,109.43
2023-05-31,CHOLAFIN,1050.9,26.26,1.31,106.06
2023-06-14,CHOLAFIN,1099.3,52.73,1.42,205.45
2023-06-28,CHOLAFIN,1127.5,41.57,1.29,103.37
2023-08-02,CHOLAFIN,1099.4,42.62,3.64,17.740000000000002
2023-08-29,CHOLAFIN,1099.05,35.94,1.03,125.0
2023-09-06,CHOLAFIN,1104.85,43.28,1.28,147.76
2023-09-15,CHOLAFIN,1227.1,76.03,2.61,102.74
2023-09-25,CHOLAFIN,1183.1,21.49,1.15,73.55000000000001
2023-10-04,CHOLAFIN,1209.65,44.04,2.63,76.6
2023-10-05,CHOLAFIN,1199.25,51.43,1.78,118.09
2023-10-06,CHOLAFIN,1219.55,61.29,1.53,185.48
2023-10-11,CHOLAFIN,1259.7,33.33,1.18,130.56
2023-10-18,CHOLAFIN,1218.45,27.27,1.11,116.89
2023-11-03,CHOLAFIN,1134.3,36.1,1.91,32.85
2023-11-20,CHOLAFIN,1126.65,20.45,1.14,65.91
2023-11-28,CHOLAFIN,1106.25,15.79,1.34,42.98
2024-01-16,CHOLAFIN,1299.45,24.52,1.23,54.83
2024-01-17,CHOLAFIN,1288.1,30.91,1.49,104.54
2024-02-06,CHOLAFIN,1157.05,20.27,1.28,66.22
2024-02-07,CHOLAFIN,1159.8,60.0,1.54,176.92
2024-05-08,CHOLAFIN,1263.95,22.41,1.18,79.31
2024-05-31,CHOLAFIN,1241.1,19.83,1.39,40.08
2024-07-29,CHOLAFIN,1433.4,23.71,1.21,7.48
2024-10-08,CHOLAFIN,1530.95,11.28,1.18,34.629999999999995
2024-10-28,CHOLAFIN,1280.35,31.32,3.35,41.03
2024-10-29,CHOLAFIN,1292.4,41.76,3.98,75.30000000000001
2024-11-22,CHOLAFIN,1208.4,37.21,1.96,114.73
2024-12-16,CHOLAFIN,1285.7,33.9,1.08,149.15
2025-02-13,CHOLAFIN,1390.8,15.85,1.37,21.58
2025-02-28,CHOLAFIN,1400.75,23.65,1.49,49.75000000000001
2025-04-08,CHOLAFIN,1463.3,18.88,1.28,36.06
2025-04-09,CHOLAFIN,1430.6,26.92,1.27,42.86
2025-04-22,CHOLAFIN,1566.4,26.02,2.71,39.28
2025-04-23,CHOLAFIN,1566.8,38.14,1.76,52.58
