Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,SHRIRAMFIN,2024-12-26,3244.05,3267.45,3226.4,3253.1,3253.1,922200,6148.0,5874900,-316050
2024-12-11,SHRIRAMFIN,2024-12-26,3200.0,3271.7,3186.25,3251.5,3251.5,1231800,8212.0,6190950,-201450
2024-12-10,SHRIRAMFIN,2024-12-26,3115.25,3198.45,3111.45,3192.75,3192.75,1283100,8554.0,6392400,-60150
2024-12-09,SHRIRAMFIN,2024-12-26,3128.75,3166.8,3101.9,3109.65,3109.65,738600,4924.0,6452550,-4650
2024-12-06,SHRIRAMFIN,2024-12-26,3136.8,3161.3,3098.8,3133.0,3133.0,769350,5129.0,6457200,-79350
2024-12-05,SHRIRAMFIN,2024-12-26,3142.95,3163.95,3084.0,3136.85,3136.85,1560150,10401.0,6536550,52500
2024-12-04,SHRIRAMFIN,2024-12-26,3161.25,3178.1,3126.85,3139.1,3139.1,972000,6480.0,6484050,-317100
2024-12-03,SHRIRAMFIN,2024-12-26,3124.95,3216.45,3124.95,3162.9,3162.9,1776750,11845.0,6801150,-301800
2024-12-02,SHRIRAMFIN,2024-12-26,3028.15,3125.3,3026.2,3113.2,3113.2,1177800,7852.0,7102950,3300
2024-11-29,SHRIRAMFIN,2024-12-26,3050.1,3075.25,3009.0,3037.2,3037.2,901950,6013.0,7099650,-7200
2024-11-28,SHRIRAMFIN,2024-11-28,3022.95,3069.95,2985.7,3041.1,3043.7,1182600,7884.0,332850,-687000
2024-11-27,SHRIRAMFIN,2024-11-28,3025.4,3062.4,3006.35,3018.15,3018.15,2615400,17436.0,1019850,-1920750
2024-11-26,SHRIRAMFIN,2024-11-28,2985.5,3073.95,2896.55,3039.8,3039.8,4215600,28104.0,2940600,-2661300
2024-11-25,SHRIRAMFIN,2024-11-28,2931.1,3013.35,2929.8,2951.05,2951.05,4321050,28807.0,5601900,-2358600
2024-11-22,SHRIRAMFIN,2024-11-28,2757.4,2863.9,2751.7,2845.4,2845.4,1795350,11969.0,7960500,-272250
2024-11-21,SHRIRAMFIN,2024-11-28,2842.1,2842.1,2767.95,2800.9,2800.9,1366200,9108.0,8232750,-40650
2024-11-19,SHRIRAMFIN,2024-11-28,2792.45,2873.85,2792.45,2827.65,2827.65,1789200,11928.0,8273400,-44250
2024-11-18,SHRIRAMFIN,2024-11-28,2840.0,2884.1,2745.05,2848.05,2848.05,1176300,7842.0,8317650,62100
2024-11-14,SHRIRAMFIN,2024-11-28,2856.0,2869.4,2792.05,2828.25,2828.25,1885200,12568.0,8255550,55650
2024-11-13,SHRIRAMFIN,2024-11-28,2923.55,2935.0,2847.6,2864.6,2864.6,1560900,10406.0,8199900,137550
2024-11-12,SHRIRAMFIN,2024-11-28,3020.9,3033.0,2933.05,2940.4,2940.4,1329300,8862.0,8062350,47700
2024-11-11,SHRIRAMFIN,2024-11-28,3012.95,3069.6,2969.05,3012.6,3012.6,1156650,7711.0,8018850,133950
2024-11-08,SHRIRAMFIN,2024-11-28,3108.85,3108.85,3007.6,3018.95,3018.95,1099500,7330.0,7884900,45450
2024-11-07,SHRIRAMFIN,2024-11-28,3159.0,3197.2,3067.2,3085.5,3085.5,1364550,9097.0,7839450,-166800
2024-11-06,SHRIRAMFIN,2024-11-28,3192.0,3195.35,3124.0,3173.75,3173.75,1086750,7245.0,8006250,-85800
2024-11-05,SHRIRAMFIN,2024-11-28,3131.35,3172.6,3042.65,3153.25,3153.25,2593350,17289.0,8092050,235650
2024-11-04,SHRIRAMFIN,2024-11-28,3147.5,3155.5,3095.25,3136.0,3136.0,1189350,7929.0,7856400,-10650
2024-11-01,SHRIRAMFIN,2024-11-28,3155.55,3174.95,3080.6,3144.3,3144.3,123900,826.0,7867050,-11850
2024-10-31,SHRIRAMFIN,2024-10-31,3151.15,3175.0,3088.0,3134.6,3138.9,1375200,4584.0,280500,-863700
2024-10-30,SHRIRAMFIN,2024-10-31,3236.55,3266.7,3177.3,3191.05,3191.05,2154300,7181.0,1144200,-1625700
2024-10-29,SHRIRAMFIN,2024-10-31,3220.05,3285.35,3163.75,3264.0,3264.0,3520200,11734.0,2769900,-1957800
2024-10-28,SHRIRAMFIN,2024-10-31,3180.2,3343.7,3143.4,3263.85,3263.85,5567400,18558.0,4727700,-1892100
2024-10-25,SHRIRAMFIN,2024-10-31,3240.4,3269.6,3039.05,3104.55,3104.55,4190700,13969.0,6619800,650700
2024-10-24,SHRIRAMFIN,2024-10-31,3242.35,3274.3,3196.2,3259.35,3259.35,1456200,4854.0,5969100,72900
2024-10-23,SHRIRAMFIN,2024-10-31,3242.55,3270.0,3180.0,3208.1,3208.1,1421700,4739.0,5896200,98700
2024-10-22,SHRIRAMFIN,2024-10-31,3280.45,3393.25,3252.45,3263.6,3263.6,2259900,7533.0,5797500,-21300
2024-10-21,SHRIRAMFIN,2024-10-31,3369.95,3382.95,3277.5,3316.0,3316.0,1436400,4788.0,5818800,-122700
2024-10-18,SHRIRAMFIN,2024-10-31,3199.3,3390.0,3152.8,3361.55,3361.55,3167400,10558.0,5941500,70200
2024-10-17,SHRIRAMFIN,2024-10-31,3386.05,3394.55,3263.0,3271.65,3271.65,2484300,8281.0,5871300,-129600
2024-10-16,SHRIRAMFIN,2024-10-31,3416.95,3425.0,3372.05,3396.15,3396.15,710700,2369.0,6000900,-95100
2024-10-15,SHRIRAMFIN,2024-10-31,3398.2,3443.1,3375.15,3407.35,3407.35,1566900,5223.0,6096000,-381600
2024-10-14,SHRIRAMFIN,2024-10-31,3361.25,3442.8,3359.95,3402.8,3402.8,1718700,5729.0,6477600,-118500
2024-10-11,SHRIRAMFIN,2024-10-31,3350.0,3365.0,3322.05,3357.2,3357.2,981300,3271.0,6596100,-68100
