DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Low,62.02916666666662,Bullish,12,12
High,High,Medium,73.15000000000009,Bullish,1,1
High,High,Very Low,71.1425,Bearish,20,20
High,Low,Medium,23.716666666666697,Bearish,3,3
High,Medium,Low,80.35000000000002,Bullish,8,8
High,Medium,Medium,60.0,Bullish,1,1
High,Medium,Very Low,131.80999999999995,Bearish,5,5
High,Very High,High,74.86666666666665,Bearish,18,18
High,Very High,Medium,73.31250000000006,Bearish,4,4
High,Very High,Very High,84.12941176470584,Bullish,17,17
High,Very Low,Medium,30.924999999999955,Bearish,2,2
High,Very Low,Very Low,53.54999999999973,Bearish,1,1
Low,High,High,54.825000000000045,Bullish,2,2
Low,High,Very High,69.11666666666679,Bearish,3,3
Low,Low,Low,57.86875000000005,Bullish,8,8
Low,Low,Very Low,32.26052631578947,Bearish,19,19
Low,Medium,High,88.70000000000005,Bearish,1,1
Low,Medium,Low,58.137500000000045,Bearish,4,4
Low,Medium,Medium,41.04999999999973,Bearish,1,1
Low,Medium,Very Low,54.3125,Bullish,4,4
Low,Very High,Very High,79.44999999999993,Bearish,2,2
Low,Very Low,Low,27.042424242424254,Bullish,33,33
Low,Very Low,Medium,30.789285714285736,Bearish,14,14
Medium,High,High,109.2321428571429,Bearish,14,14
Medium,High,Medium,53.30000000000001,Bearish,4,4
Medium,Low,Low,45.564285714285724,Bullish,7,7
Medium,Low,Medium,30.6875,Bearish,4,4
Medium,Low,Very Low,36.33571428571434,Bullish,7,7
Medium,Medium,Medium,29.274999999999977,Bearish,2,2
Medium,Medium,Very Low,65.46999999999997,Bullish,25,25
Medium,Very High,High,57.30000000000018,Bullish,1,1
Medium,Very High,Very High,113.025,Bullish,10,10
Medium,Very Low,Low,31.362499999999955,Bearish,4,4
Medium,Very Low,Medium,37.56785714285716,Bearish,14,14
Very High,High,Low,80.74411764705884,Bearish,17,17
Very High,High,Medium,69.74999999999996,Bearish,21,21
Very High,High,Very Low,102.58749999999998,Bullish,4,4
Very High,Low,Medium,58.17500000000007,Bearish,2,2
Very High,Medium,Medium,51.183333333333394,Bullish,3,3
Very High,Very High,High,60.0,Bearish,1,1
Very High,Very High,Low,72.68076923076917,Bearish,13,13
Very High,Very High,Medium,65.8,Bearish,15,15
Very High,Very High,Very High,78.46250000000015,Bearish,4,4
Very High,Very High,Very Low,82.52916666666663,Bearish,12,12
Very Low,High,Very High,75.77857142857147,Bearish,7,7
Very Low,Low,High,64.19285714285714,Bullish,7,7
Very Low,Low,Low,64.79999999999973,Bullish,1,1
Very Low,Low,Medium,29.33749999999992,Bullish,4,4
Very Low,Low,Very High,58.433333333333394,Bullish,3,3
Very Low,Medium,High,37.849999999999945,Bearish,3,3
Very Low,Medium,Medium,48.700000000000045,Bullish,1,1
Very Low,Medium,Very High,78.25,Bullish,2,2
Very Low,Very High,Very High,80.92500000000001,Bearish,4,4
Very Low,Very Low,High,48.549999999999976,Bullish,6,6
Very Low,Very Low,Low,31.01538461538462,Bullish,13,13
Very Low,Very Low,Medium,31.249999999999986,Bullish,26,26
Very Low,Very Low,Very High,73.08749999999995,Bullish,4,4
Very Low,Very Low,Very Low,48.216666666666676,Bullish,12,12
