Date,Symbol,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,Volume,Trades,Deliverable Volume,DeiiveryToTrade,%Deliverble,Z-ScoreDelVolume,DeliveryStatus,Trades_Diff,MWPL,MWPL_Diff,Close,Close_Diff,Close_Future,FuturePremium,Change in OI,OI_CUMI,OI_Rank,Position,BuyingPressure,SellingPressure,fluctuates,Change,Return,Volatility,Expected Change,Magnitude,Abs Magnitude,EWMA20BUYPRE,EWMA50BUYPRE,EWMA20SELLPRE,EWMA50SELLPRE,EWMA20_DEL,EWMA50_DEL,EWMA20_VOL,EWMA50_VOL,EWMA20_OI,EWMA50_OI,DEL2TRADE20,DEL2TRADE50
2022-01-19,APLLTD,787.6,785.0,794.65,772.55,786.82,1775900,2022-01-27,190426.0,8661.0,72292.0,65.59,37.96,-0.29,87.0,92.0,69.49,0.12,789.35,3.0499999999999545,792.55,3.199999999999932,-45500,175000,81.0,ShortCovering,16.8,19.45,2.81,1.75,0.0022194752127653317,,,,,10.04,11.05,18.27,18.21,111961.34,121606.45,335271.67,378729.82,1856009.1,1856354.34,22.6,22.98
2022-01-20,APLLTD,789.35,793.3,793.45,780.1,786.89,1754200,2022-01-27,139420.0,5585.0,56355.0,-22.05,40.42,-0.48,44.0,30.0,69.78,0.29,782.6,-7.199999999999932,785.35,2.75,-21700,153300,55.0,LongUnwinding,10.05,12.05,1.69,-6.75,-0.008588112201423748,,,,,10.04,10.95,17.45,17.61,104684.47,115296.34,309641.73,355587.48,1842685.95,1846475.55,22.91,23.17
2022-01-21,APLLTD,782.6,781.0,781.0,768.0,774.82,1556800,2022-01-27,400857.0,8538.0,285452.0,406.52,71.21,2.31,111.0,95.0,70.78,1.0,774.1,-10.5,774.85,0.75,-197400,-44100,111.0,LongUnwinding,6.1,19.35,1.66,-8.5,-0.010920645565644094,,,,,9.54,10.51,17.69,17.77,127526.66,130856.62,321167.9,359727.26,1806560.75,1819985.5,25.94,25.35
2022-01-24,APLLTD,774.1,774.1,776.0,744.4,755.2,727300,2022-01-27,412915.0,25599.0,54519.0,-80.9,39.01,-0.5,6.0,112.0,72.79,2.01,756.0,-18.899999999999977,755.95,-0.049999999999954525,-829500,-873600,103.0,LongUnwinding,11.6,25.0,4.08,-18.100000000000023,-0.023659688031134607,,,,,9.79,10.6,18.59,18.4,118579.72,124222.27,332411.32,364349.69,1674299.45,1725022.4,24.74,24.55
2022-01-25,APLLTD,756.0,747.0,769.65,741.85,758.99,434700,2022-01-27,160496.0,11964.0,55903.0,2.54,34.83,-0.49,66.0,10.0,73.81,1.02,757.7,3.649999999999977,759.6,1.8999999999999773,-292600,-1166200,50.0,ShortCovering,15.85,18.3,3.68,1.7000000000000455,0.002246152757794384,,,,,10.52,11.04,18.55,18.39,111103.0,118555.06,311903.5,347439.66,1526427.33,1617987.81,23.39,23.62
2022-01-27,APLLTD,757.7,754.0,761.7,728.1,736.66,67900,2022-01-27,292729.0,11737.0,101861.0,82.21,34.8,0.07,92.0,59.0,79.08,5.27,736.05,-12.5,735.9,-0.14999999999997726,-366800,-1533000,83.0,LongUnwinding,7.95,33.6,4.43,-21.65000000000009,-0.028989477733305513,,,,,10.22,10.79,20.31,19.6,110026.41,117228.29,309669.9,343091.48,1356525.76,1494793.26,23.57,23.73
2022-01-28,APLLTD,736.05,714.0,755.45,714.0,741.59,1718500,2022-02-24,276146.0,11758.0,46557.0,-54.29,16.86,-0.6,16.0,66.0,78.67,-0.41,746.05,11.75,747.65,1.6000000000000227,-700,-700,46.0,ShortCovering,32.05,15.65,5.63,10.0,0.013494570882408574,,,,,12.71,12.42,19.78,19.3,102786.8,111829.0,305846.01,337976.85,1397814.18,1511884.45,23.56,23.71
2022-01-31,APLLTD,746.05,749.9,768.0,747.9,756.33,1757700,2022-02-24,110505.0,5326.0,29740.0,-36.12,26.91,-0.81,32.0,9.0,77.87,-0.8,756.75,10.350000000000025,758.0,1.25,39200,38500,2.0,LongBuildUp,42.75,11.25,2.69,10.700000000000045,0.014240325815396915,,,,,16.07,14.65,18.82,18.71,94608.72,105782.25,283976.26,321221.06,1438105.84,1529991.46,23.25,23.49
2022-02-01,APLLTD,756.75,760.55,766.85,751.8,761.61,1750000,2022-02-24,116845.0,4774.0,24434.0,-17.84,20.91,-0.87,50.0,52.0,77.89,0.02,762.25,7.350000000000023,765.35,3.1000000000000227,-7700,30800,34.0,ShortCovering,14.35,5.75,1.99,5.5,0.007241637966536096,,,,,15.88,14.63,17.38,17.78,86881.37,99989.59,265572.47,306667.81,1472450.31,1545657.86,23.38,23.56
2022-02-02,APLLTD,762.25,768.0,775.0,760.95,770.47,1719900,2022-02-24,92621.0,4935.0,21474.0,-12.11,23.18,-0.91,54.0,71.0,78.05,0.16,773.25,-21.29999999999995,776.6,3.3500000000000227,-30100,700,102.0,LongUnwinding,21.45,1.75,1.84,11.0,0.014327825696815566,,,,,16.49,15.1,15.69,16.68,79784.57,94571.96,246806.97,291898.44,1499298.98,1557680.69,22.88,23.23
2022-02-03,APLLTD,773.25,773.25,774.95,756.75,766.75,1750000,2022-02-24,116034.0,3061.0,76926.0,258.23,66.3,-0.23,109.0,27.0,77.76,-0.29,761.55,-1.3500000000000227,764.0,2.4500000000000455,30100,30800,12.0,ShortBuildUp,4.8,13.45,2.35,-11.700000000000045,-0.015246581503666867,0.014172646952097405,,,,15.23,14.41,15.45,16.46,79478.47,93389.6,232803.63,280114.66,1526144.37,1570567.03,24.49,24.21
2022-02-04,APLLTD,761.55,761.0,765.35,745.9,751.94,1780800,2022-02-24,120448.0,5373.0,51831.0,-32.62,43.03,-0.54,37.0,100.0,77.33,-0.43,747.55,-14.799999999999955,749.2,1.650000000000091,30800,61600,78.0,ShortBuildUp,1.65,27.4,2.55,-14.0,-0.018554637401575924,0.013367969614436757,10.793179286369778,-1.2971154864146446,1.2971154864146446,13.8,13.58,16.71,17.17,76552.6,90680.26,220913.27,269705.47,1553094.05,1584272.8,24.27,24.1
2022-02-07,APLLTD,747.55,747.55,762.0,731.25,737.68,1841000,2022-02-24,146293.0,5318.0,65457.0,26.29,44.74,-0.37,78.0,61.0,76.74,-0.59,732.75,-13.850000000000026,735.35,2.6000000000000227,60200,121800,88.0,ShortBuildUp,1.5,32.6,4.11,-14.799999999999955,-0.019996613068935076,0.013725308457822277,9.993225685272197,-1.4810032782319607,1.4810032782319607,12.51,12.81,18.38,18.15,75390.68,89077.51,213099.11,261863.53,1583243.26,1600585.9,24.61,24.31
2022-02-08,APLLTD,732.75,740.75,742.3,723.4,732.59,1838200,2022-02-24,502455.0,15241.0,219138.0,234.78,43.61,1.5,107.0,111.0,76.65,-0.09,731.5,-1.25,734.1,2.6000000000000227,-2800,119000,40.0,LongUnwinding,8.1,30.5,2.58,-1.25,-0.0017073591308225389,0.013599259288500226,10.057219772469274,-0.12428882218739631,0.12428882218739631,12.05,12.52,19.63,18.92,90302.37,97145.61,243115.58,276788.25,1609691.32,1615325.93,25.48,24.85
2022-02-09,APLLTD,731.5,730.1,756.7,730.1,744.69,1801100,2022-02-24,130943.0,5659.0,44270.0,-79.8,33.81,-0.63,7.0,5.0,76.35,-0.3,753.65,21.850000000000023,755.95,2.300000000000068,-37100,81900,113.0,ShortCovering,30.25,3.05,3.64,22.149999999999977,0.029830848796359,0.014543553727881612,9.947858169537916,2.226609951861513,2.226609951861513,13.92,13.59,17.93,17.96,85567.42,93938.73,231577.35,267942.8,1629379.89,1626593.06,25.24,24.75
2022-02-10,APLLTD,753.65,760.0,772.5,743.0,755.74,1834700,2022-02-24,949804.0,24250.0,238792.0,439.4,25.14,1.74,114.0,115.0,74.65,-1.7,758.45,5.199999999999932,761.15,2.699999999999932,33600,115500,14.0,LongBuildUp,28.35,14.05,3.91,4.800000000000068,0.0063488077811433286,0.014718200074440722,10.960749267017976,0.4379262660850899,0.4379262660850899,15.4,14.47,17.53,17.73,101209.08,102539.67,304896.23,308429.61,1650339.63,1638949.81,26.66,25.6
2022-02-11,APLLTD,758.45,750.0,762.3,746.45,754.67,1815800,2022-02-24,158556.0,6084.0,39611.0,-83.41,24.98,-0.69,4.0,2.0,75.38,0.73,752.4,-6.75,754.4,2.0,-18900,96600,23.0,LongUnwinding,9.4,20.1,2.09,-6.050000000000068,-0.008008779610806371,0.014543094086817686,11.163018846459567,-0.5419680897447262,0.5419680897447262,14.79,14.18,17.79,17.86,94963.7,98877.0,290058.91,299706.45,1667115.52,1649243.1,26.6,25.63
2022-02-14,APLLTD,752.4,750.0,750.0,733.0,739.92,1817200,2022-02-24,262415.0,7845.0,100009.0,152.48,38.11,0.05,101.0,88.0,75.55,0.17,736.7,-17.600000000000023,736.8,0.09999999999990905,1400,98000,37.0,ShortBuildUp,3.7,25.6,2.26,-15.699999999999932,-0.021087343738106945,0.01504067029860929,10.942223990921626,-1.4348088663717415,1.4348088663717415,13.67,13.58,18.58,18.31,95472.11,98941.66,287273.25,297576.4,1682239.43,1658836.61,27.29,26.08
2022-02-15,APLLTD,736.7,739.0,745.0,730.3,738.29,1822100,2022-02-24,136257.0,4350.0,51979.0,-48.03,38.15,-0.53,24.0,21.0,75.59,0.04,743.45,-30.399999999999977,746.2,2.75,4900,102900,100.0,ShortBuildUp,13.15,6.55,2.0,6.75,0.009120760454464083,0.015322127565696366,11.080461808985465,0.6091803858324958,0.6091803858324958,13.62,13.55,17.37,17.65,91113.45,96306.39,272139.15,288524.08,1696255.56,1667998.02,27.69,26.37
2022-02-16,APLLTD,743.45,749.0,751.9,734.35,740.69,1833300,2022-02-24,108218.0,5345.0,44562.0,-14.27,41.18,-0.63,53.0,84.0,75.38,-0.21,736.0,-8.100000000000023,738.1,2.1000000000000227,11200,114100,92.0,ShortBuildUp,5.7,15.9,2.36,-7.4500000000000455,-0.010071395414355422,0.01538540652676993,11.391235738716965,-0.6540115726583291,0.6540115726583291,12.83,13.12,17.23,17.55,86471.39,93451.04,255793.14,278574.47,1709921.46,1677119.68,26.95,26.03
2022-02-17,APLLTD,736.0,739.5,739.7,711.65,718.54,1862000,2022-02-24,410566.0,10602.0,229621.0,415.28,55.93,1.63,112.0,102.0,74.05,-1.33,714.7,-22.75,715.35,0.6499999999999773,28700,142800,93.0,ShortBuildUp,3.05,37.2,3.81,-21.299999999999955,-0.029367244502943812,0.016220546547095187,11.323659203702668,-1.8810174005444433,1.8810174005444433,11.86,12.57,19.21,18.62,100682.42,100847.05,271158.05,285743.54,1725018.9,1687161.38,28.12,26.72
2022-02-18,APLLTD,714.7,705.0,718.8,697.05,703.68,1816500,2022-02-24,622597.0,12164.0,350412.0,52.6,56.28000000000001,3.11,83.0,79.0,73.07,-0.98,700.2,-12.850000000000026,702.5,2.2999999999999545,-45500,97300,10.0,LongUnwinding,3.15,39.5,3.04,-14.5,-0.020496865705367462,0.016496383811682738,11.592824617208931,-1.250773687930681,1.250773687930681,11.0,12.07,21.22,19.73,125374.4,114200.45,305906.54,303767.45,1734064.08,1694081.86,30.4,28.03
2022-02-21,APLLTD,700.2,699.0,700.0,684.3,691.98,1479100,2022-02-24,235030.0,8113.0,77147.0,-77.98,32.82,-0.23,9.0,32.0,73.58,0.51,691.9,-9.5,693.0,1.1000000000000227,-337400,-240100,109.0,LongUnwinding,7.6,26.9,2.24,-8.300000000000068,-0.011924572015799662,0.016541526366274237,11.550767944940254,-0.7185669420045646,0.7185669420045646,10.66,11.83,21.78,20.11,120623.2,112245.78,298924.02,300141.36,1708945.89,1682740.96,30.26,28.08
2022-02-22,APLLTD,691.9,684.0,699.05,678.3,689.32,1173900,2022-02-24,279269.0,8249.0,140055.0,81.54,50.14999999999999,0.54,90.0,68.0,74.43,0.85,693.55,0.8999999999999773,693.9,0.35000000000002274,-305200,-545300,72.0,ShortCovering,15.25,6.45,3.0,1.6499999999999773,0.002381898704533647,0.016592899791991415,11.445082092825144,0.14416672476594578,0.14416672476594578,11.11,12.01,20.27,19.4,122531.3,113693.2,296994.0,299054.99,1656407.23,1656256.69,30.61,28.38
2022-02-23,APLLTD,693.55,697.05,723.5,696.4,717.34,311500,2022-02-24,485514.0,11609.0,150213.0,7.25,30.94,0.66,68.0,91.0,75.73,1.3,718.55,24.850000000000023,718.75,0.20000000000004547,-862400,-1407700,94.0,ShortCovering,40.25,4.95,3.91,25.0,0.03541195731095659,0.018238291521828456,11.508005650735646,2.1724007407314647,2.1724007407314647,13.97,13.46,18.77,18.66,125241.48,115569.9,315451.09,308636.89,1524733.81,1587151.29,31.71,29.07
2022-02-24,APLLTD,718.55,700.15,723.2,692.5,709.65,1628200,2022-03-31,409814.0,13139.0,152982.0,1.84,37.330000000000005,0.7,65.0,77.0,80.19,4.46,702.45,-33.299999999999955,703.5,1.0499999999999545,74200,74200,36.0,ShortBuildUp,9.95,21.05,4.27,-16.09999999999991,-0.022661068222595837,0.01872314745559446,13.105124373009836,-1.2285270663404046,1.2285270663404046,13.57,13.28,18.99,18.78,127950.2,117469.34,324665.14,313773.73,1534836.75,1589235.37,31.66,29.18
2022-02-25,APLLTD,702.45,706.0,729.2,702.45,721.14,1582700,2022-03-31,334637.0,12519.0,171808.0,12.31,51.34000000000001,0.93,71.0,57.0,80.34,0.15,725.75,21.75,725.25,-0.5,-45500,28700,21.0,ShortCovering,33.25,3.45,3.81,23.299999999999955,0.03263137860707932,0.019363705047647818,13.15207493018233,1.771583580818068,1.771583580818068,15.49,14.29,17.48,18.01,132222.4,120196.64,325636.5,314820.87,1539499.12,1588907.35,31.18,29.06
2022-02-28,APLLTD,725.75,718.5,733.9,718.5,724.84,1572200,2022-03-31,331395.0,10703.0,200460.0,16.68,60.49,1.28,73.0,48.0,80.21,-0.13,725.3,2.0499999999999545,727.3,2.0,-10500,18200,48.0,ShortCovering,22.85,8.6,2.12,-0.4500000000000455,-0.0006202405353725737,0.01909045789356666,14.053208938330403,-0.03202115630492489,0.03202115630492489,16.21,14.71,16.62,17.54,138855.04,124181.39,326196.22,315643.71,1542677.62,1588077.9,31.16,29.15
2022-03-02,APLLTD,725.3,719.5,739.55,719.05,734.64,1535800,2022-03-31,198357.0,6843.0,95840.0,-52.19,48.32,0.0,19.0,28.0,80.29,0.08,735.6,10.25,737.55,1.9499999999999318,-36400,-18200,99.0,ShortCovering,17.1,3.95,2.83,10.300000000000068,0.01410113036079963,0.019084799961941793,13.846309110203897,0.7438805473734216,0.7438805473734216,16.29,14.83,15.39,16.88,134682.2,122788.88,313794.67,309881.01,1542010.43,1585509.31,30.95,29.14
2022-03-03,APLLTD,735.6,738.0,749.55,729.95,739.65,1551200,2022-03-31,158833.0,6494.0,74136.0,-22.65,46.68,-0.26,43.0,56.0,80.23,-0.06,732.45,-4.399999999999976,733.15,0.6999999999999318,15400,-2800,27.0,ShortBuildUp,13.4,17.1,2.66,-3.1499999999999773,-0.0042914135543874465,0.018990915572628757,14.038778852004384,-0.22437848998171495,0.22437848998171495,16.01,14.76,15.55,16.89,128819.06,120421.87,298788.58,302532.38,1542900.33,1583840.13,30.32,28.92
2022-03-04,APLLTD,732.45,729.5,729.95,709.0,720.23,1556800,2022-03-31,201563.0,7239.0,116650.0,57.35,57.87,0.25,85.0,75.0,80.14,-0.09,712.25,-18.600000000000023,714.55,2.2999999999999545,5600,2800,51.0,ShortBuildUp,3.25,37.3,2.86,-20.200000000000045,-0.02796610579776182,0.019421765801796106,13.909896111171934,-1.4522035131359554,1.4522035131359554,14.78,14.2,17.66,17.87,127642.52,120240.08,289388.53,297666.04,1544244.19,1582536.9,30.08,28.86
2022-03-07,APLLTD,712.25,701.0,715.0,695.4,707.35,1562400,2022-03-31,114566.0,3877.0,60752.0,-47.92,53.03,-0.43,25.0,16.0,80.12,-0.02,709.65,-1.349999999999909,713.2,3.550000000000068,5600,8400,77.0,ShortBuildUp,14.25,20.3,2.75,-2.6000000000000227,-0.0036570826327508854,0.019247492852054533,13.833152692329277,-0.1879542616081848,0.1879542616081848,14.73,14.21,17.91,17.99,121184.68,117398.5,272510.58,288919.86,1545997.01,1581575.01,30.03,28.9
2022-03-08,APLLTD,709.65,715.2,727.85,703.05,715.94,1587600,2022-03-31,180463.0,6243.0,65526.0,7.86,36.309999999999995,-0.37,69.0,97.0,79.83,-0.29,716.0,5.949999999999932,719.15,3.1499999999999773,25200,33600,105.0,LongBuildUp,20.6,11.85,3.49,6.350000000000023,0.008908276215379374,0.01909594327564108,13.658983302460499,0.46489550937924845,0.46489550937924845,15.29,14.51,17.33,17.7,115818.21,114941.71,263635.58,283783.11,1550008.27,1581860.37,29.92,28.9
2022-03-09,APLLTD,716.0,720.0,725.35,711.4,717.76,1832600,2022-03-31,727208.0,23623.0,518670.0,691.55,71.32,5.16,116.0,114.0,77.73,-2.1,722.15,7.100000000000023,726.25,4.100000000000023,245000,278600,112.0,LongBuildUp,19.1,5.7,1.95,6.149999999999977,0.008552706586529624,0.018768081975531894,13.672695385359013,0.4498015809366686,0.4498015809366686,15.66,14.72,16.21,17.13,154614.42,133908.65,308279.42,304614.98,1577222.96,1593639.99,30.0,28.99
2022-03-10,APLLTD,722.15,732.5,734.1,715.0,723.83,1820000,2022-03-31,149939.0,5356.0,82225.0,-84.15,54.84,-0.17,3.0,1.0,77.77,0.04,722.8,-2.2999999999999545,723.95,1.150000000000091,-12600,266000,39.0,LongUnwinding,11.4,11.3,2.64,0.6499999999999773,0.0008996851708982234,0.018769665334665994,13.553370398630356,0.047958550595331134,0.047958550595331134,15.25,14.57,15.73,16.86,147650.46,131499.29,293046.85,297404.36,1600578.45,1604192.34,29.81,28.94
2022-03-11,APLLTD,722.8,722.8,735.8,717.55,728.01,1738800,2022-03-31,202266.0,6111.0,100763.0,22.55,49.82,0.06,76.0,78.0,78.41,0.64,733.8,12.44999999999993,736.4,2.6000000000000227,-81200,184800,107.0,ShortCovering,18.8,2.0,2.52,11.0,0.015103953203108311,0.017828555376052532,13.56671410389658,0.8108079757382536,0.8108079757382536,15.59,14.77,14.41,16.17,143144.16,130076.96,284322.01,293001.83,1613862.76,1610421.31,30.13,29.13
2022-03-14,APLLTD,733.8,733.8,740.1,725.15,731.59,1778000,2022-03-31,148607.0,5170.0,47277.0,-53.08,31.81,-0.59,18.0,47.0,77.93,-0.48,728.7,-3.6999999999999313,732.7,4.0,39200,224000,25.0,ShortBuildUp,11.15,11.4,2.04,-5.099999999999909,-0.006974387244945035,0.017780834407973047,13.082593934947347,-0.3898309483088328,0.3898309483088328,15.17,14.6,14.13,15.95,133938.5,126272.25,271289.95,286366.8,1629624.07,1618121.66,29.99,29.11
2022-03-15,APLLTD,728.7,735.9,738.05,725.5,732.23,1770300,2022-03-31,101332.0,5339.0,37781.0,-20.09,37.28,-0.71,47.0,70.0,77.14,-0.79,732.55,0.9499999999999318,733.65,1.1000000000000227,-7700,216300,34.0,ShortCovering,7.4,7.55,1.72,3.849999999999909,0.005269473271084735,0.017789034416380436,12.95689403308996,0.2971391129824469,0.2971391129824469,14.42,14.27,13.49,15.57,124712.22,122233.23,254982.54,277921.21,1643121.88,1625067.57,28.94,28.65
2022-03-16,APLLTD,732.55,736.4,739.8,731.45,734.78,1773100,2022-03-31,91619.0,2371.0,46840.0,23.98,51.12,-0.6,77.0,8.0,76.89,-0.25,734.25,4.399999999999976,738.05,3.7999999999999545,2800,219100,29.0,LongBuildUp,8.75,5.55,1.14,1.7000000000000455,0.0023179721314079416,0.017209304807540945,13.031357161719487,0.130454562706171,0.130454562706171,13.88,14.02,12.73,15.12,117245.71,118814.01,239319.01,269472.08,1655584.37,1631781.1,29.87,29.1
2022-03-17,APLLTD,734.25,737.95,742.45,724.6,730.73,1843100,2022-03-31,261392.0,6235.0,174072.0,271.63,66.59,0.95,110.0,107.0,76.31,-0.58,726.4,-8.149999999999977,729.9,3.5,70000,289100,114.0,ShortBuildUp,1.8,16.05,2.43,-7.850000000000023,-0.010748742791646393,0.01721982442414797,12.635932054936939,-0.621244239512429,0.621244239512429,12.72,13.47,13.05,15.16,122690.8,121304.77,241434.04,269107.87,1673552.08,1641306.33,31.02,29.68
2022-03-21,APLLTD,726.4,730.2,765.9,728.75,753.23,1903300,2022-03-31,539490.0,16829.0,142706.0,-18.02,26.450000000000003,0.57,49.0,108.0,70.27,-6.04,753.85,25.399999999999977,755.3,1.4499999999999318,60200,349300,70.0,LongBuildUp,29.25,12.05,5.11,27.450000000000045,0.03709258193784404,0.018977830432993618,12.508480461701083,2.1945111625706613,2.1945111625706613,14.3,14.18,12.95,15.02,124607.54,122263.82,269977.1,281224.39,1695553.68,1653046.94,31.12,29.79
2022-03-22,APLLTD,753.85,753.0,753.05,725.8,735.18,1864100,2022-03-31,488229.0,15584.0,116865.0,-18.11,23.940000000000005,0.26,48.0,55.0,70.69,0.42,735.7,-18.5,736.8,1.099999999999909,-39200,310100,20.0,LongUnwinding,9.9,30.2,3.61,-18.149999999999977,-0.024370982286708198,0.018603869798457684,14.30643747191224,-1.2686596530851084,1.2686596530851084,13.88,13.99,14.61,15.69,123866.47,122023.23,290866.81,290449.17,1711685.88,1662452.14,31.14,29.86
2022-03-23,APLLTD,735.7,736.2,744.85,732.4,737.65,1876000,2022-03-31,148303.0,5234.0,56056.0,-52.03,37.8,-0.49,20.0,3.0,70.85,0.16,737.1,2.3500000000000227,739.15,2.0499999999999545,11900,322000,30.0,LongBuildUp,11.3,15.95,1.69,1.3999999999999773,0.0019011412570240083,0.017916344911796018,13.686867010725319,0.10228783540476484,0.10228783540476484,13.63,13.87,14.73,15.71,117379.16,119099.16,277227.98,284148.38,1727405.53,1671917.89,30.87,29.79
2022-03-24,APLLTD,737.1,731.5,771.0,731.5,755.94,1972600,2022-03-31,369125.0,14353.0,116279.0,107.43,31.5,0.25,94.0,109.0,71.6,0.75,765.35,28.649999999999977,767.8,2.449999999999932,96600,418600,110.0,LongBuildUp,33.85,5.65,5.36,28.25,0.037609677342473447,0.01914820995973535,13.206137834484846,2.1391568340466285,2.1391568340466285,15.57,14.75,13.87,15.26,117273.96,118974.79,286015.82,287895.91,1750852.76,1685178.19,30.38,29.61
