Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,UBL,2024-12-26,2000.7,2000.7,1969.05,1971.25,1971.25,279600,699.0,1782400,43600
2024-12-11,UBL,2024-12-26,1990.15,2012.85,1989.65,1992.25,1992.25,410400,1026.0,1738800,25200
2024-12-10,UBL,2024-12-26,1961.85,1999.0,1961.4,1991.95,1991.95,395600,989.0,1713600,14800
2024-12-09,UBL,2024-12-26,1977.4,1977.4,1947.0,1954.15,1954.15,149200,373.0,1698800,-400
2024-12-06,UBL,2024-12-26,1960.3,1979.65,1960.3,1966.45,1966.45,161200,403.0,1699200,3600
2024-12-05,UBL,2024-12-26,1973.45,1978.7,1943.1,1968.9,1968.9,302400,756.0,1695600,23600
2024-12-04,UBL,2024-12-26,1968.1,1977.0,1938.05,1958.35,1958.35,248800,622.0,1672000,17600
2024-12-03,UBL,2024-12-26,1940.1,1965.05,1937.1,1960.8,1960.8,318800,797.0,1654400,-39200
2024-12-02,UBL,2024-12-26,1944.95,1964.9,1930.0,1954.25,1954.25,267600,669.0,1693600,28800
2024-11-29,UBL,2024-12-26,1920.2,1963.7,1920.2,1943.65,1943.65,473200,1183.0,1664800,6000
2024-11-28,UBL,2024-11-28,1929.35,1955.05,1920.85,1931.4,1933.35,504000,1260.0,185200,-172400
2024-11-27,UBL,2024-11-28,1903.85,1944.55,1883.6,1927.25,1927.25,919600,2299.0,357600,-528800
2024-11-26,UBL,2024-11-28,1891.75,1922.45,1886.65,1903.4,1903.4,794000,1985.0,886400,-421600
2024-11-25,UBL,2024-11-28,1885.0,1919.0,1870.0,1896.75,1896.75,864000,2160.0,1308000,-445200
2024-11-22,UBL,2024-11-28,1829.9,1872.9,1817.2,1861.35,1861.35,486400,1216.0,1753200,-78400
2024-11-21,UBL,2024-11-28,1868.9,1868.9,1807.2,1819.6,1819.6,472000,1180.0,1831600,-24000
2024-11-19,UBL,2024-11-28,1851.55,1894.9,1848.45,1853.15,1853.15,495200,1238.0,1855600,-11600
2024-11-18,UBL,2024-11-28,1860.5,1879.0,1831.3,1867.15,1867.15,410400,1026.0,1867200,16000
2024-11-14,UBL,2024-11-28,1852.55,1878.0,1843.0,1862.8,1862.8,708400,1771.0,1851200,110400
2024-11-13,UBL,2024-11-28,1860.9,1885.85,1835.8,1841.85,1841.85,402400,1006.0,1740800,3200
2024-11-12,UBL,2024-11-28,1907.75,1929.35,1864.0,1869.5,1869.5,812000,2030.0,1737600,80000
2024-11-11,UBL,2024-11-28,1906.1,1938.8,1904.95,1910.7,1910.7,413600,1034.0,1657600,-13200
2024-11-08,UBL,2024-11-28,1912.8,1936.0,1912.8,1918.75,1918.75,275200,688.0,1670800,7600
2024-11-07,UBL,2024-11-28,1955.35,1963.85,1921.65,1926.35,1926.35,592800,1482.0,1663200,85200
2024-11-06,UBL,2024-11-28,1958.3,1985.5,1947.25,1966.15,1966.15,799200,1998.0,1578000,-32400
2024-11-05,UBL,2024-11-28,1911.2,1967.4,1911.2,1958.25,1958.25,508400,1271.0,1610400,2400
2024-11-04,UBL,2024-11-28,1920.15,1932.6,1909.0,1926.75,1926.75,312800,782.0,1608000,-32400
2024-11-01,UBL,2024-11-28,1947.0,1949.7,1921.0,1935.6,1935.6,36000,90.0,1640400,-800
2024-10-31,UBL,2024-10-31,1927.15,1934.3,1900.9,1925.9,1921.55,453600,1134.0,466800,-123600
2024-10-30,UBL,2024-10-31,1933.7,1950.0,1911.7,1934.7,1934.7,694000,1735.0,590400,-338800
