DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Low,25.865384615384606,Bearish,13,13
High,High,Medium,21.533333333333303,Doji,3,3
High,High,Very Low,28.254787234042556,Bullish,94,94
High,Low,Low,23.63823529411766,Bearish,17,17
High,Low,Medium,25.024999999999977,Bullish,2,2
High,Medium,Low,24.544999999999995,Bullish,20,20
High,Medium,Very Low,31.09545454545455,Bullish,11,11
High,Very High,High,25.93653846153848,Bullish,26,26
High,Very High,Low,23.386363636363647,Bullish,11,11
High,Very High,Medium,21.358695652173914,Bearish,23,23
High,Very High,Very High,22.206249999999994,Bullish,16,16
High,Very High,Very Low,20.66999999999996,Bearish,5,5
High,Very Low,Low,23.999999999999986,Bearish,4,4
High,Very Low,Medium,23.0765625,Bearish,32,32
High,Very Low,Very Low,25.139999999999986,Bearish,5,5
Low,High,High,26.078124999999982,Bullish,16,16
Low,High,Medium,31.316666666666663,Bearish,6,6
Low,High,Very High,19.849999999999994,Bearish,4,4
Low,Low,Low,23.883333333333333,Bullish,9,9
Low,Low,Very Low,23.093913043478267,Bearish,115,115
Low,Medium,High,28.49000000000003,Bearish,5,5
Low,Medium,Low,17.849999999999966,Bearish,3,3
Low,Medium,Medium,20.81666666666668,Bearish,9,9
Low,Medium,Very Low,23.25555555555559,Bearish,9,9
Low,Very High,Very High,23.060714285714294,Bullish,14,14
Low,Very Low,Low,23.066666666666656,Bearish,42,42
Low,Very Low,Medium,30.0578947368421,Bearish,19,19
Low,Very Low,Very Low,22.819999999999997,Bearish,30,30
Medium,High,High,27.434999999999995,Bullish,10,10
Medium,High,Low,25.791666666666686,Bearish,12,12
Medium,High,Medium,27.326923076923077,Bullish,13,13
Medium,High,Very Low,23.794444444444466,Bullish,9,9
Medium,Low,Low,20.140476190476186,Bullish,21,21
Medium,Low,Very Low,26.028260869565226,Bullish,23,23
Medium,Medium,Low,18.712499999999977,Bearish,4,4
Medium,Medium,Very Low,21.82302158273382,Bearish,139,139
Medium,Very High,High,17.59090909090909,Bearish,11,11
Medium,Very High,Very High,33.17916666666666,Bullish,12,12
Medium,Very Low,Low,20.113888888888884,Bearish,18,18
Medium,Very Low,Medium,30.205555555555552,Bearish,9,9
Medium,Very Low,Very Low,19.149999999999977,Bearish,1,1
Very High,High,Low,28.901999999999997,Bullish,25,25
Very High,High,Medium,29.350000000000012,Bullish,12,12
Very High,High,Very Low,23.62499999999996,Bullish,6,6
Very High,Low,Medium,32.97173913043478,Bearish,23,23
Very High,Medium,Low,28.80000000000001,Bearish,11,11
Very High,Medium,Medium,22.770000000000007,Bullish,15,15
Very High,Very High,High,36.71250000000004,Bearish,12,12
Very High,Very High,Low,26.992727272727283,Bullish,55,55
Very High,Very High,Medium,24.38947368421054,Bullish,19,19
Very High,Very High,Very High,31.949999999999992,Bearish,11,11
Very High,Very High,Very Low,30.101086956521762,Bullish,46,46
Very High,Very Low,Medium,26.289772727272727,Bullish,44,44
Very High,Very Low,Very Low,19.950000000000003,Bearish,4,4
Very Low,High,High,63.825000000000045,Bullish,2,2
Very Low,High,Very High,25.082142857142866,Bearish,14,14
Very Low,Low,High,19.50999999999999,Bullish,10,10
Very Low,Low,Low,19.083333333333336,Bullish,15,15
Very Low,Low,Medium,20.71538461538461,Bullish,13,13
Very Low,Low,Very High,21.25384615384615,Bearish,13,13
Very Low,Low,Very Low,22.577777777777776,Bearish,9,9
Very Low,Medium,High,31.700000000000006,Bearish,10,10
Very Low,Medium,Medium,27.25,Bearish,1,1
Very Low,Medium,Very High,23.20624999999999,Bearish,8,8
Very Low,Very High,Very High,22.560714285714294,Bearish,14,14
Very Low,Very Low,High,20.097058823529416,Bearish,17,17
Very Low,Very Low,Low,24.57717391304348,Bearish,46,46
Very Low,Very Low,Medium,21.14761904761905,Bullish,21,21
Very Low,Very Low,Very High,20.74,Bearish,20,20
Very Low,Very Low,Very Low,21.788732394366203,Bullish,71,71
