Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2014-09-19,PIIND,489.5,292.31,1.76,158.96999999999997
2015-02-19,PIIND,618.15,227.27,1.09,103.03
2015-08-04,PIIND,662.45,9300.0,5.65,2000.0
2017-05-17,PIIND,842.65,226.53,1.13,4.0800000000000125
2017-08-10,PIIND,700.5,621.21,6.64,384.8499999999999
2017-08-11,PIIND,692.25,2466.67,2.43,1583.33
2018-08-06,PIIND,763.2,311.54,2.37,144.22999999999996
2020-08-14,PIIND,1939.6,110.23,1.15,20.450000000000003
2020-11-27,PIIND,2208.4,203.33,31.86,43.25999999999999
2021-01-07,PIIND,2187.6,151.4,2.48,80.38
2021-02-09,PIIND,2222.8,157.35,1.58,75.0
2021-11-30,PIIND,2869.5,119.23,1.76,-6.410000000000011
2022-01-13,PIIND,2832.3,84.68,1.15,18.919999999999987
2022-01-25,PIIND,2427.9,59.69,1.19,2.6099999999999994
2022-01-31,PIIND,2433.5,127.07,1.99,22.55000000000001
2022-02-14,PIIND,2540.95,350.0,1.21,154.17000000000002
2023-04-13,PIIND,3031.55,239.47,1.83,1.3199999999999932
2023-04-25,PIIND,3098.1,394.87,1.33,-53.84000000000003
2023-07-12,PIIND,3659.45,99.48,2.24,16.58
2023-08-10,PIIND,3877.45,87.1,1.79,-38.98
2023-11-09,PIIND,3647.85,92.24,1.89,-51.51
2023-12-13,PIIND,3426.85,77.75,7.45,-20.79
2023-12-14,PIIND,3364.5,110.43,6.76,-9.680000000000009
2023-12-19,PIIND,3393.95,92.31,1.46,20.0
2024-01-23,PIIND,3278.9,70.49,1.06,16.400000000000006
2024-02-14,PIIND,3418.15,98.98,1.09,12.239999999999997
2024-03-27,PIIND,3834.9,137.68,4.99,38.01999999999998
2024-05-08,PIIND,3519.75,479.31,2.28,306.90000000000003
2024-06-21,PIIND,3753.7,99.1,1.31,18.92
2024-07-26,PIIND,4207.0,51.46,1.34,-12.28
2024-09-20,PIIND,4716.0,80.62,1.37,5.0
2024-12-26,PIIND,3746.0,215.79,1.82,103.51000000000002
2025-01-03,PIIND,3668.4,43.48,1.16,19.56
2025-02-20,PIIND,3189.05,33.2,1.22,15.019999999999996
2025-02-28,PIIND,3013.95,63.68,1.6,11.79
