Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble,Z-ScoreDelVolume
2025-03-26,PVRINOX,947.7,947.7,950.3,920.0,926.25,932.48,367539,27992,156450,42.57,-0.29
2025-03-25,PVRINOX,976.85,986.0,989.25,944.95,947.7,955.61,367268,25473,180713,49.2,-0.17
2025-03-24,PVRINOX,974.4,984.4,1004.45,970.05,976.85,986.64,392155,26921,177618,45.29,-0.18
2025-03-21,PVRINOX,960.2,962.0,978.55,958.9,974.4,969.0,328260,27229,117700,35.86,-0.49
2025-03-20,PVRINOX,977.75,990.0,998.75,953.6,960.2,966.37,366285,27422,159169,43.45,-0.28
2025-03-19,PVRINOX,961.7,966.0,983.55,950.0,977.75,973.78,505248,26779,205153,40.6,-0.04
2025-03-18,PVRINOX,901.25,920.0,965.5,910.75,961.7,943.78,1156264,57637,343092,29.67,0.66
2025-03-17,PVRINOX,899.8,892.0,913.95,883.9,901.25,895.53,432932,30952,182239,42.09,-0.16
2025-03-13,PVRINOX,916.75,917.0,928.85,898.0,899.8,908.41,368733,23781,199169,54.01,-0.07
2025-03-12,PVRINOX,939.55,940.0,944.15,910.1,916.75,923.31,233237,16135,100964,43.29,-0.57
2025-03-11,PVRINOX,941.4,930.1,949.0,909.2,939.55,926.2,327601,26307,91983,28.08,-0.62
2025-03-10,PVRINOX,962.75,957.0,974.75,935.2,941.4,959.22,335277,24328,153615,45.82,-0.31
2025-03-07,PVRINOX,980.8,980.85,989.5,957.1,962.75,973.01,318772,23654,124807,39.15,-0.45
2025-03-06,PVRINOX,953.05,966.45,983.2,959.9,980.8,970.78,551431,27063,333690,60.51,0.61
2025-03-05,PVRINOX,928.1,929.0,962.6,929.0,953.05,951.04,536503,25433,270488,50.42,0.29
2025-03-04,PVRINOX,895.2,890.05,935.9,875.0,928.1,920.21,906249,48329,425080,46.91,1.08
2025-03-03,PVRINOX,903.95,906.05,921.35,888.75,895.2,901.7,461183,31412,231881,50.28,0.09
2025-02-28,PVRINOX,916.25,907.0,981.0,866.3,903.95,903.8,734676,36795,417062,56.77,1.04
2025-02-27,PVRINOX,984.4,988.0,990.85,901.15,916.25,933.67,1796996,62029,1013784,56.42,4.08
2025-02-25,PVRINOX,999.1,999.6,1024.25,967.0,984.4,997.18,1017054,37181,341104,33.54,0.65
2025-02-24,PVRINOX,1012.0,1005.95,1019.55,994.15,999.1,1004.13,458916,18770,186026,40.54,-0.14
2025-02-21,PVRINOX,1009.2,1011.0,1025.0,1005.0,1012.0,1014.19,364404,19943,106360,29.19,-0.55
2025-02-20,PVRINOX,990.4,993.9,1014.0,982.1,1009.2,1003.9,482715,25313,147086,30.47,-0.34
2025-02-19,PVRINOX,988.25,988.0,993.9,977.05,990.4,985.71,470408,37558,184218,39.16,-0.15
2025-02-18,PVRINOX,1006.55,1008.8,1011.7,982.45,988.25,995.21,465256,29266,202544,43.53,-0.06
2025-02-17,PVRINOX,1018.25,1021.3,1023.2,999.0,1006.55,1008.18,444853,31634,141645,31.84,-0.37
2025-02-14,PVRINOX,1060.45,1069.45,1072.95,1005.6,1018.25,1029.14,597668,37782,205607,34.4,-0.04
2025-02-13,PVRINOX,1054.3,1059.0,1078.5,1049.35,1060.45,1063.81,397984,24239,168175,42.26,-0.23
2025-02-12,PVRINOX,1052.05,1060.55,1073.85,1030.6,1054.3,1054.38,635061,47351,211907,33.37,-0.01
2025-02-11,PVRINOX,1075.75,1075.0,1082.75,1043.55,1052.05,1061.66,459348,31095,127788,27.82,-0.44
2025-02-10,PVRINOX,1088.35,1088.35,1119.5,1071.1,1075.75,1090.12,739910,45231,167493,22.64,-0.23
2025-02-07,PVRINOX,1121.35,1126.0,1153.0,1066.0,1088.35,1089.1,1794207,91187,309718,17.26,0.49
2025-02-06,PVRINOX,1132.4,1133.1,1150.5,1085.25,1121.35,1123.55,1465907,86389,175193,11.95,-0.2
2025-02-05,PVRINOX,1106.7,1100.05,1137.75,1100.05,1132.4,1128.75,592510,27308,251373,42.43,0.19
2025-02-04,PVRINOX,1112.0,1116.55,1121.4,1088.15,1106.7,1100.39,558687,48314,255170,45.67,0.21
2025-02-03,PVRINOX,1123.75,1115.55,1132.0,1093.1,1112.0,1115.38,403857,25741,112198,27.78,-0.52
2025-02-01,PVRINOX,1090.5,1097.9,1139.9,1062.1,1123.75,1105.32,551609,21197,111019,20.13,-0.52
2025-01-31,PVRINOX,1068.8,1077.0,1103.9,1067.1,1090.5,1087.43,425538,22776,165979,39.0,-0.24
2025-01-30,PVRINOX,1083.9,1085.0,1090.95,1059.35,1068.8,1074.38,291186,16523,92135,31.64,-0.62
2025-01-29,PVRINOX,1053.95,1059.0,1086.25,1045.9,1083.9,1071.0,359816,21114,138933,38.61,-0.38
2025-01-28,PVRINOX,1035.75,1048.0,1059.2,1025.85,1053.95,1044.33,566848,28839,209595,36.98,-0.02
2025-01-27,PVRINOX,1064.1,1052.0,1056.35,1030.0,1035.75,1041.9,444809,30290,149559,33.62,-0.33
2025-01-24,PVRINOX,1092.8,1087.3,1099.2,1060.2,1064.1,1074.16,438523,30734,192941,44.0,-0.1
2025-01-23,PVRINOX,1068.7,1068.7,1098.85,1061.7,1092.8,1083.24,452348,23905,214177,47.35,0.0
2025-01-22,PVRINOX,1077.4,1074.95,1076.85,1051.55,1068.7,1063.09,680552,41222,227569,33.44,0.07
2025-01-21,PVRINOX,1092.45,1095.0,1110.0,1075.0,1077.4,1089.07,547665,26560,241319,44.06,0.14
2025-01-20,PVRINOX,1102.2,1118.0,1118.0,1082.55,1092.45,1093.25,365766,22122,117310,32.07,-0.49
2025-01-17,PVRINOX,1083.2,1084.75,1110.75,1077.05,1102.2,1095.43,460597,25975,142285,30.89,-0.36
2025-01-16,PVRINOX,1084.55,1095.0,1122.45,1080.7,1083.2,1099.66,719652,49933,267594,37.18,0.28
2025-01-15,PVRINOX,1086.25,1110.0,1110.0,1080.15,1084.55,1089.7,691164,38879,276851,40.06,0.32
2025-01-14,PVRINOX,1077.95,1089.0,1107.9,1077.45,1086.25,1089.29,876149,48941,476932,54.44,1.34
2025-01-13,PVRINOX,1135.5,1135.6,1135.9,1073.15,1077.95,1097.2,807130,41897,338052,41.88,0.63
2025-01-10,PVRINOX,1161.6,1168.0,1168.25,1125.0,1135.5,1142.77,753420,42309,244624,32.47,0.16
2025-01-09,PVRINOX,1177.7,1180.0,1198.0,1158.25,1161.6,1180.44,844435,40060,263895,31.25,0.26
2025-01-08,PVRINOX,1222.7,1216.6,1216.6,1166.5,1177.7,1184.31,962377,54162,221900,23.06,0.04
2025-01-07,PVRINOX,1250.7,1251.95,1253.85,1153.65,1222.7,1199.29,3168224,132982,941162,29.71,3.71
2025-01-06,PVRINOX,1302.15,1309.0,1312.45,1243.05,1250.7,1263.29,739335,41584,381045,51.54,0.85
2025-01-03,PVRINOX,1320.2,1326.15,1329.0,1295.1,1302.15,1312.67,238934,14622,112746,47.19,-0.51
2025-01-02,PVRINOX,1317.25,1317.25,1323.5,1303.95,1320.2,1315.13,221330,12534,108286,48.93,-0.54
2025-01-01,PVRINOX,1304.9,1308.0,1321.85,1302.7,1317.25,1312.49,209839,14239,40080,19.1,-0.88
2024-12-31,PVRINOX,1310.0,1307.7,1312.9,1285.6,1304.9,1299.64,299936,19350,93505,31.17,-0.61
2024-12-30,PVRINOX,1338.65,1338.65,1347.65,1301.9,1310.0,1324.02,429343,20805,170319,39.67,-0.22
2024-12-27,PVRINOX,1336.85,1336.85,1350.4,1331.05,1338.65,1340.58,281337,17993,96548,34.32,-0.6
2024-12-26,PVRINOX,1373.85,1376.0,1379.45,1320.35,1336.85,1337.83,1029874,43834,249464,24.22,0.18
2024-12-24,PVRINOX,1361.0,1367.0,1390.0,1358.3,1373.85,1372.64,513478,24842,140911,27.44,-0.37
2024-12-23,PVRINOX,1382.1,1389.9,1407.0,1351.1,1361.0,1375.89,967305,45815,328267,33.94,0.58
2024-12-20,PVRINOX,1421.25,1423.0,1428.0,1378.0,1382.1,1399.49,543172,25340,210898,38.83,-0.01
2024-12-19,PVRINOX,1408.45,1395.0,1425.0,1385.0,1421.25,1404.26,495245,23188,156074,31.51,-0.29
2024-12-18,PVRINOX,1494.6,1485.25,1489.5,1404.0,1408.45,1434.7,1866050,62057,559444,29.98,1.76
2024-12-17,PVRINOX,1474.35,1481.45,1539.0,1469.05,1494.6,1512.56,2061454,85604,485356,23.54,1.38
