Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,BHARATFORG,2024-12-26,1386.0,1386.0,1353.55,1357.95,1357.95,2287500.0,4575.0,11191000,304000
2024-12-11,BHARATFORG,2024-12-26,1366.9,1391.5,1349.25,1385.7,1385.7,4479500.0,8959.0,10887000,629500
2024-12-10,BHARATFORG,2024-12-26,1371.0,1378.5,1353.2,1363.1,1363.1,1898500.0,3797.0,10257500,-396500
2024-12-09,BHARATFORG,2024-12-26,1351.9,1380.75,1345.6,1365.15,1365.15,3100000.0,6200.0,10654000,-300500
2024-12-06,BHARATFORG,2024-12-26,1385.0,1388.3,1354.2,1357.85,1357.85,3270500.0,6541.0,10954500,93500
2024-12-05,BHARATFORG,2024-12-26,1390.0,1399.9,1362.8,1384.95,1384.95,5451500.0,10903.0,10861000,236000
2024-12-04,BHARATFORG,2024-12-26,1355.45,1391.05,1355.45,1381.35,1381.35,6812500.0,13625.0,10625000,-337500
2024-12-03,BHARATFORG,2024-12-26,1348.0,1359.9,1343.15,1354.0,1354.0,1781000.0,3562.0,10962500,-161500
2024-12-02,BHARATFORG,2024-12-26,1339.65,1356.45,1311.3,1351.65,1351.65,2953000.0,5906.0,11124000,328500
2024-11-29,BHARATFORG,2024-12-26,1341.1,1352.4,1332.5,1339.9,1339.9,1962000.0,3924.0,10795500,-26500
2024-11-28,BHARATFORG,2024-11-28,1326.0,1356.9,1318.95,1326.3,1329.2,2782500.0,5565.0,614000,-1175000
2024-11-27,BHARATFORG,2024-11-28,1323.15,1334.0,1314.0,1326.2,1326.2,2916500.0,5833.0,1789000,-2295000
2024-11-26,BHARATFORG,2024-11-28,1323.2,1333.95,1314.45,1324.4,1324.4,3665500.0,7331.0,4084000,-2885500
2024-11-25,BHARATFORG,2024-11-28,1331.0,1351.65,1317.1,1321.75,1321.75,4643500.0,9287.0,6969500,-2526500
2024-11-22,BHARATFORG,2024-11-28,1299.4,1327.15,1296.45,1317.25,1317.25,1836500.0,3673.0,9496000,-147500
2024-11-21,BHARATFORG,2024-11-28,1319.5,1319.5,1288.5,1296.4,1296.4,2505000.0,5010.0,9643500,-49500
2024-11-19,BHARATFORG,2024-11-28,1304.1,1357.85,1304.1,1322.45,1322.45,3585000.0,7170.0,9693000,389000
2024-11-18,BHARATFORG,2024-11-28,1333.35,1339.0,1287.6,1307.35,1307.35,4803000.0,9606.0,9304000,-119500
2024-11-14,BHARATFORG,2024-11-28,1341.7,1360.2,1305.5,1331.85,1331.85,7896000.0,15792.0,9423500,-103500
2024-11-13,BHARATFORG,2024-11-28,1348.45,1367.55,1316.0,1322.8,1322.8,5075500.0,10151.0,9527000,-263500
2024-11-12,BHARATFORG,2024-11-28,1399.9,1399.9,1341.5,1357.5,1357.5,3445000.0,6890.0,9790500,-417000
2024-11-11,BHARATFORG,2024-11-28,1414.15,1422.2,1382.85,1401.3,1401.3,3893500.0,7787.0,10210500,-348500
2024-11-08,BHARATFORG,2024-11-28,1455.35,1463.95,1422.0,1425.35,1425.35,2188500.0,4377.0,10559000,214500
2024-11-07,BHARATFORG,2024-11-28,1480.25,1483.55,1448.55,1454.5,1454.5,2117500.0,4235.0,10344500,266000
2024-11-06,BHARATFORG,2024-11-28,1460.9,1486.0,1453.9,1473.7,1473.7,3620500.0,7241.0,10078500,-60000
2024-11-05,BHARATFORG,2024-11-28,1439.4,1466.4,1419.7,1462.75,1462.75,6414500.0,12829.0,10138500,-308000
2024-11-04,BHARATFORG,2024-11-28,1428.75,1444.3,1397.0,1429.7,1429.7,4319000.0,8638.0,10446500,538000
2024-11-01,BHARATFORG,2024-11-28,1426.85,1436.85,1381.75,1424.7,1424.7,529500.0,1059.0,9908500,67500
2024-10-31,BHARATFORG,2024-10-31,1416.2,1440.0,1394.45,1410.5,1410.15,2823000.0,5646.0,1234000,-1584000
2024-10-30,BHARATFORG,2024-10-31,1381.65,1429.0,1377.0,1419.75,1419.75,3187500.0,6375.0,2818000,-1788000
2024-10-29,BHARATFORG,2024-10-31,1370.35,1388.0,1343.2,1383.6,1383.6,3324500.0,6649.0,4606000,-2218500
2024-10-28,BHARATFORG,2024-10-31,1416.75,1416.75,1361.0,1368.45,1368.45,3615500.0,7231.0,6824500,-1541500
2024-10-25,BHARATFORG,2024-10-31,1423.05,1438.85,1392.0,1403.95,1403.95,2159500.0,4319.0,8366000,-205500
2024-10-24,BHARATFORG,2024-10-31,1411.05,1435.0,1399.9,1431.8,1431.8,1918500.0,3837.0,8571500,-388000
2024-10-23,BHARATFORG,2024-10-31,1418.45,1436.1,1395.5,1409.1,1409.1,2564500.0,5129.0,8959500,-202000
2024-10-22,BHARATFORG,2024-10-31,1458.35,1458.35,1402.85,1408.0,1408.0,1892000.0,3784.0,9161500,-215000
2024-10-21,BHARATFORG,2024-10-31,1466.6,1497.45,1441.55,1446.65,1446.65,4068000.0,8136.0,9376500,581500
2024-10-18,BHARATFORG,2024-10-31,1480.95,1492.5,1458.55,1481.6,1481.6,1515500.0,3031.0,8795000,-124500
2024-10-17,BHARATFORG,2024-10-31,1488.8,1488.8,1449.05,1477.8,1477.8,2704500.0,5409.0,8919500,108500
2024-10-16,BHARATFORG,2024-10-31,1488.65,1496.0,1462.55,1481.4,1481.4,1631500.0,3263.0,8811000,250000
2024-10-15,BHARATFORG,2024-10-31,1500.0,1504.35,1483.0,1487.55,1487.55,1955000.0,3910.0,8561000,365000
2024-10-14,BHARATFORG,2024-10-31,1490.25,1512.8,1481.75,1497.35,1497.35,2602500.0,5205.0,8196000,79500
2024-10-11,BHARATFORG,2024-10-31,1501.7,1511.8,1486.9,1499.9,1499.9,1308000.0,2616.0,8116500,44500
2024-10-10,BHARATFORG,2024-10-31,1521.25,1530.65,1493.45,1506.05,1506.05,1920000.0,3840.0,8072000,73000
2024-10-09,BHARATFORG,2024-10-31,1499.0,1525.0,1485.7,1514.0,1514.0,2281500.0,4563.0,7999000,-188000
2024-10-08,BHARATFORG,2024-10-31,1431.75,1495.2,1431.75,1491.3,1491.3,2140500.0,4281.0,8187000,-310000
2024-10-07,BHARATFORG,2024-10-31,1491.85,1491.85,1433.7,1445.0,1445.0,3746500.0,7493.0,8497000,245000
2024-10-04,BHARATFORG,2024-10-31,1497.6,1508.75,1468.25,1479.1,1479.1,2706000.0,5412.0,8252000,11500
