Date,Symbol,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,Volume,Trades,Deliverable Volume,DeiiveryToTrade,%Deliverble,Z-ScoreDelVolume,DeliveryStatus,Trades_Diff,MWPL,MWPL_Diff,Close,Close_Diff,Close_Future,FuturePremium,Change in OI,OI_CUMI,OI_Rank,Position,BuyingPressure,SellingPressure,fluctuates,Change,Return,Volatility,Expected Change,Magnitude,Abs Magnitude,EWMA20BUYPRE,EWMA50BUYPRE,EWMA20SELLPRE,EWMA50SELLPRE,EWMA20_DEL,EWMA50_DEL,EWMA20_VOL,EWMA50_VOL,EWMA20_OI,EWMA50_OI,DEL2TRADE20,DEL2TRADE50
2022-01-19,MOTHERSUMI,183.6,183.9,185.15,177.7,181.91,23572500,2022-01-27,5413236.0,57488.0,1714623.0,-60.45,31.670000000000005,-0.75,12.0,21.0,80.6,0.48,184.5,1.4499999999999886,185.0,0.5,-451500,385000,31.0,ShortCovering,6.8,6.85,4.06,0.9000000000000057,0.00488998529419149,,,,,6.42,6.61,13.22,12.32,6130084.94,6006744.82,14141326.86,13864498.32,23003491.75,23195946.31,106.56,106.29
2022-01-20,MOTHERSUMI,184.5,185.0,187.5,183.35,185.55,23250500,2022-01-27,5846302.0,59169.0,2542389.0,48.28,43.49,-0.48,70.0,55.0,80.85,0.25,185.6,0.6999999999999886,185.7,0.09999999999999432,-322000,63000,65.0,ShortCovering,7.9,1.9,2.25,1.0999999999999943,0.005944356871518508,,,,,6.63,6.74,11.68,11.25,5641339.74,5650404.16,13011310.93,13039753.55,23037141.23,23201557.66,105.5,105.52
2022-01-21,MOTHERSUMI,185.6,185.35,187.6,180.0,184.06,22865500,2022-01-27,7403448.0,77979.0,3607681.0,41.9,48.730000000000004,-0.14,67.0,74.0,80.75,-0.1,181.9,-3.7999999999999825,181.9,0.0,-385000,-322000,74.0,LongUnwinding,1.9,5.7,4.09,-3.6999999999999886,-0.02013673482802325,,,,,6.01,6.28,10.9,10.71,5375206.96,5452863.58,12277443.38,12494697.28,23014679.57,23169059.36,104.12,104.49
2022-01-24,MOTHERSUMI,181.9,182.5,185.95,175.7,181.19,18259500,2022-01-27,13813262.0,91424.0,1790081.0,-50.38,36.96,-0.72,15.0,63.0,81.07,0.32,179.7,-2.550000000000012,179.35,-0.3499999999999943,-4606000,-4928000,97.0,LongUnwinding,4.0,7.9,5.63,-2.200000000000017,-0.012168291734563574,,,,,5.75,6.07,10.52,10.45,4922182.35,5117911.9,12471512.89,12615276.5,22413804.34,22720093.28,110.06,108.76
2022-01-25,MOTHERSUMI,179.7,179.4,179.95,174.55,176.84,15753500,2022-01-27,5660887.0,55176.0,1982909.0,10.77,35.03,-0.66,58.0,15.0,82.16,1.09,176.1,-2.7999999999999825,176.55,0.45000000000001705,-2506000,-7434000,56.0,LongUnwinding,1.55,9.85,3.01,-3.5999999999999943,-0.020236778287353374,,,,,5.24,5.68,10.44,10.4,4561980.13,4845455.13,11636883.96,12010884.55,21597597.02,22114640.72,109.14,108.22
2022-01-27,MOTHERSUMI,176.1,176.0,176.0,170.15,172.79,14003500,2022-01-27,5678221.0,62502.0,2551151.0,28.66,44.93,-0.48,63.0,59.0,87.16,5.0,174.15,-2.5,174.05,-0.09999999999999432,-1750000,-9184000,63.0,LongUnwinding,4.0,5.8,3.32,-1.9499999999999886,-0.011135018690149323,,,,,5.09,5.54,9.88,10.02,4322107.84,4655138.43,10926073.62,11485578.59,20691695.37,21441806.85,106.96,106.78
2022-01-28,MOTHERSUMI,174.15,175.2,181.45,175.05,178.91,14689500,2022-02-24,4152151.0,40147.0,1414342.0,-44.56,34.06,-0.84,22.0,20.0,85.87,-1.29,176.75,-45.5,176.9,0.15000000000000568,689500,689500,33.0,ShortBuildUp,6.6,4.7,3.67,2.5999999999999943,0.01481930796467168,,,,,5.27,5.62,9.28,9.6,3983386.73,4397573.37,10136989.92,10902748.19,19992508.97,20905161.51,106.55,106.51
2022-01-31,MOTHERSUMI,176.75,179.95,182.7,179.1,180.62,14766500,2022-02-24,4061659.0,44613.0,2195737.0,55.25,54.06000000000001,-0.59,74.0,57.0,85.7,-0.17,179.5,3.0499999999999825,179.95,0.44999999999998863,77000,766500,47.0,LongBuildUp,4.45,3.2,2.04,2.75,0.015438903151650862,,,,,5.17,5.53,8.59,9.11,3779479.3,4229353.13,9444010.14,10380089.13,19396406.7,20436167.91,104.78,105.33
2022-02-01,MOTHERSUMI,179.5,181.95,182.0,176.15,179.57,14721000,2022-02-24,6134776.0,63232.0,3558351.0,62.06,57.99999999999999,-0.15,79.0,75.0,85.45,-0.25,181.0,1.6500000000000057,181.6,0.5999999999999943,-45500,721000,29.0,ShortCovering,4.85,1.7,3.26,1.5,0.008321823337492873,,,,,5.14,5.48,7.82,8.56,3754722.48,4179926.47,9073518.93,10067375.35,18872963.2,20015183.24,103.91,104.72
2022-02-02,MOTHERSUMI,181.0,182.0,185.0,182.0,183.61,14752500,2022-02-24,3425642.0,42354.0,1770077.0,-50.26,51.67,-0.73,16.0,24.0,85.18,-0.27,183.8,2.9500000000000175,184.55,0.75,31500,752500,26.0,LongBuildUp,7.65,1.2,1.66,2.8000000000000114,0.0153511786557603,,,,,5.41,5.64,7.09,8.04,3536181.67,4008325.52,8451598.48,9594429.72,18419235.13,19640437.23,101.37,103.02
2022-02-03,MOTHERSUMI,183.8,184.0,184.65,181.75,183.02,15225000,2022-02-24,2253473.0,24821.0,1072885.0,-39.39,47.61,-0.95,23.0,13.0,84.63,-0.55,182.15,-2.4000000000000057,182.15,0.0,472500,1225000,99.0,ShortBuildUp,0.4,2.85,1.58,-1.6500000000000057,-0.009017686467013952,,,,,4.87,5.27,6.63,7.68,3268910.19,3805778.19,7779092.32,9087898.86,18072655.7,19335769.14,100.23,102.18
2022-02-04,MOTHERSUMI,182.15,183.0,183.95,179.95,181.74,15526000,2022-02-24,2314141.0,42651.0,1129303.0,5.26,48.8,-0.93,55.0,86.0,84.33,-0.3,181.25,-0.8000000000000114,181.35,0.09999999999999432,301000,1526000,61.0,ShortBuildUp,1.3,3.4,2.2,-0.9000000000000057,-0.00495322971978851,0.06340819917070159,,,,4.49,5.01,6.28,7.39,3039798.33,3626441.18,7193898.37,8634023.75,17799956.56,19080495.86,95.3,98.97
2022-02-07,MOTHERSUMI,181.25,181.25,182.85,178.5,180.45,15487500,2022-02-24,3081851.0,27129.0,1305648.0,15.62,42.370000000000005,-0.88,61.0,19.0,84.19,-0.14,180.85,-0.6500000000000057,180.7,-0.15000000000000568,-38500,1487500,37.0,LongUnwinding,2.35,3.1,2.4,-0.4000000000000057,-0.0022093353366772206,0.06341362617734317,11.492736099689663,-0.03480459279064163,0.03480459279064163,4.26,4.83,5.94,7.11,2856276.78,3475141.13,6758728.89,8272059.56,17555234.06,18846256.79,97.24,99.92
2022-02-08,MOTHERSUMI,180.85,181.7,184.25,176.55,179.04,15480500,2022-02-24,6548558.0,60057.0,3033680.0,132.35,46.33,-0.32,90.0,96.0,83.93,-0.26,177.95,-2.6499999999999773,178.05,0.10000000000002274,-7000,1480500,49.0,LongUnwinding,1.4,6.3,4.26,-2.9000000000000057,-0.01616534644190537,0.06243655051106612,11.468354294172512,-0.25286976017767443,0.25286976017767443,3.96,4.62,5.98,7.06,2874854.26,3447089.55,6736720.01,8162543.84,17337970.03,18632387.95,98.48,100.5
2022-02-09,MOTHERSUMI,177.95,179.0,179.8,176.65,178.71,15239000,2022-02-24,2405495.0,27126.0,1150796.0,-62.07,47.84000000000001,-0.93,9.0,6.0,83.98,0.05,179.25,2.0,180.05,0.8000000000000114,-241500,1239000,100.0,ShortCovering,2.7,5.0,1.77,1.3000000000000114,0.007278867523528021,0.061997958487859495,11.110584163444216,0.11700554902209741,0.11700554902209741,3.83,4.5,5.88,6.93,2696008.26,3304642.45,6287418.34,7805414.02,17120232.38,18421884.26,97.46,99.77
2022-02-10,MOTHERSUMI,179.25,180.15,181.5,177.65,179.78,15459500,2022-02-24,3071636.0,41051.0,1159542.0,0.76,37.75,-0.92,52.0,80.0,83.8,-0.18,180.35,0.6499999999999773,180.7,0.3499999999999943,220500,1459500,18.0,LongBuildUp,3.7,1.15,2.15,1.0999999999999943,0.006117927869818907,0.06202130593638659,11.113134058948814,0.09898197881579796,0.09898197881579796,3.82,4.45,5.39,6.58,2537965.16,3174542.98,5956638.39,7518312.29,16949407.09,18242216.85,95.13,98.25
2022-02-11,MOTHERSUMI,180.35,178.95,181.25,170.05,175.76,17468500,2022-02-24,12821571.0,106094.0,3772294.0,225.33,29.42,-0.08,95.0,97.0,79.84,-3.96,172.15,-8.949999999999989,171.75,-0.4000000000000057,2009000,3468500,95.0,ShortBuildUp,2.1,9.35,6.21,-8.199999999999989,-0.04653321756501505,0.060818768420393896,11.185542525627321,-0.7330891623015046,0.7330891623015046,3.64,4.31,5.8,6.75,2663969.41,3210035.59,6657432.73,7833203.45,17002397.76,18196275.93,97.76,99.6
2022-02-14,MOTHERSUMI,172.15,166.35,174.75,166.2,171.01,17909500,2022-02-24,9248630.0,88245.0,2732801.0,-27.56,29.550000000000004,-0.42,32.0,41.0,79.61,-0.23,168.1,-3.9000000000000057,167.85,-0.25,441000,3909500,50.0,ShortBuildUp,1.9,13.15,4.97,-4.050000000000011,-0.0238071493699632,0.06074701793124469,10.46995098357081,-0.3868212951861162,0.3868212951861162,3.47,4.17,6.54,7.12,2670948.19,3182258.88,6920152.12,7915586.18,17094368.12,18179584.58,98.47,99.9
2022-02-15,MOTHERSUMI,168.1,168.0,171.65,164.7,168.85,17591000,2022-02-24,9399015.0,66783.0,4863579.0,77.97,51.74999999999999,0.27,83.0,32.0,79.52,-0.09,171.15,-60.30000000000001,171.7,0.549999999999983,-318500,3591000,24.0,LongUnwinding,6.45,3.6,4.13,3.0500000000000114,0.01798132456162449,0.018149984851583235,10.211573714242233,0.29868070146192366,0.29868070146192366,3.77,4.3,6.25,6.92,2891898.16,3278294.04,7169945.51,8000318.0,17144413.39,18145965.27,102.73,102.23
2022-02-16,MOTHERSUMI,171.15,173.0,173.0,168.05,169.93,17577000,2022-02-24,3944089.0,34867.0,1554953.0,-68.03,39.42000000000001,-0.8,6.0,10.0,79.18,-0.34,169.0,-2.5,169.2,0.19999999999998863,-14000,3577000,44.0,LongUnwinding,4.3,4.0,2.89,-2.1500000000000057,-0.012641650053121012,0.0172873366087022,3.106369907348471,-0.6921262000748644,0.6921262000748644,3.82,4.3,6.02,6.76,2757916.16,3181590.01,6846666.2,7772705.65,17187765.07,18114038.2,103.77,102.84
2022-02-17,MOTHERSUMI,169.0,170.0,171.15,166.05,167.71,17612000,2022-02-24,4648790.0,66593.0,2427602.0,56.12,52.22,-0.52,76.0,90.0,78.72,-0.46,166.55,-2.299999999999983,166.9,0.3499999999999943,35000,3612000,10.0,ShortBuildUp,0.5,6.45,3.02,-2.4499999999999886,-0.014603150283384991,0.016352115811003518,2.921559886870672,-0.8385931128812909,0.8385931128812909,3.49,4.09,6.06,6.74,2724977.65,3139983.6,6627496.76,7600322.41,17230069.24,18086334.83,100.38,101.02
2022-02-18,MOTHERSUMI,166.55,166.0,166.1,157.4,160.32,15396500,2022-02-24,23260019.0,132852.0,11715101.0,382.58,50.370000000000005,2.46,99.0,91.0,75.24,-3.48,158.4,-8.400000000000006,158.5,0.09999999999999432,-2215500,1396500,1.0,LongUnwinding,1.0,12.75,5.22,-8.150000000000006,-0.05017208525936301,0.01895479578036276,2.723444888322636,-2.992533476607112,2.992533476607112,3.24,3.92,6.73,7.06,3617462.49,3605737.6,8278672.55,8450872.42,17048043.62,17940237.55,107.8,105.04
2022-02-21,MOTHERSUMI,158.4,158.0,159.5,153.55,156.93,12197500,2022-02-24,10099502.0,99343.0,3634580.0,-68.98,35.99,-0.13,5.0,31.0,75.66,0.42,156.8,-1.5999999999999943,156.9,0.09999999999999432,-3199000,-1802500,76.0,LongUnwinding,3.25,9.3,3.76,-1.5999999999999943,-0.010152371464018373,0.01871798194444202,3.0024396516094614,-0.5328999699102402,0.5328999699102402,3.24,3.89,6.98,7.18,3619154.98,3607280.86,8458706.85,8539085.15,16568446.68,17632962.63,107.19,104.86
2022-02-22,MOTHERSUMI,156.8,150.0,157.6,148.5,153.83,6548500,2022-02-24,8116820.0,76836.0,3243145.0,-10.77,39.96,-0.25,44.0,34.0,76.75,1.09,156.4,-0.7000000000000172,156.2,-0.20000000000001705,-5649000,-7451500,79.0,LongUnwinding,7.9,3.1,5.8,-0.4000000000000057,-0.002554279805096371,0.018541755795517312,2.934979568888509,-0.13628714974376727,0.13628714974376727,3.7,4.1,6.6,6.97,3582111.76,3588071.67,8425025.32,8516809.48,15581315.6,17048226.11,107.04,104.9
2022-02-23,MOTHERSUMI,156.4,158.0,159.25,155.25,156.85,4084500,2022-02-24,5159561.0,44313.0,2427782.0,-25.14,47.05,-0.52,35.0,12.0,77.64,0.89,156.0,0.10000000000002274,156.3,0.30000000000001137,-2464000,-9915500,53.0,ShortCovering,7.5,3.25,2.56,-0.4000000000000057,-0.0025608208616736405,0.018531366181837365,2.899930606418908,-0.1379343350887838,0.1379343350887838,4.07,4.28,6.27,6.78,3468762.73,3527680.65,8104374.13,8342070.66,14452389.61,16373487.19,107.96,105.5
2022-02-24,MOTHERSUMI,156.0,149.05,150.75,143.45,146.76,21637000,2022-03-31,17805519.0,152526.0,8625677.0,255.29,48.44,1.47,98.0,98.0,83.12,5.48,144.55,-23.15000000000001,144.7,0.14999999999997726,2359000,2359000,17.0,ShortBuildUp,1.1,14.7,4.68,-11.449999999999989,-0.07623053878718178,0.023839331252846208,2.890893124366629,-3.9607136989917566,3.9607136989917566,3.78,4.11,7.1,7.18,3973651.48,3789660.44,9054166.71,8828385.68,15155800.36,16643972.67,108.82,106.08
2022-02-25,MOTHERSUMI,144.55,147.0,153.9,147.0,150.84,21833000,2022-03-31,10418617.0,60493.0,4571896.0,-47.0,43.88,0.17,19.0,2.0,82.63,-0.49,149.6,5.300000000000012,150.0,0.4000000000000057,196000,2555000,45.0,LongBuildUp,6.15,4.3,4.77,5.049999999999983,0.03433959707802181,0.025669103959493546,3.4459753325989197,1.4654776986436882,1.4654776986436882,4.01,4.22,6.82,7.04,4032066.93,3829375.12,9187398.15,8909122.9,15807794.02,16907423.42,115.01,109.44
2022-02-28,MOTHERSUMI,149.6,144.0,151.5,143.55,149.18,22561000,2022-03-31,8751177.0,58919.0,3552874.0,-22.29,40.6,-0.16,37.0,50.0,82.07,-0.56,150.45,0.5500000000000114,150.55,0.10000000000002274,728000,3283000,90.0,LongBuildUp,6.9,3.45,5.31,0.8499999999999943,0.005665737535677451,0.025351617140710426,3.8400979523402343,0.22134852041521152,0.22134852041521152,4.3,4.35,6.49,6.86,3985388.58,3815497.31,9144905.7,8901195.47,16465626.1,17191180.85,118.28,111.4
2022-03-02,MOTHERSUMI,150.45,150.3,150.3,146.2,147.67,23695000,2022-03-31,7018364.0,70028.0,3280470.0,-7.67,46.739999999999995,-0.24,45.0,66.0,80.19,-1.88,147.1,-3.0,147.55,0.45000000000001705,1134000,4417000,77.0,ShortBuildUp,3.55,4.4,2.73,-3.3499999999999943,-0.022518175468662527,0.02497178582687384,3.8141507988198833,-0.8783082202823498,0.8783082202823498,4.22,4.31,6.29,6.73,3916871.06,3788935.39,8938207.55,8807720.58,17168315.46,17514068.89,116.52,110.85
2022-03-03,MOTHERSUMI,147.1,149.0,149.45,143.65,146.07,23660000,2022-03-31,6703860.0,76487.0,2863483.0,-12.71,42.71,-0.38,42.0,56.0,79.23,-0.96,144.05,-3.25,144.3,0.25,-35000,4382000,40.0,LongUnwinding,0.4,6.25,3.94,-3.049999999999983,-0.020952166076854795,0.024744441868408774,3.6733496951331417,-0.8303048315930713,0.8303048315930713,3.85,4.12,6.29,6.71,3814682.99,3743464.73,8721455.83,8704350.67,17798066.99,17816039.63,113.72,109.71
2022-03-04,MOTHERSUMI,144.05,143.0,143.0,135.8,138.71,23348500,2022-03-31,10502366.0,100081.0,4327551.0,51.13,41.21,0.09,72.0,72.0,78.67,-0.56,136.6,-7.5,136.8,0.20000000000001705,-311500,4070500,94.0,LongUnwinding,0.8,12.85,5.0,-7.450000000000017,-0.05310351439384764,0.025610826416270265,3.564436851144284,-2.090091734296922,2.090091734296922,3.56,3.96,6.92,7.01,3864347.83,3771881.08,8893914.66,8791825.8,18335556.87,18085198.98,112.87,109.47
2022-03-07,MOTHERSUMI,136.6,133.9,133.9,124.4,127.71,25616500,2022-03-31,18415863.0,208884.0,8618086.0,99.14,46.800000000000004,1.47,85.0,92.0,77.18,-1.49,128.2,-8.150000000000006,128.65,0.45000000000001705,2268000,6338500,4.0,ShortBuildUp,3.8,14.8,6.95,-8.400000000000006,-0.06346540265012024,0.02773503911395083,3.498438888462518,-2.401070954162532,2.401070954162532,3.58,3.95,7.68,7.38,4323952.72,4005449.69,9814523.64,9255667.72,19039499.11,18448178.99,110.48,108.45
2022-03-08,MOTHERSUMI,128.2,129.0,131.0,119.55,123.28,30016000,2022-03-31,28820365.0,174989.0,12673568.0,47.06,43.97,2.77,69.0,42.0,73.39,-3.79,126.75,-1.7000000000000028,126.95,0.20000000000000284,4399500,10738000,83.0,ShortBuildUp,7.2,7.15,8.93,-1.4499999999999886,-0.011374902015276689,0.027633968777810585,3.5556320144084963,-0.40780373056721003,0.40780373056721003,3.93,4.1,7.63,7.37,5130052.61,4419501.56,11649411.37,10190218.83,20099207.35,19000741.59,115.72,111.13
2022-03-09,MOTHERSUMI,126.75,129.0,130.0,126.65,128.43,32410000,2022-03-31,15970122.0,73230.0,6707152.0,-47.08,42.0,0.86,18.0,3.0,70.48,-2.91,128.0,1.6000000000000083,128.55,0.5500000000000114,2394000,13132000,57.0,LongBuildUp,8.45,3.0,2.64,1.25,0.009813621448324206,0.028077396792090467,3.502605542587492,0.35687718322874096,0.35687718322874096,4.37,4.31,7.19,7.17,5282112.6,4527849.71,12066003.51,10463967.74,21286183.29,19635833.53,125.59,116.2
2022-03-10,MOTHERSUMI,128.0,134.9,139.4,131.7,135.42,30583000,2022-03-31,22318441.0,125514.0,6679635.0,-0.41,29.93,0.85,48.0,85.0,69.91,-0.57,132.6,4.449999999999988,133.0,0.4000000000000057,-1827000,11305000,23.0,ShortCovering,5.95,6.8,6.02,4.599999999999994,0.03530681383214507,0.030265698367263685,3.59390678938758,1.2799441581465885,1.2799441581465885,4.52,4.39,7.15,7.15,5416699.49,4628939.46,13053353.48,11020884.7,22181503.23,20150125.69,130.62,119.09
2022-03-11,MOTHERSUMI,132.6,132.0,132.6,128.05,130.16,32672500,2022-03-31,23681374.0,144478.0,9934986.0,48.74,41.949999999999996,1.89,71.0,61.0,67.62,-2.29,131.55,-1.1500000000000057,131.85,0.29999999999998295,2089500,13394500,15.0,ShortBuildUp,3.5,7.85,3.43,-1.049999999999983,-0.00795007026546024,0.02991051443695346,4.013231603499165,-0.26163453887995913,0.26163453887995913,4.42,4.35,7.22,7.18,5851364.94,4876294.35,14075783.83,11611085.68,23190751.7,20733888.09,133.82,121.18
2022-03-14,MOTHERSUMI,131.55,131.55,131.75,125.75,127.64,36176000,2022-03-31,20160850.0,87724.0,8616488.0,-13.27,42.74,1.47,40.0,17.0,64.79,-2.83,128.2,-3.0499999999999825,128.8,0.6000000000000227,3503500,16898000,78.0,ShortBuildUp,2.45,4.4,4.56,-3.3500000000000227,-0.025795462999732344,0.029607339958188685,3.934728174181228,-0.8513929937986426,0.8513929937986426,4.23,4.26,6.95,7.05,6117117.62,5049371.91,14660612.3,12006726.26,24438748.46,21448472.24,143.05,126.21
2022-03-15,MOTHERSUMI,128.2,129.25,136.4,129.25,133.39,36109500,2022-03-31,20099612.0,97910.0,4090578.0,-52.53,20.349999999999998,0.02,14.0,58.0,64.8,0.01,133.65,5.0,133.8,0.15000000000000568,-66500,16831500,42.0,ShortCovering,7.9,2.75,5.58,5.450000000000017,0.04163289809835824,0.03130142061412302,3.795660982639789,1.435850046915854,1.435850046915854,4.58,4.43,6.54,6.86,5922518.75,5005314.71,15182893.33,12378599.59,25559434.69,22122155.94,149.02,129.84
2022-03-16,MOTHERSUMI,133.65,136.3,136.9,132.45,134.22,36484000,2022-03-31,19070691.0,117881.0,8913678.0,117.91,46.739999999999995,1.56,88.0,67.0,64.18,-0.62,133.3,0.14999999999997726,133.95,0.6499999999999773,374500,17206000,6.0,LongBuildUp,4.05,3.6,3.33,-0.3499999999999943,-0.002622215400264416,0.031245035464997236,4.183434865077542,-0.0836633080920472,0.0836633080920472,4.53,4.41,6.26,6.71,6209519.51,5183705.08,15555926.26,12684048.33,26607643.2,22777677.04,150.25,131.3
2022-03-17,MOTHERSUMI,133.3,135.4,139.5,134.8,137.44,34951000,2022-03-31,20965957.0,73872.0,10403757.0,16.72,49.62,2.04,62.0,18.0,64.01,-0.17,136.95,3.1000000000000227,137.05,0.10000000000002274,-1533000,15673000,8.0,ShortCovering,4.5,2.55,3.53,3.6499999999999773,0.02701366852442355,0.031723102624443195,4.164963227484132,0.8763582775266852,0.8763582775266852,4.53,4.41,5.9,6.52,6611669.08,5420443.51,16074647.84,13059647.3,27407616.34,23329758.42,163.05,138.22
2022-03-21,MOTHERSUMI,136.95,138.5,138.5,133.0,134.77,33348000,2022-03-31,8430301.0,57676.0,3216496.0,-69.08,38.15,-0.26,4.0,35.0,64.23,0.22,133.3,-3.550000000000012,133.5,0.19999999999998863,-1603000,14070000,72.0,LongUnwinding,0.3,6.2,4.02,-3.6499999999999773,-0.02701366852442355,0.03192339652342464,4.344478904417495,-0.8401467886720851,0.8401467886720851,4.12,4.23,5.93,6.5,6286344.27,5321100.23,15342168.03,12850978.79,27976822.73,23781332.23,161.44,138.58
2022-03-22,MOTHERSUMI,133.3,133.5,136.7,131.05,133.86,31818500,2022-03-31,8101170.0,45905.0,2017688.0,-37.27,24.91,-0.65,24.0,36.0,65.68,1.45,136.4,3.4499999999999886,136.95,0.549999999999983,-1529500,12540500,69.0,ShortCovering,5.35,2.1,4.24,3.0999999999999943,0.022989518224698635,0.0327716469999115,4.255388756572504,0.7284880835416043,0.7284880835416043,4.24,4.28,5.57,6.31,5877560.26,5173065.81,14648740.4,12638127.61,28344717.49,24141498.44,162.88,140.27
