Date,ZScore_Sum_W,ZScore_Sum_M
2012-12-23,-2.3,
2012-12-30,-1.82,
2013-01-06,-2.2,
2013-01-13,-2.0300000000000002,
2013-01-20,-2.18,
2013-01-27,-1.98,
2013-02-03,-2.34,
2013-02-10,-1.88,
2013-02-17,-1.97,
2013-02-24,-2.39,
2013-03-03,-2.18,
2013-03-10,-2.2399999999999998,
2013-03-17,-2.37,
2013-03-24,-2.23,
2013-03-31,-1.4,-8.69
2013-04-07,-2.26,
2013-04-14,-2.44,
2013-04-21,-1.75,
2013-04-28,-1.88,
2013-05-05,-1.93,
2013-05-12,-2.9699999999999998,
2013-05-19,-2.4,
2013-05-26,-2.26,
2013-06-02,-2.21,
2013-06-09,-2.3,
2013-06-16,-1.74,
2013-06-23,-2.44,
2013-06-30,-2.4,-8.879999999999999
2013-07-07,-2.4699999999999998,
2013-07-14,-1.84,
2013-07-21,-2.4299999999999997,
2013-07-28,-2.2199999999999998,
2013-08-04,0.8099999999999998,
2013-08-11,-1.83,
2013-08-18,-1.92,
2013-08-25,-2.28,
2013-09-01,-2.3899999999999997,
2013-09-08,-2.34,
2013-09-15,-1.84,
2013-09-22,-2.35,
2013-09-29,-2.29,
2013-10-06,-1.76,
2013-10-13,-2.38,
2013-10-20,-1.93,
2013-10-27,-2.37,
2013-11-03,-2.86,
2013-11-10,-1.94,
2013-11-17,-1.89,
2013-11-24,-2.2800000000000002,
2013-12-01,-2.4,
2013-12-08,-2.24,
2013-12-15,-1.8599999999999999,
2013-12-22,-2.32,
2013-12-29,-1.57,
2014-01-05,-2.2,
2014-01-12,-2.2199999999999998,
2014-01-19,-2.38,
2014-01-26,-2.46,
2014-02-02,-2.41,
2014-02-09,-2.42,
2014-02-16,-2.44,
2014-02-23,-2.42,
2014-03-02,-1.19,
2014-03-09,-1.97,
2014-03-16,-0.10999999999999999,
2014-03-23,-1.58,
2014-03-30,-2.22,
2014-04-06,-2.27,
2014-04-13,-1.3900000000000001,
2014-04-20,-1.23,
2014-04-27,-1.28,
2014-05-04,-1.28,
2014-05-11,-1.3,
2014-05-18,-1.99,
2014-05-25,-1.72,
2014-06-01,-2.17,
2014-06-08,-1.62,
2014-06-15,-1.74,
2014-06-22,-1.83,
2014-06-29,-1.81,
2014-07-06,-1.58,
2014-07-13,3.46,
2014-07-20,-1.8499999999999999,
2014-07-27,-1.99,
2014-08-03,-1.83,
2014-08-10,-0.30999999999999994,
2014-08-17,0.07999999999999996,
2014-08-24,-1.26,
2014-08-31,-1.61,-3.54
2014-09-07,-1.4100000000000001,
2014-09-14,-1.98,
2014-09-21,-1.99,
2014-09-28,-1.8900000000000001,
2014-10-05,-1.34,
2014-10-12,-1.77,
2014-10-19,-1.72,
2014-10-26,-1.92,
2014-11-02,-1.8499999999999999,
2014-11-09,-1.1099999999999999,
2014-11-16,-2.2,
2014-11-23,-2.11,
2014-11-30,-1.44,-6.86
2014-12-07,-2.25,
2014-12-14,-2.2,
2014-12-21,-2.22,
2014-12-28,-1.68,
2015-01-04,-1.75,
2015-01-11,-2.08,
2015-01-18,-0.47,
2015-01-25,-1.72,
2015-02-01,-1.66,
2015-02-08,-2.04,
2015-02-15,-1.3800000000000001,
2015-02-22,-1.53,
2015-03-01,-2.12,
2015-03-08,-1.44,
2015-03-15,-0.81,
2015-03-22,-1.63,
2015-03-29,-2.13,
2015-04-05,-1.1099999999999999,
2015-04-12,-1.73,
2015-04-19,-1.67,
2015-04-26,-2.21,
2015-05-03,-1.71,
2015-05-10,-2.15,
2015-05-17,-0.91,
2015-05-24,-2.18,
2015-05-31,-1.83,-7.07
2015-06-07,-2.27,
2015-06-14,-2.24,
2015-06-21,-2.36,
2015-06-28,-2.04,
2015-07-05,-1.67,
2015-07-12,-1.71,
2015-07-19,-1.75,
2015-07-26,-1.56,
2015-08-02,-2.18,
2015-08-09,-0.61,
2015-08-16,-1.26,
2015-08-23,-1.79,
2015-08-30,-1.24,
2015-09-06,-2.34,
2015-09-13,-1.83,
2015-09-20,-1.01,
2015-09-27,-1.08,
2015-10-04,-0.98,
2015-10-11,-1.56,
2015-10-18,-2.26,
2015-10-25,-1.71,
2015-11-01,-2.05,
2015-11-08,-1.81,
2015-11-15,-1.88,
2015-11-22,-2.23,
2015-11-29,-1.81,
2015-12-06,-2.13,
2015-12-13,-2.38,
2015-12-20,-2.23,
2015-12-27,-1.6400000000000001,
2016-01-03,-2.01,
2016-01-10,-2.25,
2016-01-17,-2.23,
2016-01-24,-2.04,
2016-01-31,-1.88,-8.85
2016-02-07,-2.29,
2016-02-14,-2.2,
2016-02-21,-2.34,
2016-02-28,-2.38,
2016-03-06,-2.23,
2016-03-13,-1.81,
2016-03-20,-2.26,
2016-03-27,-1.3699999999999999,
2016-04-03,-2.13,
2016-04-10,-2.35,
2016-04-17,-1.42,
2016-04-24,-1.73,
2016-05-01,-2.39,
2016-05-08,-2.15,
2016-05-15,-0.74,
2016-05-22,-2.37,
2016-05-29,-2.41,
2016-06-05,-2.38,
2016-06-12,-2.21,
2016-06-19,-2.1799999999999997,
2016-06-26,-2.37,
2016-07-03,-2.3,
2016-07-10,-1.52,
2016-07-17,-2.14,
2016-07-24,-1.15,
2016-07-31,-1.36,-6.63
2016-08-07,-2.1,
2016-08-14,-1.65,
2016-08-21,-1.6,
2016-08-28,-2.0,
2016-09-04,-2.12,
2016-09-11,-1.79,
2016-09-18,-1.6500000000000001,
2016-09-25,-1.86,
2016-10-02,-1.8199999999999998,
2016-10-09,-1.86,
2016-10-16,-0.94,
2016-10-23,-1.96,
2016-10-30,-2.67,
2016-11-06,-1.76,
2016-11-13,-2.19,
2016-11-20,-1.82,
2016-11-27,-1.96,
2016-12-04,-2.22,
2016-12-11,-2.4,
2016-12-18,-2.1,
2016-12-25,-2.37,
2017-01-01,-2.05,
2017-01-08,-2.07,
2017-01-15,-2.39,
2017-01-22,-2.34,
2017-01-29,-1.68,
2017-02-05,-2.14,
2017-02-12,-2.23,
2017-02-19,-2.17,
2017-02-26,-1.82,
2017-03-05,-2.31,
2017-03-12,-2.24,
2017-03-19,-1.51,
2017-03-26,-0.019999999999999962,
2017-04-02,0.96,
2017-04-09,-1.18,
2017-04-16,-1.76,
2017-04-23,-2.1,
2017-04-30,-1.77,-6.81
2017-05-07,-1.78,
2017-05-14,-2.28,
2017-05-21,-1.89,
2017-05-28,-1.29,
2017-06-04,-1.87,
2017-06-11,-1.8699999999999999,
2017-06-18,-1.85,
2017-06-25,-1.03,
2017-07-02,-1.68,
2017-07-09,-2.19,
2017-07-16,-1.96,
2017-07-23,-2.11,
2017-07-30,-2.16,
2017-08-06,-2.24,
2017-08-13,-2.28,
2017-08-20,-1.6099999999999999,
2017-08-27,-1.5899999999999999,
2017-09-03,-2.14,
2017-09-10,-1.81,
2017-09-17,-1.97,
2017-09-24,-2.16,
2017-10-01,-2.17,
2017-10-08,-1.73,
2017-10-15,-1.92,
2017-10-22,-1.8900000000000001,
2017-10-29,-2.2199999999999998,
2017-11-05,-2.14,
2017-11-12,-1.81,
2017-11-19,-2.27,
2017-11-26,-2.26,
2017-12-03,-2.21,
2017-12-10,-2.28,
2017-12-17,-2.08,
2017-12-24,-1.57,
2017-12-31,-0.56,-6.89
2018-01-07,-1.79,
2018-01-14,-2.1,
2018-01-21,-2.2800000000000002,
2018-01-28,-1.58,
2018-02-04,-1.52,
2018-02-11,-1.94,
2018-02-18,-1.76,
2018-02-25,-2.26,
2018-03-04,-1.58,
2018-03-11,-2.31,
2018-03-18,-1.8599999999999999,
2018-03-25,-2.1,
2018-04-01,-0.7300000000000001,
2018-04-08,-1.76,
2018-04-15,-2.04,
2018-04-22,-2.13,
2018-04-29,-1.9,
2018-05-06,-1.7,
2018-05-13,-2.32,
2018-05-20,-2.2199999999999998,
2018-05-27,-2.27,
2018-06-03,-2.13,
2018-06-10,-1.81,
2018-06-17,-2.37,
2018-06-24,-2.3899999999999997,
2018-07-01,-2.41,
2018-07-08,-2.23,
2018-07-15,-2.34,
2018-07-22,-2.4,
2018-07-29,-2.3899999999999997,
2018-08-05,-2.1,
2018-08-12,-1.6800000000000002,
2018-08-19,-1.62,
2018-08-26,-1.87,
2018-09-02,-2.13,
2018-09-09,-2.38,
2018-09-16,-1.91,
2018-09-23,-1.8399999999999999,
2018-09-30,-2.0300000000000002,-8.16
2018-10-07,-1.76,
2018-10-14,-2.2,
2018-10-21,-1.5499999999999998,
2018-10-28,-1.92,
2018-11-04,-1.96,
2018-11-11,-1.75,
2018-11-18,-1.96,
2018-11-25,-1.54,
2018-12-02,-1.6099999999999999,
2018-12-09,-1.74,
2018-12-16,-2.11,
2018-12-23,-2.04,
2018-12-30,-1.7,
2019-01-06,-2.24,
2019-01-13,-1.78,
2019-01-20,-1.97,
2019-01-27,-2.14,
2019-02-03,-1.64,
2019-02-10,-1.53,
2019-02-17,-1.57,
2019-02-24,-0.38,
2019-03-03,-1.46,
2019-03-10,-1.17,
2019-03-17,-0.2799999999999998,
2019-03-24,-0.88,
2019-03-31,-1.12,-3.87
2019-04-07,-1.55,
2019-04-14,-1.98,
2019-04-21,-1.29,
2019-04-28,-2.2,
2019-05-05,-1.25,
2019-05-12,-1.92,
2019-05-19,-1.15,
2019-05-26,-1.02,
2019-06-02,-1.58,
2019-06-09,-1.54,
2019-06-16,-1.7,
2019-06-23,-1.2,
2019-06-30,-1.79,-6.23
2019-07-07,-0.8,
2019-07-14,0.0,
2019-07-21,-0.99,
2019-07-28,-1.8800000000000001,
2019-08-04,-2.25,
2019-08-11,-2.03,
2019-08-18,-0.9299999999999999,
2019-08-25,-1.1,
2019-09-01,-1.92,
2019-09-08,-1.79,
2019-09-15,-1.2,
2019-09-22,-1.84,
2019-09-29,-1.22,
2019-10-06,-0.5599999999999999,
2019-10-13,-1.49,
2019-10-20,-0.6,
2019-10-27,-1.08,
2019-11-03,-0.93,
2019-11-10,-1.68,
2019-11-17,-1.0699999999999998,
2019-11-24,-1.24,
2019-12-01,-1.6099999999999999,
2019-12-08,-1.38,
2019-12-15,-1.59,
2019-12-22,-1.29,
2019-12-29,-0.09,
2020-01-05,-1.26,
2020-01-12,1.23,
2020-01-19,-0.16000000000000003,
2020-01-26,-1.58,
2020-02-02,0.42000000000000004,
2020-02-09,-1.16,
2020-02-16,-1.14,
2020-02-23,0.040000000000000036,
2020-03-01,0.19,
2020-03-08,-0.07999999999999999,
2020-03-15,2.29,
2020-03-22,0.41,
2020-03-29,0.63,
2020-04-05,-0.76,
2020-04-12,-0.12000000000000002,
2020-04-19,0.09000000000000001,
2020-04-26,-0.63,
2020-05-03,1.49,
2020-05-10,1.4,
2020-05-17,0.93,
2020-05-24,-1.17,
2020-05-31,0.27,1.4300000000000002
2020-06-07,4.2,
2020-06-14,0.8200000000000001,
2020-06-21,19.47,
2020-06-28,2.46,
2020-07-05,-1.06,
2020-07-12,-0.11000000000000004,
2020-07-19,0.03,
2020-07-26,1.99,
2020-08-02,0.09000000000000002,
2020-08-09,0.7000000000000001,
2020-08-16,1.2,
2020-08-23,2.54,
2020-08-30,1.33,
2020-09-06,-0.75,
2020-09-13,-0.8300000000000001,
2020-09-20,1.06,
2020-09-27,-0.67,
2020-10-04,-1.1099999999999999,
2020-10-11,-0.97,
2020-10-18,-0.62,
2020-10-25,-0.78,
2020-11-01,-1.49,
2020-11-08,-0.2899999999999999,
2020-11-15,-1.0,
2020-11-22,1.26,
2020-11-29,1.32,
2020-12-06,0.43000000000000005,
2020-12-13,0.93,
2020-12-20,3.56,
2020-12-27,-0.19,
2021-01-03,-0.5700000000000001,
2021-01-10,-0.22,
2021-01-17,0.07000000000000009,
2021-01-24,1.3699999999999999,
2021-01-31,1.1400000000000001,2.24
2021-02-07,1.79,
2021-02-14,-0.36000000000000004,
2021-02-21,0.2,
2021-02-28,-0.63,1.0
2021-03-07,0.09999999999999998,
2021-03-14,-0.9,
2021-03-21,-0.61,
2021-03-28,-0.26,
2021-04-04,-0.7,
2021-04-11,-0.06,
2021-04-18,-0.66,
2021-04-25,-0.47,
2021-05-02,0.5499999999999999,
2021-05-09,1.42,
2021-05-16,-0.63,
2021-05-23,4.39,
2021-05-30,1.2,
2021-06-06,2.23,
2021-06-13,4.05,
2021-06-20,1.54,
2021-06-27,5.15,
2021-07-04,3.16,
2021-07-11,7.91,
2021-07-18,3.1,
2021-07-25,5.43,
2021-08-01,5.6,
2021-08-08,5.029999999999999,
2021-08-15,4.9,
2021-08-22,3.42,
2021-08-29,1.99,
2021-09-05,8.86,
2021-09-12,2.06,
2021-09-19,8.04,
2021-09-26,3.31,
2021-10-03,3.21,
2021-10-10,11.65,
2021-10-17,1.6400000000000001,
2021-10-24,6.19,
2021-10-31,1.8800000000000001,21.57
2021-11-07,1.19,
2021-11-14,2.56,
2021-11-21,3.37,
2021-11-28,3.29,
2021-12-05,3.12,
2021-12-12,1.01,
2021-12-19,0.84,
2021-12-26,0.39999999999999997,
2022-01-02,0.44,
2022-01-09,3.24,
2022-01-16,2.8899999999999997,
2022-01-23,0.36,
2022-01-30,1.49,
2022-02-06,1.2,
2022-02-13,2.38,
2022-02-20,0.21,
2022-02-27,3.08,
2022-03-06,4.04,
2022-03-13,5.23,
2022-03-20,3.79,
2022-03-27,2.9099999999999997,
2022-04-03,3.09,
2022-04-10,0.86,
2022-04-17,0.28,
2022-04-24,1.4300000000000002,
2022-05-01,2.38,
2022-05-08,4.98,
2022-05-15,4.71,
2022-05-22,2.29,
2022-05-29,0.49,
2022-06-05,7.970000000000001,
2022-06-12,5.91,
2022-06-19,2.87,
2022-06-26,1.58,
2022-07-03,1.94,
2022-07-10,0.91,
2022-07-17,1.23,
2022-07-24,2.2399999999999998,
2022-07-31,1.3000000000000003,5.609999999999999
2022-08-07,4.08,
2022-08-14,2.0,
2022-08-21,1.03,
2022-08-28,1.09,
2022-09-04,2.72,
2022-09-11,0.96,
2022-09-18,2.5300000000000002,
2022-09-25,-0.12000000000000002,
2022-10-02,3.98,
2022-10-09,1.79,
2022-10-16,2.06,
2022-10-23,8.19,
2022-10-30,-0.35000000000000003,
2022-11-06,0.9500000000000001,
2022-11-13,0.45000000000000007,
2022-11-20,2.43,
2022-11-27,2.6,
2022-12-04,1.3599999999999999,
2022-12-11,0.12,
2022-12-18,2.47,
2022-12-25,0.75,
2023-01-01,-0.79,
2023-01-08,-0.53,
2023-01-15,0.42000000000000004,
2023-01-22,0.71,
2023-01-29,2.14,
2023-02-05,1.05,
2023-02-12,4.0600000000000005,
2023-02-19,2.48,
2023-02-26,1.1600000000000001,
2023-03-05,1.45,
2023-03-12,-0.07,
2023-03-19,0.5,
2023-03-26,0.82,
2023-04-02,3.2699999999999996,
2023-04-09,0.22999999999999998,
2023-04-16,-0.5900000000000001,
2023-04-23,1.0,
2023-04-30,0.019999999999999962,0.6599999999999999
2023-05-07,1.6,
2023-05-14,18.6,
2023-05-21,2.11,
2023-05-28,2.98,
2023-06-04,2.73,
2023-06-11,4.8100000000000005,
2023-06-18,3.5999999999999996,
2023-06-25,7.74,
2023-07-02,6.42,
2023-07-09,11.47,
2023-07-16,11.57,
2023-07-23,7.1899999999999995,
2023-07-30,1.79,
2023-08-06,5.91,
2023-08-13,6.2,
2023-08-20,2.79,
2023-08-27,4.48,
2023-09-03,14.68,
2023-09-10,18.75,
2023-09-17,11.0,
2023-09-24,2.38,
2023-10-01,3.02,
2023-10-08,2.09,
2023-10-15,6.8,
2023-10-22,2.25,
2023-10-29,3.13,
2023-11-05,1.1600000000000001,
2023-11-12,12.1,
2023-11-19,5.3,
2023-11-26,4.28,
2023-12-03,18.490000000000002,
2023-12-10,10.96,
2023-12-17,5.95,
2023-12-24,12.28,
2023-12-31,14.78,49.09
2024-01-07,11.0,
2024-01-14,8.9,
2024-01-21,21.56,
2024-01-28,3.59,
2024-02-04,3.04,
2024-02-11,8.43,
2024-02-18,13.45,
2024-02-25,5.65,
2024-03-03,5.14,
2024-03-10,1.94,
2024-03-17,4.68,
2024-03-24,1.5,
2024-03-31,4.31,12.4
2024-04-07,1.67,
2024-04-14,8.799999999999999,
2024-04-21,2.45,
2024-04-28,5.33,
2024-05-05,3.01,
2024-05-12,4.98,
2024-05-19,10.58,
2024-05-26,4.12,
2024-06-02,7.83,
2024-06-09,6.04,
2024-06-16,7.68,
2024-06-23,6.680000000000001,
2024-06-30,7.07,27.47
2024-07-07,3.6999999999999997,
2024-07-14,0.8400000000000001,
2024-07-21,1.1,
2024-07-28,1.5099999999999998,
2024-08-04,5.98,
2024-08-11,4.7299999999999995,
2024-08-18,31.01,
2024-08-25,8.86,
2024-09-01,9.2,
2024-09-08,11.02,
2024-09-15,13.22,
2024-09-22,9.57,
2024-09-29,9.33,
2024-10-06,7.34,
2024-10-13,6.66,
2024-10-20,4.12,
2024-10-27,4.34,
2024-11-03,3.4,
2024-11-10,17.240000000000002,
2024-11-17,29.32,
2024-11-24,2.55,
2024-12-01,6.38,
2024-12-08,6.59,
2024-12-15,6.46,
2010-03-31,,-7.32
2010-04-30,,-7.51
2010-05-31,,-8.84
2010-06-30,,-8.99
2010-07-31,,-5.89
2010-08-31,,-6.34
2010-09-30,,-6.53
2010-11-30,,-2.61
2010-12-31,,-9.1
2011-01-31,,-7.71
2011-02-28,,-8.16
2011-03-31,,-8.63
2011-04-30,,-6.89
2011-05-31,,-8.72
2011-06-30,,-8.92
2011-08-31,,-8.69
2011-09-30,,-7.87
2011-10-31,,-8.32
2011-11-30,,-8.73
2011-12-31,,-9.129999999999999
2012-01-31,,-5.4399999999999995
2012-02-29,,-6.51
2012-03-31,,-9.39
2012-04-30,,-8.37
2012-05-31,,-9.03
2012-06-30,,-8.93
2012-07-31,,-9.61
2012-08-31,,-9.62
2012-10-31,,-8.129999999999999
2012-11-30,,-8.51
2012-12-31,,-8.24
2013-01-31,,-9.81
2013-02-28,,-8.44
2013-04-30,,-9.3
2013-05-31,,-10.799999999999999
2013-07-31,,-7.18
2013-08-31,,-9.39
2013-09-30,,-9.31
2013-10-31,,-9.84
2013-11-30,,-9.48
2013-12-31,,-8.78
2014-01-31,,-10.879999999999999
2014-02-28,,-8.47
2014-03-31,,-6.32
2014-04-30,,-6.66
2014-05-31,,-7.53
2014-06-30,,-7.42
2014-07-31,,-2.93
2014-09-30,,-8.16
2014-10-31,,-7.71
2014-12-31,,-9.42
2015-01-31,,-6.61
2015-02-28,,-7.07
2015-03-31,,-6.8
2015-04-30,,-7.64
2015-06-30,,-9.41
2015-07-31,,-8.37
2015-08-31,,-5.38
2015-09-30,,-6.56
2015-10-31,,-7.78
2015-11-30,,-8.08
2015-12-31,,-9.59
2016-02-29,,-9.68
2016-03-31,,-8.84
2016-04-30,,-8.379999999999999
2016-05-31,,-8.62
2016-06-30,,-10.03
2016-08-31,,-8.53
2016-09-30,,-8.06
2016-10-31,,-7.43
2016-11-30,,-9.02
2016-12-31,,-9.85
2017-01-31,,-9.32
2017-02-28,,-8.45
2017-03-31,,-4.19
2017-05-31,,-8.53
2017-06-30,,-7.01
2017-07-31,,-8.9
2017-08-31,,-8.99
2017-09-30,,-8.5
2017-10-31,,-8.56
2017-11-30,,-9.49
2018-01-31,,-8.85
2018-02-28,,-7.52
2018-03-31,,-7.44
2018-04-30,,-8.26
2018-05-31,,-9.83
2018-06-30,,-9.36
2018-07-31,,-10.04
2018-08-31,,-8.72
2018-10-31,,-8.65
2018-11-30,,-7.6
2018-12-31,,-8.06
2019-01-31,,-8.86
2019-02-28,,-4.96
2019-04-30,,-7.37
2019-05-31,,-6.57
2019-07-31,,-5.05
2019-08-31,,-6.85
2019-09-30,,-6.34
2019-10-31,,-3.97
2019-11-30,,-6.0
2019-12-31,,-4.72
2020-01-31,,-0.8200000000000001
2020-02-29,,-2.23
2020-03-31,,2.76
2020-04-30,,0.5599999999999999
2020-06-30,,26.7
2020-07-31,,1.1900000000000002
2020-08-31,,5.76
2020-09-30,,-1.9900000000000002
2020-10-31,,-4.16
2020-11-30,,1.29
2020-12-31,,4.28
2021-03-31,,-2.13
2021-04-30,,-0.8800000000000001
2021-05-31,,6.26
2021-06-30,,14.09
2021-07-31,,24.2
2021-08-31,,15.85
2021-09-30,,24.76
2021-11-30,,12.68
2021-12-31,,3.54
2022-01-31,,8.08
2022-02-28,,6.9799999999999995
2022-03-31,,18.57
2022-04-30,,5.23
2022-05-31,,15.38
2022-06-30,,17.43
2022-08-31,,9.35
2022-09-30,,8.92
2022-10-31,,11.73
2022-11-30,,6.82
2022-12-31,,3.48
2023-01-31,,3.4400000000000004
2023-02-28,,9.0
2023-03-31,,5.02
2023-05-31,,26.869999999999997
2023-06-30,,23.72
2023-07-31,,33.04
2023-08-31,,30.55
2023-09-30,,37.64
2023-10-31,,14.72
2023-11-30,,35.76
2024-01-31,,47.63
2024-02-29,,33.16
2024-04-30,,19.91
2024-05-31,,28.86
2024-07-31,,12.11
2024-08-31,,54.82
2024-09-30,,44.2
2024-10-31,,24.2
2024-11-30,,56.089999999999996
2024-12-31,,13.05
