Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,AMBUJACEM,2024-12-26,575.1,581.7,572.0,574.0,574.0,4518000.0,5020.0,34144200,239400
2024-12-11,AMBUJACEM,2024-12-26,579.0,584.85,576.3,579.3,579.3,4120200.0,4578.0,33904800,-294300
2024-12-10,AMBUJACEM,2024-12-26,572.65,576.85,567.25,575.55,575.55,2025000.0,2250.0,34199100,3600
2024-12-09,AMBUJACEM,2024-12-26,569.8,578.2,566.8,572.15,572.15,2432700.0,2703.0,34195500,-62100
2024-12-06,AMBUJACEM,2024-12-26,571.5,574.5,567.2,568.4,568.4,1693800.0,1882.0,34257600,-85500
2024-12-05,AMBUJACEM,2024-12-26,568.75,574.2,564.45,572.25,572.25,4077000.0,4530.0,34343100,-954900
2024-12-04,AMBUJACEM,2024-12-26,570.85,571.9,561.6,565.95,565.95,3126600.0,3474.0,35298000,-481500
2024-12-03,AMBUJACEM,2024-12-26,540.9,573.6,540.9,568.0,568.0,10179000.0,11310.0,35779500,-1317600
2024-12-02,AMBUJACEM,2024-12-26,535.1,543.7,533.0,541.0,541.0,4887000.0,5430.0,37097100,-216000
2024-11-29,AMBUJACEM,2024-12-26,516.35,538.0,515.6,534.9,534.9,9767700.0,10853.0,37313100,-1035000
2024-11-28,AMBUJACEM,2024-11-28,518.8,521.55,510.3,512.6,513.0,11046600.0,12274.0,2245500,-5368500
2024-11-27,AMBUJACEM,2024-11-28,495.45,523.75,489.4,515.2,515.2,15991200.0,17768.0,7614000,-9152100
2024-11-26,AMBUJACEM,2024-11-28,508.65,508.65,492.5,494.4,494.4,11272500.0,12525.0,16766100,-6470100
2024-11-25,AMBUJACEM,2024-11-28,511.9,514.45,502.25,504.25,504.25,16219800.0,18022.0,23236200,-10589400
2024-11-22,AMBUJACEM,2024-11-28,477.15,514.9,477.05,500.6,500.6,12088800.0,13432.0,33825600,-1891800
2024-11-21,AMBUJACEM,2024-11-28,493.75,499.4,452.3,482.8,482.8,36525600.0,40584.0,35717400,-5594400
2024-11-19,AMBUJACEM,2024-11-28,552.1,560.3,546.0,548.6,548.6,2824200.0,3138.0,41311800,-576000
2024-11-18,AMBUJACEM,2024-11-28,545.2,554.85,539.05,550.35,550.35,2550600.0,2834.0,41887800,-252900
2024-11-14,AMBUJACEM,2024-11-28,547.65,553.0,541.85,544.7,544.7,2778300.0,3087.0,42140700,-189000
2024-11-13,AMBUJACEM,2024-11-28,556.35,560.45,542.7,546.65,546.65,3257100.0,3619.0,42329700,-504900
2024-11-12,AMBUJACEM,2024-11-28,562.9,567.35,556.25,558.0,558.0,2617200.0,2908.0,42834600,-204300
2024-11-11,AMBUJACEM,2024-11-28,563.8,569.8,561.15,562.35,562.35,2240100.0,2489.0,43038900,62100
2024-11-08,AMBUJACEM,2024-11-28,572.45,575.6,563.8,566.5,566.5,2542500.0,2825.0,42976800,180900
2024-11-07,AMBUJACEM,2024-11-28,584.75,585.5,572.65,573.6,573.6,2546100.0,2829.0,42795900,263700
2024-11-06,AMBUJACEM,2024-11-28,577.9,588.6,575.35,586.15,586.15,3969000.0,4410.0,42532200,79200
2024-11-05,AMBUJACEM,2024-11-28,573.1,577.65,567.7,574.85,574.85,2296800.0,2552.0,42453000,-262800
2024-11-04,AMBUJACEM,2024-11-28,582.15,584.0,568.0,574.15,574.15,4058100.0,4509.0,42715800,223200
2024-11-01,AMBUJACEM,2024-11-28,581.4,587.5,581.4,584.6,584.6,278100.0,309.0,42492600,27900
2024-10-31,AMBUJACEM,2024-10-31,575.35,587.2,575.3,580.65,580.55,10602900.0,11781.0,2406600,-5277600
2024-10-30,AMBUJACEM,2024-10-31,575.75,586.0,571.5,579.3,579.3,13216500.0,14685.0,7684200,-10267200
2024-10-29,AMBUJACEM,2024-10-31,570.75,576.9,567.55,575.25,575.25,14401800.0,16002.0,17951400,-10743300
2024-10-28,AMBUJACEM,2024-10-31,553.2,583.05,548.1,570.0,570.0,26195400.0,29106.0,28694700,-7542000
2024-10-25,AMBUJACEM,2024-10-31,559.45,562.85,545.25,552.75,552.75,6156900.0,6841.0,36236700,-1475100
2024-10-24,AMBUJACEM,2024-10-31,554.35,563.8,554.35,560.5,560.5,4715100.0,5239.0,37711800,-1122300
2024-10-23,AMBUJACEM,2024-10-31,559.0,564.9,555.15,556.8,556.8,4240800.0,4712.0,38834100,-556200
2024-10-22,AMBUJACEM,2024-10-31,575.0,583.95,557.7,559.95,559.95,8296200.0,9218.0,39390300,-426600
2024-10-21,AMBUJACEM,2024-10-31,575.5,578.5,567.1,573.35,573.35,7101000.0,7890.0,39816900,89100
2024-10-18,AMBUJACEM,2024-10-31,571.0,578.6,560.95,575.4,575.4,6552900.0,7281.0,39727800,-996300
2024-10-17,AMBUJACEM,2024-10-31,591.2,596.7,571.65,573.2,573.2,5021100.0,5579.0,40724100,471600
2024-10-16,AMBUJACEM,2024-10-31,592.15,597.2,579.0,591.85,591.85,8753400.0,9726.0,40252500,256500
2024-10-15,AMBUJACEM,2024-10-31,594.05,599.25,589.35,592.6,592.6,3294900.0,3661.0,39996000,98100
2024-10-14,AMBUJACEM,2024-10-31,586.5,592.2,585.2,590.4,590.4,2412000.0,2680.0,39897900,55800
2024-10-11,AMBUJACEM,2024-10-31,588.85,596.0,584.85,588.05,588.05,4243500.0,4715.0,39842100,366300
2024-10-10,AMBUJACEM,2024-10-31,614.65,617.55,585.0,588.8,588.8,8994600.0,9994.0,39475800,765900
2024-10-09,AMBUJACEM,2024-10-31,611.4,621.0,609.0,611.15,611.15,4039200.0,4488.0,38709900,-706500
2024-10-08,AMBUJACEM,2024-10-31,591.6,614.2,587.3,610.35,610.35,6261300.0,6957.0,39416400,-17100
2024-10-07,AMBUJACEM,2024-10-31,617.2,623.85,589.7,593.6,593.6,6813900.0,7571.0,39433500,-29700
2024-10-04,AMBUJACEM,2024-10-31,620.9,626.95,607.55,613.35,613.35,3762000.0,4180.0,39463200,105300
2024-10-03,AMBUJACEM,2024-10-31,627.4,638.2,617.55,622.0,622.0,4629600.0,5144.0,39357900,-154800
2024-10-01,AMBUJACEM,2024-10-31,634.7,640.1,628.0,638.4,638.4,3711600.0,4124.0,39512700,279900
2024-09-30,AMBUJACEM,2024-10-31,636.95,647.4,633.55,636.2,636.2,8268300.0,9187.0,39232800,-623700
2024-09-27,AMBUJACEM,2024-10-31,627.25,641.3,626.8,638.45,638.45,10189800.0,11322.0,39856500,-648000
