Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble,Z-ScoreDelVolume
2025-06-03,HINDALCO,631.1,636.0,640.9,629.6,632.0,634.68,3783426,78311.0,1738577,45.95,-0.71
2025-06-02,HINDALCO,633.5,628.95,635.75,618.0,631.1,628.94,8397065,85943.0,5629918,67.05,1.02
2025-05-30,HINDALCO,650.0,647.8,650.9,632.15,633.5,636.22,9054009,83894.0,6191728,68.39,1.27
2025-05-29,HINDALCO,649.95,649.95,653.55,645.1,650.0,649.31,4545776,68221.0,2552183,56.14,-0.35
2025-05-28,HINDALCO,659.45,659.45,662.0,647.9,649.95,652.53,3546275,76509.0,2160841,60.93,-0.53
2025-05-27,HINDALCO,661.45,661.4,665.7,656.5,659.45,661.31,4223074,71060.0,2155034,51.03,-0.53
2025-05-26,HINDALCO,650.1,655.0,669.7,653.3,661.45,662.21,6826417,102831.0,2605612,38.17,-0.33
2025-05-23,HINDALCO,649.55,653.0,655.55,642.6,650.1,650.36,3448707,56053.0,1433670,41.57,-0.85
2025-05-22,HINDALCO,663.0,663.0,663.7,642.5,649.55,650.06,6784976,130373.0,3863917,56.95,0.23
2025-05-21,HINDALCO,662.75,667.1,671.0,654.6,663.0,661.95,8623519,98946.0,3703921,42.95,0.16
2025-05-20,HINDALCO,658.35,668.0,671.0,655.55,662.75,663.69,7950974,131595.0,2608446,32.81,-0.33
2025-05-19,HINDALCO,657.55,655.0,661.75,652.0,658.35,657.84,3320756,65423.0,1722100,51.86,-0.72
2025-05-16,HINDALCO,661.35,659.5,662.95,654.35,657.55,657.34,2701320,50769.0,1334386,49.4,-0.89
2025-05-15,HINDALCO,650.55,649.5,663.65,646.3,661.35,658.36,7133226,118633.0,3100748,43.47,-0.11
2025-05-14,HINDALCO,634.75,635.5,652.95,634.0,650.55,647.71,4819584,88106.0,1832335,38.02,-0.67
2025-05-13,HINDALCO,651.95,645.0,646.35,632.0,634.75,638.08,6025310,141675.0,2704364,44.88,-0.28
2025-05-12,HINDALCO,627.15,640.15,654.25,638.05,651.95,646.75,5474816,115187.0,2881543,52.63,-0.21
2025-05-09,HINDALCO,620.2,609.1,630.3,603.75,627.15,622.8,3870212,91149.0,1889936,48.83,-0.65
2025-05-08,HINDALCO,636.3,635.8,636.3,615.05,620.2,623.61,5791783,93014.0,3176532,54.85,-0.07
