Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble
2024-12-13,PERSISTENT,6435.95,6420.05,6492.7,6345.0,6477.65,6434.39,233247,37389,92401,39.62
2024-12-12,PERSISTENT,6359.75,6407.65,6509.0,6390.0,6435.95,6454.68,642487,67022,243187,37.85
2024-12-11,PERSISTENT,6345.35,6358.0,6372.5,6262.0,6359.75,6320.61,221150,33538,95942,43.38
2024-12-10,PERSISTENT,6234.25,6200.7,6383.45,6200.7,6345.35,6320.97,601991,50573,333890,55.46
2024-12-09,PERSISTENT,6174.25,6178.8,6276.9,6178.8,6234.25,6230.09,530525,65089,310198,58.47
2024-12-06,PERSISTENT,6101.75,6090.0,6188.95,6065.0,6174.25,6142.97,328550,53360,164951,50.21
2024-12-05,PERSISTENT,6011.35,6130.6,6148.0,6075.45,6101.75,6110.11,618889,73572,312086,50.43
2024-12-04,PERSISTENT,6041.3,6079.95,6079.95,5963.5,6011.35,6017.67,336960,50006,193358,57.38
2024-12-03,PERSISTENT,5932.4,5940.0,6048.15,5856.0,6041.3,5956.12,443857,55034,246904,55.63
2024-12-02,PERSISTENT,5905.65,5905.65,5975.0,5853.65,5932.4,5930.87,278981,37151,176617,63.31
2024-11-29,PERSISTENT,5820.65,5842.8,5933.95,5810.85,5905.65,5906.23,333871,39445,195714,58.62
2024-11-28,PERSISTENT,5910.9,5932.0,5938.8,5802.05,5820.65,5845.34,299071,33116,143254,47.9
2024-11-27,PERSISTENT,5968.95,5968.95,6042.0,5900.9,5910.9,5966.53,313105,36733,140702,44.94
2024-11-26,PERSISTENT,5917.7,5940.0,6011.75,5921.3,5968.95,5980.48,334966,37867,126452,37.75
2024-11-25,PERSISTENT,5796.25,5875.0,5947.0,5805.45,5917.7,5906.4,960293,72674,629630,65.57
2024-11-22,PERSISTENT,5725.5,5780.0,5868.75,5752.2,5796.25,5800.44,688598,49631,365689,53.11
2024-11-21,PERSISTENT,5710.3,5668.95,5792.0,5654.15,5725.5,5740.23,443952,68296,216343,48.73
2024-11-19,PERSISTENT,5646.1,5655.0,5798.15,5632.05,5710.3,5719.8,361445,44636,168070,46.5
2024-11-18,PERSISTENT,5713.8,5728.8,5755.0,5582.0,5646.1,5649.43,411485,49322,204841,49.78
2024-11-14,PERSISTENT,5640.6,5670.0,5783.9,5660.0,5713.8,5723.9,379197,42031,179638,47.37
2024-11-13,PERSISTENT,5680.15,5690.0,5700.0,5589.0,5640.6,5646.79,283558,53149,144762,51.05
2024-11-12,PERSISTENT,5721.65,5750.0,5765.0,5656.25,5680.15,5720.25,250857,38029,127793,50.94
2024-11-11,PERSISTENT,5668.7,5690.0,5750.0,5610.8,5721.65,5708.5,277838,39020,113669,40.91
2024-11-08,PERSISTENT,5737.4,5757.35,5830.0,5653.7,5668.7,5750.28,376081,47363,134795,35.84
2024-11-07,PERSISTENT,5717.65,5755.0,5799.25,5655.45,5737.4,5728.86,517587,54667,264626,51.13
2024-11-06,PERSISTENT,5420.2,5470.0,5745.8,5443.15,5717.65,5652.38,690288,64123,240292,34.81
2024-11-05,PERSISTENT,5358.5,5302.0,5442.0,5302.0,5420.2,5385.28,262919,35547,114215,43.44
2024-11-04,PERSISTENT,5389.0,5387.0,5464.9,5298.0,5358.5,5383.61,509193,74920,154013,30.25
