Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2010-01-04,AUROPHARMA,135261,,72871,15.0,30.68,104.53,Low,Low,,Low,-1.0,-0.88,-1.15,86.96,76.52,10.439999999999998,High,,Neutral,Low,Medium,High,,926.95,,921.15,,-5.800000000000068,0.52,,-12600.0,-0.0,911.85,915.0,930.0,898.3,917.7,1535100.0,2010-01-28,,Undecisive,,,31.7,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,11.814961524270315,,,,,,,False
2010-01-05,AUROPHARMA,114794,,46805,10.58,29.21,176.09,Low,Low,,Low,-1.04,-0.89,-1.15,90.43,77.39,13.040000000000006,High,-10.7,Low Demand,Low,Medium,Very High,,916.25,-6.100000000000023,915.05,0.4899999999999999,-1.2000000000000455,1.26,,45500.0,-0.0,926.95,944.9,944.9,901.0,924.62,1580600.0,2010-01-28,,ShortBuildUp,15.25,28.65,43.9,True,1.63,CandleOpenHighSwipe,Bearish,-0.01161037347774041,-10.700000000000045,Low Demand,,,,,,,,,-0.19,,Sell,-0.2400000000000091,-0.05,15.25,15.25,False,28.65,28.65,False,-10.700000000000045,11.650894496693388,-124.66457111461978,,-9.321044653901812e-05,,,,False
2010-01-06,AUROPHARMA,157185,,58322,12.75,32.18,152.39,Low,Low,,High,-1.02,-0.87,-1.15,88.7,75.65,13.049999999999997,High,-8.8,Low Demand,Low,Medium,Very High,,907.45,-6.0,909.05,0.29999999999999993,1.599999999999909,0.07,,40600.0,-0.0,916.25,919.0,925.7,901.55,914.47,1621200.0,2010-01-28,,ShortBuildUp,5.9,18.25,24.15,False,0.0,,Bearish,-0.009650784998451734,-8.799999999999955,Low Demand,,,,,,,,,-0.42,,Sell,-0.57000000000005,-0.15,9.02,10.35,False,21.72,23.05,False,-8.799999999999955,11.965178734577151,-105.29357286427839,,-5.5984985844704995e-05,,,,False
2010-01-07,AUROPHARMA,182466,,85558,17.35,33.72,94.35,Low,Low,,High,-0.98,-0.86,-1.15,85.22,74.78,10.439999999999998,High,-18.7,Low Demand,Low,Medium,High,,888.75,-17.84999999999991,891.2,0.10000000000000009,2.4500000000000455,0.51,,52500.0,-0.0,907.45,917.7,917.7,886.2,897.75,1673700.0,2010-01-28,,ShortBuildUp,2.55,28.95,31.5,False,0.0,NoSwipe,Bearish,-0.02082248708495893,-18.700000000000045,Low Demand,,,,,,,,,-0.99,,Sell,-1.3899999999999864,-0.4,5.32,7.5,False,25.85,25.33,True,-18.700000000000045,12.114319133278565,-226.53776779230972,,-0.00010248484649194943,,,,False
2010-01-08,AUROPHARMA,143344,,62962,12.75,30.68,140.63,Low,Low,,Very High,-1.02,-0.88,-1.15,88.7,76.52,12.180000000000007,High,7.6,Low Supply,Low,Medium,Very High,,896.35,8.699999999999932,899.9,0.12,3.5499999999999545,0.24,,2800.0,-0.0,888.75,888.75,909.0,882.0,897.85,1676500.0,2010-01-28,,LongBuildUp,14.35,12.65,27.0,True,0.47,CandleLowSwipe,Bullish,0.008514980583397502,7.600000000000023,Low Supply,,,,,,,,,-0.88,,Sell,-1.5,-0.62,10.14,9.46,True,18.81,21.39,False,7.600000000000023,11.87300261483736,90.2348198727642,,5.3019310190869676e-05,,,,False
2010-01-11,AUROPHARMA,119001,,61661,12.75,29.21,129.1,Low,Low,,Very High,-1.02,-0.89,-1.15,88.7,77.39,11.310000000000002,High,-5.6,Low Demand,Low,Medium,Very High,,890.75,-5.699999999999932,894.2,-0.010000000000000009,3.4500000000000455,-0.06,,11200.0,-0.0,896.35,900.0,910.0,888.0,894.66,1687700.0,2010-01-28,,ShortBuildUp,2.75,19.25,22.0,True,0.11,CandleHighSwipe,Bearish,-0.006267157214902674,-5.600000000000023,Low Demand,,,,,,,,,-0.93,,Sell,-1.7799999999999727,-0.85,6.32,7.85,False,19.04,20.82,False,-5.600000000000023,11.686887175419702,-65.4465681823506,,-4.705842808043649e-05,,,,False
2010-01-12,AUROPHARMA,129047,,41798,9.52,29.21,206.83,Low,Low,,Low,-1.05,-0.89,-1.15,91.3,77.39,13.909999999999997,High,-7.15,Low Demand,Low,Medium,Very High,,883.6,-11.800000000000068,882.4,-0.52,-1.2000000000000455,0.48,,-21700.0,-0.0,890.75,890.0,903.9,873.0,893.15,1666000.0,2010-01-28,,LongUnwinding,10.6,20.3,30.9,False,0.0,NoSwipe,Bearish,-0.008059332939983399,-7.149999999999977,Low Demand,,,,,,,,,-1.13,,Sell,-2.259999999999991,-1.13,8.5,8.43,True,19.68,20.7,False,-7.149999999999977,11.767931958072984,-84.14071350022157,,-5.5406169845095024e-05,,,,False
2010-01-13,AUROPHARMA,85607,,26185,6.48,26.37,306.94,Low,Low,,Medium,-1.08,-0.91,-1.15,93.91,79.13,14.780000000000001,High,-9.8,Low Demand,Low,Low,Very High,,873.8,-7.649999999999977,874.75,0.2400000000000001,0.9500000000000455,-0.13,,65100.0,-0.0,883.6,882.3,887.0,866.2,872.89,1731100.0,2010-01-28,,ShortBuildUp,7.6,13.2,20.8,True,0.78,CandleLowSwipe,Bearish,-0.01115295502862601,-9.800000000000068,Low Demand,,,,,,,,,-1.49,,Sell,-3.0,-1.51,8.04,8.27,False,16.41,19.08,False,-9.800000000000068,11.357522334487317,-111.30371887797648,,-0.00011447661990257886,,,,False
2010-01-14,AUROPHARMA,184847,,76424,16.16,33.72,108.66,Low,Low,,Low,-0.99,-0.86,-1.15,86.09,74.78,11.310000000000002,High,34.4,Low Supply,Low,Medium,High,,908.2,29.950000000000045,904.7,-0.52,-3.5,0.52,,-32900.0,-0.0,873.8,880.0,911.3,879.6,897.37,1698200.0,2010-01-28,,ShortCovering,28.6,3.1,31.7,False,0.0,NoSwipe,Bullish,0.03861310214651503,34.40000000000009,Low Supply,,,,,,,,,-0.2,,Sell,-1.759999999999991,-1.56,18.36,11.74,True,9.73,15.86,False,34.40000000000009,12.127283734857912,417.1785604791133,,0.00018609985555621724,,,,False
2010-01-15,AUROPHARMA,83357,,24445,6.48,26.37,306.94,Low,Low,,Low,-1.08,-0.91,-1.15,93.91,79.13,14.780000000000001,High,-7.2,Low Demand,Low,Low,Very High,,901.0,-5.600000000000023,899.1,0.17000000000000004,-1.8999999999999773,-0.32,,-2800.0,-0.0,908.2,916.8,917.7,900.0,907.94,1695400.0,2010-01-28,,LongUnwinding,1.0,16.7,17.7,True,0.71,CandleOpenHighSwipe,Bearish,-0.007959361055513092,-7.2000000000000455,Low Demand,,,,,,,,,0.26,,Buy,-1.2300000000000182,-1.49,9.66,10.04,False,13.22,16.02,False,-7.2000000000000455,11.330887867855907,-81.58239264856304,,-8.63754693667004e-05,,,,False
2010-01-18,AUROPHARMA,173836,,102123,21.05,32.18,52.87,Low,Low,,Very High,-0.95,-0.87,-1.15,82.61,75.65,6.959999999999994,Medium,-13.7,Low Demand,Low,Medium,Medium,,887.3,-8.149999999999977,890.95,0.61,3.650000000000091,0.22,,16100.0,-0.0,901.0,904.0,909.75,883.05,893.93,1711500.0,2010-01-28,,ShortBuildUp,4.25,22.45,26.7,False,0.0,NoSwipe,Bearish,-0.015322113767045842,-13.700000000000045,Low Demand,,,,,,,,,-0.05,,Sell,-1.5600000000000591,-1.51,6.95,9.18,False,17.84,17.19,True,-13.700000000000045,12.065867605001525,-165.30238618852144,,-7.880991279136683e-05,,,,False
2010-01-19,AUROPHARMA,46391,,20267,5.5,25.0,354.55,Low,Low,,Medium,-1.09,-0.92,-1.15,94.78,80.0,14.780000000000001,High,-7.7,Low Demand,Low,Low,Very High,,879.6,-10.450000000000044,880.5,-0.29999999999999993,0.8999999999999773,-0.33,,-127400.0,-0.0,887.3,881.1,893.8,876.25,886.62,1584100.0,2010-01-28,,LongUnwinding,3.35,14.2,17.55,False,0.0,NoSwipe,Bearish,-0.008715885160685666,-7.699999999999932,Low Demand,899.9612835040366,,,,,,,,-0.56,,Sell,-2.199999999999932,-1.64,5.15,8.37,False,16.02,16.66,False,-7.699999999999932,10.744860753883362,-82.73542780490115,,-0.00016598047034985087,,,,False
2010-01-20,AUROPHARMA,268377,,109982,22.34,38.55,72.56,Low,Low,,High,-0.94,-0.83,-1.15,81.74,72.17,9.569999999999993,Medium,16.45,Low Supply,Low,Medium,High,,896.05,17.950000000000045,898.45,0.16999999999999993,2.400000000000091,0.83,,-142800.0,-0.0,879.6,880.0,912.0,875.2,901.58,1441300.0,2010-01-28,,ShortCovering,20.85,15.95,36.8,False,0.0,NoSwipe,Bullish,0.018528956308791145,16.449999999999932,Low Supply,897.6012441171896,,,,,,,,-0.06,,Sell,-1.7200000000000273,-1.66,13.0,10.03,True,15.98,16.54,False,16.449999999999932,12.50014798741228,205.62743439293115,,6.129437321379974e-05,,,,False
2010-01-21,AUROPHARMA,185537,,112295,22.34,33.72,50.94,Low,Low,,Low,-0.94,-0.86,-1.15,81.74,74.78,6.959999999999994,Medium,-5.15,Low Demand,Low,Medium,Medium,,890.9,-9.75,888.7,-0.5200000000000001,-2.199999999999932,-0.12,,-85400.0,-0.0,896.05,905.0,905.0,884.05,896.69,1355900.0,2010-01-28,,LongUnwinding,6.85,14.1,20.95,False,0.0,,Bearish,-0.005764027262799232,-5.149999999999977,Low Demand,895.6407726760641,,,,,,,,0.02,,Buy,-1.6399999999999864,-1.66,9.93,9.63,True,15.04,16.14,False,-5.149999999999977,12.131009602056386,-62.47469945059011,,-2.7757266744638414e-05,,,,False
2010-01-22,AUROPHARMA,186860,,100192,19.79,33.72,70.39,Low,Low,,Low,-0.96,-0.86,-1.15,83.48,74.78,8.700000000000003,Medium,14.25,Low Supply,Low,Medium,High,,905.15,9.599999999999907,898.3,-0.52,-6.850000000000023,0.84,,-123900.0,-0.0,890.9,887.1,908.0,871.0,892.64,1232000.0,2010-01-28,,ShortCovering,34.15,2.85,37.0,False,0.0,NoSwipe,Bullish,0.01586848809535457,14.25,Low Supply,894.1446945309457,,,,,,,,0.76,,Buy,-0.7099999999999227,-1.47,22.04,12.65,True,8.95,13.99,False,14.25,12.138114952346946,172.96813807094398,,7.626030183024724e-05,,,,False
2010-01-25,AUROPHARMA,107857,,35559,8.49,27.78,227.21,Low,Low,,Very High,-1.06,-0.9,-1.15,92.17,78.26,13.909999999999997,High,-18.6,Low Demand,Low,Low,Very High,,886.55,-8.299999999999955,890.0,1.13,3.4500000000000455,0.66,,-421400.0,-0.0,905.15,901.0,914.0,880.0,892.98,810600.0,2010-01-28,,LongUnwinding,6.55,27.45,34.0,True,0.68,CandleHighSwipe,Bearish,-0.020763150318955148,-18.600000000000023,Low Demand,893.7426728589785,,,,,,,,0.28,,Buy,-1.1200000000000045,-1.4,14.29,11.92,True,18.2,16.13,True,-18.600000000000023,11.58856155467166,-215.54724491689313,,-0.00017245055953716515,,,,False
2010-01-27,AUROPHARMA,155336,,87236,17.35,30.68,76.83,Low,Low,,Very High,-0.98,-0.88,-1.15,85.22,76.52,8.700000000000003,Medium,-40.0,Low Demand,Low,Medium,High,,846.55,-38.39999999999998,851.6,0.20000000000000018,5.050000000000068,1.84,,-450800.0,-0.0,886.55,888.0,894.75,841.25,857.01,359800.0,2010-01-28,,LongUnwinding,5.3,48.2,53.5,False,0.0,NoSwipe,Bearish,-0.04616825892875642,-40.0,Low Demand,890.6130281341302,,,,,,,,-2.0,,Sell,-3.8999999999999773,-1.9,9.8,11.15,False,33.2,21.13,True,-40.0,11.95334579167429,-478.13383166697156,,-0.00025750630890456817,,,,False
2010-01-28,AUROPHARMA,895590,,741280,1377.78,105.36,92.35,High,Low,,Low,0.09,-0.56,-1.15,-7.83,48.7,-56.53,Low,-1.8,Low Demand,Very High,High,High,,844.75,-7.899999999999977,843.7,-0.7200000000000001,-1.0499999999999545,0.49,,-189700.0,-0.0,846.55,850.8,866.2,835.15,850.9,170100.0,2010-01-28,,LongUnwinding,9.6,21.45,31.05,True,0.72,CandleLowSwipe,Bearish,-0.002128540979842164,-1.7999999999999545,Low Demand,875.3460845778183,,,,,,,,-3.35,,Sell,-6.090000000000032,-2.74,9.7,10.98,False,27.32,21.18,True,-1.7999999999999545,13.705237997945428,-24.669428396301146,,-2.0098482564565867e-06,,,,False
2010-01-29,AUROPHARMA,148795,,61048,12.75,30.68,140.63,Low,Low,,,-1.02,-0.88,-1.15,88.7,76.52,12.180000000000007,High,-1.85,Neutral,Low,Medium,Very High,,842.9,,,0.22,,1.14,,,-0.0,844.75,835.0,852.0,810.0,829.45,,,,,32.9,9.1,42.0,True,2.98,CandleOpenLowSwipe,Bullish,-0.002192398590962874,-1.8500000000000227,Neutral,872.3764206962443,,,,,,,,-4.07,,Sell,-7.819999999999936,-3.75,21.3,13.41,True,18.21,19.34,False,-1.8500000000000227,11.910324798666027,-22.03410087753242,,-1.243321348163596e-05,,,,False
2010-02-01,AUROPHARMA,268891,,148335,30.68,38.55,25.65,Low,Low,,Low,-0.88,-0.83,-1.15,76.52,72.17,4.349999999999994,Medium,49.3,Low Supply,Medium,Medium,Medium,,892.2,41.5,885.2,-0.9299999999999997,-7.0,1.03,,31500.0,-0.0,842.9,855.0,895.1,855.0,886.98,1494500.0,2010-02-25,60.71824835,LongBuildUp,37.2,2.9,40.1,False,0.0,NoSwipe,Bullish,0.05684199569072845,49.30000000000007,Low Supply,873.1061440636726,,,,,,,,-1.67,,Sell,-5.840000000000032,-4.17,29.25,15.99,True,10.56,16.86,False,49.30000000000007,12.502061372005498,616.3516256398719,,0.00018334566794723538,,,,False
2010-02-02,AUROPHARMA,143710,,60045,12.75,30.68,140.63,Low,Low,,Low,-1.02,-0.88,-1.15,88.7,76.52,12.180000000000007,High,-4.85,Low Demand,Low,Medium,Very High,,887.35,-9.150000000000093,876.05,-0.49,-11.300000000000068,0.13,0.27,-14700.0,0.08,892.2,900.0,907.3,882.15,897.02,1479800.0,2010-02-25,60.98509345,LongUnwinding,5.2,19.95,25.15,True,1.37,CandleOpenHighSwipe,Bearish,-0.005450829713590899,-4.850000000000023,Low Demand,872.2946575709026,,,,,,,,-0.32,,Sell,-4.57000000000005,-4.25,17.22,14.84,True,15.25,17.32,False,-4.850000000000023,11.875552659068292,-57.59643039648149,,-3.3748521327673945e-05,,,,False
