Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble,Z-ScoreDelVolume
2025-03-26,SBILIFE,1557.2,1564.3,1570.3,1533.45,1541.3,1547.04,1106876,68842,683603,61.76,-0.04
2025-03-25,SBILIFE,1569.8,1577.65,1583.9,1551.3,1557.2,1565.57,1241287,71962,777604,62.64,0.03
2025-03-24,SBILIFE,1546.4,1550.0,1584.0,1541.7,1569.8,1565.65,1229003,58261,714938,58.17,-0.01
2025-03-21,SBILIFE,1498.35,1500.0,1553.3,1493.45,1546.4,1532.56,1977397,62621,1394377,70.52,0.51
2025-03-20,SBILIFE,1484.9,1492.0,1506.3,1488.5,1498.35,1498.51,798992,50984,488442,61.13,-0.19
2025-03-19,SBILIFE,1457.5,1457.95,1488.9,1455.0,1484.9,1478.8,917293,48777,635321,69.26,-0.07
2025-03-18,SBILIFE,1434.25,1452.7,1458.8,1431.05,1457.5,1451.65,656130,44826,376572,57.39,-0.27
2025-03-17,SBILIFE,1385.55,1392.0,1441.3,1392.0,1434.25,1429.57,1352197,74420,632455,46.77,-0.08
2025-03-13,SBILIFE,1409.0,1411.7,1413.95,1382.65,1385.55,1393.45,911321,49868,597449,65.56,-0.1
2025-03-12,SBILIFE,1417.25,1425.0,1425.0,1404.5,1409.0,1409.84,734156,40071,486143,66.22,-0.19
2025-03-11,SBILIFE,1419.45,1403.0,1424.4,1397.45,1417.25,1416.65,691907,32617,406349,58.73,-0.25
2025-03-10,SBILIFE,1411.6,1419.0,1427.75,1404.35,1419.45,1418.49,1092967,50286,708374,64.81,-0.02
2025-03-07,SBILIFE,1421.3,1421.35,1446.2,1406.55,1411.6,1419.76,901496,52959,453771,50.34,-0.21
2025-03-06,SBILIFE,1420.7,1417.1,1426.4,1395.0,1421.3,1411.62,1606815,85730,863013,53.71,0.1
2025-03-05,SBILIFE,1393.1,1391.15,1424.0,1379.85,1420.7,1409.83,1118219,65394,651701,58.28,-0.06
2025-03-04,SBILIFE,1408.5,1392.2,1415.0,1390.0,1393.1,1402.06,977231,64929,583958,59.76,-0.11
