DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Low,27.885000000000026,Bearish,10,10
High,High,Very Low,32.51800000000002,Bullish,50,50
High,Low,Low,30.694999999999993,Bearish,10,10
High,Medium,Low,30.537500000000023,Bearish,8,8
High,Medium,Very Low,27.470588235294098,Bearish,17,17
High,Very High,High,25.24999999999999,Bearish,11,11
High,Very High,Low,29.120833333333348,Bullish,12,12
High,Very High,Medium,31.76153846153846,Bullish,13,13
High,Very High,Very High,22.380000000000063,Bearish,5,5
High,Very High,Very Low,25.212500000000034,Bearish,4,4
High,Very Low,Low,31.094117647058823,Bearish,17,17
High,Very Low,Very Low,27.875,Bearish,2,2
Low,High,High,49.750000000000014,Bearish,7,7
Low,High,Medium,21.366666666666674,Bullish,3,3
Low,Low,Low,24.200000000000045,Bullish,3,3
Low,Low,Very Low,31.334375000000016,Bearish,64,64
Low,Medium,High,27.65000000000009,Bullish,1,1
Low,Medium,Low,26.550000000000004,Bearish,20,20
Low,Medium,Medium,38.27999999999997,Bullish,5,5
Low,Medium,Very Low,24.88888888888889,Bearish,9,9
Low,Very High,Very High,27.84444444444446,Bearish,9,9
Low,Very Low,Low,27.46250000000002,Bullish,16,16
Low,Very Low,Very Low,34.83333333333334,Bullish,21,21
Medium,High,High,36.34999999999991,Bullish,2,2
Medium,High,Low,28.664999999999985,Bearish,10,10
Medium,High,Medium,22.871428571428623,Bearish,7,7
Medium,High,Very Low,27.44473684210528,Bullish,19,19
Medium,Low,Low,21.964285714285715,Bullish,7,7
Medium,Low,Very Low,25.261111111111138,Bearish,18,18
Medium,Medium,Low,23.149999999999977,Bullish,1,1
Medium,Medium,Very Low,31.42214285714286,Bearish,70,70
Medium,Very High,High,30.299999999999898,Bearish,2,2
Medium,Very High,Medium,26.916666666666668,Bullish,3,3
Medium,Very High,Very High,34.940000000000055,Bearish,5,5
Medium,Very Low,Low,30.31250000000001,Bearish,12,12
Medium,Very Low,Very Low,26.616666666666635,Bullish,3,3
Very High,High,Low,33.34074074074074,Bearish,27,27
Very High,High,Very Low,28.039999999999996,Bearish,15,15
Very High,Low,Low,21.724999999999994,Bearish,8,8
Very High,Medium,Low,30.76071428571426,Bearish,14,14
Very High,Very High,High,28.725000000000023,Bearish,12,12
Very High,Very High,Low,27.924242424242426,Bearish,33,33
Very High,Very High,Medium,37.90000000000009,Bearish,1,1
Very High,Very High,Very High,30.109999999999992,Bullish,5,5
Very High,Very High,Very Low,27.821875000000013,Bearish,32,32
Very High,Very Low,Low,26.82499999999999,Bearish,8,8
Very High,Very Low,Very Low,41.46666666666662,Bearish,3,3
Very Low,High,High,51.950000000000045,Bullish,1,1
Very Low,High,Very High,27.51666666666667,Bullish,6,6
Very Low,Low,High,31.233333333333423,Bullish,3,3
Very Low,Low,Low,27.21428571428573,Bearish,7,7
Very Low,Low,Medium,26.121428571428574,Bearish,14,14
Very Low,Low,Very High,38.049999999999955,Bearish,3,3
Very Low,Low,Very Low,32.20000000000001,Bullish,10,10
Very Low,Medium,High,47.53333333333338,Bullish,3,3
Very Low,Medium,Medium,22.099999999999966,Bearish,2,2
Very Low,Medium,Very High,28.2714285714286,Bearish,7,7
Very Low,Very High,Very High,22.060000000000013,Bullish,5,5
Very Low,Very Low,High,36.75,Bearish,6,6
Very Low,Very Low,Low,29.61607142857144,Bearish,28,28
Very Low,Very Low,Medium,36.04999999999999,Bullish,6,6
Very Low,Very Low,Very High,23.77500000000009,Bearish,2,2
Very Low,Very Low,Very Low,27.814285714285727,Bearish,56,56
