Date,Symbol,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,Volume,Trades,Deliverable Volume,DeiiveryToTrade,%Deliverble,Z-ScoreDelVolume,DeliveryStatus,Trades_Diff,MWPL,MWPL_Diff,Close,Close_Diff,Close_Future,FuturePremium,Change in OI,OI_CUMI,OI_Rank,Position,BuyingPressure,SellingPressure,fluctuates,Change,Return,Volatility,Expected Change,Magnitude,Abs Magnitude,EWMA20BUYPRE,EWMA50BUYPRE,EWMA20SELLPRE,EWMA50SELLPRE,EWMA20_DEL,EWMA50_DEL,EWMA20_VOL,EWMA50_VOL,EWMA20_OI,EWMA50_OI,DEL2TRADE20,DEL2TRADE50
2022-01-04,HDFC,2636.4,2645.0,2678.7,2620.35,2653.67,12990000,2022-01-27,1846249.0,111237.0,1166780.0,,63.2,-0.78,,,90.32,-0.02,2675.3,36.19999999999982,2679.5,4.199999999999818,-27600,-27600,,ShortCovering,54.95,3.4,2.21,,,,,,,54.95,54.95,3.4,3.4,1166780.0,1166780.0,1846249.0,1846249.0,12990000.0,12990000.0,16.6,16.6
2022-01-05,HDFC,2675.3,2680.95,2695.45,2652.3,2675.9,13333800,2022-01-27,3743882.0,163505.0,2869846.0,145.96,76.65,0.29,247.0,229.0,90.21,-0.11,2673.65,5.849999999999909,2685.35,11.699999999999818,343800,316200,4.0,LongBuildUp,53.3,21.8,1.61,-1.650000000000091,-0.0006169435318472694,,,,,54.08,54.11,13.06,12.78,2060889.65,2035343.66,2842506.32,2814041.83,13170495.0,13165338.0,19.91,19.81
2022-01-06,HDFC,2673.65,2646.35,2654.75,2603.5,2622.02,13932900,2022-01-27,4616700.0,98787.0,3115311.0,8.55,67.48,0.45,156.0,16.0,89.85,-0.36,2620.4,-53.94999999999982,2631.4,11.0,599100,915300,200.0,ShortBuildUp,16.9,75.05,1.92,-53.25,-0.020117602184960504,,,,,40.43,41.21,35.82,34.37,2448066.85,2409826.4,3493979.61,3439120.34,13450445.55,13431493.01,29.76,29.15
2022-01-07,HDFC,2620.4,2606.05,2618.3,2585.0,2596.17,14947200,2022-01-27,6185361.0,169829.0,4418785.0,41.84,71.44,1.27,199.0,240.0,88.97,-0.88,2596.7,-21.950000000000273,2609.45,12.75,1014300,1929600,197.0,ShortBuildUp,11.7,58.05,1.27,-23.700000000000273,-0.009085569772955715,,,,,32.14,33.38,42.24,40.65,3016982.71,2942594.03,4270939.8,4167412.16,13882535.41,13833452.33,31.68,31.08
2022-01-10,HDFC,2596.7,2601.9,2665.05,2601.9,2626.32,14728800,2022-01-27,5328083.0,110165.0,3500769.0,-20.78,65.7,0.69,76.0,19.0,89.26,0.29,2659.65,62.4000000000001,2671.85,12.199999999999818,-218400,1711200,87.0,ShortCovering,74.65,5.4,2.43,62.95000000000027,0.023953127086342008,,,,,42.42,42.31,33.33,33.03,3134006.5,3063334.74,4526653.75,4418480.79,14087239.62,14027128.0,35.72,34.82
2022-01-11,HDFC,2659.65,2664.0,2729.0,2664.0,2701.56,13687800,2022-01-27,4170007.0,167338.0,2291143.0,-34.55,64.96,-0.07,44.0,232.0,89.56,0.3,2710.95,43.20000000000028,2715.05,4.100000000000364,-1041000,670200,234.0,ShortCovering,109.05,18.05,2.44,51.29999999999973,0.01910459177864965,,,,,56.48,54.57,30.11,30.28,2956200.8,2921430.29,4451417.57,4372819.15,14002976.1,13964770.23,33.44,33.0
2022-01-12,HDFC,2710.95,2736.0,2752.0,2713.05,2735.3,13053300,2022-01-27,2695634.0,111173.0,1913614.0,-16.48,70.99,-0.31,79.0,24.0,89.85,0.29,2737.5,25.149999999999643,2740.2,2.699999999999818,-634500,35700,136.0,ShortCovering,73.5,14.5,1.44,26.550000000000182,0.009745968174999398,,,,,59.69,57.61,27.15,27.74,2759073.44,2759616.16,4119442.36,4103531.73,13823415.86,13818425.35,31.7,31.59
2022-01-13,HDFC,2737.5,2750.0,2762.0,2726.1,2746.92,12996900,2022-01-27,2011413.0,115235.0,1408990.0,-26.37,70.05,-0.63,61.0,151.0,89.89,0.04,2756.0,18.450000000000273,2758.65,2.650000000000091,-56400,-20700,107.0,ShortCovering,42.95,6.0,1.31,18.5,0.006735258008792933,,,,,56.8,55.51,23.5,24.63,2525704.73,2566227.25,3755058.89,3803972.48,13680548.44,13700795.54,29.24,29.57
2022-01-14,HDFC,2756.0,2712.0,2731.6,2687.3,2709.0,12882900,2022-01-27,1765906.0,102510.0,976258.0,-30.71,55.28000000000001,-0.9,52.0,79.0,89.8,-0.09,2712.45,-39.0,2719.65,7.200000000000273,-114000,-134700,210.0,LongUnwinding,25.15,49.55,1.61,-43.55000000000018,-0.015928067634451537,,,,,51.72,51.57,27.68,27.86,2277165.9,2360008.44,3435989.04,3539635.52,13552601.73,13594714.6,27.31,27.97
2022-01-17,HDFC,2712.45,2710.6,2733.1,2692.5,2706.76,12774900,2022-01-27,1614989.0,97244.0,1110783.0,13.78,68.78,-0.82,163.0,102.0,89.73,-0.07,2702.7,-6.900000000000091,2712.75,10.050000000000182,-108000,-242700,161.0,LongUnwinding,15.4,30.4,1.5,-9.75,-0.00360101217359432,,,,,46.25,47.27,28.09,28.16,2101518.74,2211428.22,3161762.21,3310722.15,13435486.59,13497207.59,25.7,26.62
2022-01-18,HDFC,2702.7,2713.0,2713.55,2656.8,2681.35,13000800,2022-01-27,2086266.0,142910.0,1487266.0,33.89,71.29,-0.58,193.0,228.0,89.62,-0.11,2662.5,-43.25,2669.5,7.0,225900,-16800,20.0,ShortBuildUp,5.7,70.6,2.1,-40.19999999999982,-0.014985742307823458,,,,,40.47,42.69,34.15,32.84,2013869.28,2131657.41,3008296.62,3175840.96,13373459.93,13442525.32,24.12,25.29
2022-01-19,HDFC,2662.5,2681.0,2698.85,2608.1,2627.64,12924600,2022-01-27,1793748.0,160027.0,1128754.0,-24.11,62.93,-0.81,67.0,174.0,89.51,-0.11,2620.25,-42.5999999999999,2626.9,6.650000000000091,-76200,-93000,84.0,LongUnwinding,12.15,93.3,3.41,-42.25,-0.0159957979673937,,,,,36.61,39.55,42.21,39.06,1893291.66,2028499.63,2842840.9,3033680.07,13312312.57,13389251.96,22.36,23.84
