Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble,Z-ScoreDelVolume
2025-03-26,SRF,2945.65,2937.1,2968.5,2808.3,2893.9,2920.9,779036,40256.0,515911,66.22,1.07
2025-03-25,SRF,2991.35,3014.0,3014.0,2930.55,2945.65,2953.22,556612,37055.0,335248,60.23,0.49
2025-03-24,SRF,3024.35,3047.0,3054.9,2987.05,2991.35,3006.92,473659,40157.0,302877,63.94,0.39
2025-03-21,SRF,2993.1,3002.0,3051.9,2978.65,3024.35,3027.21,701613,47790.0,367932,52.44,0.6
2025-03-20,SRF,3005.35,3006.8,3038.0,2987.85,2993.1,3002.04,682335,41367.0,447567,65.59,0.85
2025-03-19,SRF,2989.9,3005.0,3032.5,2981.4,3005.35,3007.54,650397,42584.0,387172,59.53,0.66
2025-03-18,SRF,3011.3,3032.6,3038.5,2972.0,2989.9,2996.55,562367,37439.0,276561,49.18,0.3
2025-03-17,SRF,2951.8,2959.05,3029.85,2946.1,3011.3,2995.43,882944,79238.0,391114,44.3,0.67
2025-03-13,SRF,2958.6,2965.0,2969.0,2913.1,2951.8,2939.98,522503,30644.0,301399,57.68,0.38
2025-03-12,SRF,2921.25,2955.6,2969.95,2911.0,2958.6,2939.24,750676,42105.0,438843,58.46,0.82
2025-03-11,SRF,2938.15,2938.15,2950.0,2862.7,2921.25,2894.28,787457,67689.0,489924,62.22,0.99
2025-03-10,SRF,2935.35,2945.0,2964.85,2887.3,2938.15,2929.72,863371,58480.0,465147,53.88,0.91
2025-03-07,SRF,2851.6,2860.9,2945.1,2847.1,2935.35,2920.7,1417602,76734.0,758048,53.47,1.84
2025-03-06,SRF,2844.85,2859.95,2879.0,2822.95,2851.6,2855.89,404634,54368.0,214573,53.03,0.11
2025-03-05,SRF,2853.3,2853.3,2885.0,2834.15,2844.85,2854.22,534732,62478.0,247453,46.28,0.21
2025-03-04,SRF,2826.7,2819.9,2901.65,2782.15,2853.3,2856.38,499754,45501.0,195995,39.22,0.05
2025-03-03,SRF,2795.4,2790.1,2835.95,2725.25,2826.7,2796.89,445987,51707.0,215250,48.26,0.11
