Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,JUBLFOOD,2024-12-26,704.0,704.35,672.6,673.9,673.9,8951250.0,7161.0,15870000,576250
2024-12-11,JUBLFOOD,2024-12-26,705.05,716.2,698.85,709.35,709.35,5230000.0,4184.0,15293750,22500
2024-12-10,JUBLFOOD,2024-12-26,690.75,704.4,690.45,703.4,703.4,2482500.0,1986.0,15271250,-48750
2024-12-09,JUBLFOOD,2024-12-26,692.3,698.45,684.05,695.7,695.7,2896250.0,2317.0,15320000,-152500
2024-12-06,JUBLFOOD,2024-12-26,660.05,700.3,660.05,697.35,697.35,12370000.0,9896.0,15472500,1705000
2024-12-05,JUBLFOOD,2024-12-26,662.1,667.95,657.6,662.75,662.75,1837500.0,1470.0,13767500,-197500
2024-12-04,JUBLFOOD,2024-12-26,659.2,666.35,653.0,660.55,660.55,3626250.0,2901.0,13965000,-445000
2024-12-03,JUBLFOOD,2024-12-26,658.8,659.9,649.45,657.9,657.9,1842500.0,1474.0,14410000,-197500
2024-12-02,JUBLFOOD,2024-12-26,644.75,658.3,642.55,655.65,655.65,2180000.0,1744.0,14607500,-371250
2024-11-29,JUBLFOOD,2024-12-26,647.65,653.8,643.4,648.6,648.6,2390000.0,1912.0,14978750,260000
2024-11-28,JUBLFOOD,2024-11-28,652.5,658.3,637.95,642.1,642.3,4385000.0,3508.0,1162500,-2113750
2024-11-27,JUBLFOOD,2024-11-28,648.35,654.1,644.35,651.55,651.55,6980000.0,5584.0,3276250,-4113750
2024-11-26,JUBLFOOD,2024-11-28,636.05,653.6,635.35,646.85,646.85,9232500.0,7386.0,7390000,-5261250
2024-11-25,JUBLFOOD,2024-11-28,646.1,647.5,633.35,634.75,634.75,8945000.0,7156.0,12651250,-1875000
2024-11-22,JUBLFOOD,2024-11-28,611.1,645.55,609.05,639.4,639.4,7572500.0,6058.0,14526250,-50000
2024-11-21,JUBLFOOD,2024-11-28,604.75,617.35,604.75,610.1,610.1,2558750.0,2047.0,14576250,165000
2024-11-19,JUBLFOOD,2024-11-28,613.3,624.0,606.3,614.55,614.55,4273750.0,3419.0,14411250,175000
2024-11-18,JUBLFOOD,2024-11-28,616.3,618.95,604.05,608.6,608.6,4193750.0,3355.0,14236250,-283750
2024-11-14,JUBLFOOD,2024-11-28,631.9,631.9,608.05,610.35,610.35,5085000.0,4068.0,14520000,-292500
2024-11-13,JUBLFOOD,2024-11-28,635.2,641.55,616.15,624.45,624.45,5147500.0,4118.0,14812500,-315000
2024-11-12,JUBLFOOD,2024-11-28,625.0,654.5,616.05,637.85,637.85,30136250.0,24109.0,15127500,-2398750
2024-11-11,JUBLFOOD,2024-11-28,605.0,619.2,595.6,603.75,603.75,10236250.0,8189.0,17526250,1622500
2024-11-08,JUBLFOOD,2024-11-28,594.05,608.5,594.05,607.15,607.15,5421250.0,4337.0,15903750,186250
2024-11-07,JUBLFOOD,2024-11-28,593.05,606.95,584.8,596.4,596.4,4273750.0,3419.0,15717500,637500
2024-11-06,JUBLFOOD,2024-11-28,594.6,604.35,591.55,601.85,601.85,3941250.0,3153.0,15080000,-208750
2024-11-05,JUBLFOOD,2024-11-28,575.0,596.45,571.95,593.05,593.05,6951250.0,5561.0,15288750,-312500
2024-11-04,JUBLFOOD,2024-11-28,582.55,582.55,561.2,570.15,570.15,3845000.0,3076.0,15601250,72500
2024-11-01,JUBLFOOD,2024-11-28,585.0,585.0,575.05,580.6,580.6,216250.0,173.0,15528750,-35000
2024-10-31,JUBLFOOD,2024-10-31,574.85,580.6,570.85,575.85,576.0,3548750.0,2839.0,1722500,-1138750
2024-10-30,JUBLFOOD,2024-10-31,573.35,588.25,572.5,580.3,580.3,6771250.0,5417.0,2861250,-2708750
2024-10-29,JUBLFOOD,2024-10-31,594.95,594.95,565.2,577.6,577.6,8333750.0,6667.0,5570000,-2653750
