Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2010-01-04,SAIL,8237106,,1717111,93.18,117.95,26.58,Medium,Medium,,Low,-0.44,-0.39,-0.85,51.76,45.88,5.879999999999996,High,,Neutral,High,Very High,Medium,,247.6,,247.4,,-0.1999999999999886,2.74,,650700.0,0.0,241.7,240.7,249.4,240.1,246.19,7277850.0,2010-01-28,,Undecisive,,,9.3,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,15.924159626603483,,,,,,,False,HH,LL Sweep,BoS,,Uptrend,
2010-01-05,SAIL,8570532,,2216804,136.11,129.73,4.69,Medium,Medium,,Low,-0.36,-0.37,-0.85,42.35,43.53,-1.1799999999999995,High,6.95,Low Supply,Very High,Very High,Low,,254.55,6.0,253.4,-0.3799999999999999,-1.1500000000000057,2.07,,633150.0,0.0,247.6,252.0,257.0,249.2,254.2,7911000.0,2010-01-28,,LongBuildUp,5.35,2.45,7.8,False,0.0,NoSwipe,Bullish,0.0276827395379042,6.950000000000017,Low Supply,,,,,,,,,0.12,,Buy,0.1500000000000056,0.03,5.35,5.35,False,2.45,2.45,False,6.950000000000017,15.9638403656601,110.94869054133795,,8.109181553723873e-07,,,,False,,,,,,
2010-01-06,SAIL,9815336,,3790277,553.85,165.62,70.1,High,High,,Very High,-0.13,-0.32,-0.85,15.29,37.65,-22.36,Medium,-6.2,Low Demand,Very High,Very High,High,,248.35,-4.550000000000011,248.85,0.6399999999999999,0.5,7.44,,495450.0,0.0,254.55,255.55,267.0,247.15,252.06,8406450.0,2010-01-28,,ShortBuildUp,1.2,18.65,19.85,True,4.03,CandleHighSwipe,Bearish,-0.024658238794986,-6.200000000000017,Low Demand,,,,,,,,,-0.02,,Sell,0.0099999999999909,0.03,2.58,3.18,False,13.25,11.17,True,-6.200000000000017,16.099456618423105,-99.81663103422352,,-6.316645706270287e-07,,,,False,,,,,,
2010-01-07,SAIL,14053024,,5372294,872.73,553.85,36.54,High,High,,Very High,0.11,-0.13,-0.85,-12.94,15.29,-28.23,Low,-6.75,Low Demand,Very High,Very High,Medium,,241.6,-6.400000000000006,242.45,0.1500000000000003,0.8499999999999943,4.43,,48600.0,0.0,248.35,250.0,253.3,240.2,244.23,8455050.0,2010-01-28,,ShortBuildUp,1.4,11.7,13.1,False,0.0,NoSwipe,Bearish,-0.0275555754926992,-6.75,Low Demand,,,,,,,,,-0.26,,Sell,-0.3000000000000113,-0.04,1.91,2.53,False,12.36,11.38,True,-6.75,16.458348161901817,-111.09385009283729,,-4.803236655683503e-07,,,,False,,,,,,
2010-01-08,SAIL,10236594,,3575893,431.25,183.33,57.49,High,High,,Very High,-0.16,-0.3,-0.85,18.82,35.29,-16.47,Medium,-2.75,Low Demand,Very High,Very High,Medium,,238.85,-2.799999999999983,239.65,-0.01,0.8000000000000114,1.43,,-610200.0,0.0,241.6,242.0,243.6,237.25,240.11,7844850.0,2010-01-28,,LongUnwinding,1.6,4.75,6.35,False,0.0,NoSwipe,Bearish,-0.0114477262246888,-2.75,Low Demand,,,,,,,,,-0.43,,Sell,-0.5800000000000125,-0.15,1.74,2.26,False,8.3,9.32,False,-2.75,16.14147950505877,-44.38906863891161,,-2.686440431260633e-07,,,,False,,,,,,
2010-01-11,SAIL,6227882,,1441801,77.08,77.08,0.0,Medium,Medium,,Very High,-0.48,-0.48,-0.85,56.47,56.47,0.0,High,3.25,Low Supply,High,High,,,242.1,3.299999999999983,242.95,0.0199999999999997,0.8499999999999943,1.23,,-261900.0,0.0,238.85,239.5,244.9,239.0,242.15,7582950.0,2010-01-28,,ShortCovering,3.1,2.8,5.9,True,0.54,CandleHighSwipe,Bullish,0.013515124108042,3.25,Low Supply,,,,,,,,,-0.35,,Sell,-0.5900000000000034,-0.24,2.44,2.46,False,5.46,7.59,False,3.25,15.64454686506418,50.84477731145858,,5.21846753037389e-07,,,,False,BoS,,BoS,,,
2010-01-12,SAIL,7862920,,3051995,254.17,112.5,55.74,High,Medium,,Very High,-0.24,-0.4,-0.85,28.24,47.06,-18.820000000000004,Medium,-8.05,Low Demand,Very High,Very High,Medium,,234.05,-8.449999999999989,234.5,-0.1499999999999999,0.4499999999999886,3.19,,39150.0,0.0,242.1,242.1,242.5,232.2,237.03,7622100.0,2010-01-28,,ShortBuildUp,1.85,8.45,10.3,False,0.0,NoSwipe,Bearish,-0.0338160961979339,-8.049999999999983,Low Demand,,,,,,,,,-0.57,,Sell,-0.9499999999999886,-0.38,2.14,2.33,False,6.98,7.79,False,-8.049999999999983,15.877668596688142,-127.81523220333928,,-1.0237926877038023e-06,,,,False,LL,,,Swing 2,Downtrend,
2010-01-13,SAIL,9583978,,2993015,240.0,157.58,34.34,High,High,,Very High,-0.25,-0.33,-0.85,29.41,38.82,-9.41,Medium,7.55,Low Supply,Very High,Very High,Medium,,241.6,7.699999999999989,242.2,0.0499999999999998,0.5999999999999943,3.86,,325350.0,0.0,234.05,232.0,242.8,231.0,238.3,7947450.0,2010-01-28,,LongBuildUp,10.6,1.2,11.8,True,0.12,CandleHighSwipe,Bullish,0.0317486983145807,7.549999999999983,Low Supply,,,,,,,,,-0.35,,Sell,-0.8199999999999932,-0.47,6.4,3.88,True,4.07,6.36,False,7.549999999999983,16.075603303842247,121.37080494400868,,7.877730938030099e-07,,,,False,,,,Swing 2,Downtrend,
2010-01-14,SAIL,4914675,,1412320,73.47,57.41,21.86,Medium,Medium,,High,-0.49,-0.54,-0.85,57.65,63.53,-5.880000000000003,High,-0.75,Low Demand,High,High,Low,,240.85,-1.1499999999999773,241.05,-0.1599999999999999,0.200000000000017,0.6,,-448200.0,0.0,241.6,242.0,244.5,240.0,242.16,7499250.0,2010-01-28,,LongUnwinding,0.85,3.65,4.5,True,0.71,CandleHighSwipe,Bearish,-0.0031091329844299,-0.75,Low Demand,,,,,,,,,-0.23,,Sell,-0.7600000000000193,-0.53,3.62,3.36,True,3.86,5.82,False,-0.75,15.40773618526724,-11.555802138950432,,-1.5260419051107145e-07,,,,False,,,,Swing 2,Downtrend,
2010-01-15,SAIL,3246056,,733443,44.07,39.34,10.73,Low,Low,,Very High,-0.59,-0.61,-0.85,69.41,71.76,-2.3500000000000085,High,-3.55,Low Demand,High,High,Low,,237.3,-3.25,237.8,0.1199999999999998,0.5,1.05,,-168750.0,0.0,240.85,241.0,242.25,236.75,238.83,7330500.0,2010-01-28,,LongUnwinding,0.55,4.95,5.5,False,0.0,NoSwipe,Bearish,-0.0148491696345125,-3.549999999999983,Low Demand,,,,,,,,,-0.28,,Sell,-0.8800000000000239,-0.6,2.08,2.92,False,4.4,5.65,False,-3.549999999999983,14.992951278910324,-53.22497704013139,,-1.0936348602735082e-06,,,,False,,,,Swing 2,Downtrend,
