Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble,MWPL,MWPL_Diff,Close_Future,FUT_VOLUME,Open Interest,Expiry,Change in OI,Close_Diff,Position
2010-01-04,KOTAKBANK,806.95,813.1,824.9,806.0,822.9,817.04,276374,,90274,32659999.999999993,,,822.5,,2674100.0,2010-01-28,-7150.0,,Undecisive
2010-01-05,KOTAKBANK,822.9,827.0,833.7,821.1,831.05,827.97,355682,,142473,40060000.0,,,829.15,,2731850.0,2010-01-28,57750.0,6.649999999999977,LongBuildUp
2010-01-06,KOTAKBANK,831.05,832.0,844.6,825.2,841.15,838.32,696510,,246401,35380000.00000001,,,842.9,,2769250.0,2010-01-28,37400.0,13.75,LongBuildUp
2010-01-07,KOTAKBANK,841.15,845.0,854.8,834.5,850.6,846.09,1040006,,353289,33970000.0,,,852.95,,2708200.0,2010-01-28,-61050.0,10.050000000000068,ShortCovering
2010-01-08,KOTAKBANK,850.6,854.0,854.05,838.0,845.35,844.42,372397,,164455,44160000.0,,,843.35,,2594350.0,2010-01-28,-113850.0,-9.600000000000023,LongUnwinding
2010-01-11,KOTAKBANK,845.35,856.0,861.7,842.0,848.6,853.57,324502,,71196,21940000.0,,,848.05,,2605900.0,2010-01-28,11550.0,4.699999999999932,LongBuildUp
2010-01-12,KOTAKBANK,848.6,848.6,849.9,820.0,823.05,830.66,566215,,257815,45530000.0,,,824.4,,2586100.0,2010-01-28,-19800.0,-23.649999999999977,LongUnwinding
2010-01-13,KOTAKBANK,823.05,815.0,821.85,806.3,813.0,812.68,770173,,469240,60930000.000000015,,,814.55,,2390300.0,2010-01-28,-195800.0,-9.850000000000023,LongUnwinding
2010-01-14,KOTAKBANK,813.0,821.4,840.25,812.7,824.4,828.7,604401,,242018,40040000.0,,,825.85,,2305050.0,2010-01-28,-85250.0,11.300000000000068,ShortCovering
2010-01-15,KOTAKBANK,824.4,825.0,829.9,815.3,821.9,822.87,626308,,300258,47940000.0,,,823.9,,2349600.0,2010-01-28,44550.0,-1.9500000000000455,ShortBuildUp
2010-01-18,KOTAKBANK,821.9,812.9,858.55,810.2,851.85,840.15,725178,,246559,34000000.0,,,851.75,,2602050.0,2010-01-28,252450.0,27.850000000000023,LongBuildUp
2010-01-19,KOTAKBANK,851.85,860.0,876.0,855.8,858.55,866.89,1042562,,420419,40330000.0,,,860.3,,2628450.0,2010-01-28,26400.0,8.549999999999955,LongBuildUp
