Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2012-05-16,GODREJCP,532.9,79.75,1.07,55.69
2016-03-14,GODREJCP,1295.0,246.67,1.18,540.0
2017-07-28,GODREJCP,1053.55,324.24,2.18,336.37
2018-01-31,GODREJCP,1053.4,177.42,3.2,166.67
2018-09-04,GODREJCP,1399.15,462.96,2.17,340.74000000000007
2019-01-30,GODREJCP,693.5,112.89,3.57,-10.599999999999994
2019-01-31,GODREJCP,709.3,133.52,3.58,66.47999999999999
2019-02-01,GODREJCP,710.65,270.79,3.4,111.22999999999996
2019-02-19,GODREJCP,669.7,1100.0,1.04,200.0
2019-02-26,GODREJCP,654.4,184.44,4.09,118.51999999999998
2019-03-01,GODREJCP,679.15,423.68,2.57,252.64000000000004
2019-03-07,GODREJCP,708.3,633.33,1.53,386.67
2019-04-03,GODREJCP,666.0,108.05,2.66,70.47000000000001
2019-04-11,GODREJCP,664.35,2900.0,6.82,1362.5
2019-04-18,GODREJCP,667.65,19200.0,3.44,15200.0
2019-05-02,GODREJCP,654.3,317.14,1.59,137.15000000000003
2019-05-10,GODREJCP,644.55,961.54,2.41,892.31
2019-06-21,GODREJCP,669.4,273.91,1.2,247.83
2019-07-10,GODREJCP,637.75,161.76,1.16,179.42000000000002
2019-07-17,GODREJCP,644.35,552.63,1.04,-5.259999999999991
2019-12-20,GODREJCP,706.85,16500.0,2.74,10900.0
2020-01-31,GODREJCP,672.65,174.24,1.33,27.28
2020-02-19,GODREJCP,622.6,520.69,2.04,182.76
2020-02-28,GODREJCP,560.5,108.89,1.77,22.220000000000013
2020-03-03,GODREJCP,618.7,120.9,1.37,-18.66000000000001
2020-04-17,GODREJCP,552.75,77.23,1.63,3.4599999999999937
2020-04-21,GODREJCP,529.8,117.65,1.48,-8.830000000000013
2020-05-29,GODREJCP,633.8,162.64,7.61,46.43000000000001
2020-06-12,GODREJCP,606.8,148.39,1.37,-1.079999999999984
2020-06-15,GODREJCP,608.75,403.45,1.24,24.139999999999983
2020-12-08,GODREJCP,706.5,133.82,0.98,10.300000000000011
2020-12-09,GODREJCP,704.95,423.08,1.73,242.3
2021-01-15,GODREJCP,780.1,527.59,1.11,-144.83000000000004
2021-03-18,GODREJCP,660.45,700.0,1.56,9.090000000000032
2021-06-29,GODREJCP,877.8,154.35,1.66,-82.17999999999999
2021-08-26,GODREJCP,1042.65,121.65,2.06,-50.86
2021-11-30,GODREJCP,923.1,65.4,1.87,13.5
2021-12-10,GODREJCP,943.0,90.48,1.65,40.46999999999999
2022-02-14,GODREJCP,799.75,126.92,1.58,75.64
2022-02-28,GODREJCP,767.95,95.59,2.38,21.08
2022-03-23,GODREJCP,694.35,94.31,2.9,43.13
2022-03-29,GODREJCP,695.35,166.23,1.72,57.150000000000006
2022-04-11,GODREJCP,812.25,226.32,1.05,50.0
2022-05-31,GODREJCP,766.95,172.49,8.81,88.15999999999997
2022-08-30,GODREJCP,924.25,50.0,1.99,34.31999999999999
2022-09-05,GODREJCP,893.5,1025.0,1.35,662.5
2022-11-10,GODREJCP,820.2,127.47,1.39,25.28
2023-01-06,GODREJCP,917.45,196.34,1.81,24.389999999999983
2023-03-06,GODREJCP,915.75,243.75,1.07,90.63
2023-03-17,GODREJCP,947.45,95.58,2.23,27.620000000000005
2023-03-20,GODREJCP,960.0,103.96,1.39,33.66000000000001
2023-05-17,GODREJCP,1018.35,50.68,1.26,35.62
2023-07-20,GODREJCP,1060.4,277.27,1.05,200.0
2023-09-22,GODREJCP,986.15,205.41,1.46,189.18
2023-11-30,GODREJCP,1008.2,161.43,1.82,98.57
2023-12-28,GODREJCP,1112.5,103.23,2.64,67.08999999999999
2024-01-02,GODREJCP,1159.15,67.61,0.99,71.83
2024-01-05,GODREJCP,1219.85,95.14,2.07,48.61
2024-01-16,GODREJCP,1122.8,55.11,1.56,33.53
2024-01-17,GODREJCP,1100.5,94.66,2.19,72.52000000000001
2024-01-25,GODREJCP,1157.3,163.93,1.83,136.07
2024-01-29,GODREJCP,1168.1,263.75,3.59,185.0
2024-04-12,GODREJCP,1199.75,46.24,1.12,13.979999999999997
2024-06-05,GODREJCP,1426.8,70.32,5.92,14.980000000000004
2024-06-27,GODREJCP,1362.0,177.38,6.69,41.96000000000001
2024-08-30,GODREJCP,1481.2,60.82,1.0,42.27
2024-09-20,GODREJCP,1456.6,35.03,1.61,13.170000000000002
2024-10-09,GODREJCP,1333.4,108.87,5.94,50.81
2024-10-24,GODREJCP,1255.1,113.42,2.42,48.99999999999999
2024-11-28,GODREJCP,1251.25,71.69,1.84,39.150000000000006
2024-12-13,GODREJCP,1111.45,254.65,3.4,140.70000000000002
2024-12-20,GODREJCP,1069.6,113.76,1.99,68.80999999999999
2025-01-14,GODREJCP,1140.45,49.3,1.08,26.760000000000005
2025-01-28,GODREJCP,1125.85,54.78,1.21,22.289999999999992
2025-02-19,GODREJCP,1024.5,74.64,3.39,48.19
2025-02-21,GODREJCP,1052.2,136.23,1.66,104.35000000000002
2025-03-05,GODREJCP,991.35,126.76,1.53,88.73
2025-03-18,GODREJCP,1083.65,124.34,2.41,34.21000000000001
