DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Low,10.254999999999992,Bearish,20,20
High,High,Medium,6.949999999999989,Bullish,1,1
High,High,Very Low,9.042391304347827,Bearish,46,46
High,Low,Low,13.033333333333323,Bearish,3,3
High,Low,Medium,14.449999999999989,Bearish,2,2
High,Medium,Low,11.500000000000005,Bullish,10,10
High,Medium,Very Low,14.35,Bearish,5,5
High,Very High,High,8.635714285714275,Bullish,7,7
High,Very High,Low,18.850000000000023,Bearish,3,3
High,Very High,Medium,9.18333333333333,Bearish,9,9
High,Very High,Very High,8.912499999999994,Bearish,4,4
High,Very High,Very Low,7.574999999999989,Doji,2,2
High,Very Low,Medium,11.089999999999998,Bearish,15,15
Low,High,High,9.909999999999991,Bearish,5,5
Low,High,Medium,6.650000000000034,Bullish,1,1
Low,Low,Low,8.712499999999999,Bearish,12,12
Low,Low,Very Low,8.019298245614035,Bearish,57,57
Low,Medium,High,13.550000000000011,Bearish,1,1
Low,Medium,Low,9.950000000000008,Bearish,6,6
Low,Medium,Medium,9.499999999999991,Bearish,7,7
Low,Medium,Very Low,6.916666666666686,Bearish,3,3
Low,Very High,Very High,5.5,Bearish,1,1
Low,Very Low,Low,11.834374999999998,Bearish,16,16
Low,Very Low,Medium,8.727777777777767,Bearish,9,9
Low,Very Low,Very Low,10.749999999999993,Bearish,9,9
Medium,High,High,19.94999999999999,Doji,2,2
Medium,High,Low,9.950000000000031,Bullish,4,4
Medium,High,Medium,8.233333333333329,Bullish,3,3
Medium,High,Very Low,8.871428571428558,Bullish,7,7
Medium,Low,Low,14.850000000000001,Bearish,13,13
Medium,Low,Very Low,8.407142857142844,Bearish,7,7
Medium,Medium,Low,8.033333333333323,Bearish,3,3
Medium,Medium,Very Low,8.708333333333329,Bearish,78,78
Medium,Very Low,Low,7.775000000000006,Bullish,2,2
Medium,Very Low,Medium,12.581249999999997,Bearish,8,8
Very High,High,Low,11.103571428571419,Bearish,28,28
Very High,High,Medium,13.762499999999989,Bullish,8,8
Very High,High,Very Low,10.416666666666666,Bearish,3,3
Very High,Low,Medium,12.089999999999986,Bearish,5,5
Very High,Medium,Low,6.166666666666647,Bearish,3,3
Very High,Medium,Medium,14.199999999999989,Bearish,7,7
Very High,Very High,High,10.281249999999993,Bearish,8,8
Very High,Very High,Low,11.931249999999997,Bearish,24,24
Very High,Very High,Medium,10.22272727272727,Bearish,11,11
Very High,Very High,Very High,12.619999999999987,Bearish,5,5
Very High,Very High,Very Low,13.712499999999997,Bearish,20,20
Very High,Very Low,Medium,8.475000000000009,Bullish,4,4
Very High,Very Low,Very Low,10.850000000000023,Bearish,1,1
Very Low,High,Very High,9.174999999999983,Doji,2,2
Very Low,Low,High,12.383333333333333,Bearish,9,9
Very Low,Low,Low,11.2,Bearish,5,5
Very Low,Low,Medium,10.544444444444455,Bullish,9,9
Very Low,Low,Very High,10.21875,Bearish,8,8
Very Low,Low,Very Low,8.174999999999997,Bearish,4,4
Very Low,Medium,High,6.449999999999989,Bullish,2,2
Very Low,Medium,Very High,7.0,Bearish,3,3
Very Low,Very High,Very High,5.849999999999994,Bullish,2,2
Very Low,Very Low,High,10.450000000000001,Bullish,9,9
Very Low,Very Low,Low,9.796000000000001,Bearish,25,25
Very Low,Very Low,Medium,9.074999999999998,Bearish,14,14
Very Low,Very Low,Very High,9.516666666666652,Bearish,3,3
Very Low,Very Low,Very Low,10.696874999999999,Bearish,32,32
