Stock,Date,EntryPrice,MaxReturnIn10D,DaysToTarget,Success
TATACOMM,2015-08-27,411.25,-3.197568389057745,,False
TATACOMM,2016-10-10,645.8,5.3034995354598955,6.0,True
TATACOMM,2021-04-05,1120.0,0.7678571428571347,,False
TATACOMM,2022-01-25,1295.0,1.3397683397683327,,False
