Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2015-07-30,TATACOMM,452.45,451.79,3.31,139.28000000000003
2016-06-29,TATACOMM,472.55,267.92,1.13,-54.71000000000001
2016-06-30,TATACOMM,480.45,612.2,2.96,109.75
2017-08-16,TATACOMM,628.55,561.11,1.2,105.55999999999996
2018-02-02,TATACOMM,616.9,1169.23,1.9,292.30999999999995
2019-01-30,TATACOMM,490.25,238.79,4.03,5.450000000000017
2021-04-12,TATACOMM,1074.55,43.38,1.19,44.12
2021-04-20,TATACOMM,1128.6,388.89,2.1,194.44000000000003
2022-01-21,TATACOMM,1374.35,69.13,1.25,14.760000000000003
2022-04-06,TATACOMM,1267.65,77.54,1.42,-1.6000000000000083
2023-01-11,TATACOMM,1417.25,102.26,1.69,-6.780000000000001
2023-07-28,TATACOMM,1771.85,72.48,1.49,-14.730000000000004
2023-08-02,TATACOMM,1712.2,59.25,1.66,-7.210000000000001
2023-08-31,TATACOMM,1789.1,240.58,9.39,213.04
2023-10-04,TATACOMM,1863.95,40.5,1.3,24.5
2023-11-30,TATACOMM,1705.55,360.34,32.1,97.58000000000004
2024-01-11,TATACOMM,1716.3,61.78,2.25,38.22
2024-06-03,TATACOMM,1775.25,72.45,1.24,54.08
2024-09-26,TATACOMM,2145.15,62.46,1.39,-13.689999999999998
2025-03-03,TATACOMM,1323.95,29.95,1.21,34.75999999999999
2025-04-24,TATACOMM,1608.1,67.09,1.73,5.909999999999997
