DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Low,28.596195652173925,Bullish,92,92
High,High,Medium,31.4785714285714,Bullish,7,7
High,High,Very Low,43.66615384615381,Bearish,130,130
High,Low,Low,39.71666666666655,Bullish,3,3
High,Low,Medium,49.73085106382978,Bearish,47,47
High,Medium,Low,41.59571428571427,Bearish,35,35
High,Medium,Medium,37.81250000000001,Bullish,16,16
High,Medium,Very Low,28.533333333333417,Bullish,3,3
High,Very High,High,22.906756756756742,Bearish,37,37
High,Very High,Low,41.49642857142856,Bullish,14,14
High,Very High,Medium,36.44038461538462,Bullish,26,26
High,Very High,Very High,30.30731707317073,Bearish,41,41
High,Very High,Very Low,64.90000000000009,Bearish,1,1
High,Very Low,Medium,53.239999999999895,Bullish,20,20
High,Very Low,Very Low,31.325000000000017,Bearish,4,4
Low,High,High,35.60833333333337,Bullish,6,6
Low,High,Medium,19.59999999999991,Bearish,1,1
Low,High,Very High,34.36666666666667,Bearish,21,21
Low,Low,High,17.700000000000017,Bullish,4,4
Low,Low,Low,38.9483870967742,Bullish,93,93
Low,Low,Medium,43.786538461538484,Bearish,26,26
Low,Low,Very Low,60.4417475728155,Bearish,103,103
Low,Medium,High,35.795,Bearish,20,20
Low,Medium,Low,43.505263157894746,Bearish,19,19
Low,Medium,Medium,35.13409090909091,Bearish,22,22
Low,Medium,Very High,30.119230769230775,Bullish,13,13
Low,Medium,Very Low,41.21666666666663,Bearish,9,9
Low,Very High,Very High,37.91129032258063,Bearish,31,31
Low,Very Low,Low,63.42727272727274,Bearish,33,33
Low,Very Low,Medium,43.573728813559306,Bearish,59,59
Low,Very Low,Very Low,103.43571428571431,Bearish,14,14
Medium,High,High,39.77083333333326,Bearish,12,12
Medium,High,Low,47.40277777777778,Bullish,18,18
Medium,High,Medium,44.6575,Bearish,20,20
Medium,High,Very High,23.024999999999977,Bearish,2,2
Medium,High,Very Low,30.035416666666674,Bullish,24,24
Medium,Low,Low,36.64153846153847,Bearish,65,65
Medium,Low,Medium,48.588461538461566,Bearish,13,13
Medium,Low,Very Low,50.26666666666667,Bullish,12,12
Medium,Medium,Low,33.565,Bearish,40,40
Medium,Medium,Very Low,33.94086538461538,Bearish,208,208
Medium,Very High,High,41.283333333333275,Bearish,6,6
Medium,Very High,Very High,36.73428571428569,Bearish,35,35
Medium,Very Low,Medium,54.02750000000003,Bearish,20,20
Very High,High,Low,42.91914893617024,Bearish,47,47
Very High,High,Medium,40.45666666666666,Bearish,45,45
Very High,High,Very Low,50.46666666666665,Bullish,9,9
Very High,Low,Medium,57.241666666666674,Bullish,48,48
Very High,Medium,Low,36.42500000000007,Doji,2,2
Very High,Medium,Medium,37.811320754716974,Bearish,53,53
Very High,Very High,High,45.435185185185134,Bullish,27,27
Very High,Very High,Low,47.269620253164526,Bearish,79,79
Very High,Very High,Medium,41.30821917808217,Bearish,73,73
Very High,Very High,Very High,39.731481481481474,Bullish,27,27
Very High,Very High,Very Low,46.64324324324326,Bearish,37,37
Very High,Very Low,Medium,47.059090909090884,Bullish,22,22
Very High,Very Low,Very Low,52.68999999999992,Bullish,5,5
Very Low,High,Very High,49.073333333333295,Bullish,15,15
Very Low,Low,High,30.873913043478257,Bearish,23,23
Very Low,Low,Low,36.32777777777777,Bullish,9,9
Very Low,Low,Medium,48.86470588235293,Bearish,17,17
Very Low,Low,Very High,36.67735849056605,Bearish,53,53
Very Low,Low,Very Low,11.399999999999977,Bullish,1,1
Very Low,Medium,Very High,40.383333333333326,Bearish,39,39
Very Low,Very High,Very High,31.83499999999998,Bearish,20,20
Very Low,Very Low,High,32.09375000000006,Bearish,8,8
Very Low,Very Low,Low,79.09392265193367,Bearish,181,181
Very Low,Very Low,Medium,58.985416666666644,Bearish,48,48
Very Low,Very Low,Very High,36.781818181818196,Bearish,11,11
Very Low,Very Low,Very Low,71.74807692307694,Bullish,52,52
