Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Market Structure,Liquidity,MarketMove,Swing,Trend,Swing%
2010-01-04,DABUR,252519,,128351,20.0,16.33,18.35,Low,Low,,High,-0.95,-0.98,-1.14,83.33,85.96,-2.6299999999999955,High,,Neutral,Low,Low,Medium,,161.4,,162.25,,0.8499999999999943,-0.92,,16200.0,0.0,158.8,160.0,162.2,159.25,160.9,1166400.0,2010-01-28,,Undecisive,,,2.95,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,12.439241772391352,,,,,,,False,LL,,BoS,,Downtrend,
2010-01-05,DABUR,472718,,258149,40.74,35.71,12.35,Low,Low,,Low,-0.81,-0.84,-1.14,71.05,73.68,-2.6300000000000097,High,3.9,Low Supply,Medium,Medium,Low,,165.3,3.1500000000000057,165.4,-0.48,0.0999999999999943,-0.36,,-78300.0,0.0,161.4,163.35,167.4,161.4,164.01,1088100.0,2010-01-28,,ShortCovering,3.9,2.1,6.0,False,0.0,NoSwipe,Bullish,0.0238762489911303,3.9000000000000057,Low Supply,,,,,,,,,0.06,,Buy,0.079999999999984,0.02,3.9,3.9,False,2.1,2.1,False,3.9000000000000057,13.066254295176286,50.95839175118759,,8.250161830097448e-06,,,,False,,,,,,
2010-01-06,DABUR,1134459,,462066,90.0,159.09,76.77,Low,Medium,,Low,-0.6,-0.44,-1.14,52.63,38.6,14.03,Very High,2.7,Low Supply,High,High,High,,168.0,2.6999999999999886,168.1,0.0,0.0999999999999943,-0.31,,-81000.0,0.0,165.3,163.85,168.5,162.25,165.55,1007100.0,2010-01-28,,ShortCovering,5.75,0.5,6.25,False,0.0,NoSwipe,Bullish,0.0162019745762798,2.6999999999999886,Low Supply,,,,,,,,,0.14,,Buy,0.1899999999999977,0.05,5.13,4.87,True,1.03,1.24,False,2.6999999999999886,13.941666443280594,37.642499396857446,,2.3799890520503504e-06,,,,False,,,,,,
2010-01-07,DABUR,1075405,,862817,533.33,137.5,74.22,High,Medium,,Medium,-0.18,-0.48,-1.14,15.79,42.11,-26.32,Medium,-4.0,Low Demand,Very High,High,High,,164.0,-3.4000000000000057,164.7,0.3599999999999999,0.6999999999999886,-0.46,,-18900.0,0.0,168.0,169.0,169.0,163.55,164.47,988200.0,2010-01-28,,LongUnwinding,0.45,5.0,5.45,True,0.3,CandleOpenHighSwipe,Bearish,-0.02409755157906,-4.0,Low Demand,,,,,,,,,0.03,,Buy,0.0900000000000034,0.06,2.46,3.25,False,3.3,2.69,True,-4.0,13.888207892779675,-55.5528315711187,,-3.719528921662072e-06,,,,False,,,,,,
2010-01-08,DABUR,399171,,214174,32.56,28.09,13.73,Low,Low,,Medium,-0.86,-0.89,-1.14,75.44,78.07,-2.6299999999999955,High,1.15,Low Supply,Medium,Medium,Low,,165.15,1.1000000000000227,165.8,-0.0299999999999999,0.6500000000000057,-0.78,,-54000.0,0.0,164.0,164.15,167.8,164.05,165.93,934200.0,2010-01-28,,ShortCovering,1.1,2.65,3.75,False,0.0,,Bullish,0.0069877240125997,1.1500000000000057,Low Supply,,,,,,,,,0.02,,Buy,0.079999999999984,0.06,1.73,2.64,False,2.95,2.68,True,1.1500000000000057,12.897145175490069,14.83171695181365,,2.8809708120079007e-06,,,,False,,,,,,
2010-01-11,DABUR,901309,,550504,123.53,96.55,21.84,Medium,Medium,,Low,-0.51,-0.58,-1.14,44.74,50.88,-6.140000000000001,Medium,1.65,Low Supply,High,High,Medium,,166.8,1.1499999999999773,166.95,-0.31,0.1499999999999772,-0.71,,-40500.0,0.0,165.15,166.8,168.15,164.05,166.47,893700.0,2010-01-28,,ShortCovering,2.75,1.35,4.1,True,0.0,CandleHighSwipe,Doji,0.0099413380878479,1.6500000000000057,Low Supply,,,,,,,,,0.06,,Buy,0.1399999999999863,0.08,2.26,2.66,False,2.13,2.32,False,1.6500000000000057,13.711603430071037,22.624145659617287,,1.8306707244685293e-06,,,,False,BoS,,BoS,,Uptrend,
2010-01-12,DABUR,245052,,156726,23.91,16.33,31.7,Low,Low,,Medium,-0.92,-0.98,-1.14,80.7,85.96,-5.259999999999991,High,-4.55,Low Demand,Low,Low,Medium,,162.25,-4.049999999999983,162.9,0.2999999999999998,0.6500000000000057,-0.53,,70200.0,0.0,166.8,166.85,166.85,161.75,163.95,963900.0,2010-01-28,,ShortBuildUp,0.5,4.6,5.1,False,0.0,NoSwipe,Bearish,-0.0276571343404468,-4.550000000000011,Low Demand,,,,,,,,,-0.08,,Sell,-0.0200000000000102,0.06,1.37,2.21,False,3.38,2.86,True,-4.550000000000011,12.409225711904062,-56.46197698916362,,-1.856748771689279e-05,,,,False,,,,,Uptrend,
2010-01-13,DABUR,331616,,185533,28.09,22.58,19.62,Low,Low,,Medium,-0.89,-0.93,-1.14,78.07,81.58,-3.510000000000005,High,-0.15,Low Demand,Low,Low,Medium,,162.1,-0.1500000000000056,162.75,0.0,0.6500000000000057,-1.03,,32400.0,0.0,162.25,162.8,163.4,161.0,162.29,996300.0,2010-01-28,,ShortBuildUp,1.1,1.3,2.4,True,0.46,CandleLowSwipe,Bearish,-0.0009249268425692,-0.1500000000000056,Low Demand,,,,,,,,,-0.16,,Sell,-0.1399999999999863,0.02,1.23,2.0,False,2.33,2.52,False,-0.1500000000000056,12.711732951983944,-1.906759942797664,,-4.523304062530327e-07,,,,False,,,,,Uptrend,
2010-01-14,DABUR,134624,,69282,12.87,8.57,33.41,Low,Low,,Medium,-1.01,-1.05,-1.14,88.6,92.11,-3.510000000000005,High,0.35,Neutral,Low,Low,Medium,,162.45,0.0,162.75,-0.22,0.3000000000000113,-1.14,,0.0,0.0,162.1,163.0,163.8,162.0,162.9,996300.0,2010-01-28,,Undecisive,0.45,1.35,1.8,True,0.25,CandleHighSwipe,Bearish,0.0021568333734789,0.3499999999999943,Neutral,,,,,,,,,-0.18,,Sell,-0.2100000000000079,-0.03,0.84,1.74,False,1.84,2.29,False,0.3499999999999943,11.810240986390248,4.133584345236519,,2.599833610648876e-06,,,,False,,,,,Uptrend,
2010-01-15,DABUR,408665,,303553,48.05,29.55,38.5,Low,Low,,Medium,-0.77,-0.88,-1.14,67.54,77.19,-9.649999999999991,Medium,-1.6,Low Demand,Medium,Medium,Medium,,160.85,-1.25,161.5,0.2099999999999999,0.6500000000000057,-0.62,,27000.0,0.0,162.45,164.8,164.8,160.2,161.64,1023300.0,2010-01-28,,ShortBuildUp,0.65,3.95,4.6,True,0.62,CandleOpenHighSwipe,Bearish,-0.0098980084300741,-1.5999999999999943,Low Demand,,,,,,,,,-0.24,,Sell,-0.3300000000000125,-0.09,0.74,1.57,False,2.9,2.6,True,-1.5999999999999943,12.920651028498442,-20.673041645597436,,-3.915187256065468e-06,,,,False,,,,,Uptrend,
