Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2015-04-13,DELTACORP,93.9,320.0,1.1,230.0
2016-03-28,DELTACORP,67.7,405.26,1.51,389.48
2016-08-30,DELTACORP,163.0,105.49,1.19,25.280000000000012
2016-09-29,DELTACORP,156.15,247.62,1.08,266.67
2017-11-01,DELTACORP,279.65,91.25,1.64,113.75
2018-05-16,DELTACORP,238.45,69.05,2.42,75.00000000000001
2020-05-29,DELTACORP,85.1,81.69,2.12,216.9
2020-11-10,DELTACORP,120.05,102.08,1.8,85.42
2021-09-15,DELTACORP,244.9,81.77,3.08,-1.5600000000000025
2021-11-26,DELTACORP,266.75,52.6,1.89,5.199999999999996
2022-03-28,DELTACORP,319.85,72.45,1.32,-27.550000000000004
2022-07-28,DELTACORP,193.25,215.15,1.22,154.54999999999998
2022-09-15,DELTACORP,221.5,115.61,3.07,61.85000000000001
2023-05-15,DELTACORP,223.95,290.0,1.14,850.0
2023-05-23,DELTACORP,235.85,105.59,2.73,46.91999999999999
2023-07-17,DELTACORP,183.05,144.44,1.69,231.12
2023-07-26,DELTACORP,195.6,171.43,3.48,65.29999999999998
2023-07-27,DELTACORP,196.3,300.0,3.1,420.93
2023-08-28,DELTACORP,177.7,142.86,1.07,366.66
2023-09-12,DELTACORP,178.35,67.35,1.48,234.69000000000003
2023-10-09,DELTACORP,141.65,145.64,2.12,-3.359999999999985
2023-10-17,DELTACORP,130.35,153.97,1.08,17.460000000000008
2024-01-11,DELTACORP,155.5,167.83,2.32,33.91
2024-06-13,DELTACORP,135.28,128.17,3.62,41.78
2024-06-14,DELTACORP,136.16,131.78,1.88,43.91999999999999
2024-09-25,DELTACORP,133.75,114.01,4.58,14.279999999999989
2025-03-27,DELTACORP,85.38,112.12,1.12,227.27
