Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2015-01-01,DELTACORP,724468,5015,281331,19.35,34.55,78.55,Low,Low,Low,,-0.62,-0.55,-0.74,83.78,74.32,9.460000000000008,High,,Neutral,Medium,Medium,High,90.4,90.2,,,,,-1.05,,,-0.0,90.8,90.5,91.45,89.55,90.52,,,,,,,1.9,,,,,,,Neutral,,,,76.03,,,,,0.0,,,0.0,0.0,,,False,,,False,,13.493192871375427,,144.46021934197407,,,76.03,76.03,False
2015-01-02,DELTACORP,2057661,10204,898291,587.5,111.54,81.01,High,High,Low,,-0.08,-0.26,-0.55,14.55,47.27,-32.72,Low,2.25,Neutral,Very High,Very High,High,92.15,92.45,,,,,-0.72,,,-0.0,90.2,90.2,93.8,90.2,92.07,,,,,2.25,1.35,3.6,False,0.0,NoSwipe,Bullish,0.024638530764555355,2.25,Neutral,,,,56.01,-26.33,,,,0.06,,Buy,0.06999999999999318,0.01,2.25,2.25,False,1.35,1.35,False,2.25,14.537080458775733,32.7084310322454,201.65239121912975,1.093474581089888e-06,0.0032054518847751275,64.02,65.19,False
2015-01-05,DELTACORP,1366009,8606,496567,41.86,48.78,16.53,Medium,Medium,Low,,-0.43,-0.41,-0.61,70.49,67.21,3.280000000000001,Medium,0.05,Neutral,Medium,High,Low,92.17,92.5,,,,,-0.8,,,-0.0,92.45,92.55,93.6,90.4,92.32,,,,,2.1,1.05,3.2,False,0.0,NoSwipe,Doji,0.0005406866852464276,0.04999999999999716,Neutral,,,,49.6,-11.44,,,,0.07,,Buy,0.12000000000000455,0.05,2.15,2.17,False,1.15,1.19,False,0.04999999999999716,14.127403907670963,0.706370195383508,158.7275156867302,3.660297992179931e-08,8.207880494811852e-05,57.19,59.1,False
2015-01-06,DELTACORP,1625645,10263,582527,57.14,52.78,7.63,Medium,Medium,Low,,-0.35,-0.36,-0.55,63.64,65.45,-1.8100000000000023,Medium,-3.8,Neutral,High,High,Low,89.75,88.7,,,,,-0.59,,,-0.0,92.5,91.1,92.4,88.15,90.12,,,,,0.55,3.7,4.25,False,0.0,NoSwipe,Bearish,-0.04194875520284569,-3.799999999999997,Neutral,,,,37.27,-24.86,,,,-0.08,,Sell,-0.03999999999999204,0.04,1.24,1.58,False,2.61,2.16,True,-3.799999999999997,14.301415218069772,-54.34537782866509,158.39861638897008,-2.3375337173860203e-06,-0.005295272125953921,48.91,52.21,False
2015-01-07,DELTACORP,795975,5376,253455,14.06,35.19,150.28,Low,Low,Low,,-0.64,-0.54,-0.73,87.67,73.97,13.700000000000003,High,0.0,Neutral,Low,Medium,Very High,88.7,88.7,,,,,-1.03,,,-0.0,88.7,88.8,89.7,87.7,88.74,,,,,1.0,1.0,2.0,True,0.51,CandleLowSwipe,Bearish,0.0,0.0,Neutral,,,,74.03,98.63,,,,-0.19,,Sell,-0.23000000000000398,-0.04,1.11,1.41,False,1.75,1.8,False,0.0,13.587323057298132,0.0,148.06082589285714,0.0,0.0,58.56,58.14,True
2015-01-08,DELTACORP,3653377,22539,1277714,134.62,200.0,48.57,Very High,Very High,High,,0.26,0.09,-0.09,-288.89,-100.0,-188.89,Low,6.4,Neutral,Very High,Very High,Medium,93.57,95.1,,,,,-0.06,,,-0.0,88.7,89.3,96.3,89.3,94.12,,,,,5.8,1.2,7.0,False,0.0,NoSwipe,Bullish,0.0696690802358102,6.3999999999999915,Neutral,,,,23.16,-68.72,,,,0.09,,Buy,0.020000000000010232,-0.07,3.53,2.46,True,1.47,1.64,False,6.3999999999999915,15.111162503299347,96.71144002111569,162.09135276631616,1.7518038789864806e-06,0.004290848751990581,45.62,49.64,False
2015-01-09,DELTACORP,1803293,10752,657266,82.76,65.62,20.71,Medium,Medium,Medium,,-0.29,-0.32,-0.53,54.72,60.38,-5.660000000000004,Medium,-2.25,Neutral,High,High,Low,93.55,92.85,,,,,-0.6,,,-0.0,95.1,95.2,96.0,91.8,93.78,,,,,1.05,3.15,4.2,False,0.0,,Bearish,-0.02394368175262951,-2.25,Neutral,92.0737279169577,,,39.93,72.41,,,,0.24,,Buy,0.28999999999999204,0.05,2.27,2.17,True,2.32,2.0,True,-2.25,14.405124995915523,-32.41153124080993,167.71698288690476,-1.247717370388506e-06,-0.0030144653311765185,43.61,47.47,False
2015-01-12,DELTACORP,3022072,17759,1171153,268.75,440.0,63.72,Very High,High,High,,0.16,-0.05,-0.27,-59.26,18.52,-77.78,Low,4.2,Neutral,Very High,Very High,High,95.3,97.05,,,,,-0.13,,,-0.0,92.85,93.15,97.75,91.1,95.64,,,,,5.95,0.7,6.65,False,0.0,NoSwipe,Bullish,0.04424102181630474,4.200000000000003,Neutral,92.64516413218512,,,25.59,-35.91,,,,0.37,,Buy,0.5699999999999932,0.2,4.12,2.88,True,1.5,1.72,False,4.200000000000003,14.921453246812275,62.6701036366116,170.17129342868404,1.3897749623437175e-06,0.0035289207521038116,37.36,42.9,False
2015-01-13,DELTACORP,2374392,14900,871542,280.0,100.0,64.29,High,High,Medium,,-0.1,-0.19,-0.38,26.32,50.0,-23.68,Medium,-1.9,Neutral,Very High,Very High,High,95.87,95.15,,,,,-0.57,,,-0.0,97.05,97.55,98.4,94.05,96.7,,,,,1.1,3.25,4.35,True,0.68,CandleHighSwipe,Bearish,-0.019771715872860973,-1.8999999999999915,Neutral,93.3242542957681,,,36.63,43.14,,,,0.38,,Buy,0.789999999999992,0.41,2.61,2.57,True,2.38,2.03,True,-1.8999999999999915,14.680251962677286,-27.89247872908672,159.3551677852349,-8.002048524422216e-07,-0.0018719784381937394,37.11,41.66,False
2015-01-14,DELTACORP,1097429,7785,267663,1.59,36.17,2174.84,Low,Low,Low,,-0.63,-0.47,-0.64,98.44,73.44,25.0,Very High,0.2,Neutral,Low,High,Very High,95.38,95.35,,,,,-0.99,,,-0.0,95.15,95.0,96.5,94.3,95.26,,,,,1.05,1.15,2.2,False,0.0,,Bullish,0.0020997383042695716,0.19999999999998863,Neutral,93.92714981638882,,,64.08,74.94,,,,0.25,,Buy,0.7999999999999972,0.55,1.83,2.33,False,1.76,1.86,False,0.19999999999998863,13.9084807293559,2.7816961458710217,140.96711624919718,1.8224413606710652e-07,0.00035731485496095334,46.26,45.91,True
