Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,WIPRO,2024-12-26,308.0,314.2,308.0,310.3,310.3,18099000.0,6033.0,62049000,-1209000
2024-12-11,WIPRO,2024-12-26,308.85,310.45,306.7,309.4,309.4,11862000.0,3954.0,63258000,-1251000
2024-12-10,WIPRO,2024-12-26,306.4,311.0,304.6,308.45,308.45,24666000.0,8222.0,64509000,-468000
2024-12-09,WIPRO,2024-12-26,294.95,306.5,294.05,304.8,304.8,23316000.0,7772.0,64977000,-222000
2024-12-06,WIPRO,2024-12-26,299.1,299.9,296.85,298.1,298.1,11886000.0,3962.0,65199000,-531000
2024-12-05,WIPRO,2024-12-26,294.6,301.35,294.3,299.7,299.7,25791000.0,8597.0,65730000,-4809000
2024-12-04,WIPRO,2024-12-26,294.0,297.5,292.25,294.4,294.4,19269000.0,6423.0,70539000,-2037000
2024-12-03,WIPRO,2024-12-26,295.65,297.0,290.15,292.3,292.3,22071000.0,7357.0,72576000,34152000
2024-12-02,WIPRO,2024-12-26,584.75,588.3,580.35,586.9,586.9,9030000.0,6020.0,38424000,-897000
2024-11-29,WIPRO,2024-12-26,578.25,584.5,575.3,581.8,581.8,7107000.0,4738.0,39321000,79500
2024-11-28,WIPRO,2024-11-28,585.0,585.55,570.3,572.25,572.2,12451500.0,8301.0,2556000,-6043500
2024-11-27,WIPRO,2024-11-28,590.05,595.35,582.6,583.55,583.55,13426500.0,8951.0,8599500,-9499500
2024-11-26,WIPRO,2024-11-28,580.3,589.6,579.7,588.0,588.0,14076000.0,9384.0,18099000,-7249500
2024-11-25,WIPRO,2024-11-28,577.4,588.2,573.85,583.35,583.35,23823000.0,15882.0,25348500,-12186000
2024-11-22,WIPRO,2024-11-28,559.3,574.6,558.4,572.0,572.0,14376000.0,9584.0,37534500,223500
2024-11-21,WIPRO,2024-11-28,564.6,567.65,555.9,558.1,558.1,9649500.0,6433.0,37311000,-447000
2024-11-19,WIPRO,2024-11-28,556.1,570.15,555.0,562.0,562.0,10861500.0,7241.0,37758000,-2449500
2024-11-18,WIPRO,2024-11-28,564.8,567.45,541.1,553.0,553.0,14328000.0,9552.0,40207500,-1312500
2024-11-14,WIPRO,2024-11-28,571.0,575.95,565.55,567.95,567.95,6976500.0,4651.0,41520000,-352500
2024-11-13,WIPRO,2024-11-28,570.05,575.0,566.75,570.85,570.85,10305000.0,6870.0,41872500,126000
2024-11-12,WIPRO,2024-11-28,580.25,580.5,571.4,572.75,572.75,9970500.0,6647.0,41746500,16500
2024-11-11,WIPRO,2024-11-28,571.2,584.1,567.75,575.85,575.85,11580000.0,7720.0,41730000,163500
2024-11-08,WIPRO,2024-11-28,567.95,580.0,566.6,570.95,570.95,14344500.0,9563.0,41566500,-570000
2024-11-07,WIPRO,2024-11-28,569.45,572.05,555.8,564.7,564.7,15418500.0,10279.0,42136500,-1821000
2024-11-06,WIPRO,2024-11-28,547.65,568.8,542.6,566.8,566.8,23277000.0,15518.0,43957500,1161000
2024-11-05,WIPRO,2024-11-28,543.25,547.05,542.2,545.05,545.05,6442500.0,4295.0,42796500,-699000
2024-11-04,WIPRO,2024-11-28,552.25,554.9,535.9,543.05,543.05,13666500.0,9111.0,43495500,-745500
