DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,High,20.650000000000006,Bearish,2,2
High,High,Low,20.406521739130437,Bearish,23,23
High,High,Medium,18.916666666666703,Bullish,6,6
High,High,Very Low,25.720863309352534,Bearish,139,139
High,Low,High,17.80000000000003,Bullish,3,3
High,Low,Low,40.0,Bearish,1,1
High,Low,Medium,24.534375000000026,Bearish,16,16
High,Medium,Low,17.1529411764706,Bearish,17,17
High,Medium,Medium,21.29375000000001,Bullish,8,8
High,Medium,Very Low,17.714705882352945,Bearish,17,17
High,Very High,High,19.120588235294125,Bearish,17,17
High,Very High,Low,25.829999999999995,Bullish,5,5
High,Very High,Medium,20.122222222222213,Bullish,9,9
High,Very High,Very High,14.971739130434784,Bearish,23,23
High,Very High,Very Low,29.657142857142862,Bullish,7,7
High,Very Low,High,25.786666666666676,Bearish,15,15
High,Very Low,Medium,26.07499999999999,Doji,2,2
High,Very Low,Very Low,19.399999999999977,Bullish,6,6
Low,High,High,19.489999999999988,Bullish,5,5
Low,High,Very High,21.574999999999992,Bearish,30,30
Low,Low,Low,31.911250000000006,Bearish,40,40
Low,Low,Medium,23.20000000000002,Bearish,7,7
Low,Low,Very Low,28.376056338028178,Bearish,71,71
Low,Medium,High,25.49615384615387,Bullish,13,13
Low,Medium,Low,20.818749999999994,Bullish,8,8
Low,Medium,Medium,17.840909090909097,Bullish,11,11
Low,Medium,Very High,23.474999999999966,Bearish,2,2
Low,Medium,Very Low,25.581249999999997,Bullish,8,8
Low,Very High,Very High,25.654761904761898,Bullish,21,21
Low,Very Low,High,24.08,Bullish,20,20
Low,Very Low,Low,31.37580645161292,Bearish,31,31
Low,Very Low,Medium,25.639583333333324,Bearish,48,48
Medium,High,High,22.946153846153855,Bearish,13,13
Medium,High,Low,14.6875,Bullish,4,4
Medium,High,Medium,40.67500000000007,Bearish,2,2
Medium,High,Very Low,26.150000000000016,Bearish,6,6
Medium,Low,Low,26.015000000000004,Bullish,50,50
Medium,Low,Medium,22.679411764705897,Bearish,34,34
Medium,Low,Very Low,27.015000000000004,Bearish,20,20
Medium,Medium,Low,19.206000000000003,Bearish,25,25
Medium,Medium,Very Low,26.63867924528303,Bullish,106,106
Medium,Very High,Very High,17.708333333333357,Bearish,18,18
Medium,Very Low,High,21.765000000000008,Bearish,10,10
Medium,Very Low,Medium,19.968,Bearish,25,25
Medium,Very Low,Very Low,16.366666666666674,Bullish,3,3
Very High,High,High,20.695,Bearish,10,10
Very High,High,Low,27.646153846153855,Bullish,13,13
Very High,High,Medium,17.377083333333335,Bullish,24,24
Very High,High,Very Low,25.0,Bearish,2,2
Very High,Low,High,21.105000000000004,Bearish,30,30
Very High,Low,Medium,16.574999999999974,Bullish,4,4
Very High,Medium,High,17.133333333333365,Bearish,9,9
Very High,Medium,Medium,25.237499999999997,Bullish,12,12
Very High,Very High,High,25.45384615384615,Bearish,26,26
Very High,Very High,Low,22.42244897959184,Bearish,49,49
Very High,Very High,Medium,20.760975609756095,Bearish,41,41
Very High,Very High,Very High,19.313157894736847,Bearish,19,19
Very High,Very High,Very Low,21.91326530612247,Bearish,49,49
Very High,Very Low,High,22.569642857142867,Bearish,28,28
Very Low,High,Very High,21.25666666666668,Bearish,30,30
Very Low,Low,High,25.195833333333336,Bearish,24,24
Very Low,Low,Low,25.799999999999955,Bearish,4,4
Very Low,Low,Medium,21.21999999999999,Bearish,10,10
Very Low,Low,Very High,29.22,Bearish,50,50
Very Low,Low,Very Low,20.466666666666697,Bearish,3,3
Very Low,Medium,High,22.300000000000022,Bearish,5,5
Very Low,Medium,Very High,22.83846153846155,Bullish,26,26
Very Low,Very High,Very High,26.519999999999992,Bearish,5,5
Very Low,Very Low,High,27.512162162162177,Bearish,37,37
Very Low,Very Low,Low,47.85769230769233,Bearish,26,26
Very Low,Very Low,Medium,31.669387755102036,Bearish,49,49
Very Low,Very Low,Very High,35.480000000000004,Bearish,30,30
Very Low,Very Low,Very Low,29.831578947368456,Bearish,19,19
