DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,Very Low,80.8579545454545,Bearish,44,44
High,Low,Very Low,71.86923076923077,Bearish,26,26
High,Medium,Very Low,85.67460317460313,Bearish,63,63
High,Very High,High,79.26249999999993,Bullish,4,4
High,Very High,Low,75.84999999999991,Bearish,2,2
High,Very High,Medium,50.499999999999986,Bullish,5,5
High,Very High,Very High,134.4000000000001,Bearish,1,1
High,Very High,Very Low,60.22692307692308,Bearish,13,13
High,Very Low,Very Low,71.51041666666663,Bearish,24,24
Low,Low,Very Low,60.487755102040815,Bearish,49,49
Low,Medium,Low,50.25,Bearish,1,1
Low,Medium,Very Low,50.34999999999995,Bearish,11,11
Low,Very High,High,14.399999999999977,Bearish,1,1
Low,Very High,Very High,38.40000000000009,Bullish,1,1
Low,Very Low,Very Low,25.44789915966385,Bullish,119,119
Medium,High,Low,59.93000000000003,Bullish,5,5
Medium,High,Medium,37.799999999999955,Bullish,1,1
Medium,High,Very Low,63.59400000000002,Bearish,25,25
Medium,Low,Very Low,54.986170212765984,Bearish,47,47
Medium,Medium,Very Low,72.84999999999995,Bearish,50,50
Medium,Very High,High,10.283333333333323,Bearish,3,3
Medium,Very High,Medium,56.77499999999991,Bearish,8,8
Medium,Very High,Very High,65.38749999999997,Bearish,4,4
Medium,Very Low,Very Low,51.743589743589716,Bearish,39,39
Very High,High,Very Low,76.41999999999996,Bearish,55,55
Very High,Low,Very Low,61.03611111111107,Bearish,18,18
Very High,Medium,Very Low,86.64516129032255,Bearish,31,31
Very High,Very High,High,88.6999999999999,Bearish,5,5
Very High,Very High,Low,81.32999999999993,Bearish,5,5
Very High,Very High,Medium,44.612500000000125,Bearish,4,4
Very High,Very High,Very Low,86.10961538461532,Bearish,52,52
Very High,Very Low,Very Low,63.520833333333314,Bearish,12,12
Very Low,High,High,11.174999999999983,Doji,2,2
Very Low,Low,Low,30.533333333333285,Bullish,3,3
Very Low,Low,Medium,38.950000000000045,Bullish,1,1
Very Low,Low,Very High,36.200000000000045,Doji,1,1
Very Low,Low,Very Low,42.190909090909116,Bearish,11,11
Very Low,Medium,High,7.374999999999972,Bullish,2,2
Very Low,Medium,Low,48.59999999999991,Bearish,1,1
Very Low,Medium,Medium,54.09999999999991,Bullish,1,1
Very Low,Medium,Very High,40.94999999999999,Bullish,1,1
Very Low,Very High,Very High,16.274999999999995,Bearish,6,6
Very Low,Very Low,High,81.99999999999977,Bullish,2,2
Very Low,Very Low,Low,76.16666666666652,Bearish,3,3
Very Low,Very Low,Medium,38.649999999999956,Bearish,5,5
Very Low,Very Low,Very High,49.15000000000009,Bullish,2,2
Very Low,Very Low,Very Low,51.73732394366197,Bullish,142,142
