Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,MPHASIS,2024-12-26,3216.8,3240.8,3195.35,3201.95,3201.95,974050,3542.0,3478475,53900
2024-12-11,MPHASIS,2024-12-26,3174.95,3193.7,3140.0,3187.2,3187.2,894300,3252.0,3424575,-37400
2024-12-10,MPHASIS,2024-12-26,3130.7,3207.5,3112.3,3184.5,3184.5,1662925,6047.0,3461975,-73425
2024-12-09,MPHASIS,2024-12-26,3052.0,3138.7,3051.7,3118.75,3118.75,809600,2944.0,3535400,7425
2024-12-06,MPHASIS,2024-12-26,3075.45,3102.0,3052.85,3060.55,3060.55,728200,2648.0,3527975,-9625
2024-12-05,MPHASIS,2024-12-26,3060.8,3082.0,3031.05,3062.5,3062.5,685300,2492.0,3537600,25850
2024-12-04,MPHASIS,2024-12-26,3043.75,3066.0,3015.65,3029.25,3029.25,515900,1876.0,3511750,-9900
2024-12-03,MPHASIS,2024-12-26,3065.5,3074.6,3011.0,3028.2,3028.2,552200,2008.0,3521650,3850
2024-12-02,MPHASIS,2024-12-26,3016.3,3068.4,2963.35,3060.2,3060.2,645150,2346.0,3517800,-7425
2024-11-29,MPHASIS,2024-12-26,2960.0,3008.0,2950.0,2992.35,2992.35,432850,1574.0,3525225,0
2024-11-28,MPHASIS,2024-11-28,3000.8,3005.7,2932.65,2951.65,2957.6,870375,3165.0,320925,-492800
2024-11-27,MPHASIS,2024-11-28,2999.8,3043.9,2996.75,3018.35,3018.35,1522675,5537.0,813725,-1008700
2024-11-26,MPHASIS,2024-11-28,2970.45,3019.0,2909.4,3003.0,3003.0,1707200,6208.0,1822425,-993850
2024-11-25,MPHASIS,2024-11-28,2924.9,2990.95,2890.55,2974.0,2974.0,2253350,8194.0,2816275,-1058475
2024-11-22,MPHASIS,2024-11-28,2825.25,2893.0,2818.9,2882.3,2882.3,1611775,5861.0,3874750,-136400
2024-11-21,MPHASIS,2024-11-28,2772.6,2805.65,2756.5,2782.2,2782.2,585750,2130.0,4011150,-71225
2024-11-19,MPHASIS,2024-11-28,2776.4,2848.0,2744.95,2792.45,2792.45,1035375,3765.0,4082375,12100
2024-11-18,MPHASIS,2024-11-28,2831.55,2831.55,2750.05,2756.15,2756.15,1846075,6713.0,4070275,239525
2024-11-14,MPHASIS,2024-11-28,2839.3,2887.55,2828.95,2840.75,2840.75,578325,2103.0,3830750,-73975
2024-11-13,MPHASIS,2024-11-28,2839.4,2886.95,2824.8,2848.25,2848.25,827200,3008.0,3904725,-174075
2024-11-12,MPHASIS,2024-11-28,2883.95,2910.95,2847.25,2856.55,2856.55,759275,2761.0,4078800,-105600
2024-11-11,MPHASIS,2024-11-28,2864.65,2895.0,2821.7,2866.5,2866.5,911350,3314.0,4184400,-11275
2024-11-08,MPHASIS,2024-11-28,2846.4,2897.75,2845.35,2861.85,2861.85,1043900,3796.0,4195675,-43175
2024-11-07,MPHASIS,2024-11-28,2917.05,2921.2,2803.65,2849.5,2849.5,1480325,5383.0,4238850,-64075
