Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,DALBHARAT,2024-12-26,1967.2,1978.25,1929.35,1940.75,1940.75,762575,2773.0,3402850,-93775
2024-12-11,DALBHARAT,2024-12-26,1913.95,1981.4,1913.8,1974.0,1974.0,1555400,5656.0,3496625,308550
2024-12-10,DALBHARAT,2024-12-26,1921.55,1921.55,1884.35,1904.75,1904.75,324775,1181.0,3188075,12100
2024-12-09,DALBHARAT,2024-12-26,1941.85,1941.85,1898.2,1901.45,1901.45,350075,1273.0,3175975,43725
2024-12-06,DALBHARAT,2024-12-26,1920.2,1932.7,1909.95,1929.9,1929.9,482625,1755.0,3132250,-86900
2024-12-05,DALBHARAT,2024-12-26,1936.6,1957.8,1893.2,1919.2,1919.2,992750,3610.0,3219150,-190025
2024-12-04,DALBHARAT,2024-12-26,1942.65,1950.0,1911.6,1941.55,1941.55,806850,2934.0,3409175,123475
2024-12-03,DALBHARAT,2024-12-26,1889.45,1958.1,1886.15,1941.25,1941.25,937475,3409.0,3285700,28600
2024-12-02,DALBHARAT,2024-12-26,1870.0,1906.65,1833.6,1889.65,1889.65,2071300,7532.0,3257100,92950
2024-11-29,DALBHARAT,2024-12-26,1827.9,1849.5,1825.05,1833.55,1833.55,616000,2240.0,3164150,210925
2024-11-28,DALBHARAT,2024-11-28,1837.0,1845.5,1810.95,1821.85,1819.3,549175,1997.0,127875,-324500
2024-11-27,DALBHARAT,2024-11-28,1821.3,1851.85,1803.1,1841.05,1841.05,1220725,4439.0,452375,-803275
2024-11-26,DALBHARAT,2024-11-28,1824.5,1838.05,1808.0,1825.55,1825.55,1191300,4332.0,1255650,-815100
2024-11-25,DALBHARAT,2024-11-28,1840.0,1867.45,1821.7,1832.0,1832.0,1186900,4316.0,2070750,-623150
2024-11-22,DALBHARAT,2024-11-28,1775.0,1827.5,1765.85,1812.5,1812.5,645425,2347.0,2693900,-35750
2024-11-21,DALBHARAT,2024-11-28,1724.8,1785.0,1711.1,1771.4,1771.4,1066175,3877.0,2729650,201300
2024-11-19,DALBHARAT,2024-11-28,1709.35,1775.0,1703.55,1749.85,1749.85,959475,3489.0,2528350,60775
2024-11-18,DALBHARAT,2024-11-28,1722.75,1734.2,1687.7,1692.0,1692.0,479875,1745.0,2467575,61600
2024-11-14,DALBHARAT,2024-11-28,1745.25,1750.0,1681.35,1718.9,1718.9,922075,3353.0,2405975,183425
2024-11-13,DALBHARAT,2024-11-28,1767.0,1792.7,1737.6,1741.85,1741.85,563475,2049.0,2222550,32725
2024-11-12,DALBHARAT,2024-11-28,1787.85,1796.45,1757.5,1791.25,1791.25,435600,1584.0,2189825,4125
2024-11-11,DALBHARAT,2024-11-28,1765.35,1789.0,1748.2,1761.5,1761.5,620125,2255.0,2186525,150150
2024-11-08,DALBHARAT,2024-11-28,1821.8,1821.8,1767.1,1772.75,1772.75,381700,1388.0,2036375,60225
2024-11-07,DALBHARAT,2024-11-28,1857.85,1857.85,1797.45,1804.35,1804.35,167750,610.0,1976150,11000
2024-11-06,DALBHARAT,2024-11-28,1809.75,1838.35,1785.5,1828.7,1828.7,366850,1334.0,1965150,67375
2024-11-05,DALBHARAT,2024-11-28,1805.0,1806.55,1771.7,1802.95,1802.95,293150,1066.0,1897775,33550
2024-11-04,DALBHARAT,2024-11-28,1864.9,1864.9,1779.85,1796.9,1796.9,429000,1560.0,1864225,51700
2024-11-01,DALBHARAT,2024-11-28,1835.5,1854.0,1829.45,1849.45,1849.45,19800,72.0,1812525,825
2024-10-31,DALBHARAT,2024-10-31,1830.1,1870.4,1821.1,1837.95,1833.15,652850,2374.0,412775,-184800
2024-10-30,DALBHARAT,2024-10-31,1793.7,1861.25,1789.15,1847.1,1847.1,881925,3207.0,597575,-325875
2024-10-29,DALBHARAT,2024-10-31,1836.0,1836.0,1775.45,1798.75,1798.75,982575,3573.0,923450,-578325
2024-10-28,DALBHARAT,2024-10-31,1801.95,1823.7,1776.0,1802.7,1802.7,943525,3431.0,1501775,-318175
2024-10-25,DALBHARAT,2024-10-31,1795.55,1812.95,1765.0,1775.05,1775.05,691900,2516.0,1819950,-90475
2024-10-24,DALBHARAT,2024-10-31,1754.55,1837.1,1749.5,1814.5,1814.5,832975,3029.0,1910425,-151525
2024-10-23,DALBHARAT,2024-10-31,1776.15,1832.0,1759.1,1763.0,1763.0,800525,2911.0,2061950,-114950
2024-10-22,DALBHARAT,2024-10-31,1801.05,1836.1,1779.95,1786.9,1786.9,1171775,4261.0,2176900,-70400
2024-10-21,DALBHARAT,2024-10-31,1807.4,1852.45,1761.25,1826.6,1826.6,2673550,9722.0,2247300,275550
2024-10-18,DALBHARAT,2024-10-31,1823.15,1863.0,1807.5,1854.45,1854.45,682000,2480.0,1971750,36300
2024-10-17,DALBHARAT,2024-10-31,1868.7,1868.7,1822.0,1833.5,1833.5,733975,2669.0,1935450,55275
2024-10-16,DALBHARAT,2024-10-31,1888.7,1896.75,1844.75,1866.25,1866.25,716925,2607.0,1880175,-22275
2024-10-15,DALBHARAT,2024-10-31,1897.95,1910.0,1857.0,1888.9,1888.9,598950,2178.0,1902450,-30800
2024-10-14,DALBHARAT,2024-10-31,1880.9,1917.7,1870.1,1887.65,1887.65,669350,2434.0,1933250,-35750
2024-10-11,DALBHARAT,2024-10-31,1845.75,1881.4,1832.95,1876.25,1876.25,1174250,4270.0,1969000,-204600
2024-10-10,DALBHARAT,2024-10-31,1859.95,1872.4,1840.15,1850.55,1850.55,521400,1896.0,2173600,-46750
2024-10-09,DALBHARAT,2024-10-31,1896.7,1914.8,1835.0,1844.2,1844.2,1119250,4070.0,2220350,-127875
2024-10-08,DALBHARAT,2024-10-31,1876.3,1926.2,1870.45,1895.0,1895.0,689425,2507.0,2348225,-48400
2024-10-07,DALBHARAT,2024-10-31,1924.35,1966.5,1850.3,1859.3,1859.3,956175,3477.0,2396625,-97075
2024-10-04,DALBHARAT,2024-10-31,1955.1,1991.95,1926.0,1942.55,1942.55,815100,2964.0,2493700,-143825
2024-10-03,DALBHARAT,2024-10-31,1924.65,1984.35,1924.65,1958.8,1958.8,1180025,4291.0,2637525,-264275
2024-10-01,DALBHARAT,2024-10-31,1943.45,1981.35,1941.0,1965.55,1965.55,983125,3575.0,2901800,-111100
2024-09-30,DALBHARAT,2024-10-31,1912.0,1964.0,1895.5,1942.25,1942.25,1232275,4481.0,3012900,1100
2024-09-27,DALBHARAT,2024-10-31,1940.0,1995.0,1901.0,1913.1,1913.1,2776950,10098.0,3011800,5500
2024-09-26,DALBHARAT,2024-09-26,1910.0,1926.75,1904.0,1916.8,1915.75,783750,2850.0,66275,-374825
2024-09-25,DALBHARAT,2024-09-26,1922.0,1939.7,1903.5,1914.7,1914.7,1162975,4229.0,441100,-774125
2024-09-24,DALBHARAT,2024-09-26,1910.85,1934.5,1895.05,1930.3,1930.3,1369500,4980.0,1215225,-752400
2024-09-23,DALBHARAT,2024-09-26,1850.1,1910.0,1837.2,1905.5,1905.5,1324400,4816.0,1967625,-600875
2024-09-20,DALBHARAT,2024-09-26,1844.7,1852.6,1819.9,1834.95,1834.95,802725,2919.0,2568500,-296450
2024-09-19,DALBHARAT,2024-09-26,1849.0,1849.0,1796.5,1827.15,1827.15,1210825,4403.0,2864950,-196900
2024-09-18,DALBHARAT,2024-09-26,1838.3,1865.3,1816.2,1839.45,1839.45,1167100,4244.0,3061850,64900
2024-09-17,DALBHARAT,2024-09-26,1872.05,1872.05,1825.65,1827.25,1827.25,473000,1720.0,2996950,30525
2024-09-16,DALBHARAT,2024-09-26,1912.45,1914.2,1857.1,1859.25,1859.25,536250,1950.0,2966425,45650
2024-09-13,DALBHARAT,2024-09-26,1898.65,1931.95,1889.4,1904.65,1904.65,443300,1612.0,2920775,59125
2024-09-12,DALBHARAT,2024-09-26,1907.35,1912.25,1881.05,1893.65,1893.65,378950,1378.0,2861650,-18700
2024-09-11,DALBHARAT,2024-09-26,1898.05,1910.05,1882.5,1900.55,1900.55,503800,1832.0,2880350,15125
2024-09-10,DALBHARAT,2024-09-26,1894.65,1919.5,1885.7,1894.95,1894.95,721325,2623.0,2865225,29425
2024-09-09,DALBHARAT,2024-09-26,1869.25,1887.0,1838.95,1883.3,1883.3,761750,2770.0,2835800,-2475
2024-09-06,DALBHARAT,2024-09-26,1927.95,1927.95,1870.7,1882.45,1882.45,890175,3237.0,2838275,-52800
2024-09-05,DALBHARAT,2024-09-26,1942.75,1956.0,1902.55,1919.15,1919.15,939400,3416.0,2891075,-66000
2024-09-04,DALBHARAT,2024-09-26,1920.0,1942.9,1906.1,1936.95,1936.95,935000,3400.0,2957075,1650
2024-09-03,DALBHARAT,2024-09-26,1934.3,1939.75,1915.8,1926.6,1926.6,506275,1841.0,2955425,-18975
2024-09-02,DALBHARAT,2024-09-26,1902.7,1949.0,1900.0,1928.0,1928.0,1498750,5450.0,2974400,-245300
2024-08-30,DALBHARAT,2024-09-26,1870.05,1906.2,1863.95,1896.3,1896.3,1123375,4085.0,3219700,-97900
2024-08-29,DALBHARAT,2024-09-26,1824.25,1867.6,1821.1,1860.4,1860.4,1527900,5556.0,3317600,284350
2024-08-28,DALBHARAT,2024-08-29,1820.0,1837.15,1811.7,1821.2,1821.2,1359325,4943.0,1456125,-629200
2024-08-27,DALBHARAT,2024-08-29,1809.25,1833.2,1809.25,1822.55,1822.55,1458325,5303.0,2085325,-718575
2024-08-26,DALBHARAT,2024-08-29,1809.95,1821.0,1799.6,1814.6,1814.6,1901625,6915.0,2803900,-1310925
2024-08-23,DALBHARAT,2024-08-29,1807.75,1812.5,1779.8,1803.45,1803.45,955625,3475.0,4114825,-332750
2024-08-22,DALBHARAT,2024-08-29,1769.7,1810.0,1760.65,1806.1,1806.1,1464650,5326.0,4447575,-223850
2024-08-21,DALBHARAT,2024-08-29,1770.0,1778.0,1758.0,1760.65,1760.65,454850,1654.0,4671425,77550
2024-08-20,DALBHARAT,2024-08-29,1775.55,1784.45,1755.45,1772.15,1772.15,554400,2016.0,4593875,3300
2024-08-19,DALBHARAT,2024-08-29,1768.7,1792.45,1764.2,1775.55,1775.55,1126675,4097.0,4590575,87175
2024-08-16,DALBHARAT,2024-08-29,1729.75,1760.0,1729.75,1757.5,1757.5,679525,2471.0,4503400,-4400
2024-08-14,DALBHARAT,2024-08-29,1740.3,1740.3,1706.0,1727.2,1727.2,730125,2655.0,4507800,32725
2024-08-13,DALBHARAT,2024-08-29,1746.0,1751.55,1722.05,1736.55,1736.55,671000,2440.0,4475075,1650
2024-08-12,DALBHARAT,2024-08-29,1752.05,1759.25,1733.2,1751.5,1751.5,798600,2904.0,4473425,87450
2024-08-09,DALBHARAT,2024-08-29,1781.75,1797.45,1742.0,1750.8,1750.8,627000,2280.0,4385975,162250
2024-08-08,DALBHARAT,2024-08-29,1778.05,1782.5,1738.05,1772.65,1772.65,968275,3521.0,4223725,-111100
2024-08-07,DALBHARAT,2024-08-29,1749.85,1772.0,1734.75,1766.2,1766.2,927850,3374.0,4334825,217250
2024-08-06,DALBHARAT,2024-08-29,1779.9,1801.85,1731.0,1739.65,1739.65,853050,3102.0,4117575,90750
2024-08-05,DALBHARAT,2024-08-29,1788.55,1797.25,1748.0,1763.6,1763.6,1217700,4428.0,4026825,27500
2024-08-02,DALBHARAT,2024-08-29,1805.05,1832.95,1791.0,1806.2,1806.2,691075,2513.0,3999325,100925
2024-08-01,DALBHARAT,2024-08-29,1865.9,1879.0,1814.3,1823.6,1823.6,1128050,4102.0,3898400,1925
2024-07-31,DALBHARAT,2024-08-29,1848.15,1870.85,1848.1,1859.85,1859.85,468325,1703.0,3896475,-41800
2024-07-30,DALBHARAT,2024-08-29,1844.1,1865.9,1835.35,1861.4,1861.4,694650,2526.0,3938275,4675
2024-07-29,DALBHARAT,2024-08-29,1839.85,1851.85,1824.2,1840.35,1840.35,969925,3527.0,3933600,-114675
2024-07-26,DALBHARAT,2024-08-29,1797.65,1848.0,1787.35,1825.95,1825.95,1285075,4673.0,4048275,-92675
2024-07-25,DALBHARAT,2024-08-29,1772.0,1791.85,1763.0,1780.4,1780.4,2221450,8078.0,4140950,867075
2024-07-24,DALBHARAT,2024-07-25,1770.35,1805.0,1769.45,1771.75,1771.75,1718475,6249.0,1038950,-746075
2024-07-23,DALBHARAT,2024-07-25,1769.5,1810.0,1748.0,1782.45,1782.45,2221725,8079.0,1785025,-759000
2024-07-22,DALBHARAT,2024-07-25,1780.15,1816.3,1769.9,1773.25,1773.25,2279200,8288.0,2544025,-914925
2024-07-19,DALBHARAT,2024-07-25,1945.0,1948.0,1802.0,1815.25,1815.25,4458575,16213.0,3458950,-804100
2024-07-18,DALBHARAT,2024-07-25,1915.25,1932.0,1891.5,1922.75,1922.75,1510025,5491.0,4263050,193600
2024-07-16,DALBHARAT,2024-07-25,1941.6,1953.95,1895.05,1915.85,1915.85,1352725,4919.0,4069450,274725
2024-07-15,DALBHARAT,2024-07-25,1948.35,1966.7,1920.0,1934.05,1934.05,1923625,6995.0,3794725,176275
2024-07-12,DALBHARAT,2024-07-25,1883.95,1954.95,1868.9,1940.4,1940.4,3722675,13537.0,3618450,436150
2024-07-11,DALBHARAT,2024-07-25,1851.05,1890.0,1842.2,1871.6,1871.6,587125,2135.0,3182300,-40975
2024-07-10,DALBHARAT,2024-07-25,1875.8,1880.0,1810.0,1867.95,1867.95,813450,2958.0,3223275,-157300
2024-07-09,DALBHARAT,2024-07-25,1860.2,1889.9,1854.9,1876.1,1876.1,710325,2583.0,3380575,7150
2024-07-08,DALBHARAT,2024-07-25,1871.35,1874.75,1851.6,1860.2,1860.2,320650,1166.0,3373425,-61600
2024-07-05,DALBHARAT,2024-07-25,1848.85,1874.8,1837.6,1867.7,1867.7,522775,1901.0,3435025,-25025
2024-07-04,DALBHARAT,2024-07-25,1860.6,1874.55,1838.05,1847.2,1847.2,887150,3226.0,3460050,-147950
2024-07-03,DALBHARAT,2024-07-25,1847.3,1867.55,1835.0,1861.85,1861.85,717750,2610.0,3608000,56375
2024-07-02,DALBHARAT,2024-07-25,1867.0,1876.45,1824.0,1843.65,1843.65,992200,3608.0,3551625,-45100
2024-07-01,DALBHARAT,2024-07-25,1822.4,1871.6,1806.3,1857.95,1857.95,1053525,3831.0,3596725,-44275
2024-06-28,DALBHARAT,2024-07-25,1813.95,1831.0,1802.7,1821.5,1821.5,938850,3414.0,3641000,20350
2024-06-27,DALBHARAT,2024-07-25,1831.95,1841.6,1794.2,1805.3,1805.3,2519000,9160.0,3620650,681450
2024-06-26,DALBHARAT,2024-06-27,1805.15,1855.0,1759.2,1819.75,1819.75,1420000,5680.0,639000,-765000
2024-06-25,DALBHARAT,2024-06-27,1844.9,1844.95,1806.3,1815.3,1815.3,1711250,6845.0,1404000,-882500
2024-06-24,DALBHARAT,2024-06-27,1817.7,1834.85,1779.2,1820.15,1820.15,1306500,5226.0,2286500,-655500
2024-06-21,DALBHARAT,2024-06-27,1863.95,1868.35,1805.35,1817.75,1817.75,1329000,5316.0,2942000,-173000
2024-06-20,DALBHARAT,2024-06-27,1848.75,1867.15,1840.0,1864.8,1864.8,527500,2110.0,3115000,-10250
2024-06-19,DALBHARAT,2024-06-27,1892.3,1894.4,1852.9,1856.65,1856.65,672250,2689.0,3125250,-46500
2024-06-18,DALBHARAT,2024-06-27,1884.55,1895.0,1870.0,1889.3,1889.3,627500,2510.0,3171750,41500
2024-06-14,DALBHARAT,2024-06-27,1889.3,1895.0,1854.75,1878.25,1878.25,898750,3595.0,3130250,81500
2024-06-13,DALBHARAT,2024-06-27,1904.5,1915.35,1876.95,1904.65,1904.65,557000,2228.0,3048750,72250
2024-06-12,DALBHARAT,2024-06-27,1904.25,1916.45,1870.3,1901.1,1901.1,776500,3106.0,2976500,75250
