Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2019-02-05,DALBHARAT,67809,619,66080,134.0,58.11,56.63,Medium,Low,Low,,-0.5,-0.74,-1.17,42.74,63.25,-20.509999999999998,Medium,,Neutral,High,High,High,1042.4,1047.2,,,,,-1.17,,,0.01,1044.55,1030.0,1050.0,1030.0,1040.64,,,,,,,20.0,,,,,,,Neutral,,,,5.48,,,,,0.0,,,0.0,0.0,,,False,,,False,,11.124450208481699,,109.54604200323102,,,5.48,5.48,False
2019-02-06,DALBHARAT,83415,324,83184,190.24,72.46,61.91,Medium,Low,,,-0.41,-0.69,-1.19,34.45,57.98,-23.529999999999994,Medium,2.8,Neutral,Very High,High,High,1050.35,1050.0,,,,,-1.21,,,0.01,1047.2,1060.0,1060.0,1041.05,1050.42,,,,,8.95,10.0,18.95,False,0.0,NoSwipe,Bearish,0.0026702285558783956,2.7999999999999545,Neutral,,,,13.59,147.99,,,,0.06,,Buy,0.06999999999993634,0.01,8.95,8.95,False,10.0,10.0,False,2.7999999999999545,11.331583428289774,31.728433599210852,257.4537037037037,3.356710423784637e-05,0.09792726419509522,10.35,9.87,True
2019-02-07,DALBHARAT,26427,1301,21453,49.33,25.84,47.62,Low,Low,Low,,-0.75,-0.89,-1.12,66.96,79.46,-12.5,Medium,69.6,Neutral,Medium,Medium,Medium,1095.53,1119.6,,,,,1.2,,,0.01,1050.0,1044.0,1124.95,1042.05,1075.6,,,,,77.55,5.35,82.9,False,0.0,NoSwipe,Bullish,0.06418131448972897,69.59999999999991,Neutral,,,,0.25,-98.16,,,,1.78,,Buy,2.240000000000009,0.46,54.68,44.88,True,6.9,7.5,False,69.59999999999991,10.182141493777905,708.6770479669412,20.31283627978478,0.002633670110114652,0.544717177530316,5.56,6.12,False
2019-02-08,DALBHARAT,129076,1648,124936,541.18,105.66,80.48,High,Medium,Low,,-0.17,-0.53,-1.09,15.6,48.62,-33.019999999999996,Medium,-21.35,Neutral,Very High,High,High,1094.5,1098.25,,,,,-0.8,,,0.01,1119.6,1100.05,1107.55,1077.7,1095.09,,,,,20.55,9.3,29.85,False,0.0,,Bearish,-0.019253474785409175,-21.34999999999991,Neutral,,,,2.62,948.0,,,,1.56,,Buy,2.4099999999998545,0.85,35.18,35.99,False,8.27,8.19,True,-21.34999999999991,11.7681566571515,-251.25014463018346,78.32281553398059,-0.00016540642722117133,-0.1524576120328783,4.34,5.01,False
2019-02-11,DALBHARAT,215403,3113,196881,530.43,330.43,37.71,Very High,High,Low,,0.23,-0.23,-0.99,-23.23,23.23,-46.46,Low,-10.85,Neutral,Very High,Very High,Medium,1090.95,1087.4,,,,,-1.34,,,0.01,1098.25,1095.05,1100.45,1085.0,1087.27,,,,,2.4,13.05,15.45,False,0.0,,Bearish,-0.00992847814406872,-10.849999999999909,Neutral,,,,4.48,70.99,,,,0.93,,Buy,2.009999999999991,1.08,17.7,26.36,False,10.82,9.7,True,-10.849999999999909,12.28026597118404,-133.24088578734572,69.19466752328943,-5.0370700500921104e-05,-0.04280144098533431,4.39,4.87,False
2019-02-12,DALBHARAT,112186,6520,106447,164.29,25.42,84.53,Medium,Low,Low,,-0.28,-0.59,-0.74,37.84,79.73,-41.89,Low,-7.85,Neutral,High,Medium,Very High,1074.68,1079.55,,,,,-0.25,,,0.01,1087.4,1084.05,1094.5,1050.0,1059.94,,,,,29.55,14.95,44.5,False,0.0,NoSwipe,Bearish,-0.007245238089897299,-7.850000000000136,Neutral,,,,0.39,-91.29,,,,0.25,,Buy,1.400000000000091,1.15,23.81,27.12,False,12.95,11.1,True,-7.850000000000136,11.627913487101813,-91.27912087375081,17.20644171779141,-6.997308042001798e-05,-0.013999865164685706,2.93,3.78,False
2019-02-13,DALBHARAT,73764,271,72453,153.19,65.28,57.39,Medium,Low,,,-0.47,-0.72,-1.19,39.5,60.5,-21.0,Medium,-2.05,Neutral,High,High,High,1077.48,1077.5,,,,,-0.98,,,0.01,1079.55,1089.9,1089.9,1065.05,1077.27,,,,,12.45,12.4,24.85,False,0.0,,Bearish,-0.0019007446440202358,-2.0499999999999545,Neutral,,,,10.95,2707.69,,,,-0.2,,Sell,0.8900000000001,1.09,18.04,24.06,False,12.67,11.4,True,-2.0499999999999545,11.20862608669501,-22.97768347772426,272.1918819188192,-2.779133452632659e-05,-0.0847884999178017,5.77,5.38,True
2019-02-14,DALBHARAT,93988,876,93064,228.57,76.92,66.35,Medium,Low,Low,,-0.35,-0.65,-1.15,30.43,56.52,-26.090000000000003,Medium,-9.5,Neutral,Very High,High,High,1075.9,1068.0,,,,,-0.58,,,0.01,1077.5,1062.05,1097.7,1062.0,1069.01,,,,,6.0,29.7,35.7,True,0.73,CandleHighSwipe,Bullish,-0.008855802457762074,-9.5,Neutral,,,,3.01,-72.51,,,,-0.8,,Sell,0.08999999999991815,0.89,11.97,20.69,False,21.25,15.36,True,-9.5,11.450922393528495,-108.7837627385207,107.29223744292237,-0.00010107673319998298,-0.12418237755538893,4.81,4.89,False
2019-02-15,DALBHARAT,22648,829,20419,51.32,27.78,45.87,Low,Low,Low,,-0.76,-0.9,-1.15,66.09,78.26,-12.170000000000002,Medium,-0.75,Neutral,Medium,Medium,Medium,1067.43,1067.25,,,,,-1.3,,,0.01,1068.0,1066.05,1075.7,1059.35,1064.01,,,,,7.9,8.45,16.35,True,0.25,CandleLowSwipe,Bullish,-0.0007024938820689997,-0.75,Neutral,,,,1.67,-44.52,,,,-1.13,,Sell,-0.5199999999999818,0.61,9.93,18.51,False,14.83,13.97,True,-0.75,10.027826826791735,-7.520870120093801,27.319662243667068,-3.3115506888025433e-05,-0.009072219686482268,3.74,4.25,False
2019-02-18,DALBHARAT,64585,3362,61850,86.54,27.63,68.07,Medium,Low,Low,,-0.52,-0.76,-0.97,53.61,78.35,-24.739999999999995,Medium,-16.8,Neutral,High,Medium,High,1052.03,1050.45,,,,,-1.11,,,0.01,1067.25,1048.0,1063.65,1042.0,1049.22,,,,,8.45,13.2,21.65,False,0.0,NoSwipe,Bullish,-0.01586660286843511,-16.799999999999955,Neutral,,,,0.89,-46.71,,,,-1.92,,Sell,-1.7899999999999636,0.13,9.19,16.92,False,14.01,13.82,True,-16.799999999999955,11.075737464666116,-186.07238940639024,19.210291493158834,-0.00026012231942401415,-0.055345743428432556,2.77,3.61,False
2019-02-20,DALBHARAT,27235,5750,23002,8.11,10.11,24.66,Low,Low,Low,,-0.74,-0.89,-0.8,92.5,111.25,-18.75,Medium,27.1,Neutral,Low,Low,Medium,1075.77,1077.55,,,,,-0.33,,,0.01,1076.9,1089.95,1096.0,1053.75,1069.3,,,,,23.8,18.45,42.25,False,0.0,NoSwipe,Bearish,0.025471301843944083,27.09999999999991,Neutral,,,,0.11,-87.64,,,,-1.11,,Sell,-1.259999999999991,-0.15,16.5,17.94,False,16.23,14.66,True,27.09999999999991,10.212258189817774,276.75219694406076,4.736521739130435,0.0009950431430145001,0.04813081685983665,1.87,2.97,False
2019-02-21,DALBHARAT,95542,2054,79361,146.51,63.08,56.94,Medium,Low,Low,,-0.43,-0.65,-1.06,40.57,61.32,-20.75,Medium,51.55,Neutral,High,High,High,1107.17,1129.1,,,,,1.07,,,0.01,1077.55,1070.7,1135.95,1056.45,1081.0,,,,,72.65,6.85,79.5,False,0.0,NoSwipe,Bullish,0.04673090957289627,51.549999999999955,Neutral,1078.8537159520645,,,0.59,436.36,,,,1.72,,Buy,2.0,0.28,44.59,25.6,True,11.54,13.3,False,51.549999999999955,11.467321220365207,591.1404089098259,46.51509250243427,0.0005395532854660772,0.28779961485385874,1.44,2.55,False
