Date,Symbol,Prev Close,Open,High,Low,Close,vwap,Volume,Trades,Deliverable Volume,%Deliverble,Z-ScoreDelVolume
2025-03-26,ABB,5414.15,5454.2,5622.85,5407.55,5523.7,5545.5,729146,73520,261757,35.9,1.07
2025-03-25,ABB,5532.2,5593.0,5594.95,5397.5,5414.15,5467.46,265207,34364,130250,49.11,0.16
2025-03-24,ABB,5457.5,5471.15,5598.0,5471.15,5532.2,5554.67,310148,38874,146026,47.08,0.27
2025-03-21,ABB,5460.7,5469.95,5572.65,5433.4,5457.5,5499.23,685475,72546,373449,54.48,1.84
2025-03-20,ABB,5475.6,5500.0,5505.6,5340.65,5460.7,5431.74,442929,48417,176028,39.74,0.47
2025-03-19,ABB,5410.9,5432.6,5512.8,5346.75,5475.6,5427.55,580679,66121,265005,45.64,1.09
2025-03-18,ABB,5187.65,5216.95,5425.0,5216.95,5410.9,5357.15,508165,55234,225838,44.44,0.82
2025-03-17,ABB,5118.55,5160.0,5218.45,5101.0,5187.65,5162.92,276511,34155,112029,40.52,0.03
2025-03-13,ABB,5139.7,5152.0,5304.7,5111.0,5118.55,5197.5,367022,42698,129195,35.2,0.15
2025-03-12,ABB,5129.3,5154.35,5178.6,5035.0,5139.7,5106.23,222937,29347,79462,35.64,-0.19
2025-03-11,ABB,5160.3,5100.0,5182.0,5080.0,5129.3,5125.22,549888,63347,295305,53.7,1.3
2025-03-10,ABB,5326.55,5328.0,5410.75,5139.65,5160.3,5255.16,342786,44897,144813,42.25,0.26
2025-03-07,ABB,5370.0,5370.0,5370.05,5280.0,5326.55,5315.76,482112,47962,247077,51.25,0.97
2025-03-06,ABB,5312.3,5342.0,5432.0,5283.6,5370.0,5371.17,532908,61928,222651,41.78,0.8
2025-03-05,ABB,5191.4,5100.0,5356.0,5100.0,5312.3,5283.21,445752,63459,170834,38.32,0.44
2025-03-04,ABB,5088.3,5000.0,5212.0,5000.0,5191.4,5160.24,506485,63854,232279,45.86,0.86
2025-03-03,ABB,4935.4,4954.8,5145.0,4890.0,5088.3,5014.61,558162,70090,251031,44.97,0.99
2025-02-28,ABB,5144.7,5110.0,5119.0,4918.0,4935.4,4989.99,784607,72559,450705,57.44,2.37
2025-02-27,ABB,5301.8,5301.8,5317.7,5105.2,5144.7,5154.83,541660,85863,295619,54.58,1.3
2025-02-25,ABB,5389.95,5389.0,5391.9,5241.45,5301.8,5295.04,415818,44089,169413,40.74,0.43
2025-02-24,ABB,5291.4,5248.2,5409.0,5194.9,5389.95,5338.48,557026,67948,212649,38.18,0.73
2025-02-21,ABB,5344.65,5327.0,5365.95,5185.05,5291.4,5259.93,597090,82545,246315,41.25,0.96
2025-02-20,ABB,5123.85,5100.0,5356.0,5072.0,5344.65,5264.51,757479,103723,292637,38.63,1.28
2025-02-19,ABB,5142.05,5089.95,5193.95,5019.75,5123.85,5119.01,938108,111917,318438,33.94,1.46
2025-02-18,ABB,5241.9,5440.0,5515.0,5093.0,5142.05,5311.94,3924895,315226,417045,10.63,2.14
2025-02-17,ABB,5263.75,5263.0,5275.95,5142.0,5241.9,5205.17,252290,55488,79356,31.45,-0.2
2025-02-14,ABB,5442.75,5455.0,5495.95,5223.0,5263.75,5296.31,296054,48384,101830,34.4,-0.04
2025-02-13,ABB,5449.55,5450.1,5569.0,5403.9,5442.75,5473.96,297830,41647,130259,43.74,0.16
2025-02-12,ABB,5436.85,5423.0,5510.0,5226.3,5449.55,5386.98,348968,61208,114994,32.95,0.05
2025-02-11,ABB,5580.5,5596.0,5596.0,5408.65,5436.85,5458.3,350160,51903,178383,50.94,0.49
2025-02-10,ABB,5685.75,5674.95,5724.3,5558.5,5580.5,5599.14,376402,34144,213050,56.6,0.73
2025-02-07,ABB,5681.4,5712.8,5758.85,5601.05,5685.75,5685.05,284417,41811,93853,33,-0.09
2025-02-06,ABB,5744.95,5794.95,5874.35,5642.25,5681.4,5769.34,384010,63789,93751,24.41,-0.1
