Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2012-12-13,NMDC,156.9,128.82,4.65,7.939999999999998
2015-11-10,NMDC,90.75,637.5,4.09,1066.67
2020-01-23,NMDC,132.95,448.94,8.94,185.1
2020-06-25,NMDC,84.25,341.67,1.28,191.66000000000005
2020-11-18,NMDC,97.6,818.18,1.15,227.2700000000001
2020-12-22,NMDC,111.2,8800.0,1.02,1400.0
2021-05-19,NMDC,184.35,84.78,1.08,-37.82
2021-06-28,NMDC,182.1,96.6,1.89,-16.169999999999987
2021-06-29,NMDC,181.55,139.13,1.82,19.129999999999995
2021-07-07,NMDC,168.25,198.23,7.71,74.21000000000001
2021-07-23,NMDC,173.5,230.0,5.59,36.19
2021-08-30,NMDC,155.55,470.0,1.37,215.0
2021-10-28,NMDC,134.55,159.87,3.8,90.13
2021-12-02,NMDC,141.6,239.56,3.42,136.26
2022-02-02,NMDC,150.5,105.52,2.02,33.790000000000006
2022-08-18,NMDC,116.9,500.0,1.04,150.0
2022-08-19,NMDC,116.0,2375.0,1.35,1000.0
2023-02-28,NMDC,111.1,235.71,2.43,198.22
2023-05-29,NMDC,106.9,366.67,0.92,400.0
2023-06-30,NMDC,104.65,533.33,1.49,708.34
2023-07-12,NMDC,111.6,129.33,2.64,46.66999999999999
2023-09-06,NMDC,142.1,134.38,1.32,3.1200000000000045
2023-10-13,NMDC,159.9,118.75,2.3,-38.89
2023-10-25,NMDC,152.95,170.0,2.06,87.5
2023-12-14,NMDC,191.85,70.56,1.86,16.36
2024-01-15,NMDC,209.4,51.27,1.12,19.62
2024-02-12,NMDC,230.05,54.04,0.93,-7.07
2024-02-20,NMDC,240.95,71.0,1.29,-6.5
2024-02-29,NMDC,225.9,371.4,25.4,143.81000000000006
2024-03-12,NMDC,223.5,56.02,1.21,7.329999999999998
2024-04-02,NMDC,215.7,83.89,1.29,-12.22
2024-05-02,NMDC,258.5,59.35,1.05,8.389999999999993
2024-06-26,NMDC,249.25,38.82,2.01,12.85
2024-06-28,NMDC,246.05,81.52,1.3,59.780000000000015
2024-07-05,NMDC,252.28,88.12,1.42,52.47
2024-09-20,NMDC,212.54,28.53,0.99,2.5
2024-11-25,NMDC,226.8,39.75,1.36,15.990000000000002
2024-12-30,NMDC,66.88,108.19,4.14,8.760000000000005
2024-12-31,NMDC,65.92,165.77,4.79,50.0
2025-01-14,NMDC,63.36,249.69,4.44,29.56
2025-02-19,NMDC,64.95,124.07,0.96,-35.17999999999999
2025-02-20,NMDC,67.12,213.64,2.1,25.0
2025-03-05,NMDC,65.44,222.67,3.72,25.330000000000013
2025-03-12,NMDC,64.79,305.33,2.47,24.0
