Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2020-08-31,INDIAMART,3685.65,1150.0,1.86,3500.0
2021-03-19,INDIAMART,8139.0,44.95,1.79,119.27
2021-04-30,INDIAMART,7948.65,29.88,1.64,10.610000000000005
2022-01-27,INDIAMART,4564.25,48.55,3.74,-3.489999999999995
2023-12-07,INDIAMART,2718.8,76.04,1.02,30.209999999999997
2024-07-25,INDIAMART,2992.3,85.85,1.01,9.430000000000009
2024-10-14,INDIAMART,3030.0,396.88,3.74,771.87
2024-10-17,INDIAMART,3038.05,135.0,2.29,151.25
2024-11-26,INDIAMART,2334.15,106.9,1.54,158.61999999999998
2025-01-31,INDIAMART,2066.4,242.86,1.73,580.9499999999999
