Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2012-09-21,JINDALSTEL,426.9,22.12,1.55,126.92
2014-12-24,JINDALSTEL,146.15,609.09,2.58,1736.3599999999997
2015-04-30,JINDALSTEL,139.6,100.0,1.4,268.42
2016-01-15,JINDALSTEL,64.0,925.0,1.76,541.6700000000001
2016-04-13,JINDALSTEL,68.0,682.61,1.85,121.74
2016-07-26,JINDALSTEL,80.35,253.05,8.16,9.329999999999984
2016-07-29,JINDALSTEL,83.5,3428.57,4.06,2371.43
2016-08-03,JINDALSTEL,80.55,4100.0,1.95,775.0
2016-08-19,JINDALSTEL,87.85,765.52,2.5,96.55000000000008
2016-10-04,JINDALSTEL,83.1,519.51,2.54,100.0
2017-02-15,JINDALSTEL,89.75,433.33,4.71,314.29
2017-02-16,JINDALSTEL,92.55,1430.77,4.11,1730.77
2017-03-16,JINDALSTEL,128.35,275.71,2.37,62.860000000000014
2017-03-17,JINDALSTEL,129.95,600.0,2.83,312.9
2017-04-07,JINDALSTEL,129.0,427.78,4.05,322.22
2017-04-20,JINDALSTEL,111.05,292.31,1.17,157.69
2017-04-28,JINDALSTEL,114.0,323.33,3.69,291.67
2017-05-05,JINDALSTEL,108.1,4400.0,1.7,4100.0
2017-05-24,JINDALSTEL,111.1,493.55,1.93,129.03000000000003
2018-08-10,JINDALSTEL,203.55,83.94,1.22,5.109999999999999
2019-01-03,JINDALSTEL,146.5,125.2,1.67,6.299999999999997
2019-01-31,JINDALSTEL,135.1,167.69,2.67,243.08
2019-06-21,JINDALSTEL,146.5,102.7,1.23,63.52
2019-12-05,JINDALSTEL,141.1,149.3,1.63,-34.510000000000005
2020-02-27,JINDALSTEL,168.35,191.67,1.83,-1.039999999999992
2020-03-26,JINDALSTEL,88.85,118.31,2.72,264.79
2020-03-31,JINDALSTEL,82.2,261.36,1.46,70.45999999999998
2020-05-28,JINDALSTEL,119.1,174.52,1.83,-57.96000000000001
2020-06-01,JINDALSTEL,129.6,195.2,1.38,-84.79999999999998
2020-06-08,JINDALSTEL,143.7,166.37,2.35,41.59
2020-07-09,JINDALSTEL,164.05,169.09,1.64,-20.0
2020-07-27,JINDALSTEL,176.95,141.94,1.58,-14.519999999999996
2020-09-01,JINDALSTEL,218.0,177.33,2.21,117.34
2021-04-28,JINDALSTEL,443.6,76.35,1.85,48.650000000000006
2021-05-26,JINDALSTEL,389.85,41.44,2.25,26.129999999999995
2021-05-28,JINDALSTEL,396.1,53.07,1.24,16.199999999999996
2021-06-21,JINDALSTEL,381.95,59.84,3.53,84.82999999999998
2021-07-07,JINDALSTEL,400.2,50.88,1.21,55.26
2021-07-22,JINDALSTEL,394.4,41.89,1.18,117.57
2021-09-29,JINDALSTEL,382.5,68.81,2.94,66.05000000000001
2021-11-26,JINDALSTEL,354.4,10.5,1.24,41.6
2021-11-29,JINDALSTEL,352.65,20.27,1.11,54.73
2022-03-30,JINDALSTEL,519.85,46.26,4.56,116.02
2024-10-16,JINDALSTEL,960.25,2.5,2.97,740.0
