Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,BATAINDIA,2024-12-26,1451.35,1454.8,1411.75,1433.65,1433.65,515625.0,1375.0,3245250,-77625
2024-12-11,BATAINDIA,2024-12-26,1431.55,1457.9,1431.55,1453.85,1453.85,321750.0,858.0,3322875,-33750
2024-12-10,BATAINDIA,2024-12-26,1448.9,1460.0,1434.0,1441.0,1441.0,434625.0,1159.0,3356625,-4500
2024-12-09,BATAINDIA,2024-12-26,1443.7,1461.35,1443.65,1453.05,1453.05,371625.0,991.0,3361125,-15750
2024-12-06,BATAINDIA,2024-12-26,1431.9,1460.75,1431.9,1448.3,1448.3,733500.0,1956.0,3376875,35625
2024-12-05,BATAINDIA,2024-12-26,1437.35,1448.0,1428.9,1437.7,1437.7,403500.0,1076.0,3341250,7500
2024-12-04,BATAINDIA,2024-12-26,1431.45,1449.75,1430.75,1439.6,1439.6,667875.0,1781.0,3333750,21750
2024-12-03,BATAINDIA,2024-12-26,1436.05,1447.45,1415.1,1430.35,1430.35,443250.0,1182.0,3312000,53625
2024-12-02,BATAINDIA,2024-12-26,1395.05,1448.5,1395.0,1439.55,1439.55,980625.0,2615.0,3258375,144000
2024-11-29,BATAINDIA,2024-12-26,1365.1,1407.45,1354.9,1402.2,1402.2,1022250.0,2726.0,3114375,50625
2024-11-28,BATAINDIA,2024-11-28,1369.35,1385.0,1357.15,1362.1,1362.25,895875.0,2389.0,372750,-301875
2024-11-27,BATAINDIA,2024-11-28,1358.85,1381.65,1358.85,1373.3,1373.3,1471125.0,3923.0,674625,-582375
2024-11-26,BATAINDIA,2024-11-28,1336.0,1379.7,1325.3,1368.5,1368.5,1966500.0,5244.0,1257000,-962250
2024-11-25,BATAINDIA,2024-11-28,1309.85,1332.45,1309.85,1325.9,1325.9,1560000.0,4160.0,2219250,-846750
2024-11-22,BATAINDIA,2024-11-28,1279.6,1307.95,1276.15,1305.55,1305.55,823500.0,2196.0,3066000,-150000
2024-11-21,BATAINDIA,2024-11-28,1280.9,1288.9,1274.55,1280.5,1280.5,639375.0,1705.0,3216000,-20625
2024-11-19,BATAINDIA,2024-11-28,1280.85,1309.25,1280.85,1284.45,1284.45,679500.0,1812.0,3236625,-12750
