Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,FEDERALBNK,2024-12-26,215.25,216.19,212.86,213.64,213.64,16065000.0,3213.0,62780000,-715000
2024-12-11,FEDERALBNK,2024-12-26,215.01,216.2,214.83,215.66,215.66,12595000.0,2519.0,63495000,-1265000
2024-12-10,FEDERALBNK,2024-12-26,212.95,215.47,212.83,215.19,215.19,12270000.0,2454.0,64760000,-975000
2024-12-09,FEDERALBNK,2024-12-26,214.25,215.41,212.48,214.05,214.05,16060000.0,3212.0,65735000,-1475000
2024-12-06,FEDERALBNK,2024-12-26,215.22,215.75,211.83,213.77,213.77,42335000.0,8467.0,67210000,-925000
2024-12-05,FEDERALBNK,2024-12-26,217.8,217.8,214.6,215.88,215.88,24945000.0,4989.0,68135000,175000
2024-12-04,FEDERALBNK,2024-12-26,210.01,217.11,210.01,216.48,216.48,39050000.0,7810.0,67960000,1025000
2024-12-03,FEDERALBNK,2024-12-26,212.12,212.54,210.26,210.76,210.76,17185000.0,3437.0,66935000,-820000
2024-12-02,FEDERALBNK,2024-12-26,211.55,211.97,207.1,209.82,209.82,26280000.0,5256.0,67755000,-2560000
2024-11-29,FEDERALBNK,2024-12-26,212.79,212.93,210.2,211.99,211.99,13595000.0,2719.0,70315000,305000
2024-11-28,FEDERALBNK,2024-11-28,212.11,212.87,210.61,211.16,211.05,16080000.0,3216.0,3810000,-6765000
2024-11-27,FEDERALBNK,2024-11-28,212.28,214.43,211.1,212.43,212.43,33705000.0,6741.0,10575000,-22750000
2024-11-26,FEDERALBNK,2024-11-28,212.21,214.27,210.8,213.58,213.58,27360000.0,5472.0,33325000,-16015000
2024-11-25,FEDERALBNK,2024-11-28,211.89,213.71,209.43,212.49,212.49,43300000.0,8660.0,49340000,-8515000
2024-11-22,FEDERALBNK,2024-11-28,210.89,211.43,208.2,209.66,209.66,29580000.0,5916.0,57855000,3485000
2024-11-21,FEDERALBNK,2024-11-28,205.5,211.35,203.91,210.34,210.34,44255000.0,8851.0,54370000,4015000
2024-11-19,FEDERALBNK,2024-11-28,201.3,210.95,201.1,206.14,206.14,56385000.0,11277.0,50355000,-995000
2024-11-18,FEDERALBNK,2024-11-28,197.69,200.49,195.36,200.01,200.01,31025000.0,6205.0,51350000,-3060000
2024-11-14,FEDERALBNK,2024-11-28,201.09,202.01,196.35,197.59,197.59,30065000.0,6013.0,54410000,-1150000
2024-11-13,FEDERALBNK,2024-11-28,206.26,207.4,199.33,200.17,200.17,41960000.0,8392.0,55560000,-2365000
2024-11-12,FEDERALBNK,2024-11-28,208.61,209.77,206.14,207.12,207.12,23370000.0,4674.0,57925000,2050000
2024-11-11,FEDERALBNK,2024-11-28,207.45,208.19,204.7,207.84,207.84,26820000.0,5364.0,55980000,670000
2024-11-08,FEDERALBNK,2024-11-28,207.21,208.27,205.2,206.95,206.95,22985000.0,4597.0,55310000,-2130000
2024-11-07,FEDERALBNK,2024-11-28,206.76,208.67,205.06,206.99,206.99,25600000.0,5120.0,57440000,1920000
2024-11-06,FEDERALBNK,2024-11-28,205.73,207.25,203.87,205.81,205.81,28995000.0,5799.0,55520000,-2050000
2024-11-05,FEDERALBNK,2024-11-28,205.31,206.25,200.71,205.33,205.33,38560000.0,7712.0,57570000,-3270000
2024-11-04,FEDERALBNK,2024-11-28,204.8,207.87,203.05,205.31,205.31,58275000.0,11655.0,60840000,-1070000
2024-11-01,FEDERALBNK,2024-11-28,205.27,205.67,204.25,204.71,204.71,2770000.0,554.0,61910000,105000
