Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2021-03-26,DIXON,3624.6,60.98,1.17,34.14000000000001
2021-03-30,DIXON,3635.55,75.0,1.25,148.21
2021-11-02,DIXON,5493.5,139.84,2.13,26.569999999999997
2021-11-22,DIXON,5067.55,104.9,1.46,38.23999999999998
2022-03-17,DIXON,4478.6,228.57,2.45,160.32
2022-04-05,DIXON,4638.7,174.29,1.38,22.849999999999994
2022-05-02,DIXON,3994.85,125.61,4.3,49.19000000000001
2023-02-16,DIXON,2726.25,187.23,1.8,195.75000000000003
2023-03-01,DIXON,2929.9,212.07,1.56,56.900000000000034
2023-03-02,DIXON,2949.55,581.82,1.05,372.7299999999999
2023-05-18,DIXON,2983.7,236.62,2.56,123.94
2023-06-20,DIXON,4538.55,210.64,1.27,-75.52999999999997
2023-07-06,DIXON,4260.8,444.44,1.08,155.56
2023-12-12,DIXON,6356.5,121.45,4.28,-43.63000000000001
2023-12-14,DIXON,6308.05,226.25,2.32,63.75
2024-02-27,DIXON,6761.25,108.33,1.21,-24.3
2024-06-14,DIXON,11242.85,81.45,1.56,-32.39
2024-06-27,DIXON,11760.8,79.88,2.91,97.56
2024-07-30,DIXON,11977.35,78.2,1.57,-3.7900000000000063
2024-07-31,DIXON,12106.45,110.56,3.89,-2.5
2024-08-12,DIXON,11664.25,139.53,1.35,174.42
2024-08-30,DIXON,13170.95,257.57,20.39,210.09000000000003
2024-11-06,DIXON,15647.6,81.0,2.68,-34.71
2024-12-16,DIXON,18831.8,67.6,1.38,-29.05
2025-01-09,DIXON,16852.7,41.67,1.62,33.33
2025-01-15,DIXON,16919.65,59.04,2.11,68.07
2025-02-28,DIXON,13935.85,85.47,3.78,125.7
2025-03-25,DIXON,13624.5,63.68,2.55,45.29
