Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,SYNGENE,2024-12-26,909.0,910.2,869.8,873.85,873.85,1972000,1972.0,5851000,219000
2024-12-11,SYNGENE,2024-12-26,880.05,918.85,880.05,908.95,908.95,4054000,4054.0,5632000,-802000
2024-12-10,SYNGENE,2024-12-26,866.0,901.35,861.1,884.75,884.75,6372000,6372.0,6434000,-367000
2024-12-09,SYNGENE,2024-12-26,915.1,915.1,865.6,869.9,869.9,4566000,4566.0,6801000,831000
2024-12-06,SYNGENE,2024-12-26,943.9,943.9,922.3,924.55,924.55,1369000,1369.0,5970000,247000
2024-12-05,SYNGENE,2024-12-26,936.9,936.9,923.5,932.55,932.55,1004000,1004.0,5723000,33000
2024-12-04,SYNGENE,2024-12-26,942.4,947.55,928.8,932.6,932.6,1773000,1773.0,5690000,-147000
2024-12-03,SYNGENE,2024-12-26,940.8,951.9,933.0,937.25,937.25,1734000,1734.0,5837000,-410000
2024-12-02,SYNGENE,2024-12-26,941.0,963.45,938.9,950.8,950.8,2091000,2091.0,6247000,-9000
2024-11-29,SYNGENE,2024-12-26,921.05,947.0,921.05,944.1,944.1,2524000,2524.0,6256000,-41000
2024-11-28,SYNGENE,2024-11-28,919.05,921.7,901.4,915.75,916.85,1382000,1382.0,576000,-811000
2024-11-27,SYNGENE,2024-11-28,914.55,931.05,908.05,917.4,917.4,4341000,4341.0,1387000,-1268000
2024-11-26,SYNGENE,2024-11-28,894.55,914.0,889.95,911.05,911.05,3735000,3735.0,2655000,-2670000
2024-11-25,SYNGENE,2024-11-28,874.4,897.8,872.9,896.05,896.05,2612000,2612.0,5325000,-1026000
2024-11-22,SYNGENE,2024-11-28,846.1,871.8,846.1,870.25,870.25,983000,983.0,6351000,-161000
2024-11-21,SYNGENE,2024-11-28,851.1,854.3,841.2,848.3,848.3,635000,635.0,6512000,-42000
2024-11-19,SYNGENE,2024-11-28,850.5,863.35,847.1,853.05,853.05,690000,690.0,6554000,17000
2024-11-18,SYNGENE,2024-11-28,865.0,865.0,838.15,845.0,845.0,1055000,1055.0,6537000,-93000
2024-11-14,SYNGENE,2024-11-28,856.0,871.5,856.0,863.95,863.95,927000,927.0,6630000,70000
2024-11-13,SYNGENE,2024-11-28,885.3,892.25,853.95,863.45,863.45,1984000,1984.0,6560000,-304000
2024-11-12,SYNGENE,2024-11-28,893.9,905.75,890.0,892.6,892.6,1428000,1428.0,6864000,259000
2024-11-11,SYNGENE,2024-11-28,896.05,907.75,890.95,892.4,892.4,1066000,1066.0,6606000,17000
2024-11-08,SYNGENE,2024-11-28,911.2,924.0,897.55,901.6,901.6,1358000,1358.0,6589000,138000
2024-11-07,SYNGENE,2024-11-28,916.05,921.5,904.35,917.2,917.2,1843000,1843.0,6451000,143000
