Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2019-05-28,SYNGENE,683.4,454.55,1.31,736.3600000000001
2019-12-17,SYNGENE,299.9,2100.0,1.27,4250.0
2020-04-30,SYNGENE,322.1,187.5,1.64,105.36
2020-07-30,SYNGENE,471.8,109.68,1.45,46.22999999999999
2020-07-31,SYNGENE,487.55,208.47,2.07,142.38000000000002
2020-08-27,SYNGENE,489.35,133.33,2.62,167.81999999999996
2020-12-11,SYNGENE,599.95,184.91,2.24,237.73
2021-04-29,SYNGENE,575.6,126.09,1.1,33.329999999999984
2021-04-30,SYNGENE,553.75,209.52,2.21,141.27
2021-09-30,SYNGENE,599.9,143.01,1.55,23.66
2022-07-28,SYNGENE,573.1,531.25,1.15,187.5
2022-10-11,SYNGENE,564.9,2850.0,1.33,3800.0
2022-11-16,SYNGENE,608.45,132.43,1.28,40.53999999999999
2023-07-27,SYNGENE,807.05,90.86,4.56,-10.72
2023-09-15,SYNGENE,834.5,227.98,5.74,113.69000000000004
2023-09-22,SYNGENE,771.45,214.29,1.18,207.14
2023-10-19,SYNGENE,713.1,83.06,2.46,16.129999999999995
2023-11-28,SYNGENE,750.55,181.54,1.86,104.61
2023-12-08,SYNGENE,723.1,442.86,1.42,571.43
2024-01-16,SYNGENE,717.2,95.35,3.15,51.16
2024-01-17,SYNGENE,702.6,132.55,4.46,77.82999999999998
2024-03-04,SYNGENE,697.1,71.93,1.71,78.07
2024-05-08,SYNGENE,665.75,100.0,1.96,63.33000000000001
2024-05-21,SYNGENE,694.45,76.27,1.51,51.7
2024-06-10,SYNGENE,710.3,97.14,2.55,6.939999999999998
2024-07-04,SYNGENE,725.75,109.68,1.37,37.63
2024-07-11,SYNGENE,735.95,105.85,2.91,48.94
2024-07-25,SYNGENE,786.8,105.68,3.92,5.679999999999993
2024-08-01,SYNGENE,828.5,94.85,1.51,16.180000000000007
2024-09-04,SYNGENE,879.65,72.39,3.74,27.879999999999995
2024-10-04,SYNGENE,865.7,103.12,1.34,106.26
2024-10-29,SYNGENE,849.25,117.96,2.98,60.48
2025-01-24,SYNGENE,796.1,47.63,5.07,-1.4600000000000009
