Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2018-03-28,BAJAJFINSV,5171.55,224.32,1.86,278.38
2020-06-19,BAJAJFINSV,5899.8,64.58,1.79,-32.559999999999995
2022-10-31,BAJAJFINSV,1687.5,382.69,2.59,115.39
2022-11-28,BAJAJFINSV,1652.85,386.67,2.6,191.11
2022-12-05,BAJAJFINSV,1634.2,210.42,1.5,102.08
2022-12-09,BAJAJFINSV,1598.6,126.96,1.63,14.780000000000015
2022-12-14,BAJAJFINSV,1623.05,654.55,0.96,218.1800000000001
2022-12-22,BAJAJFINSV,1544.3,110.78,1.56,-17.370000000000005
2022-12-29,BAJAJFINSV,1511.7,548.39,5.58,351.61
2023-01-12,BAJAJFINSV,1387.8,178.74,2.88,-13.22
2023-01-13,BAJAJFINSV,1391.15,230.3,5.39,96.37
2023-02-13,BAJAJFINSV,1388.55,264.29,1.0,-26.190000000000023
2023-04-24,BAJAJFINSV,1319.75,1550.0,0.92,750.0
2023-07-19,BAJAJFINSV,1644.1,190.7,2.12,55.81
2023-08-04,BAJAJFINSV,1486.3,158.02,3.23,41.35999999999999
2023-08-22,BAJAJFINSV,1467.8,157.14,0.97,-31.169999999999987
2023-08-25,BAJAJFINSV,1503.9,241.72,3.01,-42.38
2023-09-22,BAJAJFINSV,1543.7,129.17,1.14,29.160000000000025
2023-09-26,BAJAJFINSV,1567.7,195.73,2.69,34.18000000000001
2023-11-09,BAJAJFINSV,1582.25,170.0,1.09,102.5
2023-11-17,BAJAJFINSV,1615.9,176.19,1.28,-23.81
2023-11-20,BAJAJFINSV,1593.8,186.96,1.17,67.38999999999999
2023-12-01,BAJAJFINSV,1685.95,97.1,0.98,44.93000000000001
2023-12-11,BAJAJFINSV,1702.8,207.41,1.29,270.37
2024-01-12,BAJAJFINSV,1651.9,64.14,1.11,12.409999999999997
2024-01-15,BAJAJFINSV,1632.4,66.0,1.01,35.0
2024-01-23,BAJAJFINSV,1582.5,105.0,3.65,25.360000000000014
2024-01-24,BAJAJFINSV,1620.85,137.84,1.64,83.78
2024-02-05,BAJAJFINSV,1614.9,96.4,4.21,72.0
2024-02-23,BAJAJFINSV,1616.55,92.94,0.98,22.35000000000001
2024-03-13,BAJAJFINSV,1573.15,86.27,1.42,52.95
2024-03-27,BAJAJFINSV,1582.65,103.9,1.45,84.41
2024-04-08,BAJAJFINSV,1689.15,192.0,1.73,154.0
2024-04-26,BAJAJFINSV,1597.35,116.98,6.48,17.179999999999993
2024-06-03,BAJAJFINSV,1575.8,173.86,2.42,101.14
2024-06-06,BAJAJFINSV,1526.45,123.56,3.97,52.88
2024-06-12,BAJAJFINSV,1579.1,161.29,2.25,80.65
2024-06-19,BAJAJFINSV,1594.9,271.88,1.57,218.74
2024-07-01,BAJAJFINSV,1580.2,180.8,4.27,160.8
2024-07-09,BAJAJFINSV,1581.6,95.4,1.31,55.16999999999999
2024-07-19,BAJAJFINSV,1640.25,170.65,2.39,89.12999999999997
2024-08-05,BAJAJFINSV,1567.7,96.77,2.9,59.14
2024-08-12,BAJAJFINSV,1559.0,166.67,1.29,140.47
2024-08-30,BAJAJFINSV,1783.05,102.61,4.57,16.709999999999994
2024-09-03,BAJAJFINSV,1865.6,142.55,4.93,10.560000000000002
2024-09-18,BAJAJFINSV,1888.2,143.0,3.32,23.0
2024-10-03,BAJAJFINSV,1913.4,89.03,1.68,19.36
2024-10-09,BAJAJFINSV,1866.95,95.41,1.45,37.620000000000005
2024-10-15,BAJAJFINSV,1853.95,149.18,2.47,53.28
2024-11-18,BAJAJFINSV,1616.0,232.73,2.58,236.36
2024-11-25,BAJAJFINSV,1604.9,132.43,3.36,94.6
2024-11-26,BAJAJFINSV,1594.4,219.05,4.1,171.43
2024-11-27,BAJAJFINSV,1600.05,256.76,1.83,237.83
2024-12-11,BAJAJFINSV,1686.5,180.0,2.38,46.66999999999999
2024-12-30,BAJAJFINSV,1576.7,164.29,1.56,114.28
2025-01-09,BAJAJFINSV,1690.3,81.08,0.91,41.89
2025-01-13,BAJAJFINSV,1674.15,105.56,1.34,80.55000000000001
2025-01-23,BAJAJFINSV,1746.15,156.86,2.1,49.01999999999998
2025-02-07,BAJAJFINSV,1798.35,125.22,1.54,8.689999999999998
