Entry Date,Entry Price,Exit Date,Exit Price,Profit,Profit %,Win,Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,CLOSE,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength.1,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL,Total Trades,Winning Trades,Losing Trades,Win Probability %
2023-06-09,1466.5,2023-06-13,1486.2,19.700000000000045,1.3433344698261196,True,2023-06-09,BAJAJFINSV,499104,31296.0,172836,20.0,300.0,1400.0,Very High,High,High,,-0.05,-0.01,-0.04,125.0,25.0,100.0,Very High,-0.9,Neutral,Low,Very High,Very High,1468.02,1466.5,,,0.06,,-0.63,0.1,,0.1,1467.4,1471.0,1476.0,1461.55,1468.78,,,82.52,,4.95,9.5,14.45,True,0.1,CandleLowSwipe,Bearish,-0.000613517862388,-0.900000000000091,Neutral,1457.4898110364838,1428.9000757161152,-2.11,1.1,11.11,-4.39,28.59,32.98,-0.66,Sell,Sell,24.950000000000045,25.61,5.79,9.57,False,10.31,9.7,True,-0.900000000000091,13.120569769851553,-11.80851279286759,15.947852760736197,-1.8032313906522307e-06,-0.0003773169987496,1.22,1.27,False,99,75,24,75.75757575757575
2023-07-13,1615.1,2023-07-18,1618.3,3.2000000000000455,0.19813014674014273,True,2023-07-13,BAJAJFINSV,1136620,57148.0,392996,1.69,24.68,1360.36,Very High,Very High,Very High,Medium,0.59,0.77,0.58,101.72,132.76,-31.039999999999992,Low,21.9,Strong Demand,Low,Medium,Very High,1611.7,1615.1,19.40000000000009,1619.75,-0.1600000000000001,4.650000000000091,-0.54,,-5500.0,0.0,1593.2,1595.0,1625.0,1595.0,1613.45,7140500.0,2023-07-27,,ShortCovering,20.1,9.9,30.0,False,0.0,NoSwipe,Bullish,0.013652301936978,21.899999999999864,Strong Demand,1594.2471062271218,1555.225619128227,-1.06,0.66,-22.35,2.33,39.02,36.69,1.9,Buy,Buy,39.23000000000002,37.33,15.57,14.87,True,15.09,15.23,False,21.899999999999864,13.943569504030306,305.3641721382618,19.889059984601385,1.926765321743403e-05,0.0053433921071299,0.68,0.74,False,99,75,24,75.75757575757575
2023-07-17,1610.25,2023-07-18,1618.3,8.049999999999955,0.4999223723024347,True,2023-07-17,BAJAJFINSV,823296,46715.0,305622,2.94,15.38,423.13,Very High,Very High,High,Medium,0.34,0.39,0.33,103.03,118.18,-15.150000000000006,Medium,-3.95,Strong Supply,Low,Low,Very High,1611.73,1610.25,-2.0,1615.25,0.12,5.0,-0.61,,-54500.0,0.0,1614.2,1620.0,1621.95,1603.0,1610.92,7054000.0,2023-07-27,,LongUnwinding,7.25,11.7,18.95,True,0.08,CandleLowSwipe,Bearish,-0.0024500314632716,-3.9500000000000455,Strong Supply,1602.7278403825358,1561.4904771193728,1.81,0.93,40.91,3.2,41.24,38.04,0.16,Buy,Buy,37.83999999999992,37.68,10.01,13.77,False,14.82,15.41,False,-3.9500000000000455,13.62107107477842,-53.80323074537537,17.623803917371294,-4.7977884017413484e-06,-0.0011517335062694,0.76,0.76,False,99,75,24,75.75757575757575
2023-08-10,1519.4,2023-08-22,1467.8,-51.600000000000136,-3.3960773989732878,False,2023-08-10,BAJAJFINSV,900666,50545.0,329363,2.44,14.29,485.66,Very High,Very High,High,Medium,0.41,0.49,0.42,97.62,116.67,-19.05,Medium,2.8,Strong Demand,Low,Low,Very High,1518.08,1519.4,3.5,1526.1,0.05,6.699999999999818,-0.57,,-104000.0,0.0,1516.6,1512.55,1529.75,1505.1,1518.78,9624000.0,2023-08-31,,ShortCovering,14.3,10.35,24.65,False,0.0,,Bullish,0.0018445328022869,2.800000000000182,Strong Demand,1557.845195878984,1585.6760039179535,-3.62,0.72,-15.29,-18.84,-27.83,-8.99,-13.61,Sell,Sell,-15.299999999999956,-1.69,15.23,15.67,False,10.94,17.68,False,2.800000000000182,13.710889768641447,38.39049135219855,17.81909189830844,3.1088105912737706e-06,0.0007595309398001,0.73,0.68,True,99,75,24,75.75757575757575
2023-08-17,1476.85,2023-08-21,1478.3,1.4500000000000455,0.09818194129397335,True,2023-08-17,BAJAJFINSV,1048714,76192.0,528812,5.05,55.22,993.47,Very High,Very High,Very High,Medium,0.99,0.67,1.04,95.19,64.42,30.77,Very High,7.0,Strong Demand,Low,High,Very High,1474.08,1476.85,6.25,1482.1,-0.06,5.25,-0.63,0.2,-191000.0,0.2,1469.85,1473.0,1480.0,1465.4,1474.38,9139500.0,2023-08-31,77.31,ShortCovering,11.45,3.15,14.6,False,0.0,,Bullish,0.0047510864135986,7.0,Strong Demand,1508.9774085600266,1572.3111667927692,-4.17,0.94,-11.32,-27.76,-63.33,-35.57,-11.1,Sell,Sell,-24.779999999999973,-13.68,10.66,13.87,False,8.4,14.75,False,7.0,13.863075209595122,97.04152646716584,13.76409596808064,6.674841758572881e-06,0.0012736445619903,0.84,0.76,True,99,75,24,75.75757575757575
2023-08-28,1499.9,2023-08-29,1503.45,3.5499999999999545,0.23668244549636336,True,2023-08-28,BAJAJFINSV,1066459,49254.0,338751,9.3,43.48,367.53,Very High,Very High,High,Low,0.43,0.69,0.39,110.26,176.92,-66.65999999999998,Low,-4.0,Strong Supply,Low,High,Very High,1500.3,1499.9,-3.150000000000091,1499.85,0.06,-0.0500000000001819,-0.56,0.66,-1282000.0,0.65,1503.9,1513.5,1514.0,1487.0,1497.44,6734000.0,2023-08-31,77.09,LongUnwinding,12.9,14.1,27.0,True,0.3,CandleOpenHighSwipe,Bearish,-0.0026632947362532,-4.0,Strong Supply,1484.0116825034593,1539.586939798674,2.53,0.8,-5.88,2.02,-55.58,-57.6,1.31,Buy,Buy,-21.50999999999999,-22.82,17.87,14.51,True,12.74,13.98,False,-4.0,13.879854372647774,-55.519417490591096,21.652231290859625,-3.7507302202897622e-06,-0.0011272062673202,0.81,0.78,True,99,75,24,75.75757575757575
2023-09-08,1541.0,2023-09-11,1549.7,8.700000000000045,0.5645684620376409,True,2023-09-08,BAJAJFINSV,2168354,81536.0,651969,13.33,42.65,219.95,Very High,Very High,Very High,Medium,1.35,2.04,1.17,115.38,174.36,-58.98000000000002,Low,21.45,Strong Demand,Low,High,Very High,1541.62,1541.0,20.700000000000045,1546.9,-0.0499999999999998,5.900000000000091,-0.52,-1.39,142500.0,-1.35,1519.55,1530.0,1558.8,1525.05,1546.23,9741500.0,2023-09-28,80.43,LongBuildUp,15.95,17.8,33.75,False,0.0,NoSwipe,Bullish,0.0140173179436038,21.450000000000045,Strong Demand,1506.2614546080724,1496.819201565655,7.91,0.79,-42.34,26.79,9.44,-17.35,7.97,Buy,Buy,-2.3900000000001,-10.36,13.04,12.35,True,12.15,11.82,True,21.450000000000045,14.589478912345111,312.94432266980334,26.59382358712716,9.89229618411018e-06,0.0038381122776418,1.0,0.96,True,99,75,24,75.75757575757575
2023-09-18,1559.95,2023-09-25,1577.4,17.450000000000045,1.118625596974265,True,2023-09-18,BAJAJFINSV,1403635,67535.0,483938,3.49,24.55,603.44,Very High,Very High,Very High,Medium,0.86,1.1,0.83,103.61,132.53,-28.92,Low,21.85,Strong Demand,Low,Medium,Very High,1552.73,1559.95,20.09999999999991,1564.0,-0.1199999999999998,4.0499999999999545,-0.52,-0.18,204000.0,-0.17,1538.1,1538.1,1565.35,1532.9,1553.19,10876000.0,2023-09-28,78.84,LongBuildUp,27.05,5.4,32.45,False,0.0,,Bullish,0.0141058809901135,21.850000000000136,Strong Demand,1536.8632069126163,1508.7859980028788,4.28,0.64,-46.22,16.08,28.08,12.0,6.89,Buy,Buy,8.680000000000064,1.79,19.24,14.36,True,13.17,12.94,True,21.850000000000136,14.154575858259472,309.2774825029714,20.783815799215223,1.5566724967673316e-05,0.0045795140668241,0.81,0.87,False,99,75,24,75.75757575757575
2023-09-25,1577.4,2023-10-05,1542.55,-34.850000000000136,-2.2093318118422807,False,2023-09-25,BAJAJFINSV,2962182,121028.0,948675,4.52,30.13,566.59,Very High,Very High,Very High,Low,2.21,3.02,2.11,104.74,143.13,-38.39,Low,33.7,Strong Demand,Low,Medium,Very High,1571.7,1577.4,33.90000000000009,1577.0,0.02,-0.4000000000000909,-0.45,-0.11,-1886000.0,-0.1,1543.7,1549.7,1591.0,1546.7,1579.75,7106000.0,2023-09-28,79.5,ShortCovering,30.7,13.6,44.3,False,0.0,NoSwipe,Bullish,0.0215957897760947,33.700000000000045,Strong Demand,1547.8412462934225,1520.3929260955606,-0.1,0.55,-30.38,6.1,27.45,21.35,4.37,Buy,Buy,10.400000000000093,6.03,23.29,15.63,True,13.63,13.89,False,33.700000000000045,14.901436716891832,502.1784173592554,24.47517929735268,1.137674862651925e-05,0.0041492746914702,0.66,0.75,False,99,75,24,75.75757575757575
2023-10-17,1657.65,2023-10-27,1566.4,-91.25,-5.504780864476819,False,2023-10-17,BAJAJFINSV,1689224,78047.0,569428,2.7,25.52,845.19,Very High,Very High,Very High,Low,1.11,1.45,1.08,102.78,134.26,-31.47999999999999,Low,15.3,Strong Demand,Low,Medium,Very High,1659.98,1657.65,13.549999999999956,1659.95,-0.1100000000000001,2.2999999999999545,-0.53,-1.23,2500.0,-1.2,1642.35,1649.9,1676.75,1645.55,1658.65,9492000.0,2023-10-26,79.05,LongBuildUp,12.1,19.1,31.2,False,0.0,NoSwipe,Bullish,0.0092727937153576,15.300000000000182,Strong Demand,1605.352599880397,1577.715180924879,2.62,0.69,-23.33,5.27,27.64,22.37,7.64,Buy,Buy,30.819999999999936,23.18,13.95,17.57,False,12.88,11.39,True,15.300000000000182,14.339779809850064,219.3986310907086,21.64367624636437,9.057413344825898e-06,0.0028111090892758,0.78,0.78,False,99,75,24,75.75757575757575
2023-11-16,1620.65,2023-11-22,1623.9,3.25,0.20053682164563597,True,2023-11-16,BAJAJFINSV,3213352,119177.0,844997,8.38,37.65,349.28,Very High,Very High,Very High,Medium,1.91,3.32,2.07,92.27,160.39,-68.11999999999999,Low,33.6,Strong Demand,Low,High,Very High,1595.9,1620.65,40.69999999999982,1627.1,0.4499999999999997,6.449999999999818,-0.18,-3.49,321000.0,-3.4,1587.05,1561.05,1628.0,1539.05,1597.14,8183500.0,2023-11-30,79.41,LongBuildUp,81.6,7.35,88.95,False,0.0,NoSwipe,Bullish,0.0209503563050237,33.600000000000136,Strong Demand,1578.2341428098475,1596.236514687527,6.59,0.3,-53.12,1.22,-18.0,-19.22,2.49,Buy,Buy,3.1299999999998818,0.64,46.23,21.19,True,13.48,15.49,False,33.600000000000136,14.982825187030375,503.42292628422274,26.96285357073932,1.0456370792866806e-05,0.0042241617617847,0.55,0.64,False,99,75,24,75.75757575757575
2023-12-06,1700.35,2023-12-07,1704.05,3.7000000000000455,0.21760225835857594,True,2023-12-06,BAJAJFINSV,737176,52757.0,378964,12.73,71.43,461.12,Very High,Very High,Very High,High,0.55,0.28,0.48,114.58,58.33,56.25,Very High,7.65,Strong Demand,Low,High,Very High,1701.08,1700.35,8.0,1711.1,0.0199999999999999,10.75,-0.62,-0.05,-60000.0,-0.05,1692.7,1701.0,1710.0,1692.9,1702.49,8396500.0,2023-12-28,84.5,ShortCovering,7.45,9.65,17.1,False,0.0,,Bearish,0.0045092250113345,7.649999999999864,Strong Demand,1652.6652142545315,1610.2129068285333,4.47,0.82,110.26,18.41,42.45,24.04,8.72,Buy,Buy,28.15000000000009,19.43,12.21,17.29,False,12.96,11.66,True,7.649999999999864,13.510581948632016,103.35595190703307,13.973046230831928,1.0377440394152636e-05,0.0019590945638878,0.67,0.69,False,99,75,24,75.75757575757575
2023-12-27,1669.45,2023-12-28,1681.2,11.75,0.7038246128964629,True,2023-12-27,BAJAJFINSV,1181177,84206.0,658235,10.22,48.19,371.53,Very High,Very High,Very High,Low,1.37,0.83,1.23,111.38,67.48,43.89999999999999,Very High,24.15,Strong Demand,Low,High,Very High,1665.77,1669.45,28.75,1672.45,0.28,3.0,-0.6,1.09,-1648000.0,1.07,1645.3,1657.0,1674.05,1653.8,1664.56,2072500.0,2023-12-28,82.86,ShortCovering,15.65,4.6,20.25,False,0.0,,Bullish,0.0145714924560689,24.15000000000009,Strong Demand,1697.647453299083,1678.3573093982682,-6.66,0.69,155.56,-16.73,19.29,36.02,-9.45,Sell,Sell,10.960000000000036,20.41,12.03,13.28,False,17.48,19.15,False,24.15000000000009,13.982021956938658,337.66583026006987,14.027230838657578,2.0445707967561245e-05,0.0040099972716916,0.54,0.57,False,99,75,24,75.75757575757575
2023-12-29,1685.8,2024-01-02,1686.2,0.40000000000009095,0.023727607070832303,True,2023-12-29,BAJAJFINSV,738203,55285.0,385413,5.26,86.21,1538.97,Very High,Very High,Very High,High,0.57,0.29,0.54,105.56,53.7,51.86,Very High,4.6,Strong Demand,Low,High,Very High,1684.37,1685.8,8.200000000000045,1701.55,0.2099999999999999,15.75,-0.61,-0.53,26500.0,-0.51,1681.2,1682.45,1692.7,1674.6,1684.35,8103000.0,2024-01-25,86.06,LongBuildUp,11.2,6.9,18.1,False,0.0,,Bullish,0.0027324044324199,4.599999999999909,Strong Demand,1694.0180539631906,1685.8954609838047,-6.01,0.74,34.55,-18.82,8.12,26.94,-6.91,Sell,Sell,9.710000000000036,16.62,12.11,13.15,False,12.22,17.21,False,4.599999999999909,13.511974133509089,62.15508101414058,13.352681559193272,6.231348287666006e-06,0.0011242666367756,0.61,0.6,True,99,75,24,75.75757575757575
2024-01-03,1677.65,2024-01-04,1701.95,24.299999999999955,1.4484546836348435,True,2024-01-03,BAJAJFINSV,804258,54618.0,354860,8.33,40.54,386.67,Very High,Very High,Very High,Medium,0.48,0.37,0.52,92.31,71.15,21.16,Very High,-8.55,Strong Supply,Low,High,Very High,1687.22,1677.65,-10.099999999999907,1687.7,-0.0799999999999999,10.049999999999956,-0.53,-0.44,7000.0,-0.43,1686.2,1680.0,1708.0,1676.0,1689.49,8426000.0,2024-01-25,84.67,ShortBuildUp,1.65,30.35,32.0,True,1.08,CandleHighSwipe,Bearish,-0.0050834718624157,-8.549999999999955,Strong Supply,1683.5014740111994,1689.9799909599883,-6.32,0.46,-4.17,-19.76,-6.48,13.28,-5.07,Sell,Sell,7.319999999999936,12.39,8.7,12.32,False,19.53,17.23,True,-8.549999999999955,13.597675392207536,-116.2601246033738,14.725145556409975,-1.0630916944562508e-05,-0.0021286045736455,0.55,0.58,False,99,75,24,75.75757575757575
2024-01-15,1632.4,2024-01-24,1620.85,-11.550000000000182,-0.7075471698113319,False,2024-01-15,BAJAJFINSV,1089891,76156.0,582090,8.77,44.44,406.73,Very High,Very High,Very High,Medium,1.14,0.72,1.04,109.62,69.23,40.39,Very High,-19.5,Strong Supply,Low,High,Very High,1642.2,1632.4,-19.90000000000009,1637.35,-0.02,4.949999999999818,-0.51,-1.12,136500.0,-1.09,1651.9,1655.0,1664.15,1630.05,1639.0,9259500.0,2024-01-25,78.2,ShortBuildUp,2.35,31.75,34.1,False,0.0,NoSwipe,Bearish,-0.0118748160294446,-19.5,Strong Supply,1683.1835899606026,1691.5000776112677,-1.26,0.42,0.0,-2.97,-8.32,-5.35,-7.43,Sell,Sell,-2.019999999999982,5.41,6.14,10.38,False,28.3,22.88,True,-19.5,13.901588249204991,-271.08097085949737,14.311295236094333,-1.7891697426623396e-05,-0.0035595484381991,0.42,0.47,False,99,75,24,75.75757575757575
2024-01-17,1586.15,2024-01-19,1600.5,14.349999999999909,0.9047063644674154,True,2024-01-17,BAJAJFINSV,1488186,116025.0,784375,15.03,64.46,328.88,Very High,Very High,Very High,Low,1.73,1.21,1.99,86.93,60.8,26.13000000000001,Very High,-37.35,Strong Supply,Low,High,Very High,1595.4,1586.15,-39.79999999999996,1586.0,-0.1500000000000003,-0.1500000000000909,-0.45,-0.53,-163000.0,-0.51,1623.5,1614.95,1622.0,1578.05,1593.5,9156500.0,2024-01-25,77.02,LongUnwinding,8.1,35.85,43.95,False,0.0,NoSwipe,Bearish,-0.0232746162666881,-37.34999999999991,Strong Supply,1669.2732537731154,1683.5482362793248,-4.21,0.29,-35.56,-6.38,-14.27,-7.89,-11.74,Sell,Sell,-11.490000000000007,0.25,6.46,9.61,False,30.7,24.72,True,-37.34999999999991,14.213068486563325,-530.8581079731389,12.826425339366516,-2.5097669242957476e-05,-0.0045753769271548,0.38,0.44,False,99,75,24,75.75757575757575
2024-01-29,1636.95,2024-02-02,1651.5,14.549999999999955,0.8888481627416814,True,2024-01-29,BAJAJFINSV,940220,62714.0,443036,4.05,33.96,738.52,Very High,Very High,Very High,High,0.74,0.53,0.71,104.23,74.65,29.58,Very High,6.8,Strong Demand,Low,Medium,Very High,1632.35,1636.95,9.549999999999956,1648.8,0.1599999999999999,11.849999999999907,-0.58,-0.46,-125500.0,-0.45,1630.15,1630.0,1641.6,1618.5,1630.38,8670000.0,2024-02-29,85.71,ShortCovering,18.45,4.65,23.1,False,0.0,NoSwipe,Bullish,0.0041627191205213,6.7999999999999545,Strong Demand,1615.4705833713824,1648.8662576298257,1.71,0.65,-33.67,-7.18,-33.4,-26.22,-1.2,Sell,Sell,-16.37999999999988,-15.18,19.75,14.11,True,7.29,16.89,False,6.7999999999999545,13.753869169415692,93.52631035202609,14.992186752559236,7.232349875560991e-06,0.0014913147040856,0.63,0.54,True,99,75,24,75.75757575757575
2024-02-01,1622.25,2024-02-02,1651.5,29.25,1.8030513176144243,True,2024-02-01,BAJAJFINSV,1352416,135341.0,830370,31.02,135.58,337.07,Very High,Very High,Very High,Medium,1.87,1.04,2.45,76.33,42.45,33.879999999999995,Very High,-5.05,Strong Supply,Low,Very High,Very High,1622.42,1622.25,-6.0499999999999545,1628.25,-0.06,6.0,-0.61,0.08,-203000.0,0.08,1627.3,1632.0,1632.0,1613.0,1621.98,8611000.0,2024-02-29,84.18,LongUnwinding,9.25,9.75,19.0,False,0.0,,Bearish,-0.0031081251652906,-5.0499999999999545,Strong Supply,1605.7091157426237,1637.9764216985084,0.39,0.53,47.22,-3.03,-32.27,-29.24,1.01,Sell,Buy,-14.480000000000018,-15.49,18.36,15.36,True,11.77,16.64,False,-5.0499999999999545,14.11740318056517,-71.29288606185347,9.992655588476516,-3.734058159619492e-06,-0.0005267648832345,0.51,0.51,False,99,75,24,75.75757575757575
2024-02-08,1570.55,2024-02-09,1570.95,0.40000000000009095,0.02546878482061004,True,2024-02-08,BAJAJFINSV,1486674,114317.0,821168,5.98,62.5,945.15,Very High,Very High,Very High,Medium,1.84,1.2,1.95,94.36,61.54,32.82,Very High,-25.65,Strong Supply,Low,High,Very High,1581.17,1570.55,-26.700000000000045,1579.2,-0.0499999999999998,8.650000000000091,-0.46,-0.85,297500.0,-0.83,1596.2,1607.95,1607.95,1565.0,1577.06,8777000.0,2024-02-29,82.87,ShortBuildUp,5.55,37.4,42.95,False,0.0,NoSwipe,Bearish,-0.0161999279754061,-25.65000000000009,Strong Supply,1609.9290877812564,1626.7732164925178,1.76,0.3,-52.38,6.69,-16.84,-23.53,-1.91,Buy,Sell,-15.849999999999907,-13.94,8.53,13.96,False,32.88,24.55,True,-25.65000000000009,14.212051968051398,-364.5391329805197,13.0048374257547,-1.7253278122843402e-05,-0.0031888444674065,0.41,0.44,False,99,75,24,75.75757575757575
2024-02-21,1586.95,2024-02-22,1592.55,5.599999999999909,0.35287816251299087,True,2024-02-21,BAJAJFINSV,674394,52894.0,318780,26.32,128.57,388.49,Very High,Very High,Very High,Low,0.38,0.21,0.48,79.17,43.75,35.42,Very High,-15.9,Strong Supply,Low,Very High,Very High,1595.38,1586.95,-20.09999999999991,1587.2,-0.26,0.25,-0.49,-0.3,-233000.0,-0.29,1602.85,1604.0,1618.6,1580.6,1597.67,7606000.0,2024-02-29,81.23,LongUnwinding,6.35,31.65,38.0,False,0.0,NoSwipe,Bearish,-0.0099693596395109,-15.899999999999864,Strong Supply,1587.1576915965718,1601.8471767622234,-4.8,0.34,-55.26,-2.76,-14.69,-11.93,3.31,Sell,Buy,-12.769999999999982,-16.08,11.8,14.29,False,22.06,18.56,True,-15.899999999999864,13.421569788833054,-213.40295964244373,12.749914924188,-2.3576722212830876e-05,-0.0040345400166832,0.51,0.51,False,99,75,24,75.75757575757575
2024-02-26,1614.3,2024-03-04,1619.3,5.0,0.309731772285201,True,2024-02-26,BAJAJFINSV,742382,59548.0,387614,10.34,120.69,1067.21,Very High,Very High,Very High,Low,0.58,0.29,0.64,90.62,45.31,45.31,Very High,-2.25,Strong Supply,Low,Very High,Very High,1617.9,1614.3,-2.25,1615.95,0.0,1.650000000000091,-0.6,0.09,-1279000.0,0.09,1616.55,1616.0,1629.4,1610.0,1619.3,5538500.0,2024-02-29,81.33,LongUnwinding,4.3,15.1,19.4,True,0.53,CandleHighSwipe,Bearish,-0.0013928225474666,-2.25,Strong Supply,1587.3936267668869,1602.0319573102524,1.55,0.64,-7.25,-0.97,-14.64,-13.67,5.77,Sell,Buy,-6.730000000000018,-12.5,12.1,14.83,False,12.2,15.05,False,-2.25,13.51761921447054,-30.41464323255872,12.46695103110096,-3.0307846903615658e-06,-0.0005107584340793,0.57,0.53,True,99,75,24,75.75757575757575
2024-03-04,1619.3,2024-03-14,1563.7,-55.59999999999991,-3.4335824121533944,False,2024-03-04,BAJAJFINSV,589948,66919.0,328721,105.0,720.0,585.71,Very High,Very High,Very High,High,0.4,0.1,0.82,48.78,12.2,36.58,Very High,9.15,Strong Demand,High,Very High,Very High,1615.87,1619.3,7.0499999999999545,1629.6,-0.1399999999999999,10.299999999999956,-0.59,-0.28,-33000.0,-0.27,1610.15,1616.0,1625.0,1603.3,1612.62,9341000.0,2024-03-28,85.08,ShortCovering,16.0,5.7,21.7,False,0.0,NoSwipe,Bullish,0.0056666147388941,9.149999999999864,Strong Demand,1602.1153421520778,1600.8161252569823,3.4,0.41,-67.97,8.02,1.3,-6.72,4.72,Buy,Buy,-1.6199999999998909,-6.34,13.57,13.95,False,7.1,12.55,False,9.149999999999864,13.287789676404511,121.58327553909947,8.815852000179321,1.550984154535631e-05,0.0018168722715387,0.64,0.59,True,99,75,24,75.75757575757575
2024-03-14,1563.7,2024-03-15,1571.45,7.75,0.4956193643281959,True,2024-03-14,BAJAJFINSV,1289823,98770.0,709930,3.95,64.58,1534.94,Very High,Very High,Very High,Medium,1.52,0.96,1.58,96.2,60.76,35.440000000000005,Very High,-9.45,Strong Supply,Low,High,Very High,1564.6,1563.7,-5.0,1571.55,0.2799999999999999,7.849999999999909,-0.54,-0.28,162000.0,-0.27,1573.15,1565.6,1580.0,1550.1,1565.66,9827500.0,2024-03-28,82.61,ShortBuildUp,13.6,16.3,29.9,True,0.76,CandleLowSwipe,Bearish,-0.0060251708486829,-9.450000000000044,Strong Supply,1582.1459643133342,1585.1329288384488,-1.49,0.44,-2.22,0.41,-2.99,-3.4,-1.24,Buy,Sell,-8.410000000000082,-7.17,15.48,15.95,False,18.99,18.88,True,-9.450000000000044,14.070015557621472,-132.96164701952355,13.058853903006986,-7.326586671194455e-06,-0.0013461744155059,0.42,0.46,False,99,75,24,75.75757575757575
2024-03-21,1602.6,2024-03-28,1643.85,41.25,2.5739423436915017,True,2024-03-21,BAJAJFINSV,1166497,94485.0,653096,9.63,82.72,758.98,Very High,Very High,Very High,Low,1.35,0.81,1.48,91.22,54.73,36.49,Very High,17.9,Strong Demand,Low,High,Very High,1601.35,1602.6,16.40000000000009,1604.75,-0.0999999999999998,2.150000000000091,-0.61,0.35,-299500.0,0.34,1584.7,1596.0,1609.45,1592.0,1601.43,9106500.0,2024-03-28,83.12,ShortCovering,10.6,6.85,17.45,False,0.0,NoSwipe,Bullish,0.0112321953952072,17.899999999999864,Strong Demand,1577.3914544874738,1586.469603106101,-0.66,0.71,91.89,-2.92,-9.08,-6.16,2.19,Sell,Buy,-4.860000000000127,-7.05,15.99,17.27,False,7.98,13.27,False,17.899999999999864,13.969515798644345,250.05433279573185,12.345843255543208,1.5345088757193428e-05,0.002646497674718,0.54,0.51,True,99,75,24,75.75757575757575
2024-03-22,1587.55,2024-03-26,1593.9,6.350000000000136,0.3999874019716,True,2024-03-22,BAJAJFINSV,1570412,118463.0,867484,3.54,56.49,1495.76,Very High,Very High,Very High,Medium,1.98,1.31,2.05,96.59,63.9,32.690000000000005,Very High,-15.05,Strong Supply,Low,High,Very High,1593.65,1587.55,-12.0,1592.75,0.1899999999999999,5.2000000000000455,-0.56,0.27,-1256500.0,0.27,1602.6,1593.0,1610.0,1583.4,1592.63,7850000.0,2024-03-28,83.39,LongUnwinding,4.15,22.45,26.6,True,0.03,CandleHighSwipe,Bearish,-0.0094353630101213,-15.049999999999956,Strong Supply,1579.2385010270611,1587.1789530677406,1.14,0.5,-29.58,-1.42,-7.94,-6.52,2.21,Sell,Buy,-4.289999999999964,-6.5,10.07,16.08,False,15.21,14.58,True,-15.049999999999956,14.266848563280451,-214.71607087737013,13.256561120349811,-9.583472362666585e-06,-0.0018125158984439,0.52,0.5,True,99,75,24,75.75757575757575
2024-03-28,1643.85,2024-04-01,1646.0,2.150000000000091,0.13079052224960253,True,2024-03-28,BAJAJFINSV,5210310,201292.0,1646559,5.18,30.16,482.24,Very High,Very High,Very High,High,4.25,5.77,4.03,105.46,143.18,-37.72000000000001,Low,61.2,Strong Demand,Low,Medium,Very High,1633.62,1643.85,75.65000000000009,1658.2,0.91,14.350000000000136,-0.23,1.32,2486000.0,1.29,1582.65,1588.0,1669.0,1588.0,1644.52,9954500.0,2024-04-25,84.14,LongBuildUp,55.85,25.15,81.0,False,0.0,NoSwipe,Bullish,0.0379403943212999,61.19999999999982,Strong Demand,1596.9884879934853,1593.9767238014167,5.62,0.32,-44.83,6.72,3.01,-3.71,5.47,Buy,Buy,1.4700000000000273,-4.0,30.91,17.89,True,24.43,18.75,True,61.19999999999982,15.46614991291913,946.528374670648,25.88433718180553,1.1745942180023802e-05,0.0047022652399034,0.48,0.5,False,99,75,24,75.75757575757575
