Date,Symbol,Volume,Trades,Deliverable Volume,DeiiveryToTrade,VolumeToTrade,TradeDel2VolDiff,Z-ScoreDelVolume_IMP,VolumeZscore_IMP,TradesZscore_IMP,FuturePremium_IMP,Z-ScoreDelVolume,VolumeZscore,TradesZscore,Del2Trade,Vol2Trade,NetDel2Vol,NetDel2Vol_IMP,ClosePriceDiff,Supply_Demand_Strength,DeiiveryToTrade_IMP,VolumeToTrade_IMP,TradeDel2VolDiff_IMP,Rolling_TWPC_Vol,Close,Close_Diff,Close_Future,Fut2Close%Change,FuturePremium,Fluc-Zscore,MWPL_Diff,Change in OI,MWPLDiffZscore,Prev Close,Open,High,Low,vwap,Open Interest,Expiry,MWPL,Position,BuyingPressure,SellingPressure,fluctuates,CandleSwipe,SwipePercent,SwipeType,CandleType,Return,Change,Supply_Demand_Strength,VWAP_12,VWAP_26,VWAP_Diff_Rate_Change,Per_Trade_Volume_to_Price,VolPerTrade_ROC,Histogram_VWAP,MACD_VWAP,SignalLine_VWAP,Histogram_VWAP_Close,MACD_Signal,MACD_Signal_Close,MACD_VWAP_Close,SignalLine_VWAP_Close,EWMA20BUYPRE,EWMA50BUYPRE,BUYSIGNAL,EWMA20SELLPRE,EWMA50SELLPRE,SELLSIGNAL,Price Change,Log(Volume),Price Movement with Volume,VTR,PCVR,CSI,EWMA20_VolPerTrade,EWMA50_VolPerTrade,VolPerTradeSIGNAL
2010-01-04,PETRONET,964665,,408340,76.12,93.44,22.75,Low,Low,,Medium,-0.67,-0.61,-1.18,56.78,51.69,5.090000000000003,High,,Neutral,High,High,Medium,,72.95,,73.3,,0.3499999999999943,-1.05,,136400.0,0.0,71.3,71.5,73.2,71.1,72.45,7845200.0,2010-01-28,,Undecisive,,,2.1,,,,,,,Neutral,,,,,,,,,0.0,,,0.0,0.0,,,False,,,False,,13.779536169791456,,,,,,,False
2010-01-05,PETRONET,2190282,,867016,237.14,686.67,189.56,Medium,High,,Medium,-0.35,-0.15,-1.18,29.66,12.71,16.95,High,1.65,Low Supply,Very High,Very High,Very High,,74.6,1.6000000000000083,74.9,-0.07999999999999963,0.30000000000001137,-1.03,,220000.0,0.0,72.95,73.15,74.9,72.7,73.99,8065200.0,2010-01-28,,LongBuildUp,1.9,0.3,2.2,False,0.0,NoSwipe,Bullish,0.022366232240920603,1.6499999999999915,Low Supply,,,,,,,,,0.02,,Buy,0.030000000000001137,0.01,1.9,1.9,False,0.3,0.3,False,1.6499999999999915,14.599540860626197,24.089242420033102,,7.533276536993827e-07,,,,False
2010-01-06,PETRONET,3576532,,1197755,972.73,427.78,56.02,High,Very High,,Medium,-0.11,0.36,-1.18,9.32,-30.51,39.83,Very High,1.9,Speculative Demand,Very High,Very High,High,,76.5,1.7999999999999972,76.7,-0.1499999999999999,0.20000000000000284,-0.9,,110000.0,0.0,74.6,75.0,76.85,74.15,75.69,8175200.0,2010-01-28,,LongBuildUp,2.35,0.35,2.7,False,0.0,NoSwipe,Bullish,0.025150233622774465,1.9000000000000057,Speculative Demand,,,,,,,,,0.08,,Buy,0.10999999999999943,0.03,2.2,2.14,True,0.33,0.33,False,1.9000000000000057,15.08990417378539,28.670817930192328,,5.312408780349248e-07,,,,False
2010-01-07,PETRONET,2978495,,686421,151.06,942.86,524.16,Medium,High,,Medium,-0.47,0.14,-1.18,39.83,-11.86,51.69,Very High,-0.15,Speculative Supply,High,Very High,Very High,,76.35,-0.1500000000000056,76.55,0.0,0.20000000000000284,-1.05,,-83600.0,0.0,76.5,76.5,77.2,75.1,76.12,8091600.0,2010-01-28,,LongUnwinding,1.25,0.85,2.1,True,0.46,CandleHighSwipe,Bearish,-0.0019627091678486863,-0.15000000000000568,Speculative Supply,,,,,,,,,0.08,,Buy,0.13000000000000966,0.05,1.66,1.81,False,0.63,0.53,True,-0.15000000000000568,14.90692869735214,-2.2360393046029055,,-5.0361004467023e-08,,,,False
2010-01-08,PETRONET,4295391,,1539900,1007.69,287.3,71.49,High,Very High,,Low,0.13,0.63,-1.18,-11.02,-53.39,42.370000000000005,Very High,1.05,Strong Demand,Very High,Very High,High,,77.4,0.9000000000000057,77.45,-0.19999999999999996,0.04999999999999716,-0.98,,118800.0,0.0,76.35,76.05,78.2,75.8,77.35,8210400.0,2010-01-28,,LongBuildUp,1.6,0.8,2.4,False,0.0,NoSwipe,Bullish,0.013658748931040243,1.0500000000000114,Strong Demand,,,,,,,,,0.11,,Buy,0.18000000000000682,0.07,1.63,1.75,False,0.72,0.61,True,1.0500000000000114,15.273053145345434,16.03670580261288,,2.444480607236946e-07,,,,False
2010-01-11,PETRONET,5900562,,2524751,242.17,195.93,19.09,Very High,Very High,,Medium,0.83,1.23,-1.18,-70.34,-104.24,33.89999999999999,Very High,2.5,Strong Demand,Very High,Very High,Medium,,79.9,2.700000000000003,80.15,0.26000000000000023,0.25,-0.73,,-576400.0,0.0,77.4,77.0,80.4,77.0,79.22,7634000.0,2010-01-28,,ShortCovering,2.9,0.5,3.4,False,0.0,NoSwipe,Bullish,0.03178907217654725,2.5,Strong Demand,,,,,,,,,0.19,,Buy,0.3100000000000023,0.12,2.28,2.03,True,0.61,0.58,True,2.5,15.590558158576838,38.97639539644209,,4.2368845543865143e-07,,,,False
2010-01-12,PETRONET,2337011,,840786,218.92,1080.0,393.33,Medium,High,,Low,-0.37,-0.1,-1.18,31.36,8.47,22.89,Very High,-2.75,Low Demand,Very High,Very High,Very High,,77.15,-3.0,77.15,-0.30000000000000027,0.0,-0.53,,-616000.0,0.0,79.9,79.6,80.7,76.5,78.57,7018000.0,2010-01-28,,LongUnwinding,0.65,3.55,4.2,True,0.39,BothHighLowSwipe,Bearish,-0.035024273963058405,-2.75,Low Demand,,,,,,,,,0.13,,Buy,0.28000000000000114,0.15,1.45,1.74,False,2.1,1.29,True,-2.75,14.664383320399091,-40.3270541310975,,-1.1767167548633704e-06,,,,False
2010-01-13,PETRONET,3876560,,1638541,690.0,345.83,49.88,High,Very High,,Medium,0.2,0.48,-1.18,-16.95,-40.68,23.73,Very High,3.7,Strong Demand,Very High,Very High,High,,80.85,4.049999999999997,81.2,0.4500000000000002,0.3500000000000085,-0.19,,897600.0,0.0,77.15,76.8,81.6,76.0,79.1,7915600.0,2010-01-28,,LongBuildUp,4.85,0.75,5.6,False,0.0,NoSwipe,Bullish,0.046844007213945105,3.6999999999999886,Strong Demand,,,,,,,,,0.21,,Buy,0.4099999999999966,0.2,3.17,2.32,True,1.42,1.17,True,3.6999999999999886,15.1704587204009,56.13069726548316,,9.54454464783207e-07,,,,False
2010-01-14,PETRONET,4573224,,1815190,457.58,261.64,42.82,Very High,Very High,,Medium,0.33,0.73,-1.18,-27.97,-61.86,33.89,Very High,1.5,Strong Demand,Very High,Very High,Medium,,82.35,1.25,82.45,-0.32000000000000006,0.10000000000000853,-0.92,,-497200.0,0.0,80.85,81.8,82.9,80.25,81.72,7418400.0,2010-01-28,,ShortCovering,2.1,0.55,2.65,False,0.0,NoSwipe,Bullish,0.018382870600533785,1.5,Strong Demand,,,,,,,,,0.3,,Buy,0.5799999999999983,0.28,2.63,2.28,True,0.98,1.04,False,1.5,15.335728984602595,23.00359347690389,,3.2799617950050116e-07,,,,False
2010-01-15,PETRONET,1913870,,860014,237.14,372.0,56.87,Medium,High,,Medium,-0.35,-0.25,-1.18,29.66,21.19,8.469999999999999,High,-1.35,Low Demand,Very High,Very High,High,,81.0,-1.1000000000000083,81.35,0.30999999999999983,0.3499999999999943,-0.95,,92400.0,0.0,82.35,83.0,83.2,80.7,81.41,7510800.0,2010-01-28,,ShortBuildUp,0.3,2.2,2.5,True,0.37,CandleOpenHighSwipe,Bearish,-0.01652930195121005,-1.3499999999999943,Low Demand,,,,,,,,,0.28,,Buy,0.6299999999999955,0.35,1.46,1.97,False,1.59,1.26,True,-1.3499999999999943,14.464637928103167,-19.527261202939194,,-7.05377063227907e-07,,,,False
2010-01-18,PETRONET,2502862,,991286,353.85,2850.0,705.43,Medium,High,,Medium,-0.26,-0.04,-1.18,22.03,3.39,18.64,High,-1.25,Low Demand,Very High,Very High,Very High,,79.75,-1.3499999999999943,80.0,-0.11999999999999988,0.25,-0.77,,400400.0,0.0,81.0,81.0,82.4,79.15,80.96,7911200.0,2010-01-28,,ShortBuildUp,0.6,2.65,3.25,False,0.0,NoSwipe,Bearish,-0.015552413007485555,-1.25,Low Demand,,,,,,,,,0.18,,Buy,0.5699999999999932,0.39,1.03,1.77,False,2.12,1.52,True,-1.25,14.732945435054592,-18.41618179381824,,-4.994282545342092e-07,,,,False
