Date,Symbol,Expiry,Open,High,Low,Close,Settle Price,FUT_VOLUME,Number of Contracts,Open Interest,Change in OI
2024-12-12,PEL,2024-12-26,1270.6,1277.15,1250.1,1261.7,1261.7,1230750,1641.0,9567000,-216000
2024-12-11,PEL,2024-12-26,1272.1,1279.35,1262.8,1270.75,1270.75,1074750,1433.0,9783000,-153750
2024-12-10,PEL,2024-12-26,1243.95,1276.8,1242.1,1269.15,1269.15,2439000,3252.0,9936750,154500
2024-12-09,PEL,2024-12-26,1253.25,1253.25,1235.5,1242.0,1242.0,949500,1266.0,9782250,-16500
2024-12-06,PEL,2024-12-26,1254.1,1257.45,1223.75,1245.35,1245.35,2382000,3176.0,9798750,-239250
2024-12-05,PEL,2024-12-26,1248.4,1255.5,1236.4,1249.0,1249.0,1748250,2331.0,10038000,-135000
2024-12-04,PEL,2024-12-26,1240.35,1245.7,1228.6,1239.15,1239.15,2216250,2955.0,10173000,-99750
2024-12-03,PEL,2024-12-26,1218.05,1243.65,1211.8,1239.55,1239.55,2774250,3699.0,10272750,-144000
2024-12-02,PEL,2024-12-26,1193.0,1219.8,1185.1,1215.1,1215.1,2527500,3370.0,10416750,-39000
2024-11-29,PEL,2024-12-26,1195.0,1197.95,1174.8,1189.65,1189.65,2150250,2867.0,10455750,-169500
2024-11-28,PEL,2024-11-28,1189.9,1205.85,1174.6,1181.6,1180.0,2136000,2848.0,471750,-719250
2024-11-27,PEL,2024-11-28,1195.0,1225.0,1186.25,1191.55,1191.55,4176750,5569.0,1191000,-2022000
2024-11-26,PEL,2024-11-28,1115.85,1207.15,1114.35,1200.15,1200.15,8767500,11690.0,3213000,-2933250
2024-11-25,PEL,2024-11-28,1105.55,1123.0,1080.65,1110.2,1110.2,6485250,8647.0,6146250,-3647250
2024-11-22,PEL,2024-11-28,1061.0,1095.8,1051.95,1085.6,1085.6,3951750,5269.0,9793500,-162000
2024-11-21,PEL,2024-11-28,1055.15,1064.9,1038.4,1053.95,1053.95,2044500,2726.0,9955500,27750
2024-11-19,PEL,2024-11-28,1059.0,1091.95,1055.8,1062.7,1062.7,5175750,6901.0,9927750,-753750
2024-11-18,PEL,2024-11-28,1025.0,1063.0,1016.5,1050.65,1050.65,3921000,5228.0,10681500,596250
2024-11-14,PEL,2024-11-28,1011.65,1056.25,1011.65,1042.1,1042.1,3036000,4048.0,10085250,-135000
2024-11-13,PEL,2024-11-28,1016.5,1027.05,996.85,1010.95,1010.95,2702250,3603.0,10220250,-338250
2024-11-12,PEL,2024-11-28,1040.2,1048.0,1021.6,1026.05,1026.05,1735500,2314.0,10558500,-80250
2024-11-11,PEL,2024-11-28,1032.6,1042.95,1018.05,1038.3,1038.3,2405250,3207.0,10638750,92250
2024-11-08,PEL,2024-11-28,1081.6,1081.6,1044.65,1048.85,1048.85,2003250,2671.0,10546500,113250
2024-11-07,PEL,2024-11-28,1102.65,1102.65,1071.1,1072.45,1072.45,1145250,1527.0,10433250,-29250
2024-11-06,PEL,2024-11-28,1081.75,1110.4,1076.6,1100.4,1100.4,2600250,3467.0,10462500,30000
2024-11-05,PEL,2024-11-28,1042.55,1086.85,1040.25,1076.75,1076.75,2258250,3011.0,10432500,-26250
2024-11-04,PEL,2024-11-28,1079.65,1079.75,1032.0,1054.1,1054.1,2290500,3054.0,10458750,-108750
2024-11-01,PEL,2024-11-28,1070.95,1076.45,1064.5,1070.85,1070.85,273000,364.0,10567500,-3750
2024-10-31,PEL,2024-10-31,1082.45,1092.9,1049.1,1061.45,1061.15,2614500,3486.0,300750,-1183500
2024-10-30,PEL,2024-10-31,1086.05,1108.0,1066.95,1081.0,1081.0,3096750,4129.0,1484250,-1569750
2024-10-29,PEL,2024-10-31,1077.25,1088.05,1056.8,1085.15,1085.15,3867750,5157.0,3054000,-2250750
2024-10-28,PEL,2024-10-31,1054.8,1081.1,1042.55,1073.65,1073.65,6642000,8856.0,5304750,-3350250
2024-10-25,PEL,2024-10-31,1056.0,1066.85,1032.7,1049.6,1049.6,979500,1306.0,8655000,-837750
2024-10-24,PEL,2024-10-31,1035.5,1061.25,991.8,1053.95,1053.95,922500,1230.0,9492750,-837000
2024-10-23,PEL,2024-10-31,1013.0,1048.95,1003.7,1045.05,1045.05,356250,475.0,10329750,-356250
2024-10-22,PEL,2024-10-31,1044.75,1050.0,1012.6,1024.2,1024.2,677250,903.0,10686000,-674250
2024-10-21,PEL,2024-10-31,1046.0,1066.45,1018.5,1031.25,1031.25,7588500,10118.0,11360250,-576000
2024-10-18,PEL,2024-10-31,1023.0,1066.8,1018.05,1037.45,1037.45,3111750,4149.0,11936250,291000
2024-10-17,PEL,2024-10-31,1115.05,1115.05,1036.05,1040.35,1040.35,3283500,4378.0,11645250,-337500
