DeiiveryToTrade_CAT,VolumeToTrade_CAT,TradeDel2VolDiff_CAT,next_day_fluctuates,next_day_CandleType,percentage_fluctuation,TotalCount
High,High,High,19.149999999999977,Bullish,1,1
High,High,Low,11.316666666666663,Bullish,12,12
High,High,Medium,11.159999999999991,Bearish,5,5
High,High,Very Low,12.51250000000001,Bullish,36,36
High,Low,High,9.225000000000009,Bearish,4,4
High,Low,Medium,19.430769230769233,Bearish,13,13
High,Medium,Low,11.831818181818194,Bearish,11,11
High,Medium,Medium,18.39999999999999,Bullish,11,11
High,Medium,Very Low,12.680000000000007,Bullish,5,5
High,Very High,High,11.92499999999999,Bearish,8,8
High,Very High,Low,6.25,Bearish,1,1
High,Very High,Very High,15.316666666666663,Bullish,3,3
High,Very High,Very Low,18.55000000000001,Bullish,1,1
High,Very Low,High,20.890000000000022,Bearish,5,5
High,Very Low,Very Low,10.883333333333326,Bearish,3,3
Low,High,High,7.300000000000011,Bullish,3,3
Low,High,Very High,13.3642857142857,Bearish,7,7
Low,Low,High,12.699999999999989,Bullish,2,2
Low,Low,Low,15.64166666666666,Bullish,24,24
Low,Low,Medium,17.049999999999994,Bearish,3,3
Low,Low,Very Low,18.35,Bearish,10,10
Low,Medium,High,16.542857142857144,Bullish,7,7
Low,Medium,Low,9.787500000000023,Bullish,4,4
Low,Medium,Medium,11.925000000000002,Bullish,6,6
Low,Medium,Very High,14.549999999999983,Bullish,2,2
Low,Medium,Very Low,10.275000000000006,Bullish,2,2
Low,Very High,Very High,8.824999999999994,Bearish,10,10
Low,Very Low,High,11.549999999999983,Bullish,6,6
Low,Very Low,Low,13.377777777777782,Bearish,9,9
Low,Very Low,Medium,15.091304347826084,Bullish,23,23
Low,Very Low,Very Low,11.850000000000023,Bullish,1,1
Medium,High,High,21.87500000000001,Bearish,6,6
Medium,High,Low,9.025000000000006,Bearish,2,2
Medium,High,Very High,6.975000000000051,Bearish,2,2
Medium,High,Very Low,14.374999999999972,Bearish,2,2
Medium,Low,Low,16.071874999999995,Bearish,16,16
Medium,Low,Medium,14.500000000000004,Bullish,29,29
Medium,Medium,Low,12.309090909090907,Bullish,11,11
Medium,Medium,Medium,12.44999999999996,Bearish,2,2
Medium,Medium,Very Low,16.06923076923076,Bullish,26,26
Medium,Very High,Very High,16.400000000000016,Bullish,6,6
Medium,Very Low,High,15.715384615384611,Bearish,13,13
Medium,Very Low,Medium,22.949999999999974,Bullish,4,4
Very High,High,High,17.325000000000017,Bearish,2,2
Very High,High,Low,14.708333333333352,Bullish,6,6
Very High,High,Medium,17.459374999999998,Bullish,16,16
Very High,High,Very Low,7.849999999999966,Bearish,1,1
Very High,Low,High,15.938461538461528,Bullish,13,13
Very High,Medium,High,17.037500000000005,Bearish,16,16
Very High,Medium,Medium,24.666666666666668,Bullish,3,3
Very High,Very High,High,15.45454545454545,Bullish,11,11
Very High,Very High,Low,19.184615384615384,Bearish,13,13
Very High,Very High,Medium,15.719230769230766,Bullish,13,13
Very High,Very High,Very High,17.092307692307696,Bearish,13,13
Very High,Very High,Very Low,14.924999999999983,Bullish,4,4
Very High,Very Low,High,18.599999999999987,Bearish,5,5
Very High,Very Low,Very Low,13.899999999999997,Bullish,3,3
Very Low,High,Very High,15.308333333333337,Bearish,6,6
Very Low,Low,High,15.772222222222215,Bearish,9,9
Very Low,Low,Low,16.387500000000003,Bullish,4,4
Very Low,Low,Medium,11.350000000000012,Bearish,5,5
Very Low,Low,Very High,16.354166666666657,Bearish,24,24
Very Low,Medium,High,8.050000000000011,Bearish,1,1
Very Low,Medium,Very High,9.945454545454554,Bearish,11,11
Very Low,Very High,Very High,12.674999999999988,Bullish,10,10
Very Low,Very Low,High,11.259999999999991,Bearish,10,10
Very Low,Very Low,Low,11.838888888888896,Bearish,9,9
Very Low,Very Low,Medium,13.299999999999981,Bullish,13,13
Very Low,Very Low,Very High,10.67857142857142,Bullish,7,7
Very Low,Very Low,Very Low,12.913636363636364,Bullish,11,11
