Date,Symbol,Close,Vol2Trade,Z-ScoreDelVolume,NetDel2Vol
2020-09-29,LAURUSLABS,289.2,82.83,2.87,13.799999999999995
2020-10-28,LAURUSLABS,322.55,167.21,1.08,9.840000000000003
2020-11-04,LAURUSLABS,277.2,110.81,3.48,6.759999999999991
2020-11-05,LAURUSLABS,282.05,155.04,2.52,40.31
2020-11-11,LAURUSLABS,282.25,130.34,3.87,35.03999999999999
2020-11-18,LAURUSLABS,271.3,121.05,2.07,151.32
2020-11-23,LAURUSLABS,290.4,271.43,2.2,252.37999999999997
2020-12-01,LAURUSLABS,322.9,142.42,2.29,88.89000000000001
2021-03-01,LAURUSLABS,363.7,190.91,1.09,139.39
2021-03-02,LAURUSLABS,362.05,1400.0,1.13,2366.67
2021-03-19,LAURUSLABS,360.1,295.35,2.23,223.25
2021-04-22,LAURUSLABS,453.75,116.77,1.46,-29.33999999999999
2021-04-23,LAURUSLABS,463.35,136.0,1.38,48.0
2021-05-03,LAURUSLABS,477.25,126.9,2.88,19.289999999999992
2021-05-24,LAURUSLABS,514.0,116.36,1.65,-39.260000000000005
2021-06-18,LAURUSLABS,593.55,89.62,1.39,41.50999999999999
2021-07-08,LAURUSLABS,682.4,1044.44,2.91,2188.89
2021-08-11,LAURUSLABS,703.5,188.46,1.11,25.0
2021-08-17,LAURUSLABS,694.85,119.19,1.87,69.69999999999999
2021-10-18,LAURUSLABS,645.15,95.83,2.11,123.96
2021-11-01,LAURUSLABS,495.85,94.51,4.25,72.15999999999998
2022-02-24,LAURUSLABS,500.85,100.98,1.29,25.489999999999995
2022-10-31,LAURUSLABS,454.55,145.28,1.38,115.1
2022-11-29,LAURUSLABS,408.6,111.4,4.56,-3.0900000000000034
2023-05-08,LAURUSLABS,330.1,189.36,1.0,23.41
2023-05-12,LAURUSLABS,310.65,239.58,2.03,183.34
2023-06-13,LAURUSLABS,360.1,191.3,1.25,-10.140000000000017
2023-07-07,LAURUSLABS,364.95,329.73,1.19,-8.110000000000014
2023-08-04,LAURUSLABS,392.3,211.11,1.44,-33.33000000000001
2023-08-10,LAURUSLABS,398.6,236.36,2.65,165.15999999999997
2023-09-08,LAURUSLABS,410.25,3300.0,1.05,7200.0
2023-10-20,LAURUSLABS,400.95,308.22,2.61,49.309999999999945
2023-10-26,LAURUSLABS,359.1,3725.0,3.35,4650.0
2024-02-29,LAURUSLABS,406.05,700.0,1.32,400.0
2024-04-08,LAURUSLABS,462.45,122.94,1.31,-2.759999999999991
2024-04-15,LAURUSLABS,429.95,145.71,1.57,78.57999999999998
2024-04-26,LAURUSLABS,436.95,147.0,4.57,81.5
2024-07-24,LAURUSLABS,434.55,372.22,3.01,463.89
2024-08-09,LAURUSLABS,426.3,723.08,1.95,776.92
2024-08-14,LAURUSLABS,428.5,483.33,1.1,433.34
2024-08-16,LAURUSLABS,429.5,581.82,1.75,1009.09
2024-10-10,LAURUSLABS,465.25,268.57,2.19,357.14000000000004
2024-10-25,LAURUSLABS,465.8,146.05,4.83,-55.260000000000005
2024-10-30,LAURUSLABS,485.3,1191.67,3.49,1716.66
2024-11-06,LAURUSLABS,496.45,321.15,3.41,334.62
2024-12-02,LAURUSLABS,576.8,98.91,1.08,18.480000000000004
2024-12-09,LAURUSLABS,571.9,91.99,3.81,30.13000000000001
2025-04-30,LAURUSLABS,603.85,140.28,2.49,205.55
